date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 27",boxscore,PIT,None,MON,L,1,2,None,0-2,4, 2.0,Martinez,Wagner,Rojas,2:56,D,"7,047",--,None
"Friday, Apr 28",boxscore,PIT,@,PHI,L,2,5,None,0-3,4, 3.0,Quantrill,Neagle,Slocumb,2:37,N,"47,088",---,None
"Saturday, Apr 29",boxscore,PIT,@,PHI,W,3,2,None,1-3,2, 3.0,Loaiza,Green,Gott,2:48,N,"27,530",+,None
"Monday, May 1",boxscore,PIT,@,STL,L,0,4,None,1-4,4, 3.0,Hill,Wagner,None,2:20,N,"21,699",-,None
"Tuesday, May 2",boxscore,PIT,@,STL,W,7,6,None,2-4,4, 2.0,Dyer,Jackson,Gott,2:45,N,"18,636",+,None
"Wednesday, May 3",boxscore,PIT,@,STL,L,6,8,None,2-5,4, 2.0,Watson,Loaiza,Henke,2:56,D,"20,472",-,None
"Friday, May 5",boxscore,PIT,None,CHC,L,4,8,None,2-6,4, 3.5,Foster,Lieber,None,3:20,N,"17,506",--,None
"Saturday, May 6",boxscore,PIT,None,CHC,L,5,13,None,2-7,4, 4.0,Navarro,Wagner,None,2:55,N,"14,318",---,None
"Sunday, May 7",boxscore,PIT,None,CHC,W,4,3,None,3-7,4, 3.0,Maddux,Banks,Miceli,2:42,D,"22,323",+,None
"Monday, May 8",boxscore,PIT,None,HOU,L,3,6,None,3-8,4, 4.0,Jones,Gott,Hudek,2:51,D,"7,300",-,None
"Tuesday, May 9",boxscore,PIT,None,HOU,L,6,13,None,3-9,5, 5.0,Reynolds,Lieber,None,3:04,N,"7,733",--,None
"Thursday, May 11",boxscore,PIT,None,HOU,L,4,12,None,3-10,5, 5.5,Swindell,Wagner,None,3:06,D,"7,709",---,None
"Friday, May 12",boxscore,PIT,@,SFG,W,9,4,None,4-10,5, 5.0,Neagle,Portugal,None,2:42,N,"9,867",+,None
"Saturday, May 13",boxscore,PIT,@,SFG,L,4,6,None,4-11,5, 6.0,Rosselli,Wilson,Beck,2:34,D,"12,163",-,None
"Sunday, May 14",boxscore,PIT,@,SFG,L-wo,1,2,10,4-12,5, 6.0,Beck,Miceli,None,2:50,D,"19,778",--,None
"Monday, May 15",boxscore,PIT,@,LAD,L,0,4,None,4-13,5, 7.0,Martinez,Wagner,None,2:38,N,"35,691",---,None
"Tuesday, May 16",boxscore,PIT,@,LAD,W,2,0,None,5-13,5, 7.0,Neagle,Valdez,Miceli,2:26,N,"26,928",+,None
"Wednesday, May 17",boxscore,PIT,@,LAD,W,3,2,None,6-13,5, 6.0,Plesac,Williams,Miceli,3:24,N,"28,164",++,None
"Thursday, May 18",boxscore,PIT,@,LAD,W,7,6,None,7-13,5, 5.5,Christiansen,Williams,Gott,3:37,N,"24,495",+++,None
"Friday, May 19",boxscore,PIT,@,SDP,W,8,6,None,8-13,5, 5.5,Lieber,Hamilton,Miceli,2:43,N,"11,133",++++,None
"Saturday, May 20",boxscore,PIT,@,SDP,L-wo,6,9,None,8-14,5, 6.5,Valenzuela,Gott,None,2:50,N,"10,433",-,None
"Sunday, May 21",boxscore,PIT,@,SDP,W,6,1,None,9-14,5, 6.5,Neagle,Benes,None,2:46,N,"12,973",+,None
"Tuesday, May 23",boxscore,PIT,None,FLA,L,1,6,None,9-15,5, 7.0,Hammond,Loaiza,None,2:20,N,"11,273",-,None
"Thursday, May 25",boxscore,PIT,None,FLA,W,3,1,None,10-15,5, 6.5,Plesac,Witt,Miceli,2:35,N,"6,763",+,None
"Friday, May 26",boxscore,PIT,None,COL,W,4,2,None,11-15,4, 5.5,Wagner,Acevedo,Miceli,2:39,N,"11,183",++,None
"Saturday, May 27",boxscore,PIT,None,COL,W,9,4,None,12-15,4, 5.5,Neagle,Swift,None,2:39,N,"16,082",+++,None
"Sunday, May 28",boxscore,PIT,None,COL,L,3,6,None,12-16,4, 6.5,Freeman,White,Ruffin,2:44,D,"15,016",-,None
"Tuesday, May 30",boxscore,PIT,None,CIN,L,2,4,None,12-17,4, 6.5,Schourek,Lieber,Brantley,2:57,N,"7,666",--,None
