date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 2",boxscore,MIL,@,CIN,L,2,4,None,0-2,4, 2.0,Wood,Marcum,Cordero,2:31,N,"37,967",--,None
"Sunday, Apr 3",boxscore,MIL,@,CIN,L,3,12,None,0-3,5, 3.0,Arroyo,Wolf,None,3:06,D,"24,805",---,None
"Monday, Apr 4",boxscore,MIL,None,ATL,L,1,2,None,0-4,6, 3.5,Moylan,Saito,Kimbrel,2:49,D,"46,017",----,None
"Tuesday, Apr 5",boxscore,MIL,None,ATL,W,1,0,None,1-4,5, 3.5,Gallardo,Lowe,None,2:21,N,"24,117",+,None
"Wednesday, Apr 6",boxscore,MIL,None,ATL,W,5,4,None,2-4,4, 3.5,Estrada,Minor,Axford,2:36,N,"23,420",++,None
"Thursday, Apr 7",boxscore,MIL,None,ATL,W,4,2,None,3-4,4, 2.5,Marcum,Hanson,Axford,2:50,D,"24,645",+++,None
"Friday, Apr 8",boxscore,MIL,None,CHC,L,4,7,None,3-5,4, 2.5,Zambrano,Wolf,Marmol,2:56,N,"34,310",-,None
"Saturday, Apr 9",boxscore,MIL,None,CHC,W,6,0,None,4-5,4, 2.5,Narveson,Garza,None,2:45,N,"42,478",+,None
"Sunday, Apr 10",boxscore,MIL,None,CHC,W,6,5,None,5-5,2, 1.5,Loe,Wood,Axford,2:59,D,"37,193",++,None
"Wednesday, Apr 13",boxscore,MIL,@,PIT,W,6,0,None,6-5,2, 1.5,Marcum,Correia,None,2:38,N,"8,755",+++,None
"Thursday, Apr 14",boxscore,MIL,@,PIT,W,4,1,None,7-5,2, 1.0,Wolf,Maholm,None,2:50,N,"10,517",++++,None
"Friday, Apr 15",boxscore,MIL,@,WSN,L-wo,3,4,10,7-6,2, 1.0,Gaudin,Braddock,None,3:15,N,"17,217",-,None
"Sunday, Apr 17",boxscore,MIL,@,WSN,L,4,8,None,7-7,3, 2.0,Marquis,Gallardo,None,3:00,D,None,--,None
"Sunday, Apr 17",boxscore,MIL,@,WSN,L,1,5,None,7-8,3, 2.0,Hernandez,Loe,Storen,2:38,N,"23,047",---,2011-04-16 (Rain)
"Monday, Apr 18",boxscore,MIL,@,PHI,W,6,3,12,8-8,2, 1.0,Kintzler,Kendrick,None,4:05,N,"45,637",+,None
"Tuesday, Apr 19",boxscore,MIL,@,PHI,W,9,0,None,9-8,1, Tied,Wolf,Halladay,None,2:41,N,"45,408",++,None
"Wednesday, Apr 20",boxscore,MIL,@,PHI,L,3,4,None,9-9,1, Tied,Madson,Kintzler,Contreras,2:38,D,"45,743",-,None
"Friday, Apr 22",boxscore,MIL,None,HOU,W,14,7,None,10-9,2, 0.5,Gallardo,Figueroa,None,3:44,N,"31,907",+,None
"Saturday, Apr 23",boxscore,MIL,None,HOU,L,6,9,10,10-10,3, 0.5,Lyon,Green,None,3:54,N,"37,065",-,None
"Sunday, Apr 24",boxscore,MIL,None,HOU,W,4,1,None,11-10,2, 0.5,Wolf,Rodriguez,Axford,2:36,D,"32,323",+,None
"Monday, Apr 25",boxscore,MIL,None,CIN,L,5,9,None,11-11,3, 1.0,Arroyo,Narveson,None,3:16,N,"35,794",-,None
"Tuesday, Apr 26",boxscore,MIL,None,CIN,W,3,2,None,12-11,1, Tied,Loe,Ondrusek,Axford,2:25,N,"37,062",+,None
"Wednesday, Apr 27",boxscore,MIL,None,CIN,L,6,7,10,12-12,3, 1.0,Chapman,Mitre,Cordero,3:52,D,"33,848",-,None
"Friday, Apr 29",boxscore,MIL,@,HOU,W,5,0,None,13-12,2, 1.5,Marcum,Myers,None,2:39,N,"25,734",+,None
"Saturday, Apr 30",boxscore,MIL,@,HOU,L-wo,1,2,None,13-13,3, 2.5,Lyon,Loe,None,2:37,N,"26,514",-,None
"Sunday, May 1",boxscore,MIL,@,HOU,L,0,5,None,13-14,3, 2.5,Norris,Narveson,None,2:47,D,"23,908",--,None
"Monday, May 2",boxscore,MIL,@,ATL,L,2,6,None,13-15,4, 2.5,Jurrjens,Gallardo,None,2:37,N,"14,126",---,None
"Wednesday, May 4",boxscore,MIL,@,ATL,L,3,8,None,13-16,5, 3.5,Hanson,Estrada,None,3:14,D,None,----,None
"Wednesday, May 4",boxscore,MIL,@,ATL,L,0,8,None,13-17,5, 3.5,Hudson,Greinke,None,2:43,N,"15,543",-----,2011-05-03 (Rain)
"Thursday, May 5",boxscore,MIL,@,ATL,L,1,2,None,13-18,5, 4.5,Venters,Loe,Kimbrel,2:39,N,"15,307",------,None
"Friday, May 6",boxscore,MIL,@,STL,L,0,6,None,13-19,5, 5.5,Garcia,Wolf,None,2:02,N,"35,552",-------,None
"Saturday, May 7",boxscore,MIL,@,STL,W,4,0,None,14-19,5, 4.5,Gallardo,Lohse,None,2:29,D,"40,229",+,None
"Sunday, May 8",boxscore,MIL,@,STL,L,1,3,None,14-20,5, 5.5,McClellan,Narveson,Salas,2:41,D,"40,125",-,None
"Monday, May 9",boxscore,MIL,None,SDP,W,4,3,None,15-20,5, 5.0,Greinke,Latos,Axford,2:30,N,"27,058",+,None
"Tuesday, May 10",boxscore,MIL,None,SDP,W,8,6,None,16-20,4, 5.0,Marcum,Richard,Axford,2:54,N,"22,861",++,None
"Wednesday, May 11",boxscore,MIL,None,SDP,L,6,13,None,16-21,5, 5.0,Qualls,Loe,None,3:20,D,"25,652",-,None
"Friday, May 13",boxscore,MIL,None,PIT,W,5,2,None,17-21,5, 4.5,Gallardo,McDonald,Axford,3:01,N,"32,837",+,None
