date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 2",boxscore,CIN,None,ARI,W-wo,6,5,None,1-1,2, 1.0,Affeldt,Lyon,None,2:46,N,"14,016",+,None
"Thursday, Apr 3",boxscore,CIN,None,ARI,W,3,2,None,2-1,1, Tied,Cueto,Davis,Cordero,2:40,D,"11,987",++,None
"Friday, Apr 4",boxscore,CIN,None,PHI,L,4,8,None,2-2,3, 1.0,Kendrick,Fogg,None,3:06,N,"17,905",-,None
"Saturday, Apr 5",boxscore,CIN,None,PHI,W-wo,4,3,None,3-2,3, 1.0,Cordero,Durbin,None,2:27,D,"23,069",+,None
"Sunday, Apr 6",boxscore,CIN,None,PHI,W,8,2,None,4-2,3, 1.0,Volquez,Myers,None,2:46,D,"26,566",++,None
"Monday, Apr 7",boxscore,CIN,None,PHI,L,3,5,None,4-3,3, 1.5,Hamels,Arroyo,Lidge,2:34,D,"14,647",-,None
"Tuesday, Apr 8",boxscore,CIN,@,MIL,L-wo,2,3,10,4-4,4, 2.5,Torres,Weathers,None,3:20,N,"27,717",--,None
"Wednesday, Apr 9",boxscore,CIN,@,MIL,W,12,4,None,5-4,4, 2.0,Fogg,Bush,None,3:16,N,"31,313",+,None
"Thursday, Apr 10",boxscore,CIN,@,MIL,W,4,1,None,6-4,4, 1.0,Harang,Villanueva,Cordero,2:16,D,"25,023",++,None
"Friday, Apr 11",boxscore,CIN,@,PIT,L,0,1,None,6-5,4, 2.0,Grabow,Burton,Capps,2:24,N,"13,603",-,None
"Saturday, Apr 12",boxscore,CIN,@,PIT,L,3,4,None,6-6,4, 3.0,Snell,Lincoln,Capps,3:04,N,"18,096",--,None
"Sunday, Apr 13",boxscore,CIN,@,PIT,L,1,9,None,6-7,5, 3.0,Gorzelanny,Cueto,None,2:32,D,"11,201",---,None
"Tuesday, Apr 15",boxscore,CIN,@,CHC,L,5,9,None,6-8,5, 4.0,Dempster,Harang,None,2:52,N,"39,130",----,None
"Wednesday, Apr 16",boxscore,CIN,@,CHC,L,3,12,None,6-9,5, 5.0,Zambrano,Fogg,None,2:52,N,"40,099",-----,None
"Thursday, Apr 17",boxscore,CIN,@,CHC,W,9,2,None,7-9,5, 4.0,Volquez,Lilly,None,3:05,D,"39,534",+,None
"Friday, Apr 18",boxscore,CIN,None,MIL,L,2,5,None,7-10,5, 5.0,Sheets,Arroyo,Gagne,2:57,N,"32,629",-,None
"Saturday, Apr 19",boxscore,CIN,None,MIL,L,3,5,10,7-11,5, 5.0,Mota,Weathers,Gagne,3:13,D,"26,410",--,None
"Sunday, Apr 20",boxscore,CIN,None,MIL,W-wo,4,3,10,8-11,4, 4.5,Burton,Gagne,None,3:07,D,"26,902",+,None
"Monday, Apr 21",boxscore,CIN,None,LAD,L,3,9,None,8-12,4, 5.5,Penny,Belisle,Park,2:54,N,"14,446",-,None
"Tuesday, Apr 22",boxscore,CIN,None,LAD,W,8,1,None,9-12,4, 5.5,Volquez,Kuo,None,3:02,N,"14,763",+,None
"Wednesday, Apr 23",boxscore,CIN,None,HOU,L,3,9,None,9-13,6, 6.5,Sampson,Arroyo,None,2:41,N,"16,017",-,None
"Thursday, Apr 24",boxscore,CIN,None,HOU,L,3,5,None,9-14,6, 6.5,Cassel,Cueto,Valverde,2:31,D,"17,403",--,None
