date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 7",boxscore,WSN,@,CHC,W,7,4,None,2-0,1, Tied,Mattheus,Wood,Rodriguez,3:22,D,"40,102",++,None
"Sunday, Apr 8",boxscore,WSN,@,CHC,L,3,4,None,2-1,2, 1.0,Samardzija,Zimmermann,Marmol,2:22,D,"31,973",-,None
"Monday, Apr 9",boxscore,WSN,@,NYM,L-wo,3,4,None,2-2,2, 2.0,Rauch,Rodriguez,None,3:18,N,"23,970",--,None
"Tuesday, Apr 10",boxscore,WSN,@,NYM,W,6,2,None,3-2,2, 1.0,Detwiler,Gee,None,3:22,N,"26,927",+,None
"Wednesday, Apr 11",boxscore,WSN,@,NYM,W,4,0,None,4-2,1, Tied,Strasburg,Santana,None,3:36,D,"34,614",++,None
"Thursday, Apr 12",boxscore,WSN,None,CIN,W-wo,3,2,10,5-2,1,up 0.5,Stammen,Simon,None,3:12,D,"40,907",+++,None
"Friday, Apr 13",boxscore,WSN,None,CIN,W-wo,2,1,13,6-2,1,up 0.5,Stammen,Marshall,None,4:04,N,"26,959",++++,None
"Saturday, Apr 14",boxscore,WSN,None,CIN,W,4,1,None,7-2,1,up 0.5,Jackson,Bailey,None,2:33,D,"35,489",+++++,None
"Sunday, Apr 15",boxscore,WSN,None,CIN,L,5,8,11,7-3,1,up 0.5,Arredondo,Clippard,Marshall,3:41,D,"25,679",-,None
"Monday, Apr 16",boxscore,WSN,None,HOU,W,6,3,None,8-3,1,up 0.5,Strasburg,Weiland,Rodriguez,3:03,N,"16,245",+,None
"Tuesday, Apr 17",boxscore,WSN,None,HOU,W,1,0,None,9-3,1,up 1.5,Gonzalez,Rodriguez,Lidge,2:12,N,"17,886",++,None
"Wednesday, Apr 18",boxscore,WSN,None,HOU,W,3,2,None,10-3,1,up 2.5,Mattheus,Rodriguez,Rodriguez,2:41,N,"14,520",+++,None
"Thursday, Apr 19",boxscore,WSN,None,HOU,L,4,11,None,10-4,1,up 1.5,Norris,Jackson,None,3:07,N,"18,045",-,None
"Friday, Apr 20",boxscore,WSN,None,MIA,W,2,0,None,11-4,1,up 1.5,Detwiler,Zambrano,Rodriguez,2:31,N,"24,640",+,None
"Saturday, Apr 21",boxscore,WSN,None,MIA,W-wo,3,2,10,12-4,1,up 1.5,Gorzelanny,Mujica,None,2:46,D,"26,745",++,None
"Tuesday, Apr 24",boxscore,WSN,@,SDP,W,3,1,None,13-4,1,up 2.5,Gonzalez,Richard,Rodriguez,3:02,N,"16,599",+++,None
"Wednesday, Apr 25",boxscore,WSN,@,SDP,W,7,2,None,14-4,1,up 2.5,Zimmermann,Wieland,Gorzelanny,2:39,D,"15,154",++++,None
"Thursday, Apr 26",boxscore,WSN,@,SDP,L,1,2,None,14-5,1,up 2.0,Cashner,Clippard,Street,2:40,N,"18,356",-,None
"Friday, Apr 27",boxscore,WSN,@,LAD,L,2,3,None,14-6,1,up 1.0,Kershaw,Detwiler,Jansen,2:44,N,"44,807",--,None
"Saturday, Apr 28",boxscore,WSN,@,LAD,L-wo,3,4,10,14-7,1,up 1.0,Wright,Gorzelanny,None,3:27,N,"54,242",---,None
"Sunday, Apr 29",boxscore,WSN,@,LAD,L,0,2,None,14-8,1, Tied,Capuano,Gonzalez,Jansen,2:45,D,"48,753",----,None
"Tuesday, May 1",boxscore,WSN,None,ARI,L,1,5,None,14-9,1,up 0.5,Cahill,Zimmermann,None,2:38,N,"22,675",-----,None
"Wednesday, May 2",boxscore,WSN,None,ARI,W-wo,5,4,None,15-9,1,up 0.5,Rodriguez,Putz,None,3:03,N,"16,274",+,None
"Thursday, May 3",boxscore,WSN,None,ARI,W,2,1,None,16-9,1,up 1.5,Detwiler,Kennedy,Rodriguez,2:26,N,"19,656",++,None
"Friday, May 4",boxscore,WSN,None,PHI,W-wo,4,3,11,17-9,1,up 1.5,Perry,Schwimer,None,3:42,N,"34,377",+++,None
"Saturday, May 5",boxscore,WSN,None,PHI,W,7,1,None,18-9,1,up 1.5,Gonzalez,Worley,None,2:27,D,"39,496",++++,None
"Sunday, May 6",boxscore,WSN,None,PHI,L,3,9,None,18-10,1,up 0.5,Hamels,Zimmermann,None,2:54,N,"33,058",-,None
"Tuesday, May 8",boxscore,WSN,@,PIT,L-wo,4,5,None,18-11,1, Tied,Watson,Rodriguez,None,2:35,N,"10,323",--,None
"Wednesday, May 9",boxscore,WSN,@,PIT,L,2,4,None,18-12,1, Tied,Lincoln,Detwiler,Hanrahan,3:00,N,"11,478",---,None
"Thursday, May 10",boxscore,WSN,@,PIT,W,4,2,None,19-12,1,up 0.5,Strasburg,Correia,Rodriguez,2:38,N,"15,381",+,None
"Friday, May 11",boxscore,WSN,@,CIN,W,7,3,None,20-12,1,up 0.5,Gonzalez,Leake,None,3:12,N,"37,255",++,None
"Saturday, May 12",boxscore,WSN,@,CIN,W,2,1,None,21-12,1,up 0.5,Zimmermann,Arredondo,Rodriguez,3:08,N,"42,294",+++,None
"Sunday, May 13",boxscore,WSN,@,CIN,L-wo,6,9,None,21-13,2, 0.5,Marshall,Rodriguez,None,3:45,D,"28,361",-,None
"Monday, May 14",boxscore,WSN,None,SDP,W,8,5,None,22-13,1,up 0.5,Stammen,Mikolas,Burnett,3:04,N,"19,434",+,None
"Tuesday, May 15",boxscore,WSN,None,SDP,L,1,6,None,22-14,2, 0.5,Bass,Strasburg,None,2:46,D,"23,902",-,None
"Wednesday, May 16",boxscore,WSN,None,PIT,W,7,4,None,23-14,1,up 0.5,Gonzalez,Bedard,Rodriguez,2:44,N,"25,942",+,None
"Thursday, May 17",boxscore,WSN,None,PIT,L,3,5,None,23-15,2, 0.5,McDonald,Zimmermann,Hanrahan,3:01,N,"25,757",-,None
"Friday, May 18",boxscore,WSN,None,BAL,L,1,2,11,23-16,2, 1.5,Gregg,Mattheus,Strop,3:13,N,"36,680",--,None
"Saturday, May 19",boxscore,WSN,None,BAL,L,5,6,None,23-17,2, 1.5,Hammel,Detwiler,Johnson,3:01,N,"42,331",---,None
"Sunday, May 20",boxscore,WSN,None,BAL,W,9,3,None,24-17,2, 1.5,Strasburg,Chen,None,2:58,D,"41,918",+,None
"Monday, May 21",boxscore,WSN,@,PHI,W,2,1,None,25-17,2, 0.5,Gonzalez,Kendrick,Burnett,2:45,N,"43,787",++,None
"Tuesday, May 22",boxscore,WSN,@,PHI,W,5,2,None,26-17,1,up 0.5,Zimmermann,Halladay,Clippard,2:38,N,"45,569",+++,None
"Wednesday, May 23",boxscore,WSN,@,PHI,L,1,4,None,26-18,1,up 0.5,Hamels,Jackson,None,2:35,N,"43,926",-,None
"Friday, May 25",boxscore,WSN,@,ATL,W,7,4,None,27-18,1,up 2.0,Wang,Hudson,Clippard,2:55,N,"37,663",+,None
"Saturday, May 26",boxscore,WSN,@,ATL,W,8,4,None,28-18,1,up 2.5,Strasburg,Medlen,Clippard,3:10,D,"42,698",++,None
"Sunday, May 27",boxscore,WSN,@,ATL,W,7,2,None,29-18,1,up 2.5,Gonzalez,Beachy,None,3:10,N,"38,543",+++,None
