date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 15",boxscore,CIN,None,CHC,W,5,3,None,2-0,1, Tied,Suggs,Brown,None,1:58,D,None,++,None
"Saturday, Apr 16",boxscore,CIN,None,CHC,L,5,10,None,2-1,1, Tied,Cole,Castleton,None,2:35,D,None,-,None
"Sunday, Apr 17",boxscore,CIN,None,CHC,L,2,9,None,2-2,4, 0.5,McIntire,Gaspar,None,None,D,None,--,None
"Thursday, Apr 21",boxscore,CIN,@,CHC,L,1,6,None,2-3,5, 2.0,Brown,Beebe,None,2:05,D,None,---,None
"Sunday, Apr 24",boxscore,CIN,None,STL,W,10,6,None,3-3,5, 2.5,Suggs,Rieger,None,None,D,None,+,None
"Monday, Apr 25",boxscore,CIN,None,STL,L,3,8,None,3-4,5, 3.0,Backman,Spade,None,None,D,None,-,None
"Thursday, Apr 28",boxscore,CIN,@,PIT,L,2,5,None,3-5,5, 3.5,Adams,Beebe,None,1:50,D,None,--,None
"Saturday, Apr 30",boxscore,CIN,None,STL,L,1,4,None,3-6,5, 4.5,Harmon,Gaspar,None,None,D,None,---,None
"Sunday, May 1",boxscore,CIN,None,STL,W,6,5,None,4-6,5, 4.0,Suggs,Willis,None,None,D,None,+,None
"Monday, May 2",boxscore,CIN,None,STL,W,9,4,None,5-6,5, 4.0,Rowan,Corridon,None,None,D,None,++,1910-04-26 (Rain)
"Wednesday, May 4",boxscore,CIN,@,STL,L,3,12,None,5-7,5, 4.5,Harmon,Beebe,Backman,None,D,None,-,None
"Thursday, May 5",boxscore,CIN,@,STL,W,5,2,None,6-7,5, 3.5,Gaspar,Harmon,None,None,D,None,+,None
"Sunday, May 8",boxscore,CIN,@,STL,W,5,0,None,7-7,4, 4.0,Suggs,Backman,None,None,D,None,++,None
"Monday, May 9",boxscore,CIN,None,PHI,L,4,6,None,7-8,5, 4.5,Foxen,Beebe,None,None,D,None,-,None
"Tuesday, May 10",boxscore,CIN,None,PHI,W,8,6,None,8-8,5, 3.5,Fromme,Moore,None,None,D,None,+,None
"Thursday, May 12",boxscore,CIN,None,PHI,W,8,1,None,9-8,5, 2.5,Suggs,Foxen,None,None,D,None,++,None
"Friday, May 13",boxscore,CIN,None,BRO,L,2,8,None,9-9,5, 2.5,Barger,Gaspar,None,1:43,D,"2,000",-,None
"Saturday, May 14",boxscore,CIN,None,BRO,W,3,0,None,10-9,4, 1.5,Rowan,Bell,None,1:50,D,None,+,None
"Sunday, May 15",boxscore,CIN,None,BRO,W,2,1,None,11-9,4, 1.0,Castleton,Rucker,None,None,D,None,++,None
"Monday, May 16",boxscore,CIN,None,BRO,W,3,2,None,12-9,2, 1.0,Fromme,Bell,Gaspar,1:55,D,None,+++,None
"Wednesday, May 18",boxscore,CIN,None,NYG,L,6,10,None,12-10,4, 2.5,Mathewson,Suggs,None,None,D,None,-,None
"Thursday, May 19",boxscore,CIN,None,NYG,W,8,7,None,13-10,3, 1.5,Rowan,Marquard,None,None,D,None,+,None
"Friday, May 20",boxscore,CIN,None,NYG,L,3,7,None,13-11,4, 2.0,Drucke,Gaspar,None,None,D,None,-,None
"Saturday, May 21",boxscore,CIN,None,BSN,W,6,3,None,14-11,3, 2.0,Spade,Ferguson,None,None,D,None,+,None
"Sunday, May 22",boxscore,CIN,None,BSN,W,4,3,None,15-11,3, 1.5,Suggs,Frock,None,None,D,None,++,None
"Monday, May 23",boxscore,CIN,None,BSN,W,6,5,None,16-11,2, 0.5,Gaspar,Frock,None,None,D,None,+++,None
"Tuesday, May 24",boxscore,CIN,None,BSN,L,0,3,None,16-12,3, 1.0,Curtis,Beebe,None,None,D,None,-,None
"Wednesday, May 25",boxscore,CIN,None,BSN,L,3,4,None,16-13,4, 2.0,Brown,Fromme,None,None,D,None,--,None
"Thursday, May 26",boxscore,CIN,None,STL,W,7,6,None,17-13,2, 2.0,Suggs,Rieger,None,None,D,None,+,None
"Saturday, May 28",boxscore,CIN,None,STL,W,4,0,None,18-13,3, 2.0,Gaspar,Willis,None,None,D,None,++,None
"Sunday, May 29",boxscore,CIN,None,STL,L,7,10,None,18-14,3, 3.0,Backman,Castleton,None,None,D,None,-,None
"Monday, May 30",boxscore,CIN,@,PIT,L,7,13,None,18-15,4, 4.0,Adams,Spade,None,None,D,None,--,None
"Monday, May 30",boxscore,CIN,@,PIT,L,4,7,None,18-16,4, 4.0,Maddox,Beebe,None,None,D,None,---,None
"Wednesday, Jun 1",boxscore,CIN,@,NYG,L,2,5,None,18-17,4, 5.0,Mathewson,Rowan,None,None,D,None,----,None
"Thursday, Jun 2",boxscore,CIN,@,NYG,L,3,7,None,18-18,4, 6.0,Crandall,Suggs,None,None,D,None,-----,None
"Saturday, Jun 4",boxscore,CIN,@,NYG,W,8,2,None,19-18,3, 5.5,Gaspar,Drucke,None,None,D,None,+,None
"Monday, Jun 6",boxscore,CIN,@,BRO,W,1,0,None,20-18,3, 4.5,Rowan,Bell,None,None,D,None,++,None
"Tuesday, Jun 7",boxscore,CIN,@,BRO,L,0,10,None,20-19,3, 4.5,Barger,Beebe,None,None,D,None,-,None
"Wednesday, Jun 8",boxscore,CIN,@,BRO,W,13,2,None,21-19,3, 4.5,Burns,Rucker,None,None,D,None,+,None
"Thursday, Jun 9",boxscore,CIN,@,BRO,W,7,5,None,22-19,3, 4.5,Suggs,Wilhelm,None,None,D,None,++,None
