date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 7",boxscore,TBR,None,BAL,L,5,6,None,0-2,5, 2.0,Gausman,Karns,Britton,3:22,N,"13,906",--,None
"Wednesday, Apr 8",boxscore,TBR,None,BAL,W,2,0,None,1-2,5, 1.0,Odorizzi,Gonzalez,Boxberger,3:00,N,"13,569",+,None
"Friday, Apr 10",boxscore,TBR,@,MIA,L-wo,9,10,10,1-3,4, 2.0,Morris,Boxberger,None,3:36,N,"17,375",-,None
"Saturday, Apr 11",boxscore,TBR,@,MIA,W,2,0,None,2-3,4, 2.0,Archer,Cosart,Boxberger,2:32,D,"17,830",+,None
"Sunday, Apr 12",boxscore,TBR,@,MIA,W,8,5,None,3-3,3, 1.0,Karns,Alvarez,Frieri,3:16,D,"20,199",++,None
"Monday, Apr 13",boxscore,TBR,@,TOR,W,2,1,None,4-3,2, 1.0,Odorizzi,Dickey,Boxberger,2:30,N,"48,414",+++,None
"Tuesday, Apr 14",boxscore,TBR,@,TOR,W,3,2,None,5-3,2, 1.0,Geltz,Castro,Jepsen,3:06,N,"17,264",++++,None
"Wednesday, Apr 15",boxscore,TBR,@,TOR,L,7,12,None,5-4,2, 1.0,Buehrle,Ramirez,None,3:02,N,"15,086",-,None
"Thursday, Apr 16",boxscore,TBR,@,TOR,W,4,2,None,6-4,2, 0.5,Archer,Sanchez,Boxberger,3:00,N,"14,433",+,None
"Friday, Apr 17",boxscore,TBR,None,NYY,L,4,5,None,6-5,2, 1.5,Betances,Jepsen,Miller,3:12,N,"15,752",-,None
"Saturday, Apr 18",boxscore,TBR,None,NYY,L,0,9,None,6-6,3, 1.5,Tanaka,Odorizzi,None,3:07,N,"20,824",--,None
"Sunday, Apr 19",boxscore,TBR,None,NYY,L,3,5,None,6-7,4, 1.5,Pineda,Andriese,Miller,3:33,D,"21,791",---,None
"Tuesday, Apr 21",boxscore,TBR,None,BOS,L,0,1,None,6-8,5, 3.0,Miley,Archer,Uehara,2:48,N,"14,307",----,None
"Wednesday, Apr 22",boxscore,TBR,None,BOS,W,7,5,None,7-8,4, 2.0,Boxberger,Mujica,Geltz,3:10,N,"12,733",+,None
"Thursday, Apr 23",boxscore,TBR,None,BOS,W-wo,2,1,None,8-8,4, 1.0,Boxberger,Varvaro,None,3:00,N,"13,834",++,None
"Friday, Apr 24",boxscore,TBR,None,TOR,W,12,3,None,9-8,3, 1.0,Dominguez,Dickey,Andriese,2:29,N,"11,897",+++,None
"Saturday, Apr 25",boxscore,TBR,None,TOR,W,4,2,None,10-8,1, Tied,Frieri,Cecil,Boxberger,2:31,N,"19,772",++++,None
"Sunday, Apr 26",boxscore,TBR,None,TOR,W,5,1,None,11-8,1, Tied,Archer,Buehrle,None,2:23,D,"21,107",+++++,None
"Monday, Apr 27",boxscore,TBR,@,NYY,L,1,4,None,11-9,2, 1.0,Wilson,Gomes,Miller,2:59,N,"34,590",-,None
"Tuesday, Apr 28",boxscore,TBR,@,NYY,L,2,4,None,11-10,2, 2.0,Whitley,Odorizzi,Martin,2:58,N,"36,934",--,None
"Wednesday, Apr 29",boxscore,TBR,@,NYY,W,3,2,13,12-10,2, 1.0,Gomes,Shreve,Frieri,3:58,D,"30,055",+,None
"Friday, May 1",boxscore,TBR,None,BAL,W,2,0,None,13-10,2, 1.0,Colome,Tillman,Boxberger,2:19,N,"9,945",++,2015-05-01 (Civil unrest; Played at TBA; BAL home team)
