date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 4",boxscore,OAK,None,LAA,L,6,7,None,1-1,2, 1.0,Bailey,Dull,Bedrosian,3:17,N,"11,225",-,None
"Wednesday, Apr 5",boxscore,OAK,None,LAA,L,0,5,None,1-2,3, 2.0,Ramirez,Cotton,None,3:15,N,"13,405",--,None
"Thursday, Apr 6",boxscore,OAK,None,LAA,W,5,1,None,2-2,2, 1.0,Triggs,Skaggs,None,2:44,D,"13,292",+,None
"Friday, Apr 7",boxscore,OAK,@,TEX,L,5,10,None,2-3,3, 1.0,Claudio,Alcantara,None,2:56,N,"34,235",-,None
"Saturday, Apr 8",boxscore,OAK,@,TEX,W,6,1,None,3-3,2, 1.0,Graveman,Darvish,None,2:59,N,"44,410",+,None
"Sunday, Apr 9",boxscore,OAK,@,TEX,L,1,8,None,3-4,3, 2.0,Perez,Manaea,None,3:16,D,"36,905",-,None
"Monday, Apr 10",boxscore,OAK,@,KCR,W,2,0,None,4-4,2, 1.5,Cotton,Kennedy,Doolittle,2:50,D,"40,019",+,None
"Wednesday, Apr 12",boxscore,OAK,@,KCR,W,8,3,None,5-4,3, 1.0,Triggs,Hammel,None,3:07,N,"24,380",++,None
"Thursday, Apr 13",boxscore,OAK,@,KCR,L,1,3,None,5-5,3, 1.0,Vargas,Hahn,Herrera,2:39,N,"22,160",-,None
"Friday, Apr 14",boxscore,OAK,None,HOU,L,2,7,None,5-6,3, 2.0,Keuchel,Madson,None,3:07,N,"15,385",--,None
"Saturday, Apr 15",boxscore,OAK,None,HOU,L,6,10,None,5-7,3, 3.0,Harris,Casilla,None,3:55,D,"20,140",---,None
"Monday, Apr 17",boxscore,OAK,None,TEX,L,0,7,None,5-8,4, 4.0,Griffin,Cotton,None,2:46,N,"10,406",----,None
"Tuesday, Apr 18",boxscore,OAK,None,TEX,W,4,2,None,6-8,3, 3.0,Triggs,Darvish,Casilla,2:48,N,"12,091",+,None
"Wednesday, Apr 19",boxscore,OAK,None,TEX,W,9,1,None,7-8,2, 3.0,Hahn,Perez,None,2:47,D,"14,031",++,None
"Thursday, Apr 20",boxscore,OAK,None,SEA,W,9,6,None,8-8,2, 3.0,Dull,Scribner,None,3:09,N,"10,707",+++,None
"Friday, Apr 21",boxscore,OAK,None,SEA,W,3,1,None,9-8,2, 3.0,Manaea,Iwakuma,Casilla,2:51,N,"15,255",++++,None
"Saturday, Apr 22",boxscore,OAK,None,SEA,W,4,3,None,10-8,2, 2.0,Cotton,Miranda,Madson,3:07,D,"20,722",+++++,None
"Sunday, Apr 23",boxscore,OAK,None,SEA,L,1,11,None,10-9,2, 3.0,Gallardo,Triggs,None,3:11,D,"24,165",-,None
"Tuesday, Apr 25",boxscore,OAK,@,LAA,L-wo,1,2,11,10-10,2, 4.0,Pounders,Madson,None,3:12,N,"30,124",--,None
"Wednesday, Apr 26",boxscore,OAK,@,LAA,L,5,8,None,10-11,2, 4.0,Shoemaker,Manaea,Norris,3:30,N,"30,248",---,None
"Thursday, Apr 27",boxscore,OAK,@,LAA,L,1,2,None,10-12,3, 4.0,Nolasco,Graveman,Norris,2:30,N,"37,603",----,None
"Friday, Apr 28",boxscore,OAK,@,HOU,L,4,9,None,10-13,4, 5.0,Morton,Cotton,None,2:58,N,"28,472",-----,None
"Saturday, Apr 29",boxscore,OAK,@,HOU,W,2,1,None,11-13,3, 4.0,Triggs,Musgrove,Casilla,2:49,N,"32,147",+,None
"Sunday, Apr 30",boxscore,OAK,@,HOU,L,2,7,None,11-14,3, 5.0,Keuchel,Hahn,Giles,2:58,D,"34,880",-,None
"Tuesday, May 2",boxscore,OAK,@,MIN,L,1,9,None,11-15,3, 6.5,Santana,Gray,None,2:48,N,"18,930",--,None
"Wednesday, May 3",boxscore,OAK,@,MIN,L,4,7,None,11-16,4, 7.5,Santiago,Graveman,None,3:17,N,"18,658",---,None
"Thursday, May 4",boxscore,OAK,@,MIN,W,8,5,None,12-16,4, 6.5,Cotton,Gibson,Casilla,3:48,D,"19,247",+,None
"Friday, May 5",boxscore,OAK,None,DET,L,2,7,None,12-17,5, 7.5,Fulmer,Triggs,None,2:54,N,"17,519",-,None
"Saturday, May 6",boxscore,OAK,None,DET,W-wo,6,5,None,13-17,4, 6.5,Montas,Rodriguez,None,3:28,N,"16,651",+,None
"Sunday, May 7",boxscore,OAK,None,DET,W-wo,8,6,None,14-17,4, 6.5,Casilla,Rodriguez,None,3:41,D,"23,227",++,None
"Monday, May 8",boxscore,OAK,None,LAA,W-wo,3,2,11,15-17,2, 6.0,Hendriks,Guerra,None,3:06,N,"10,292",+++,None
"Tuesday, May 9",boxscore,OAK,None,LAA,L,3,7,None,15-18,4, 7.0,Meyer,Cotton,Norris,3:07,N,"11,383",-,None
"Wednesday, May 10",boxscore,OAK,None,LAA,W,3,1,None,16-18,3, 7.0,Triggs,Chavez,Casilla,2:55,D,"11,061",+,None
"Friday, May 12",boxscore,OAK,@,TEX,L-wo,2,5,None,16-19,4, 8.5,Kela,Casilla,None,2:58,N,"35,625",-,None
"Saturday, May 13",boxscore,OAK,@,TEX,L,5,6,None,16-20,5, 9.0,Barnette,Dull,Bush,3:26,N,"37,898",--,None
"Sunday, May 14",boxscore,OAK,@,TEX,L,4,6,None,16-21,5, 9.5,Alvarez,Madson,Bush,2:51,D,"35,157",---,None
"Monday, May 15",boxscore,OAK,@,SEA,L,5,6,None,16-22,5, 10.5,Gallardo,Manaea,Zych,3:14,N,"15,431",----,None
"Tuesday, May 16",boxscore,OAK,@,SEA,W,9,6,None,17-22,5, 10.5,Madson,Cishek,None,3:25,N,"13,955",+,None
"Wednesday, May 17",boxscore,OAK,@,SEA,L,0,4,None,17-23,5, 11.5,Bergman,Hahn,None,2:39,N,"14,117",-,None
"Thursday, May 18",boxscore,OAK,None,BOS,W,8,3,None,18-23,5, 11.0,Gray,Velazquez,None,3:09,N,"12,016",+,None
