date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 4",boxscore,SDP,@,SFG,W,5,3,None,2-0,1,up 0.5,Meredith,Hennessey,Hoffman,2:36,N,"39,938",++,None
"Thursday, Apr 5",boxscore,SDP,@,SFG,L,3,5,None,2-1,1, Tied,Morris,Hensley,Benitez,2:36,N,"37,914",-,None
"Friday, Apr 6",boxscore,SDP,None,COL,L,3,4,None,2-2,3, 1.0,Hirsh,Maddux,Fuentes,2:37,N,"44,267",--,None
"Saturday, Apr 7",boxscore,SDP,None,COL,W-wo,3,2,None,3-2,2, 0.5,Hoffman,Corpas,None,2:35,N,"40,504",+,None
"Sunday, Apr 8",boxscore,SDP,None,COL,W-wo,2,1,10,4-2,2, 0.5,Linebrink,Hawkins,None,2:27,D,"27,086",++,None
"Monday, Apr 9",boxscore,SDP,None,SFG,W,1,0,None,5-2,2, 0.5,Young,Cain,Hoffman,2:25,N,"31,388",+++,None
"Tuesday, Apr 10",boxscore,SDP,None,SFG,L,5,6,None,5-3,2, 1.5,Morris,Hensley,Benitez,2:56,N,"28,878",-,None
"Wednesday, Apr 11",boxscore,SDP,None,SFG,W,4,0,None,6-3,2, 0.5,Maddux,Lowry,None,2:22,N,"31,568",+,None
"Friday, Apr 13",boxscore,SDP,@,LAD,L,1,9,None,6-4,3, 1.0,Lowe,Wells,None,2:42,N,"49,090",-,None
"Saturday, Apr 14",boxscore,SDP,@,LAD,W,7,2,None,7-4,2, 0.5,Peavy,Schmidt,None,2:38,N,"55,942",+,None
"Sunday, Apr 15",boxscore,SDP,@,LAD,L,3,9,None,7-5,3, 1.5,Wolf,Young,None,3:08,N,"55,298",-,None
"Monday, Apr 16",boxscore,SDP,@,CHC,L,4,12,None,7-6,3, 2.0,Marquis,Hensley,None,2:34,N,"32,126",--,None
"Tuesday, Apr 17",boxscore,SDP,@,CHC,W,4,3,14,8-6,3, 2.0,Brocail,Ohman,Hoffman,4:15,D,"36,021",+,None
"Wednesday, Apr 18",boxscore,SDP,None,ARI,L,2,5,12,8-7,3, 2.0,Pena,Thompson,Valverde,3:21,N,"26,872",-,None
"Thursday, Apr 19",boxscore,SDP,None,ARI,W,11,6,None,9-7,3, 2.0,Peavy,Hernandez,None,3:09,D,"32,224",+,None
"Friday, Apr 20",boxscore,SDP,@,COL,W,11,1,None,10-7,2, 2.0,Young,Fogg,None,2:52,N,"22,338",++,None
"Saturday, Apr 21",boxscore,SDP,@,COL,W,7,3,None,11-7,2, 2.0,Hensley,Francis,None,2:40,N,"22,795",+++,None
"Sunday, Apr 22",boxscore,SDP,@,COL,L,2,4,None,11-8,2, 2.0,Hirsh,Maddux,Fuentes,2:11,D,"25,746",-,None
"Tuesday, Apr 24",boxscore,SDP,@,ARI,W,10,5,None,12-8,2, 1.0,Wells,Johnson,Hoffman,2:59,N,"19,508",+,None
"Wednesday, Apr 25",boxscore,SDP,@,ARI,L-wo,2,3,None,12-9,2, 1.0,Pena,Hoffman,None,2:26,N,"18,307",-,None
"Thursday, Apr 26",boxscore,SDP,@,ARI,L,4,7,None,12-10,3, 1.0,Hernandez,Young,Valverde,2:29,N,"16,792",--,None
"Friday, Apr 27",boxscore,SDP,None,LAD,L,5,6,None,12-11,4, 2.0,Seanez,Hoffman,Saito,3:03,N,"44,035",---,None
"Saturday, Apr 28",boxscore,SDP,None,LAD,W,3,2,None,13-11,3, 1.0,Maddux,Tomko,Hoffman,2:04,N,"42,385",+,None
"Sunday, Apr 29",boxscore,SDP,None,LAD,L,4,5,17,13-12,3, 2.0,Billingsley,Hampson,None,4:55,D,"44,028",-,None
"Monday, Apr 30",boxscore,SDP,None,WSN,L,2,3,None,13-13,4, 2.5,Patterson,Peavy,Cordero,2:41,N,"19,769",--,None
"Tuesday, May 1",boxscore,SDP,None,WSN,W,3,0,None,14-13,3, 2.0,Young,Hill,Hoffman,2:11,N,"19,438",+,None
"Wednesday, May 2",boxscore,SDP,None,WSN,W,7,3,None,15-13,3, 2.0,Brocail,Chico,None,2:45,N,"22,153",++,None
"Friday, May 4",boxscore,SDP,@,FLA,L,4,5,None,15-14,3, 2.0,Tankersley,Linebrink,Owens,2:34,N,"24,691",-,None
"Saturday, May 5",boxscore,SDP,@,FLA,W,7,6,12,16-14,3, 2.0,Hampson,Gardner,Hoffman,4:06,N,"21,381",+,None
"Sunday, May 6",boxscore,SDP,@,FLA,W,3,1,None,17-14,2, 1.0,Peavy,Olsen,Hoffman,2:42,D,"15,310",++,None
"Monday, May 7",boxscore,SDP,@,ATL,W,4,2,None,18-14,2, 1.0,Young,James,Hoffman,3:00,N,"19,189",+++,None
"Tuesday, May 8",boxscore,SDP,@,ATL,L,2,3,None,18-15,2, 1.0,Gonzalez,Bell,Soriano,2:13,N,"21,748",-,None
"Wednesday, May 9",boxscore,SDP,@,ATL,L,2,3,None,18-16,2, 2.0,Smoltz,Meredith,Soriano,2:13,N,"36,523",--,None
"Thursday, May 10",boxscore,SDP,@,ATL,L,3,5,None,18-17,3, 2.0,Hudson,Wells,Soriano,2:39,D,"28,799",---,None
"Friday, May 11",boxscore,SDP,None,STL,W,7,0,None,19-17,3, 2.0,Peavy,Wells,None,2:29,N,"38,901",+,None
"Saturday, May 12",boxscore,SDP,None,STL,L,0,5,None,19-18,3, 3.0,Looper,Young,None,2:39,N,"44,082",-,None
"Sunday, May 13",boxscore,SDP,None,STL,W,3,0,None,20-18,2, 3.0,Germano,Reyes,Hoffman,2:28,D,"36,616",+,None
"Monday, May 14",boxscore,SDP,None,CIN,W,7,1,None,21-18,2, 2.0,Maddux,Belisle,None,2:08,N,"20,262",++,None
"Tuesday, May 15",boxscore,SDP,None,CIN,L,1,2,12,21-19,2, 3.0,Weathers,Bell,None,2:56,N,"26,694",-,None
"Wednesday, May 16",boxscore,SDP,None,CIN,W-wo,3,2,None,22-19,2, 3.0,Hoffman,Arroyo,None,2:26,N,"23,856",+,None
"Friday, May 18",boxscore,SDP,@,SEA,W,8,1,None,23-19,2, 2.0,Young,Batista,None,2:52,N,"39,531",++,None
"Saturday, May 19",boxscore,SDP,@,SEA,L,4,7,None,23-20,2, 2.0,Ramirez,Maddux,Putz,2:41,N,"34,287",-,None
"Sunday, May 20",boxscore,SDP,@,SEA,W,2,1,None,24-20,2, 1.0,Germano,Hernandez,Hoffman,2:49,D,"38,844",+,None
"Tuesday, May 22",boxscore,SDP,None,CHC,W,5,1,None,25-20,2, 0.5,Peavy,Hill,Hoffman,2:32,N,"26,192",++,None
"Wednesday, May 23",boxscore,SDP,None,CHC,W,2,1,None,26-20,2, 0.5,Wells,Marshall,Hoffman,2:18,N,"27,535",+++,None
"Thursday, May 24",boxscore,SDP,None,CHC,L,1,3,None,26-21,2, 1.0,Howry,Meredith,Dempster,2:24,N,"32,258",-,None
"Friday, May 25",boxscore,SDP,None,MIL,W,8,6,None,27-21,2, 1.0,Maddux,Bush,Linebrink,2:37,N,"32,130",+,None
"Saturday, May 26",boxscore,SDP,None,MIL,W,6,3,None,28-21,1, Tied,Germano,Vargas,Hoffman,2:43,N,"35,975",++,None
"Sunday, May 27",boxscore,SDP,None,MIL,W,3,0,None,29-21,1, Tied,Peavy,Suppan,Hoffman,2:27,D,"41,246",+++,None
