date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 4",boxscore,ATL,@,PHI,W,3,2,11,2-0,2, 0.5,McBride,Madson,Wickman,3:16,N,"41,516",++,None
"Thursday, Apr 5",boxscore,ATL,@,PHI,W,8,4,None,3-0,1, Tied,James,Eaton,Soriano,3:10,D,"30,062",+++,None
"Friday, Apr 6",boxscore,ATL,None,NYM,L,1,11,None,3-1,2, 1.0,Perez,Redman,None,2:59,N,"51,014",-,None
"Saturday, Apr 7",boxscore,ATL,None,NYM,W,5,3,None,4-1,1, Tied,Smoltz,Glavine,Wickman,3:13,D,"43,156",+,None
"Sunday, Apr 8",boxscore,ATL,None,NYM,W,3,2,None,5-1,1,up 1.0,Soriano,Heilman,Wickman,2:59,D,"24,832",++,None
"Tuesday, Apr 10",boxscore,ATL,None,WSN,W,8,0,None,6-1,1,up 1.0,Hudson,Chico,None,2:52,N,"18,396",+++,None
"Wednesday, Apr 11",boxscore,ATL,None,WSN,W,8,3,None,7-1,1,up 2.0,James,Williams,None,2:47,N,"15,631",++++,None
"Thursday, Apr 12",boxscore,ATL,None,WSN,L,0,2,None,7-2,1,up 1.0,Colome,Smoltz,Cordero,2:42,N,"23,897",-,None
"Friday, Apr 13",boxscore,ATL,None,FLA,L,4,11,None,7-3,1, Tied,Willis,Redman,None,2:52,N,"33,212",--,None
"Sunday, Apr 15",boxscore,ATL,None,FLA,W,8,4,None,8-3,1,up 1.0,Hudson,Olsen,None,2:57,D,"25,189",+,None
"Monday, Apr 16",boxscore,ATL,@,WSN,L,1,5,None,8-4,1,up 0.5,Chico,James,None,2:35,N,"16,316",-,None
"Tuesday, Apr 17",boxscore,ATL,@,WSN,W,6,4,None,9-4,1,up 0.5,Smoltz,Williams,Wickman,3:10,N,"17,791",+,None
"Wednesday, Apr 18",boxscore,ATL,None,CHC,W,8,6,None,10-4,1,up 0.5,Villarreal,Eyre,Wickman,3:09,N,"26,837",++,None
"Thursday, Apr 19",boxscore,ATL,None,CHC,L,0,3,None,10-5,2, 0.5,Hill,Redman,Dempster,2:27,N,"31,603",-,None
"Friday, Apr 20",boxscore,ATL,@,NYM,W,7,3,None,11-5,1,up 0.5,Hudson,Pelfrey,None,2:55,N,"47,547",+,None
"Saturday, Apr 21",boxscore,ATL,@,NYM,L,2,7,None,11-6,2, 0.5,Perez,James,None,2:48,D,"55,143",-,None
"Sunday, Apr 22",boxscore,ATL,@,NYM,W,9,6,None,12-6,1,up 0.5,Yates,Heilman,Wickman,3:21,D,"55,671",+,None
"Monday, Apr 23",boxscore,ATL,@,FLA,L,7,8,None,12-7,2, 0.5,Willis,Davies,Pinto,2:48,N,"13,227",-,None
"Tuesday, Apr 24",boxscore,ATL,@,FLA,W,11,6,None,13-7,2, 0.5,Moylan,Lindstrom,None,3:09,N,"11,507",+,None
"Wednesday, Apr 25",boxscore,ATL,@,FLA,L-wo,3,4,None,13-8,2, 0.5,Owens,Wickman,None,2:23,N,"13,310",-,None
"Friday, Apr 27",boxscore,ATL,@,COL,W,9,7,None,14-8,1,up 0.5,James,Francis,Moylan,3:09,N,"25,079",+,None
"Saturday, Apr 28",boxscore,ATL,@,COL,W,6,2,None,15-8,1,up 0.5,Smoltz,Hirsh,None,2:29,N,"28,178",++,None
"Sunday, Apr 29",boxscore,ATL,@,COL,L-wo,7,9,11,15-9,2, 0.5,Bautista,Colyer,None,3:40,D,"31,445",-,None
"Monday, Apr 30",boxscore,ATL,None,PHI,W-wo,5,2,None,16-9,1,up 0.5,Gonzalez,Alfonseca,None,2:24,N,"20,354",+,None
"Tuesday, May 1",boxscore,ATL,None,PHI,L,4,6,None,16-10,1,up 0.5,Hamels,Redman,Gordon,3:18,N,"19,670",-,None
"Wednesday, May 2",boxscore,ATL,None,PHI,W,4,3,None,17-10,1,up 0.5,Paronto,Garcia,Soriano,2:49,N,"23,647",+,None
