date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 28",boxscore,SEA,None,DET,W,9,2,None,2-0,1,up 1.0,Bosio,Doherty,None,2:46,N,"19,336",++,None
"Saturday, Apr 29",boxscore,SEA,None,DET,W,11,1,None,3-0,1,up 1.5,Fleming,Wells,Converse,2:44,N,"27,264",+++,None
"Sunday, Apr 30",boxscore,SEA,None,DET,L,1,10,None,3-1,1,up 1.0,Moore,Wells,None,3:18,N,"19,743",-,None
"Monday, May 1",boxscore,SEA,@,TEX,W,4,1,None,4-1,1,up 1.0,Davis,Rogers,Ayala,2:59,N,"19,104",+,None
"Tuesday, May 2",boxscore,SEA,@,TEX,W,15,3,None,5-1,1,up 2.0,Nelson,Heredia,None,3:36,N,"17,983",++,None
"Wednesday, May 3",boxscore,SEA,@,TEX,W,5,1,None,6-1,1,up 2.0,Bosio,Pavlik,None,2:46,N,"17,375",+++,None
"Friday, May 5",boxscore,SEA,@,CAL,L,0,10,None,6-2,1,up 1.5,Patterson,Fleming,None,3:17,N,"30,230",-,None
"Saturday, May 6",boxscore,SEA,@,CAL,L,5,7,None,6-3,1,up 0.5,Williams,Wells,Smith,3:26,N,"21,882",--,None
"Sunday, May 7",boxscore,SEA,@,CAL,W,3,2,None,7-3,1,up 1.5,Johnson,Finley,Ayala,2:34,N,"24,868",+,None
"Tuesday, May 9",boxscore,SEA,@,OAK,L-wo,5,7,None,7-4,1,up 0.5,Wengert,Converse,None,3:36,N,"8,125",-,None
"Wednesday, May 10",boxscore,SEA,@,OAK,L,4,7,None,7-5,2, 0.5,Ontiveros,Fleming,Eckersley,2:41,N,"8,495",--,None
"Thursday, May 11",boxscore,SEA,@,OAK,L,1,3,None,7-6,2, 0.5,Harkey,Villone,Eckersley,2:54,D,"9,444",---,None
"Friday, May 12",boxscore,SEA,None,CHW,W,6,4,None,8-6,2, 0.5,Johnson,Alvarez,Risley,2:59,N,"18,166",+,None
"Saturday, May 13",boxscore,SEA,None,CHW,W,6,5,None,9-6,1,up 0.5,Davis,Fernandez,Ayala,2:54,N,"40,653",++,None
"Sunday, May 14",boxscore,SEA,None,CHW,L,2,10,None,9-7,2, 0.5,Abbott,Converse,None,3:13,D,"19,475",-,None
"Tuesday, May 16",boxscore,SEA,@,KCR,L,2,4,5,9-8,2, 1.0,Haney,Fleming,None,1:30,N,"12,330",--,None
"Wednesday, May 17",boxscore,SEA,@,KCR,W,4,0,None,10-8,1, Tied,Wells,Gubicza,None,2:57,N,"12,020",+,None
"Thursday, May 18",boxscore,SEA,@,KCR,L-wo,2,3,14,10-9,2, 1.0,Brewer,Converse,None,4:36,N,"14,793",-,None
"Friday, May 19",boxscore,SEA,@,MIN,L,6,8,None,10-10,2, 2.0,Radke,Davis,Aguilera,2:25,N,"14,639",--,None
"Saturday, May 20",boxscore,SEA,@,MIN,W,10,6,None,11-10,2, 2.0,Belcher,Erickson,None,3:13,N,"13,762",+,None
"Sunday, May 21",boxscore,SEA,@,MIN,W,5,2,None,12-10,2, 2.0,Johnson,Tapani,Ayala,2:31,D,"12,918",++,None
"Monday, May 22",boxscore,SEA,@,DET,L,8,10,None,12-11,3, 2.5,Boever,Carmona,Henneman,3:07,D,"9,167",-,None
"Tuesday, May 23",boxscore,SEA,None,BOS,L,4,5,10,12-12,4, 3.5,Belinda,Frey,Ryan,3:55,N,"11,868",--,None
"Wednesday, May 24",boxscore,SEA,None,BOS,W,15,6,None,13-12,3, 3.5,Carmona,Pierce,Nelson,3:18,N,"10,041",+,None
"Thursday, May 25",boxscore,SEA,None,BOS,W,4,3,None,14-12,3, 3.5,Belcher,Smith,Ayala,2:21,D,"12,194",++,None
"Friday, May 26",boxscore,SEA,None,BAL,W,8,3,None,15-12,3, 2.5,Johnson,McDonald,None,3:34,N,"15,256",+++,None
"Saturday, May 27",boxscore,SEA,None,BAL,L,4,11,None,15-13,4, 2.5,Mills,Wells,None,3:20,N,"20,797",-,None
"Sunday, May 28",boxscore,SEA,None,BAL,W,5,2,None,16-13,4, 2.5,Bosio,Brown,Ayala,2:49,N,"16,785",+,None
"Monday, May 29",boxscore,SEA,None,NYY,W-wo,8,7,12,17-13,2, 2.5,Ayala,Bankhead,None,4:05,N,"18,948",++,None
"Tuesday, May 30",boxscore,SEA,None,NYY,W,7,3,None,18-13,2, 1.5,Nelson,Perez,None,3:08,N,"10,709",+++,None
"Wednesday, May 31",boxscore,SEA,None,NYY,W,11,9,None,19-13,2, 0.5,Wells,MacDonald,Ayala,3:38,N,"13,035",++++,None
"Friday, Jun 2",boxscore,SEA,@,BOS,L-wo,5,6,10,19-14,2, 1.5,Belinda,Torres,None,3:15,N,"33,476",-,None
"Saturday, Jun 3",boxscore,SEA,@,BOS,L,8,10,None,19-15,2, 2.5,Cormier,Carmona,Ryan,3:25,D,"27,301",--,None
