date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 6",boxscore,ATL,@,CIN,W,5,1,None,1-1,3, 1.0,Perez,Berenyi,None,2:37,N,"10,102",+,None
"Friday, Apr 8",boxscore,ATL,None,SDP,W,4,2,None,2-1,1, Tied,Bedrosian,Chiffer,Garber,2:46,N,"32,737",++,None
"Saturday, Apr 9",boxscore,ATL,None,SDP,W-wo,6,5,None,3-1,1, Tied,Falcone,Welsh,None,2:25,D,"12,665",+++,None
"Sunday, Apr 10",boxscore,ATL,None,SDP,W,4,3,None,4-1,1, Tied,McMurtry,Whitson,Bedrosian,2:19,D,"21,144",++++,None
"Monday, Apr 11",boxscore,ATL,None,SDP,W,4,0,None,5-1,1, Tied,Perez,Lollar,None,2:08,D,"6,915",+++++,None
"Tuesday, Apr 12",boxscore,ATL,None,CIN,W,4,1,None,6-1,1,up 1.0,Behenna,Soto,Forster,2:14,N,"10,356",++++++,None
"Wednesday, Apr 13",boxscore,ATL,None,CIN,W,6,1,None,7-1,1,up 1.0,Camp,Pastore,None,2:21,N,"12,362",+++++++,None
"Saturday, Apr 16",boxscore,ATL,@,PHI,L,4,8,None,7-2,2, 0.5,Carlton,Niekro,None,2:44,N,"17,557",-,None
"Sunday, Apr 17",boxscore,ATL,@,PHI,W,3,1,None,8-2,1,up 0.5,Perez,Farmer,Garber,2:16,D,"27,522",+,None
"Monday, Apr 18",boxscore,ATL,@,SDP,L,3,10,None,8-3,2, 0.5,Show,McMurtry,DeLeon,2:52,N,"18,730",-,None
"Tuesday, Apr 19",boxscore,ATL,@,SDP,W,9,2,None,9-3,1, Tied,Camp,Montefusco,None,2:34,N,"21,327",+,None
"Friday, Apr 22",boxscore,ATL,None,NYM,W-wo,5,4,None,10-3,1,up 0.5,Garber,Allen,None,3:10,N,"12,138",++,None
"Sunday, Apr 24",boxscore,ATL,None,NYM,W,6,3,None,11-3,1,up 1.0,Camp,Swan,Garber,2:23,D,None,+++,None
"Sunday, Apr 24",boxscore,ATL,None,NYM,W,5,3,None,12-3,1,up 1.0,Bedrosian,Sisk,None,2:33,D,"18,568",++++,1983-04-23 (Rain)
"Tuesday, Apr 26",boxscore,ATL,None,PHI,W,10,4,None,13-3,1,up 0.5,Perez,Christenson,Forster,2:53,N,"22,511",+++++,None
"Wednesday, Apr 27",boxscore,ATL,None,PHI,L,2,6,None,13-4,1,up 0.5,Ruthven,Niekro,None,2:36,N,"20,341",-,None
"Friday, Apr 29",boxscore,ATL,@,NYM,L,5,6,None,13-5,2, 0.5,Lynch,Camp,Sisk,2:28,N,"12,348",--,None
"Saturday, Apr 30",boxscore,ATL,@,NYM,W,6,1,None,14-5,1,up 0.5,McMurtry,Ownbey,None,2:20,D,"9,811",+,None
"Sunday, May 1",boxscore,ATL,@,NYM,W,2,1,None,15-5,1,up 0.5,Niekro,Seaver,Bedrosian,2:27,D,"32,163",++,None
"Tuesday, May 3",boxscore,ATL,@,MON,W,5,2,None,16-5,1,up 1.0,Behenna,Grapenthin,Forster,2:04,N,"10,625",+++,None
"Wednesday, May 4",boxscore,ATL,@,MON,L,1,4,None,16-6,1, Tied,Rogers,Camp,None,2:23,N,"10,193",-,None
"Thursday, May 5",boxscore,ATL,None,HOU,W,6,3,None,17-6,1,up 0.5,McMurtry,Knepper,Bedrosian,2:24,N,"14,817",+,None
"Friday, May 6",boxscore,ATL,None,HOU,L,0,6,None,17-7,2, 0.5,DiPino,Niekro,None,2:39,N,"29,956",-,None
"Saturday, May 7",boxscore,ATL,None,HOU,W,10,1,None,18-7,2, 0.5,Perez,Niekro,None,2:40,D,"33,612",+,None
"Sunday, May 8",boxscore,ATL,None,HOU,W,4,3,None,19-7,2, 0.5,Behenna,LaCoss,Forster,2:13,D,"20,799",++,None
"Monday, May 9",boxscore,ATL,None,MON,L,3,5,None,19-8,2, 1.5,Rogers,Camp,None,2:34,N,"16,231",-,None
"Tuesday, May 10",boxscore,ATL,None,MON,W,4,2,None,20-8,2, 0.5,McMurtry,Sanderson,Bedrosian,2:30,N,"16,977",+,None
"Wednesday, May 11",boxscore,ATL,None,MON,L,5,8,11,20-9,2, 1.0,Schatzeder,Bedrosian,None,3:20,N,"16,866",-,None
"Thursday, May 12",boxscore,ATL,@,HOU,L-wo,3,4,10,20-10,2, 2.0,DiPino,Falcone,None,2:47,N,"9,842",--,None
"Friday, May 13",boxscore,ATL,@,HOU,L,2,5,None,20-11,2, 2.0,LaCoss,Behenna,None,1:53,N,"17,757",---,None
"Saturday, May 14",boxscore,ATL,@,HOU,W,4,3,10,21-11,2, 2.0,Forster,Dawley,None,2:45,N,"38,102",+,None
"Sunday, May 15",boxscore,ATL,@,HOU,W,9,4,None,22-11,2, 2.0,McMurtry,Knepper,None,2:31,D,"14,857",++,None
"Tuesday, May 17",boxscore,ATL,@,CHC,L,3,4,None,22-12,2, 2.0,Rainey,Perez,Proly,2:19,D,"9,041",-,None
"Wednesday, May 18",boxscore,ATL,@,CHC,L,3,5,None,22-13,2, 3.0,Trout,Behenna,Campbell,2:41,D,"8,403",--,None
"Friday, May 20",boxscore,ATL,@,STL,W,2,1,None,23-13,2, 2.0,McMurtry,LaPoint,Forster,2:29,N,"42,759",+,None
"Saturday, May 21",boxscore,ATL,@,STL,W,4,1,None,24-13,2, 1.5,Bedrosian,Stuper,None,2:19,N,"42,854",++,None
"Sunday, May 22",boxscore,ATL,@,STL,W,7,5,11,25-13,2, 1.5,Bedrosian,Sutter,None,3:23,D,"34,326",+++,None
"Monday, May 23",boxscore,ATL,None,PIT,W,6,3,None,26-13,2, 1.5,Falcone,Rhoden,Moore,2:28,N,"16,743",++++,None
"Tuesday, May 24",boxscore,ATL,None,PIT,L,5,6,None,26-14,2, 2.5,McWilliams,Camp,None,2:54,N,"17,447",-,None
"Wednesday, May 25",boxscore,ATL,None,PIT,W,6,0,None,27-14,2, 2.5,McMurtry,Bibby,None,2:26,N,"15,034",+,None
"Thursday, May 26",boxscore,ATL,None,CHC,L,1,5,None,27-15,2, 2.5,Moskau,Niekro,None,2:22,N,"13,444",-,None
"Friday, May 27",boxscore,ATL,None,CHC,L,6,8,None,27-16,2, 2.5,Brusstar,Behenna,Smith,2:57,N,"25,838",--,None
"Saturday, May 28",boxscore,ATL,None,CHC,W,6,4,None,28-16,2, 2.5,Moore,Proly,Bedrosian,2:39,D,"40,041",+,None
