date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 10",boxscore,HOU,None,SFG,L,7,8,None,0-2,7, 2.0,Duffalo,McMahon,Bolin,3:08,N,"12,469",--,None
"Thursday, Apr 11",boxscore,HOU,None,SFG,L,1,7,None,0-3,9, 3.0,O'Dell,Johnson,None,2:44,N,"8,827",---,None
"Friday, Apr 12",boxscore,HOU,None,LAD,W-wo,2,1,12,1-3,9, 2.5,Farrell,Roebuck,None,3:09,N,"12,044",+,None
"Saturday, Apr 13",boxscore,HOU,None,LAD,L,1,3,None,1-4,9, 3.5,Drysdale,Brunet,None,2:13,N,"15,164",-,None
"Sunday, Apr 14",boxscore,HOU,None,LAD,W,5,4,None,2-4,8, 2.5,Nottebart,Koufax,McMahon,2:31,D,"10,180",+,None
"Tuesday, Apr 16",boxscore,HOU,@,SFG,L,0,7,None,2-5,9, 3.5,Pierce,Bruce,None,2:30,D,"40,782",-,None
"Wednesday, Apr 17",boxscore,HOU,@,SFG,W,2,1,13,3-5,9, 3.0,Johnson,Larsen,McMahon,3:21,N,"10,190",+,None
"Thursday, Apr 18",boxscore,HOU,@,SFG,L,3,6,None,3-6,9, 4.0,Sanford,Brunet,None,2:20,D,"6,462",-,None
"Friday, Apr 19",boxscore,HOU,@,LAD,L,0,2,None,3-7,9, 4.5,Koufax,Farrell,None,1:48,N,"15,654",--,None
"Saturday, Apr 20",boxscore,HOU,@,LAD,W,9,6,None,4-7,9, 3.5,Nottebart,Podres,McMahon,2:44,D,"17,110",+,None
"Sunday, Apr 21",boxscore,HOU,@,LAD,L,3,11,None,4-8,10, 4.5,Miller,Cardinal,Perranoski,3:02,D,None,-,None
"Sunday, Apr 21",boxscore,HOU,@,LAD,L-wo,5,6,None,4-9,10, 4.5,Roebuck,Brunet,None,2:54,D,"33,196",--,None
"Monday, Apr 22",boxscore,HOU,None,STL,L,2,5,None,4-10,10, 4.5,Washburn,Johnson,None,2:33,N,"10,047",---,None
"Tuesday, Apr 23",boxscore,HOU,None,STL,L,0,15,None,4-11,10, 5.5,Broglio,Golden,None,2:40,D,"2,551",----,None
"Wednesday, Apr 24",boxscore,HOU,None,MLN,L,3,4,None,4-12,10, 6.5,Spahn,Farrell,None,2:09,N,"7,367",-----,None
"Thursday, Apr 25",boxscore,HOU,None,MLN,W,7,5,None,5-12,10, 5.5,Nottebart,Fischer,McMahon,2:33,D,"5,270",+,None
"Friday, Apr 26",boxscore,HOU,None,CIN,W,2,0,None,6-12,10, 5.5,Bruce,Maloney,None,1:53,N,"7,584",++,None
"Saturday, Apr 27",boxscore,HOU,None,CIN,L,0,1,None,6-13,10, 6.5,O'Toole,Johnson,None,2:08,N,"9,787",-,None
"Sunday, Apr 28",boxscore,HOU,None,CIN,W-wo,3,2,None,7-13,9, 6.5,Woodeshick,Brosnan,None,2:14,D,"9,569",+,None
"Thursday, May 2",boxscore,HOU,@,NYM,L,3,10,None,7-14,10, 7.5,Jackson,Nottebart,MacKenzie,2:44,N,"2,020",-,None
"Friday, May 3",boxscore,HOU,@,PHI,L,3,4,None,7-15,10, 7.5,Hamilton,Bruce,Baldschun,2:52,N,"5,843",--,None
"Saturday, May 4",boxscore,HOU,@,PHI,L,0,7,None,7-16,10, 7.5,Culp,Johnson,None,2:01,D,"3,361",---,None
"Sunday, May 5",boxscore,HOU,@,PHI,L-wo,5,6,None,7-17,10, 7.5,Hamilton,Woodeshick,None,3:10,D,None,----,None
"Sunday, May 5",boxscore,HOU,@,PHI,W,6,2,None,8-17,10, 7.5,Farrell,Klippstein,None,2:37,D,"11,185",+,None
"Tuesday, May 7",boxscore,HOU,@,CIN,W,3,2,None,9-17,10, 7.5,Nottebart,Jay,Kemmerer,2:36,N,"5,714",++,None
"Wednesday, May 8",boxscore,HOU,@,CIN,L,2,3,None,9-18,10, 8.5,Nuxhall,Bruce,None,2:12,N,"5,002",-,None
"Thursday, May 9",boxscore,HOU,@,CIN,L,3,13,None,9-19,10, 9.5,Maloney,Johnson,None,2:40,N,"5,870",--,None
"Friday, May 10",boxscore,HOU,None,CHC,W,4,1,None,10-19,10, 8.5,Farrell,Hobbie,None,2:01,N,"7,238",+,None
"Saturday, May 11",boxscore,HOU,None,CHC,W,5,3,None,11-19,10, 7.0,Woodeshick,Toth,None,2:23,N,None,++,None
"Saturday, May 11",boxscore,HOU,None,CHC,W,1,0,None,12-19,10, 7.0,Drott,Jackson,Johnson,1:55,N,"11,224",+++,None
"Sunday, May 12",boxscore,HOU,None,CHC,W-wo,2,1,10,13-19,10, 6.0,Umbricht,Buhl,None,1:46,D,"4,910",++++,None
"Monday, May 13",boxscore,HOU,None,NYM,W,4,2,None,14-19,9, 5.5,Bruce,Craig,McMahon,2:40,N,"7,320",+++++,None
"Tuesday, May 14",boxscore,HOU,None,NYM,W,4,3,None,15-19,8, 5.5,Farrell,Willey,None,2:36,N,"9,147",++++++,None
"Wednesday, May 15",boxscore,HOU,None,NYM,L,4,7,None,15-20,10, 6.5,Jackson,Johnson,None,2:30,D,"2,240",-,None
"Thursday, May 16",boxscore,HOU,None,PHI,L,2,5,None,15-21,10, 7.5,Culp,Drott,Baldschun,2:30,N,"7,027",--,None
"Friday, May 17",boxscore,HOU,None,PHI,W,4,1,None,16-21,9, 7.5,Nottebart,Hamilton,None,2:12,N,"8,223",+,None
"Saturday, May 18",boxscore,HOU,None,PHI,W-wo,3,2,None,17-21,9, 6.5,Johnson,Baldschun,None,2:27,N,"5,409",++,None
"Sunday, May 19",boxscore,HOU,None,PIT,L,0,5,None,17-22,9, 7.0,Friend,Farrell,None,2:13,D,"8,847",-,None
"Monday, May 20",boxscore,HOU,None,PIT,W,2,0,None,18-22,9, 6.5,Drott,Cardwell,None,2:08,N,"5,281",+,None
"Tuesday, May 21",boxscore,HOU,None,PIT,L,5,6,None,18-23,9, 7.5,McBean,Umbricht,Face,2:35,N,"6,329",-,None
"Wednesday, May 22",boxscore,HOU,None,PIT,L,3,4,None,18-24,9, 8.5,Francis,Nottebart,Face,2:20,N,"5,577",--,None
"Friday, May 24",boxscore,HOU,@,CHC,W,6,5,12,19-24,9, 8.5,Woodeshick,McDaniel,None,3:57,D,"3,087",+,None
"Saturday, May 25",boxscore,HOU,@,CHC,L,1,4,None,19-25,9, 9.5,Jackson,Farrell,None,1:49,D,"9,786",-,None
"Sunday, May 26",boxscore,HOU,@,CHC,L,1,5,None,19-26,9, 9.5,Buhl,Drott,None,1:54,D,"15,316",--,None
"Tuesday, May 28",boxscore,HOU,@,STL,L-wo,7,8,10,19-27,9, 9.5,Taylor,Johnson,None,2:41,N,"6,836",---,None
