date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Sunday, Apr 16",boxscore,HOU,None,SFG,L,6,10,None,0-2,6, 2.0,McDowell,Roberts,McMahon,2:34,N,"10,778",--,None
"Monday, Apr 17",boxscore,HOU,None,SFG,W,7,2,None,1-2,5, 1.0,Dierker,Cumberland,Ray,2:50,N,"10,638",+,None
"Tuesday, Apr 18",boxscore,HOU,@,CIN,W,8,4,None,2-2,3, 1.0,Forsch,Gullett,Gladding,2:36,N,"8,347",++,None
"Wednesday, Apr 19",boxscore,HOU,@,CIN,W,7,5,None,3-2,2, 1.0,Reuss,Billingham,Culver,2:28,N,"6,217",+++,None
"Friday, Apr 21",boxscore,HOU,@,SFG,W,7,3,None,4-2,2, 1.5,Ray,Cumberland,Culver,2:40,N,"16,898",++++,None
"Saturday, Apr 22",boxscore,HOU,@,SFG,W,6,0,None,5-2,2, 1.5,Roberts,Carrithers,None,2:21,D,"11,095",+++++,None
"Sunday, Apr 23",boxscore,HOU,@,SFG,W,13,7,None,6-2,2, 0.5,Culver,McMahon,Gladding,3:02,D,"40,821",++++++,None
"Monday, Apr 24",boxscore,HOU,None,CHC,W-wo,3,2,11,7-2,1, Tied,Ray,Jenkins,None,2:19,N,"13,905",+++++++,None
"Tuesday, Apr 25",boxscore,HOU,None,CHC,W,5,4,None,8-2,1, Tied,Reuss,Hooton,Gladding,2:36,N,"20,602",++++++++,None
"Wednesday, Apr 26",boxscore,HOU,None,CHC,W-wo,5,4,10,9-2,1, Tied,Ray,McGinn,None,2:51,N,"14,450",+++++++++,None
"Friday, Apr 28",boxscore,HOU,None,STL,L,2,7,None,9-3,1,up 0.5,Cleveland,Dierker,Drabowsky,2:35,N,"35,275",-,None
"Saturday, Apr 29",boxscore,HOU,None,STL,L,2,4,11,9-4,2, 0.5,Santorini,Forsch,None,2:49,N,"24,614",--,None
"Sunday, Apr 30",boxscore,HOU,None,STL,W,7,6,None,10-4,2, 0.5,Wilson,Gibson,Ray,2:24,D,"17,654",+,None
"Monday, May 1",boxscore,HOU,@,PIT,W,9,8,None,11-4,1,up 0.5,Ray,Giusti,None,2:40,N,"4,788",++,None
"Wednesday, May 3",boxscore,HOU,@,PIT,L,2,3,None,11-5,1, Tied,Ellis,Reuss,Kison,2:26,N,"9,522",-,None
"Friday, May 5",boxscore,HOU,@,CHC,W,3,0,None,12-5,1,up 1.0,Dierker,Hooton,None,2:28,D,"8,400",+,None
"Saturday, May 6",boxscore,HOU,@,CHC,L,4,6,None,12-6,1,up 0.5,Pizarro,Forsch,None,2:19,D,"20,072",-,None
"Tuesday, May 9",boxscore,HOU,@,STL,L,1,2,None,12-7,1, Tied,Spinks,Wilson,None,2:04,N,"8,963",--,None
"Wednesday, May 10",boxscore,HOU,@,STL,W,10,7,None,13-7,1,up 1.0,Ray,Santorini,None,2:14,N,"8,691",+,None
