date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 3",boxscore,PIT,None,CHC,W,3,0,None,1-1,1, Tied,Rodriguez,Jackson,Grilli,2:55,N,"27,667",+,None
"Thursday, Apr 4",boxscore,PIT,None,CHC,L,2,3,None,1-2,3, 1.0,Wood,McDonald,Marmol,2:41,D,"11,634",-,None
"Friday, Apr 5",boxscore,PIT,@,LAD,L,0,3,None,1-3,3, 2.0,Greinke,Sanchez,League,2:34,N,"40,607",--,None
"Saturday, Apr 6",boxscore,PIT,@,LAD,L,0,1,None,1-4,4, 2.0,Kershaw,Burnett,League,3:02,N,"39,446",---,None
"Sunday, Apr 7",boxscore,PIT,@,LAD,L,2,6,None,1-5,4, 3.0,Ryu,Locke,None,2:57,D,"52,053",----,None
"Monday, Apr 8",boxscore,PIT,@,ARI,W,5,3,None,2-5,3, 3.0,Gomez,Cahill,Grilli,3:06,N,"21,392",+,None
"Tuesday, Apr 9",boxscore,PIT,@,ARI,W,6,5,None,3-5,3, 2.0,McDonald,McCarthy,Grilli,3:03,N,"19,872",++,None
"Wednesday, Apr 10",boxscore,PIT,@,ARI,L,2,10,None,3-6,4, 2.0,Miley,Sanchez,None,2:52,D,"17,769",-,None
"Friday, Apr 12",boxscore,PIT,None,CIN,W,6,5,None,4-6,3, 2.0,Watson,Hoover,Grilli,3:17,N,"24,366",+,None
"Saturday, Apr 13",boxscore,PIT,None,CIN,W,3,1,None,5-6,2, 2.0,Locke,Simon,Grilli,3:09,N,"25,118",++,None
"Sunday, Apr 14",boxscore,PIT,None,CIN,W,10,7,None,6-6,2, 1.0,Hughes,Broxton,None,3:42,D,"19,239",+++,None
"Monday, Apr 15",boxscore,PIT,None,STL,L,6,10,None,6-7,2, 2.0,Lynn,McDonald,None,3:22,N,"10,539",-,None
"Wednesday, Apr 17",boxscore,PIT,None,STL,W,5,0,None,7-7,3, 1.0,Burnett,Miller,None,2:35,N,"9,570",+,None
"Thursday, Apr 18",boxscore,PIT,None,ATL,L,4,6,None,7-8,3, 2.0,Varvaro,Hughes,Kimbrel,3:15,N,"11,288",-,None
