date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 4",boxscore,ARI,@,LAD,W,7,2,None,2-0,1, Tied,Schilling,Dreifort,None,2:53,N,"34,301",++,None
"Thursday, Apr 5",boxscore,ARI,@,LAD,L,5,7,None,2-1,3, 1.0,Ashby,Anderson,Shaw,2:32,N,"20,542",-,None
"Friday, Apr 6",boxscore,ARI,None,STL,L,9,12,None,2-2,4, 1.0,Hermanson,Reynoso,None,3:13,N,"46,079",--,None
"Saturday, Apr 7",boxscore,ARI,None,STL,L,4,8,None,2-3,4, 1.5,Kile,Witt,None,3:32,D,"34,404",---,None
"Sunday, Apr 8",boxscore,ARI,None,STL,L,4,9,None,2-4,5, 2.0,Ankiel,Johnson,Timlin,3:11,D,"36,714",----,None
"Tuesday, Apr 10",boxscore,ARI,None,LAD,W,2,0,None,3-4,3, 2.0,Schilling,Brown,None,1:55,N,"29,191",+,None
"Wednesday, Apr 11",boxscore,ARI,None,LAD,L,5,11,None,3-5,3, 3.0,Dreifort,Anderson,None,2:45,N,"25,974",-,None
"Thursday, Apr 12",boxscore,ARI,None,LAD,L,4,5,None,3-6,5, 3.0,Ashby,Reynoso,Shaw,3:06,N,"29,465",--,None
"Friday, Apr 13",boxscore,ARI,@,COL,W,7,3,None,4-6,4, 3.0,Johnson,Bohanon,None,2:51,N,"38,564",+,None
"Saturday, Apr 14",boxscore,ARI,@,COL,L,8,9,None,4-7,5, 3.0,Myers,Kim,Jimenez,3:07,D,"42,319",-,None
"Sunday, Apr 15",boxscore,ARI,@,COL,L-wo,7,10,10,4-8,5, 3.0,Estrada,Brohawn,None,3:19,D,"36,841",--,None
"Monday, Apr 16",boxscore,ARI,@,STL,W,2,1,None,5-8,5, 2.5,Ellis,Morris,Mantei,2:56,N,"25,625",+,None
"Tuesday, Apr 17",boxscore,ARI,@,STL,W,17,4,None,6-8,5, 2.5,Reynoso,Hermanson,None,3:15,N,"28,517",++,None
"Wednesday, Apr 18",boxscore,ARI,@,STL,L,1,3,None,6-9,5, 3.5,Kile,Johnson,Kline,2:35,N,"29,144",-,None
"Friday, Apr 20",boxscore,ARI,None,COL,W-wo,3,2,None,7-9,4, 3.0,Kim,White,None,2:40,N,"32,011",+,None
"Saturday, Apr 21",boxscore,ARI,None,COL,W,10,5,None,8-9,4, 2.0,Ellis,Villone,None,2:49,N,"31,724",++,None
"Sunday, Apr 22",boxscore,ARI,None,COL,L,1,2,None,8-10,4, 3.0,Astacio,Reynoso,Jimenez,2:54,D,"31,076",-,None
"Monday, Apr 23",boxscore,ARI,None,FLA,W,9,0,None,9-10,4, 2.5,Johnson,Dempster,None,2:29,N,"23,328",+,None
"Tuesday, Apr 24",boxscore,ARI,None,FLA,W,9,8,None,10-10,3, 1.5,Prinz,Almanza,Springer,3:11,N,"24,135",++,None
"Wednesday, Apr 25",boxscore,ARI,None,FLA,W,10,7,None,11-10,3, 1.5,Schilling,Grilli,Prinz,2:56,N,"23,097",+++,None
"Thursday, Apr 26",boxscore,ARI,None,ATL,W,13,6,None,12-10,2, 0.5,Ellis,Maddux,None,2:37,N,"27,362",++++,None
"Friday, Apr 27",boxscore,ARI,None,ATL,L,0,9,None,12-11,3, 1.0,Burkett,Reynoso,None,2:21,N,"32,663",-,None
"Saturday, Apr 28",boxscore,ARI,None,ATL,L,1,3,None,12-12,4, 2.0,Glavine,Johnson,Rocker,2:46,N,"45,264",--,None
"Sunday, Apr 29",boxscore,ARI,None,ATL,W,7,5,None,13-12,3, 2.0,Sabel,Perez,Brohawn,2:53,N,"34,356",+,None
"Tuesday, May 1",boxscore,ARI,@,MON,W,8,3,None,14-12,2, 1.0,Schilling,Reames,None,2:37,N,"4,340",++,None
"Wednesday, May 2",boxscore,ARI,@,MON,L,3,4,None,14-13,4, 2.0,Armas,Anderson,Lloyd,2:34,N,"4,352",-,None
"Thursday, May 3",boxscore,ARI,@,MON,W,2,1,None,15-13,2, 2.0,Kim,Lloyd,Prinz,2:42,N,"4,788",+,None
"Friday, May 4",boxscore,ARI,@,NYM,L,2,4,None,15-14,4, 2.0,Reed,Batista,Franco,2:51,N,"36,945",-,None
"Saturday, May 5",boxscore,ARI,@,NYM,L,1,8,None,15-15,4, 2.0,Rusch,Ellis,None,2:44,D,"35,630",--,None
"Sunday, May 6",boxscore,ARI,@,NYM,W,8,2,None,16-15,2, 1.0,Schilling,Trachsel,None,3:08,D,"37,673",+,None
"Monday, May 7",boxscore,ARI,None,CIN,L,4,5,10,16-16,3, 2.0,Graves,Swindell,None,3:05,N,"25,636",-,None
"Tuesday, May 8",boxscore,ARI,None,CIN,W-wo,4,3,11,17-16,3, 1.0,Brohawn,Graves,None,3:39,N,"29,817",+,None
"Wednesday, May 9",boxscore,ARI,None,CIN,W,5,2,None,18-16,2, 1.0,Batista,Mercado,Prinz,2:36,N,"26,150",++,None
"Friday, May 11",boxscore,ARI,None,PHI,L,1,5,None,18-17,4, 1.5,Wolf,Schilling,None,2:53,N,"30,291",-,None
"Saturday, May 12",boxscore,ARI,None,PHI,L,5,6,10,18-18,4, 2.5,Bottalico,Batista,Mesa,3:10,N,"33,515",--,None
"Sunday, May 13",boxscore,ARI,None,PHI,W,6,1,None,19-18,3, 2.5,Johnson,Person,None,3:16,D,"32,223",+,None
"Tuesday, May 15",boxscore,ARI,@,CIN,W,5,1,None,20-18,3, 2.0,Sabel,Wohlers,Kim,2:55,N,"19,201",++,None
"Wednesday, May 16",boxscore,ARI,@,CIN,W,2,1,None,21-18,3, 1.5,Schilling,Reith,Kim,2:47,N,"21,843",+++,None
"Thursday, May 17",boxscore,ARI,@,CIN,W,7,2,None,22-18,2, 0.5,Anderson,Brower,None,2:43,D,"23,723",++++,None
"Friday, May 18",boxscore,ARI,@,CHC,W,4,0,None,23-18,1,up 0.5,Johnson,Lieber,None,3:03,D,"37,830",+++++,None
"Saturday, May 19",boxscore,ARI,@,CHC,L,2,6,None,23-19,2, 0.5,Wood,Batista,None,3:09,D,"40,153",-,None
"Sunday, May 20",boxscore,ARI,@,CHC,L,5,6,None,23-20,2, 0.5,Tapani,Ellis,Fassero,2:53,D,"39,350",--,None
"Monday, May 21",boxscore,ARI,None,SFG,W,4,2,None,24-20,1,up 0.5,Schilling,Rueter,None,2:22,N,"28,628",+,None
