date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 2",boxscore,PHI,@,NYM,W,6,5,None,1-1,1, Tied,Portugal,Leiter,Bottalico,3:01,N,"13,591",+,None
"Friday, Apr 3",boxscore,PHI,@,ATL,L,1,5,None,1-2,3, 1.0,Neagle,Grace,None,2:33,N,"30,020",-,None
"Saturday, Apr 4",boxscore,PHI,@,ATL,L,4,5,None,1-3,3, 2.0,Martinez,Brewer,Wohlers,3:05,N,"39,154",--,None
"Sunday, Apr 5",boxscore,PHI,@,ATL,W,2,1,None,2-3,3, 2.0,Schilling,Maddux,None,2:07,D,"35,331",+,None
"Tuesday, Apr 7",boxscore,PHI,None,FLA,W-wo,9,8,10,3-3,3, 1.5,Bottalico,Sanchez,None,3:38,N,"41,158",++,None
"Wednesday, Apr 8",boxscore,PHI,None,FLA,W,9,5,None,4-3,2, 1.0,Grace,Ludwick,None,2:57,N,"11,769",+++,None
"Friday, Apr 10",boxscore,PHI,None,ATL,W-wo,1,0,None,5-3,1,up 0.5,Schilling,Cather,None,2:00,N,"30,311",++++,None
"Saturday, Apr 11",boxscore,PHI,None,ATL,W,6,5,None,6-3,1,up 0.5,Green,Martinez,None,2:56,N,"17,676",+++++,None
"Sunday, Apr 12",boxscore,PHI,None,ATL,L,2,3,None,6-4,2, 0.5,Glavine,Stephenson,Wohlers,2:35,D,"18,760",-,None
"Monday, Apr 13",boxscore,PHI,None,ATL,W,11,8,None,7-4,1, Tied,Spradlin,Ligtenberg,Bottalico,2:54,N,"15,101",+,None
"Wednesday, Apr 15",boxscore,PHI,@,FLA,L,2,3,None,7-5,2, 1.5,Meadows,Schilling,Heredia,2:21,N,"23,008",-,None
"Thursday, Apr 16",boxscore,PHI,@,FLA,L,4,12,None,7-6,3, 1.5,Hernandez,Green,None,2:50,D,"16,708",--,None
"Friday, Apr 17",boxscore,PHI,@,STL,L,5,8,None,7-7,3, 1.5,Politte,Whiteside,Bottenfield,2:51,N,"33,995",---,None
"Saturday, Apr 18",boxscore,PHI,@,STL,L,5,6,None,7-8,3, 2.5,Aybar,Grace,Brantley,2:42,D,"38,848",----,None
"Sunday, Apr 19",boxscore,PHI,@,STL,L,2,3,None,7-9,3, 3.5,Mercker,Beech,Acevedo,2:38,D,"36,819",-----,None
"Tuesday, Apr 21",boxscore,PHI,None,CIN,L,3,6,None,7-10,3, 4.0,Tomko,Schilling,Shaw,2:42,N,"13,452",------,None
"Wednesday, Apr 22",boxscore,PHI,None,CIN,W,5,4,None,8-10,3, 4.0,Green,White,Bottalico,2:26,N,"11,102",+,None
"Thursday, Apr 23",boxscore,PHI,None,CIN,W,6,3,None,9-10,3, 4.0,Spradlin,Sullivan,Leiter,2:58,N,"10,445",++,None
"Friday, Apr 24",boxscore,PHI,None,STL,W,8,4,None,10-10,3, 4.0,Whiteside,Mercker,None,2:44,N,"15,208",+++,None
"Saturday, Apr 25",boxscore,PHI,None,STL,L,5,8,None,10-11,3, 4.0,Petkovsek,Spradlin,Brantley,2:47,N,"22,777",-,None
"Sunday, Apr 26",boxscore,PHI,None,STL,W,9,3,None,11-11,3, 3.0,Schilling,Stottlemyre,None,2:22,D,"27,917",+,None
"Monday, Apr 27",boxscore,PHI,@,CIN,L-wo,1,3,None,11-12,3, 4.0,Belinda,Green,None,2:10,N,"13,889",-,None
"Tuesday, Apr 28",boxscore,PHI,@,CIN,W,11,8,10,12-12,3, 4.0,Leiter,Belinda,Winston,3:46,N,"15,890",+,None
"Wednesday, Apr 29",boxscore,PHI,@,CIN,L,0,1,None,12-13,3, 4.5,Harnisch,Grace,None,1:58,D,"16,411",-,None
"Friday, May 1",boxscore,PHI,None,HOU,L,5,12,None,12-14,3, 6.0,Reynolds,Beech,None,3:17,N,"11,410",--,None
"Saturday, May 2",boxscore,PHI,None,HOU,L,1,4,None,12-15,3, 7.0,Hampton,Schilling,Wagner,2:39,N,"18,766",---,None
"Sunday, May 3",boxscore,PHI,None,HOU,W,5,3,None,13-15,3, 6.0,Gomes,Bergman,Leiter,2:52,D,"21,288",+,None
"Monday, May 4",boxscore,PHI,None,COL,L,2,11,None,13-16,3, 7.0,Thomson,Stephenson,None,2:35,N,"11,403",-,None
"Tuesday, May 5",boxscore,PHI,None,COL,L,1,6,None,13-17,3, 8.0,Kile,Grace,None,2:30,N,"13,672",--,None
"Wednesday, May 6",boxscore,PHI,None,COL,W-wo,7,6,10,14-17,3, 8.0,Leiter,McElroy,None,3:43,D,"19,538",+,None
"Thursday, May 7",boxscore,PHI,None,ARI,W,4,1,None,15-17,3, 8.0,Schilling,Benes,Leiter,2:36,N,"13,838",++,None
"Friday, May 8",boxscore,PHI,None,ARI,W,6,4,None,16-17,3, 7.0,Green,Olson,Leiter,3:11,N,"13,259",+++,None
"Sunday, May 10",boxscore,PHI,None,ARI,W,7,4,None,17-17,3, 7.5,Winston,Suppan,Leiter,3:09,D,"18,520",++++,None
"Monday, May 11",boxscore,PHI,@,LAD,W,5,2,None,18-17,3, 7.5,Beech,Dreifort,Leiter,3:00,N,"25,992",+++++,None
"Tuesday, May 12",boxscore,PHI,@,LAD,W,5,3,None,19-17,3, 7.5,Schilling,Radinsky,Leiter,3:03,N,"32,382",++++++,None
"Wednesday, May 13",boxscore,PHI,@,LAD,L,4,9,None,19-18,3, 8.5,Park,Green,None,2:41,N,"28,604",-,None
"Thursday, May 14",boxscore,PHI,@,LAD,W,4,0,None,20-18,2, 8.5,Portugal,Nomo,None,2:30,N,"30,867",+,None
"Friday, May 15",boxscore,PHI,@,SDP,L,6,7,None,20-19,2, 9.5,Boehringer,Grace,Hoffman,2:49,N,"25,157",-,None
