date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 3",boxscore,MIN,None,DET,W-wo,3,2,None,1-1,3, 1.0,Perkins,Coke,None,3:01,D,"22,963",+,None
"Thursday, Apr 4",boxscore,MIN,None,DET,W,8,2,None,2-1,1, Tied,Pelfrey,Porcello,None,3:32,D,"24,752",++,None
"Friday, Apr 5",boxscore,MIN,@,BAL,L,5,9,None,2-2,1, Tied,Ayala,Fien,None,3:31,D,"46,653",-,None
"Saturday, Apr 6",boxscore,MIN,@,BAL,W,6,5,None,3-2,1, Tied,Roenicke,Johnson,Perkins,3:17,N,"40,704",+,None
"Sunday, Apr 7",boxscore,MIN,@,BAL,W,4,3,None,4-2,1, Tied,Swarzak,Hammel,Perkins,2:52,D,"34,431",++,None
"Monday, Apr 8",boxscore,MIN,@,KCR,L,1,3,None,4-3,2, 0.5,Santana,Correia,Crow,2:33,D,"40,073",-,None
"Tuesday, Apr 9",boxscore,MIN,@,KCR,L,4,7,None,4-4,4, 1.0,Guthrie,Pelfrey,Holland,2:51,N,"11,697",--,None
"Wednesday, Apr 10",boxscore,MIN,@,KCR,L,0,3,None,4-5,4, 2.0,Davis,Hendriks,Herrera,3:02,N,"10,069",---,None
"Friday, Apr 12",boxscore,MIN,None,NYM,L,5,16,None,4-6,4, 2.0,Niese,Worley,None,3:24,N,"23,735",----,None
"Saturday, Apr 13",boxscore,MIN,None,NYM,L,2,4,None,4-7,4, 2.0,Harvey,Diamond,Parnell,2:40,D,"28,804",-----,None
"Monday, Apr 15",boxscore,MIN,None,LAA,W,8,2,None,5-7,4, 2.0,Correia,Blanton,None,2:49,N,"23,535",+,None
"Tuesday, Apr 16",boxscore,MIN,None,LAA,W,8,6,None,6-7,3, 2.0,Pelfrey,Vargas,Perkins,3:30,N,"23,299",++,None
"Saturday, Apr 20",boxscore,MIN,@,CHW,W,2,1,10,7-7,3, 0.5,Fien,Santiago,Perkins,3:34,D,"22,417",+++,None
"Sunday, Apr 21",boxscore,MIN,@,CHW,W,5,3,None,8-7,2, 1.0,Diamond,Lindstrom,Perkins,2:59,D,"19,587",++++,None
"Tuesday, Apr 23",boxscore,MIN,None,MIA,W,4,3,None,9-7,2, 1.0,Correia,Fernandez,Perkins,2:26,D,"25,716",+++++,None
"Tuesday, Apr 23",boxscore,MIN,None,MIA,L,5,8,None,9-8,2, 1.0,Nolasco,Pelfrey,Cishek,3:41,N,"23,300",-,2013-04-22 (Snow)
