date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 7",boxscore,SEA,@,CLE,L,2,6,None,0-2,2, 1.5,Morris,Bosio,None,3:04,N,"34,087",--,None
"Friday, Apr 8",boxscore,SEA,@,TOR,L,2,8,None,0-3,4, 1.5,Leiter,Fleming,None,2:48,N,"48,152",---,None
"Saturday, Apr 9",boxscore,SEA,@,TOR,L-wo,6,8,None,0-4,4, 2.5,Castillo,Thigpen,None,2:48,D,"49,179",----,None
"Sunday, Apr 10",boxscore,SEA,@,TOR,L,6,12,None,0-5,4, 3.5,Stewart,Johnson,None,2:46,D,"50,471",-----,None
"Monday, Apr 11",boxscore,SEA,None,MIN,W-wo,9,8,10,1-5,4, 2.5,Ayala,Willis,None,3:21,N,"57,806",+,None
"Tuesday, Apr 12",boxscore,SEA,None,MIN,W,12,0,None,2-5,4, 2.0,Fleming,Erickson,None,2:44,N,"13,489",++,None
"Wednesday, Apr 13",boxscore,SEA,None,MIN,L,6,9,None,2-6,4, 3.0,Mahomes,Hibbard,Aguilera,3:03,D,"16,207",-,None
"Friday, Apr 15",boxscore,SEA,None,MIL,W,9,1,None,3-6,4, 2.0,Johnson,Higuera,None,2:27,N,"16,969",+,None
"Saturday, Apr 16",boxscore,SEA,None,MIL,L,0,1,None,3-7,4, 2.5,Eldred,Bosio,Lloyd,2:30,N,"32,990",-,None
"Sunday, Apr 17",boxscore,SEA,None,MIL,W,8,3,None,4-7,3, 2.5,Fleming,Navarro,None,2:55,D,"18,307",+,None
"Tuesday, Apr 19",boxscore,SEA,@,NYY,W,7,1,None,5-7,2, 1.5,Hibbard,Abbott,None,2:25,N,"21,148",++,None
"Wednesday, Apr 20",boxscore,SEA,@,NYY,L,4,7,None,5-8,3, 1.5,Reardon,Ayala,Hernandez,3:03,N,"16,849",-,None
"Thursday, Apr 21",boxscore,SEA,@,NYY,L,2,4,None,5-9,3, 2.0,Perez,Bosio,None,2:19,D,"15,949",--,None
"Friday, Apr 22",boxscore,SEA,@,BAL,L,4,6,None,5-10,4, 2.0,McDonald,Fleming,Smith,2:52,N,"47,051",---,None
