date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 4",boxscore,TEX,None,BOS,W,10,4,None,1-1,1, Tied,Padilla,Wakefield,None,2:46,N,"29,442",+,None
"Wednesday, Apr 5",boxscore,TEX,None,BOS,L,1,2,None,1-2,3, 1.0,Beckett,Loe,Papelbon,2:48,N,"32,416",-,None
"Thursday, Apr 6",boxscore,TEX,None,DET,L,6,10,None,1-3,4, 2.0,Robertson,Dickey,None,2:40,N,"21,713",--,None
"Friday, Apr 7",boxscore,TEX,None,DET,L,2,5,None,1-4,4, 2.0,Maroth,Koronka,Rodney,2:37,N,"21,155",---,None
"Saturday, Apr 8",boxscore,TEX,None,DET,L,0,7,None,1-5,4, 3.0,Verlander,Millwood,None,2:11,N,"35,066",----,None
"Sunday, Apr 9",boxscore,TEX,None,DET,W,5,3,None,2-5,4, 3.0,Padilla,Rogers,Cordero,2:35,D,"31,032",+,None
"Monday, Apr 10",boxscore,TEX,@,LAA,L,2,5,None,2-6,4, 3.5,Lackey,Loe,Rodriguez,2:25,N,"38,003",-,None
"Tuesday, Apr 11",boxscore,TEX,@,LAA,L-wo,4,5,None,2-7,4, 3.5,Romero,Cordero,None,2:47,N,"40,012",--,None
"Wednesday, Apr 12",boxscore,TEX,@,LAA,W,11,3,None,3-7,4, 2.5,Koronka,Escobar,None,2:54,N,"42,911",+,None
"Friday, Apr 14",boxscore,TEX,@,OAK,W,6,3,None,4-7,4, 1.5,Millwood,Zito,None,2:33,N,"14,049",++,None
"Saturday, Apr 15",boxscore,TEX,@,OAK,L,4,5,None,4-8,4, 2.0,Harden,Padilla,Street,2:24,D,"16,186",-,None
"Sunday, Apr 16",boxscore,TEX,@,OAK,W,5,3,None,5-8,4, 1.5,Cordero,Street,None,2:28,D,"21,256",+,None
"Tuesday, Apr 18",boxscore,TEX,@,SEA,W,7,4,None,6-8,3, 1.0,Koronka,Hernandez,Cordero,3:01,N,"17,927",++,None
"Wednesday, Apr 19",boxscore,TEX,@,SEA,L-wo,6,9,None,6-9,4, 1.0,Putz,Cordero,None,2:54,N,"17,613",-,None
"Thursday, Apr 20",boxscore,TEX,@,SEA,W,4,3,None,7-9,2, 1.0,Bauer,Guardado,Cordero,3:06,N,"17,917",+,None
"Friday, Apr 21",boxscore,TEX,None,TBD,W,13,7,None,8-9,1, Tied,Wilson,McClung,None,2:56,N,"25,129",++,None
"Saturday, Apr 22",boxscore,TEX,None,TBD,W-wo,6,5,None,9-9,1, Tied,Cordero,Orvella,None,2:44,N,"35,302",+++,None
"Sunday, Apr 23",boxscore,TEX,None,TBD,W,8,3,None,10-9,1, Tied,Koronka,Fossum,None,2:09,D,"29,232",++++,None
"Monday, Apr 24",boxscore,TEX,None,OAK,L,2,3,None,10-10,2, 1.0,Blanton,Wilson,Duchscherer,3:01,N,"23,802",-,None
"Tuesday, Apr 25",boxscore,TEX,None,OAK,W-wo,6,5,None,11-10,1, Tied,Cordero,Gaudin,None,3:00,N,"25,492",+,None
"Wednesday, Apr 26",boxscore,TEX,None,OAK,L,4,6,10,11-11,2, 1.0,Duchscherer,Wilson,Kennedy,3:20,D,"23,756",-,None
"Friday, Apr 28",boxscore,TEX,@,CLE,L,6,7,None,11-12,2, 1.0,Davis,Bauer,Wickman,3:20,N,"22,106",--,None
"Saturday, Apr 29",boxscore,TEX,@,CLE,W,7,5,None,12-12,1, Tied,Millwood,Hernandez,Otsuka,2:52,N,"37,496",+,None
"Sunday, Apr 30",boxscore,TEX,@,CLE,W,8,4,None,13-12,1,up 0.5,Padilla,Davis,None,3:17,N,"22,989",++,None
"Monday, May 1",boxscore,TEX,@,TBD,W,3,0,None,14-12,1,up 0.5,Loe,McClung,Otsuka,2:16,N,"7,295",+++,None
"Tuesday, May 2",boxscore,TEX,@,TBD,W,7,5,None,15-12,1,up 0.5,Tejeda,Hendrickson,Otsuka,3:13,N,"7,147",++++,None
"Wednesday, May 3",boxscore,TEX,None,BAL,W-wo,2,1,12,16-12,1,up 1.5,Bauer,Halama,None,3:19,N,"23,783",+++++,None
"Thursday, May 4",boxscore,TEX,None,BAL,W,8,2,None,17-12,1,up 1.5,Millwood,Chen,None,2:29,N,"21,962",++++++,None
"Friday, May 5",boxscore,TEX,None,NYY,L,7,8,None,17-13,1,up 1.5,Mussina,Padilla,Rivera,3:21,N,"39,002",-,None
"Saturday, May 6",boxscore,TEX,None,NYY,L,1,6,None,17-14,1,up 0.5,Chacon,Loe,None,2:55,N,"48,634",--,None
"Sunday, May 7",boxscore,TEX,None,NYY,L,5,8,None,17-15,1,up 0.5,Wang,Tejeda,None,3:18,D,"46,013",---,None
