date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 14",boxscore,NYY,@,CAL,L,3,4,None,0-2,9, 2.0,Brunet,Reniff,None,2:46,N,"24,637",--,None
"Thursday, Apr 15",boxscore,NYY,@,CAL,W,4,0,None,1-2,7, 2.0,Stottlemyre,Lopez,None,2:00,N,"17,097",+,None
"Saturday, Apr 17",boxscore,NYY,@,KCA,W,5,2,None,2-2,4, 1.0,Downing,Pena,Ramos,2:28,N,"10,589",++,None
"Sunday, Apr 18",boxscore,NYY,@,KCA,W,10,4,None,3-2,4, 1.0,Bouton,Drabowsky,None,2:21,D,"9,056",+++,None
"Monday, Apr 19",boxscore,NYY,@,KCA,L,2,8,None,3-3,5, 1.0,Segui,Ford,None,2:09,N,"6,496",-,None
"Wednesday, Apr 21",boxscore,NYY,None,MIN,L,2,7,None,3-4,5, 2.0,Pascual,Stottlemyre,Fosnow,2:34,D,"38,212",--,None
"Thursday, Apr 22",boxscore,NYY,None,MIN,L,2,8,None,3-5,8, 3.0,Kaat,Downing,None,2:28,D,"14,046",---,None
"Saturday, Apr 24",boxscore,NYY,None,CAL,L,3,6,None,3-6,8, 3.5,Chance,Bouton,None,2:18,D,"13,281",----,None
"Sunday, Apr 25",boxscore,NYY,None,CAL,W,3,2,None,4-6,6, 2.5,Ford,Lopez,Ramos,2:12,D,None,+,None
"Sunday, Apr 25",boxscore,NYY,None,CAL,W,1,0,None,5-6,6, 2.5,Stottlemyre,May,None,2:02,D,"17,310",++,1965-04-23 (Rain)
"Wednesday, Apr 28",boxscore,NYY,None,KCA,W,5,1,None,6-6,6, 2.5,Downing,Segui,None,2:38,D,"3,001",+++,None
"Friday, Apr 30",boxscore,NYY,None,BAL,L,4,10,None,6-7,7, 3.0,Barber,Bouton,Hall,2:17,N,"17,485",-,None
"Saturday, May 1",boxscore,NYY,None,BAL,W,9,4,None,7-7,5, 2.5,Ford,Larsen,None,2:34,D,"11,948",+,None
"Sunday, May 2",boxscore,NYY,None,BAL,L,2,4,10,7-8,8, 3.5,Miller,Reniff,None,2:13,D,None,-,None
"Sunday, May 2",boxscore,NYY,None,BAL,L,0,5,None,7-9,8, 3.5,Roberts,Downing,None,1:56,D,"30,009",--,None
"Tuesday, May 4",boxscore,NYY,@,CLE,W,5,3,None,8-9,7, 3.5,Bouton,Siebert,Ramos,2:43,N,"9,040",+,None
"Wednesday, May 5",boxscore,NYY,@,CLE,L,0,4,None,8-10,7, 5.0,Terry,Ford,None,1:40,N,"10,737",-,None
"Friday, May 7",boxscore,NYY,@,WSA,L,3,4,None,8-11,8, 6.5,McCormick,Stottlemyre,Kline,2:12,N,None,--,None
"Friday, May 7",boxscore,NYY,@,WSA,L,3,7,None,8-12,8, 6.5,Ridzik,Downing,Kline,2:17,N,"24,171",---,None
"Saturday, May 8",boxscore,NYY,@,WSA,W,7,3,None,9-12,8, 5.5,Bouton,Richert,None,2:24,D,"6,866",+,None
"Sunday, May 9",boxscore,NYY,@,WSA,L,4,5,None,9-13,7, 5.5,Ortega,Ford,Daniels,2:24,D,"23,545",-,None
"Monday, May 10",boxscore,NYY,@,BOS,L,2,3,None,9-14,9, 6.0,Lonborg,Stafford,Radatz,1:57,N,"11,163",--,None
"Tuesday, May 11",boxscore,NYY,@,BOS,W,5,3,None,10-14,7, 6.0,Stottlemyre,Wilson,None,2:30,N,"15,444",+,None
"Wednesday, May 12",boxscore,NYY,@,BOS,L,0,2,None,10-15,8, 7.0,Monbouquette,Bouton,None,2:00,N,"16,593",-,None
"Thursday, May 13",boxscore,NYY,@,BOS,L,1,4,None,10-16,8, 7.5,Morehead,Ford,None,2:17,N,"14,261",--,None
"Friday, May 14",boxscore,NYY,@,BAL,W,9,3,None,11-16,8, 7.5,Stafford,Roberts,Hamilton,2:17,N,"24,211",+,None
"Saturday, May 15",boxscore,NYY,@,BAL,W,3,2,None,12-16,7, 7.5,Ramos,Hall,Reniff,2:20,N,"32,338",++,None
"Sunday, May 16",boxscore,NYY,@,BAL,L,5,7,None,12-17,8, 9.0,Palmer,Mikkelsen,Miller,2:51,D,"25,740",-,None
"Monday, May 17",boxscore,NYY,@,BAL,L,2,9,None,12-18,8, 10.0,Pappas,Ford,None,2:02,N,"18,601",--,None
