date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 10",boxscore,MIL,None,NYY,L,7,9,None,1-1,3, 1.0,Lyle,Murphy,Brett,3:23,D,"10,871",-,None
"Tuesday, Apr 13",boxscore,MIL,@,DET,W,1,0,None,2-1,2, 0.5,Slaton,Hiller,None,1:57,D,"48,612",+,None
"Friday, Apr 16",boxscore,MIL,@,TEX,W,3,1,None,3-1,2, 0.5,Colborn,Umbarger,Rodriguez,2:24,N,"22,205",++,None
"Sunday, Apr 18",boxscore,MIL,@,TEX,L,4,7,None,3-2,2, 0.5,Singer,Slaton,Foucault,2:34,D,None,-,None
"Sunday, Apr 18",boxscore,MIL,@,TEX,W,4,1,None,4-2,2, 0.5,Travers,Briles,Rodriguez,2:47,D,"13,944",+,1976-04-17 (Rain)
"Tuesday, Apr 20",boxscore,MIL,None,KCR,W,5,4,None,5-2,2, 0.5,Broberg,Leonard,Rodriguez,2:46,D,"4,902",++,None
"Thursday, Apr 22",boxscore,MIL,None,KCR,L,1,2,None,5-3,2, 1.5,Bird,Colborn,None,2:36,N,"5,196",-,1976-04-21 (Rain)
"Friday, Apr 23",boxscore,MIL,None,CAL,W,4,2,None,6-3,2, 0.5,Slaton,Ross,Rodriguez,2:29,N,"3,957",+,None
"Monday, Apr 26",boxscore,MIL,None,CAL,W,1,0,None,7-3,2, 0.5,Colborn,Tanana,Rodriguez,2:14,N,"3,841",++,None
"Wednesday, Apr 28",boxscore,MIL,@,CHW,W,4,1,None,8-3,2, 0.5,Travers,Wood,Rodriguez,2:09,N,"1,144",+++,None
"Thursday, Apr 29",boxscore,MIL,@,CHW,W,8,5,None,9-3,1, Tied,Rodriguez,Carroll,None,2:31,D,"1,709",++++,1976-04-27 (Cold)
"Saturday, May 1",boxscore,MIL,@,MIN,L,5,9,None,9-4,2, 0.5,Campbell,Broberg,None,3:03,D,"6,874",-,None
