"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","record_so_far","attendance_so_far"
"Wednesday, May 3","None","PIT","@","CIN","L",3,7,"None","1-1",3,"None","None","None","None","None",NA,"-","None",1882,-1,-4,3,7,-4,0,1,0,NA
"Thursday, May 4","None","PIT","@","CIN","L",10,19,"None","1-2",4,"None","None","None","None","None",NA,"--","None",1882,-2,-9,13,26,-13,0,2,0,NA
"Monday, May 8","None","PIT","@","CIN","W",2,0,"None","2-2",2,"None","None","None","None","None",NA,"+","1882-05-06 (Unknown reason)",1882,-0.5,2,15,26,-11,1,2,0.333333333333333,NA
"Wednesday, May 10","None","PIT","None","STL","W",9,5,"None","3-2",2,"None","None","None","None","None",NA,"++","None",1882,-0.5,4,24,31,-7,2,2,0.5,NA
"Tuesday, May 16","None","PIT","@","CIN","L",4,9,"None","3-3",2,"None","None","None","None","None",NA,"-","1882-05-16 (Site change)",1882,-1.5,-5,28,40,-12,2,3,0.4,NA
"Thursday, May 18","None","PIT","None","CIN","L",2,3,"None","3-4",4,"None","None","None","None","None",NA,"--","None",1882,-3,-1,30,43,-13,2,4,0.333333333333333,NA
"Friday, May 19","None","PIT","None","CIN","W",8,7,"None","4-4",3,"None","None","None","None","None",NA,"+","None",1882,-2,1,38,50,-12,3,4,0.428571428571429,NA
"Saturday, May 20","None","PIT","None","CIN","W",5,3,"None","5-4",3,"None","None","None","None","None",NA,"++","None",1882,-1.5,2,43,53,-10,4,4,0.5,NA
"Monday, May 29","None","PIT","None","LOU","L",7,15,"None","5-5",3,"None","None","None","None","None",NA,"-","None",1882,-2.5,-8,50,68,-18,4,5,0.444444444444444,NA
"Tuesday, May 30","None","PIT","None","LOU","W",10,8,"None","6-5",3,"None","None","None","None","None",NA,"+","None",1882,-1.5,2,60,76,-16,5,5,0.5,NA
"Thursday, Jun 1","None","PIT","None","STL","W",11,4,"None","7-5",2,"None","None","None","None","None",NA,"++","1882-05-09 (Unknown reason)",1882,-2,7,71,80,-9,6,5,0.545454545454545,NA
"Sunday, Jun 4","None","PIT","@","STL","L",3,7,"None","7-6",3,"None","None","None","None","None",NA,"-","1882-06-05 (Unknown reason)",1882,-1.5,-4,74,87,-13,6,6,0.5,NA
"Tuesday, Jun 6","None","PIT","@","STL","W",15,6,"None","8-6",2,"None","None","None","None","None",NA,"+","None",1882,-2,9,89,93,-4,7,6,0.538461538461538,NA
"Thursday, Jun 8","None","PIT","@","STL","L",5,6,"None","8-7",4,"None","None","None","None","None",NA,"-","None",1882,-2,-1,94,99,-5,7,7,0.5,NA
"Saturday, Jun 10","None","PIT","@","STL","W",9,3,"None","9-7",3,"None","None","None","None","None",NA,"+","None",1882,-1.5,6,103,102,1,8,7,0.533333333333333,NA
"Monday, Jun 12","None","PIT","@","LOU","L",4,8,"None","9-8",4,"None","None","None","None","None",NA,"-","None",1882,-2,-4,107,110,-3,8,8,0.5,NA
"Thursday, Jun 15","None","PIT","@","LOU","L",0,5,"None","9-9",5,"None","None","None","None","None",NA,"--","None",1882,-3,-5,107,115,-8,8,9,0.470588235294118,NA
"Saturday, Jun 17","None","PIT","@","LOU","L",0,10,"None","9-10",5,"None","None","None","None","None",NA,"---","None",1882,-4,-10,107,125,-18,8,10,0.444444444444444,NA
"Tuesday, Jun 20","None","PIT","@","CIN","L",1,6,"None","9-11",5,"None","None","None","None","None",NA,"----","None",1882,-5,-5,108,131,-23,8,11,0.421052631578947,NA
"Thursday, Jun 22","None","PIT","@","CIN","L",2,5,"None","9-12",5,"None","None","None","None","None",NA,"-----","None",1882,-6,-3,110,136,-26,8,12,0.4,NA
"Friday, Jun 23","None","PIT","@","CIN","W",8,5,"None","10-12",5,"None","None","None","None","None",NA,"+","None",1882,-5,3,118,141,-23,9,12,0.428571428571429,NA
"Saturday, Jun 24","None","PIT","@","CIN","L",4,21,"None","10-13",5,"None","None","None","None","None",NA,"-","None",1882,-6,-17,122,162,-40,9,13,0.409090909090909,NA
"Tuesday, Jun 27","None","PIT","None","PHA","L",4,6,"None","10-14",5,"None","None","None","None","None",NA,"--","None",1882,-6.5,-2,126,168,-42,9,14,0.391304347826087,NA
"Thursday, Jun 29","None","PIT","None","PHA","W",11,1,"None","11-14",5,"None","None","None","None","None",NA,"+","None",1882,-6.5,10,137,169,-32,10,14,0.416666666666667,NA
"Friday, Jun 30","None","PIT","None","PHA","L",1,7,"None","11-15",5,"None","None","None","None","None",NA,"-","None",1882,-7,-6,138,176,-38,10,15,0.4,NA
"Saturday, Jul 1","None","PIT","None","PHA","L",6,8,"None","11-16",5,"None","None","None","None","None",NA,"--","None",1882,-8,-2,144,184,-40,10,16,0.384615384615385,NA
"Tuesday, Jul 4","None","PIT","@","STL","W",6,5,"None","12-16",5,"None","None","None","None","None",NA,"+","None",1882,-7.5,1,150,189,-39,11,16,0.407407407407407,NA
"Thursday, Jul 6","None","PIT","None","BAL","L",8,9,"None","12-17",5,"None","None","None","None","None",NA,"-","None",1882,-8.5,-1,158,198,-40,11,17,0.392857142857143,NA
"Friday, Jul 7","None","PIT","None","BAL","L",6,8,"None","12-18",5,"None","None","None","None","None",NA,"--","None",1882,-9.5,-2,164,206,-42,11,18,0.379310344827586,NA
"Monday, Jul 10","None","PIT","None","BAL","W",11,0,"None","13-18",5,"None","None","None","None","None",NA,"+","None",1882,-8.5,11,175,206,-31,12,18,0.4,NA
"Tuesday, Jul 11","None","PIT","None","STL","W",6,1,"None","14-18",5,"None","None","None","None","None",NA,"++","None",1882,-7.5,5,181,207,-26,13,18,0.419354838709677,NA
"Wednesday, Jul 12","None","PIT","None","STL","W",6,1,"None","15-18",5,"None","None","None","None","None",NA,"+++","1882-05-11 (Rain)",1882,-7,5,187,208,-21,14,18,0.4375,NA
"Thursday, Jul 13","None","PIT","None","STL","L",1,3,"None","15-19",5,"None","None","None","None","None",NA,"-","None",1882,-8,-2,188,211,-23,14,19,0.424242424242424,NA
"Saturday, Jul 15","None","PIT","None","STL","W",10,1,"None","16-19",5,"None","None","None","None","None",NA,"+","None",1882,-8.5,9,198,212,-14,15,19,0.441176470588235,NA
"Wednesday, Jul 19","None","PIT","None","CIN","L",6,12,"None","16-20",5,"None","None","None","None","None",NA,"-","1882-07-18 (Unknown reason)",1882,-9.5,-6,204,224,-20,15,20,0.428571428571429,NA
"Thursday, Jul 20","None","PIT","None","CIN","W",3,2,"None","17-20",5,"None","None","None","None","None",NA,"+","None",1882,-8.5,1,207,226,-19,16,20,0.444444444444444,NA
"Friday, Jul 21","None","PIT","None","CIN","L",0,2,"None","17-21",5,"None","None","None","None","None",NA,"-","None",1882,-9.5,-2,207,228,-21,16,21,0.432432432432432,NA
"Saturday, Jul 22","None","PIT","None","CIN","L",2,3,"None","17-22",5,"None","None","None","None","None",NA,"--","None",1882,-10.5,-1,209,231,-22,16,22,0.421052631578947,NA
"Thursday, Jul 27","None","PIT","@","BAL","L",2,3,"None","17-23",5,"None","None","None","None","None",NA,"---","None",1882,-11,-1,211,234,-23,16,23,0.41025641025641,NA
"Monday, Jul 31","None","PIT","@","BAL","W",5,1,"None","18-23",5,"None","None","None","None","None",NA,"+","None",1882,-11,4,216,235,-19,17,23,0.425,NA
"Tuesday, Aug 1","None","PIT","@","PHA","W",3,2,"None","19-23",5,"None","None","None","None","None",NA,"++","None",1882,-10,1,219,237,-18,18,23,0.439024390243902,NA
"Thursday, Aug 3","None","PIT","@","PHA","W",3,2,"None","20-23",5,"None","None","None","None","None",NA,"+++","None",1882,-10.5,1,222,239,-17,19,23,0.452380952380952,NA
"Friday, Aug 4","None","PIT","@","PHA","L",2,4,"None","20-24",5,"None","None","None","None","None",NA,"-","None",1882,-11,-2,224,243,-19,19,24,0.441860465116279,NA
"Saturday, Aug 5","None","PIT","@","PHA","W",6,5,"None","21-24",5,"None","None","None","None","None",NA,"+","None",1882,-11,1,230,248,-18,20,24,0.454545454545455,NA
"Wednesday, Aug 9","None","PIT","None","BAL","L",5,8,"None","21-25",5,"None","None","None","None","None",NA,"-","1882-08-08 (Unknown reason)",1882,-11.5,-3,235,256,-21,20,25,0.444444444444444,NA
"Thursday, Aug 10","None","PIT","None","BAL","L",5,10,"None","21-26",5,"None","None","None","None","None",NA,"--","None",1882,-11.5,-5,240,266,-26,20,26,0.434782608695652,NA
"Friday, Aug 11","None","PIT","None","BAL","L",0,1,"None","21-27",5,"None","None","None","None","None",NA,"---","None",1882,-12,-1,240,267,-27,20,27,0.425531914893617,NA
"Saturday, Aug 12","None","PIT","None","BAL","L",7,8,"None","21-28",5,"None","None","None","None","None",NA,"----","None",1882,-13,-1,247,275,-28,20,28,0.416666666666667,NA
"Monday, Aug 14","None","PIT","None","BAL","W",14,1,"None","22-28",5,"None","None","None","None","None",NA,"+","1882-07-08 (Unknown reason)",1882,-12.5,13,261,276,-15,21,28,0.428571428571429,NA
"Wednesday, Aug 16","None","PIT","@","LOU","L",1,3,"None","22-29",5,"None","None","None","None","None",NA,"-","1882-06-13 (Unknown reason)",1882,-13.5,-2,262,279,-17,21,29,0.42,NA
"Thursday, Aug 17","None","PIT","@","LOU","L",2,3,"None","22-30",5,"None","None","None","None","None",NA,"--","None",1882,-14,-1,264,282,-18,21,30,0.411764705882353,NA
"Friday, Aug 18","None","PIT","@","LOU","W",8,4,"None","23-30",5,"None","None","None","None","None",NA,"+","1882-08-14 (Unknown reason)",1882,-13.5,4,272,286,-14,22,30,0.423076923076923,NA
"Saturday, Aug 19","None","PIT","@","LOU","W",6,4,"None","24-30",5,"None","None","None","None","None",NA,"++","None",1882,-13.5,2,278,290,-12,23,30,0.433962264150943,NA
"Sunday, Aug 20","None","PIT","@","LOU","W",3,1,"None","25-30",4,"None","None","None","None","None",NA,"+++","1882-08-15 (Unknown reason)",1882,-13,2,281,291,-10,24,30,0.444444444444444,NA
"Tuesday, Aug 22","None","PIT","@","STL","L",6,7,"None","25-31",5,"None","None","None","None","None",NA,"-","None",1882,-14,-1,287,298,-11,24,31,0.436363636363636,NA
"Wednesday, Aug 23","None","PIT","@","STL","W",10,3,"None","26-31",4,"None","None","None","None","None",NA,"+","1882-08-21 (Unknown reason)",1882,-14,7,297,301,-4,25,31,0.446428571428571,NA
"Thursday, Aug 24","None","PIT","@","STL","W",7,2,"None","27-31",4,"None","None","None","None","None",NA,"++","None",1882,-13.5,5,304,303,1,26,31,0.456140350877193,NA
"Saturday, Aug 26","None","PIT","@","STL","L",1,4,"None","27-32",4,"None","None","None","None","None",NA,"-","1882-05-13 (Rain; Site change)",1882,-14,-3,305,307,-2,26,32,0.448275862068966,NA
"Sunday, Aug 27","None","PIT","@","STL","L",2,3,"None","27-33",5,"None","None","None","None","None",NA,"--","1882-07-14 (Unknown reason; Site change)",1882,-15,-1,307,310,-3,26,33,0.440677966101695,NA
"Tuesday, Aug 29","None","PIT","None","PHA","W",2,1,"None","28-33",5,"None","None","None","None","None",NA,"+","None",1882,-14,1,309,311,-2,27,33,0.45,NA
"Wednesday, Aug 30","None","PIT","None","PHA","W",4,1,"None","29-33",4,"None","None","None","None","None",NA,"++","1882-09-02 (Unknown reason)",1882,-13.5,3,313,312,1,28,33,0.459016393442623,NA
"Thursday, Aug 31","None","PIT","None","PHA","L",2,4,"None","29-34",4,"None","None","None","None","None",NA,"-","None",1882,-13.5,-2,315,316,-1,28,34,0.451612903225806,NA
"Friday, Sep 1","None","PIT","None","PHA","W",4,3,"None","30-34",4,"None","None","None","None","None",NA,"+","None",1882,-13,1,319,319,0,29,34,0.46031746031746,NA
"Tuesday, Sep 5","None","PIT","@","BAL","W",3,1,"None","31-34",4,"None","None","None","None","None",NA,"++","1882-07-28 (Unknown reason)",1882,-13.5,2,322,320,2,30,34,0.46875,NA
"Wednesday, Sep 6","None","PIT","@","BAL","W",14,7,"None","32-34",4,"None","None","None","None","None",NA,"+++","None",1882,-13,7,336,327,9,31,34,0.476923076923077,NA
"Thursday, Sep 7","None","PIT","@","BAL","W",7,5,"None","33-34",4,"None","None","None","None","None",NA,"++++","None",1882,-13,2,343,332,11,32,34,0.484848484848485,NA
"Friday, Sep 8","None","PIT","@","BAL","W",8,2,"None","34-34",4,"None","None","None","None","None",NA,"+++++","1882-07-29 (Unknown reason)",1882,-12.5,6,351,334,17,33,34,0.492537313432836,NA
"Saturday, Sep 9","None","PIT","@","BAL","T",7,7,"None","34-34",4,"None","None","None","None","None",NA,"+++++","None",1882,-12,0,358,341,17,34,35,0.492753623188406,NA
"Tuesday, Sep 12","None","PIT","@","PHA","W",8,6,"None","35-34",4,"None","None","None","None","None",NA,"++++++","None",1882,-11,2,366,347,19,35,35,0.5,NA
"Thursday, Sep 14","None","PIT","@","PHA","W",13,1,"None","36-34",4,"None","None","None","None","None",NA,"+++++++","None",1882,-11.5,12,379,348,31,36,35,0.507042253521127,NA
"Friday, Sep 15","None","PIT","@","PHA","L",6,10,"None","36-35",4,"None","None","None","None","None",NA,"-","None",1882,-12.5,-4,385,358,27,36,36,0.5,NA
"Saturday, Sep 16","None","PIT","@","PHA","W",6,3,"None","37-35",4,"None","None","None","None","None",NA,"+","None",1882,-12.5,3,391,361,30,37,36,0.506849315068493,NA
"Monday, Sep 18","None","PIT","None","LOU","L",3,5,"None","37-36",4,"None","None","None","None","None",NA,"-","None",1882,-13,-2,394,366,28,37,37,0.5,NA
"Tuesday, Sep 19","None","PIT","None","LOU","L",1,3,"None","37-37",4,"None","None","None","None","None",NA,"--","None",1882,-13,-2,395,369,26,37,38,0.493333333333333,NA
"Thursday, Sep 21","None","PIT","None","LOU","W",6,4,"None","38-37",4,"None","None","None","None","None",NA,"+","None",1882,-12.5,2,401,373,28,38,38,0.5,NA
"Friday, Sep 22","None","PIT","None","LOU","L",6,20,"None","38-38",4,"None","None","None","None","None",NA,"-","None",1882,-12.5,-14,407,393,14,38,39,0.493506493506494,NA
"Saturday, Sep 23","None","PIT","None","LOU","L",3,13,"None","38-39",4,"None","None","None","None","None",NA,"--","None",1882,-13,-10,410,406,4,38,40,0.487179487179487,NA
"Saturday, Sep 23","None","PIT","None","LOU","W",7,1,"None","39-39",4,"None","None","None","None","None",NA,"+","1882-09-20 (Rain)",1882,-13,6,417,407,10,39,40,0.493670886075949,NA
"Wednesday, May 2","None","PIT","None","PHA","L",1,8,"None","0-2",6,"None","None","None","None","None",NA,"--","None",1883,-2,-7,1,8,-7,0,1,0,NA
"Monday, May 7","None","PIT","None","NYP","L",5,8,"None","0-3",7,"None","None","None","None","None",NA,"---","None",1883,-3,-3,6,16,-10,0,2,0,NA
"Tuesday, May 8","None","PIT","None","NYP","L",7,10,"None","0-4",7,"None","None","None","None","None",NA,"----","None",1883,-4,-3,13,26,-13,0,3,0,NA
"Wednesday, May 9","None","PIT","None","NYP","W",18,3,"None","1-4",7,"None","None","None","None","None",NA,"+","1883-05-05 (Unknown reason)",1883,-3,15,31,29,2,1,3,0.25,NA
"Thursday, May 10","None","PIT","None","BAL","L",3,4,"None","1-5",7,"None","None","None","None","None",NA,"-","None",1883,-4,-1,34,33,1,1,4,0.2,NA
"Friday, May 11","None","PIT","None","BAL","W",7,6,"None","2-5",7,"None","None","None","None","None",NA,"+","None",1883,-4,1,41,39,2,2,4,0.333333333333333,NA
"Saturday, May 12","None","PIT","None","BAL","L",3,6,"None","2-6",7,"None","None","None","None","None",NA,"-","None",1883,-5,-3,44,45,-1,2,5,0.285714285714286,NA
"Tuesday, May 15","None","PIT","@","NYP","L",2,6,"None","2-7",8,"None","None","None","None","None",NA,"--","None",1883,-6,-4,46,51,-5,2,6,0.25,NA
"Wednesday, May 16","None","PIT","@","NYP","W",3,2,"None","3-7",8,"None","None","None","None","None",NA,"+","None",1883,-6,1,49,53,-4,3,6,0.333333333333333,NA
"Thursday, May 17","None","PIT","@","NYP","L",3,7,"None","3-8",8,"None","None","None","None","None",NA,"-","None",1883,-7,-4,52,60,-8,3,7,0.3,NA
"Saturday, May 19","None","PIT","@","PHA","L",8,11,"None","3-9",8,"None","None","None","None","None",NA,"--","None",1883,-8,-3,60,71,-11,3,8,0.272727272727273,NA
"Monday, May 21","None","PIT","@","PHA","L",1,4,"None","3-10",8,"None","None","None","None","None",NA,"---","None",1883,-9,-3,61,75,-14,3,9,0.25,NA
"Tuesday, May 22","None","PIT","@","PHA","L",1,9,"None","3-11",8,"None","None","None","None","None",NA,"----","None",1883,-10,-8,62,84,-22,3,10,0.230769230769231,NA
"Thursday, May 24","None","PIT","@","BAL","W",16,4,"None","4-11",8,"None","None","None","None","None",NA,"+","None",1883,-10,12,78,88,-10,4,10,0.285714285714286,NA
"Friday, May 25","None","PIT","@","BAL","W",15,6,"None","5-11",6,"None","None","None","None","None",NA,"++","None",1883,-9,9,93,94,-1,5,10,0.333333333333333,NA
"Saturday, May 26","None","PIT","@","BAL","W",7,5,"None","6-11",6,"None","None","None","None","None",NA,"+++","None",1883,-9,2,100,99,1,6,10,0.375,NA
"Tuesday, May 29","None","PIT","None","STL","L",5,10,"None","6-12",6,"None","None","None","None","None",NA,"-","None",1883,-10,-5,105,109,-4,6,11,0.352941176470588,NA
"Wednesday, May 30","None","PIT","None","STL","L",2,4,"None","6-13",6,"None","None","None","None","None",NA,"--","None",1883,-10,-2,107,113,-6,6,12,0.333333333333333,NA
"Wednesday, May 30","None","PIT","None","STL","W",10,4,"None","7-13",6,"None","None","None","None","None",NA,"+","None",1883,-10,6,117,117,0,7,12,0.368421052631579,NA
"Saturday, Jun 2","None","PIT","None","CIN","W",10,9,"None","8-13",6,"None","None","None","None","None",NA,"++","None",1883,-9.5,1,127,126,1,8,12,0.4,NA
"Monday, Jun 4","None","PIT","None","CIN","L",8,12,"None","8-14",6,"None","None","None","None","None",NA,"-","None",1883,-10.5,-4,135,138,-3,8,13,0.380952380952381,NA
"Tuesday, Jun 5","None","PIT","None","CIN","L",2,3,"None","8-15",6,"None","None","None","None","None",NA,"--","None",1883,-11,-1,137,141,-4,8,14,0.363636363636364,NA
"Thursday, Jun 7","None","PIT","None","LOU","W",10,0,"None","9-15",6,"None","None","None","None","None",NA,"+","None",1883,-10.5,10,147,141,6,9,14,0.391304347826087,NA
"Friday, Jun 8","None","PIT","None","LOU","W",18,6,"None","10-15",6,"None","None","None","None","None",NA,"++","None",1883,-10.5,12,165,147,18,10,14,0.416666666666667,NA
"Saturday, Jun 9","None","PIT","None","LOU","L",1,3,"None","10-16",6,"None","None","None","None","None",NA,"-","None",1883,-10.5,-2,166,150,16,10,15,0.4,NA
"Tuesday, Jun 12","None","PIT","None","COL","L",5,6,"None","10-17",6,"None","None","None","None","None",NA,"--","None",1883,-11,-1,171,156,15,10,16,0.384615384615385,NA
"Thursday, Jun 14","None","PIT","None","COL","L",10,23,"None","10-18",6,"None","None","None","None","None",NA,"---","None",1883,-10.5,-13,181,179,2,10,17,0.37037037037037,NA
"Friday, Jun 15","None","PIT","None","COL","L",8,11,"None","10-19",6,"None","None","None","None","None",NA,"----","1883-06-13 (Rain)",1883,-11,-3,189,190,-1,10,18,0.357142857142857,NA
"Monday, Jun 18","None","PIT","@","COL","W",5,4,"None","11-19",6,"None","None","None","None","None",NA,"+","None",1883,-10,1,194,194,0,11,18,0.379310344827586,NA
"Tuesday, Jun 19","None","PIT","@","COL","L",2,5,"None","11-20",6,"None","None","None","None","None",NA,"-","None",1883,-10,-3,196,199,-3,11,19,0.366666666666667,NA
"Wednesday, Jun 20","None","PIT","@","COL","W",11,4,"None","12-20",6,"None","None","None","None","None",NA,"+","None",1883,-9.5,7,207,203,4,12,19,0.387096774193548,NA
"Friday, Jun 22","None","PIT","@","COL","L",8,10,"None","12-21",6,"None","None","None","None","None",NA,"-","1883-06-17 (Unknown reason)",1883,-10,-2,215,213,2,12,20,0.375,NA
"Saturday, Jun 23","None","PIT","@","CIN","L",2,7,"None","12-22",6,"None","None","None","None","None",NA,"--","None",1883,-11,-5,217,220,-3,12,21,0.363636363636364,NA
"Monday, Jun 25","None","PIT","@","CIN","W",2,1,"None","13-22",6,"None","None","None","None","None",NA,"+","None",1883,-11,1,219,221,-2,13,21,0.382352941176471,NA
"Tuesday, Jun 26","None","PIT","@","CIN","W",4,1,"None","14-22",6,"None","None","None","None","None",NA,"++","None",1883,-11,3,223,222,1,14,21,0.4,NA
"Thursday, Jun 28","None","PIT","@","LOU","L",4,9,"None","14-23",6,"None","None","None","None","None",NA,"-","None",1883,-12,-5,227,231,-4,14,22,0.388888888888889,NA
"Saturday, Jun 30","None","PIT","@","LOU","L",7,8,"None","14-24",6,"None","None","None","None","None",NA,"--","None",1883,-13,-1,234,239,-5,14,23,0.378378378378378,NA
"Sunday, Jul 1","None","PIT","@","LOU","L",0,14,"None","14-25",6,"None","None","None","None","None",NA,"---","None",1883,-13,-14,234,253,-19,14,24,0.368421052631579,NA
"Monday, Jul 2","None","PIT","@","LOU","L",4,10,"None","14-26",6,"None","None","None","None","None",NA,"----","None",1883,-14,-6,238,263,-25,14,25,0.358974358974359,NA
"Wednesday, Jul 4","None","PIT","@","STL","L",2,8,"None","14-27",6,"None","None","None","None","None",NA,"-----","None",1883,-15,-6,240,271,-31,14,26,0.35,NA
"Wednesday, Jul 4","None","PIT","@","STL","L",2,3,"None","14-28",6,"None","None","None","None","None",NA,"------","None",1883,-15,-1,242,274,-32,14,27,0.341463414634146,NA
"Friday, Jul 6","None","PIT","@","STL","L",1,4,"None","14-29",6,"None","None","None","None","None",NA,"-------","None",1883,-15.5,-3,243,278,-35,14,28,0.333333333333333,NA
"Sunday, Jul 8","None","PIT","@","STL","L",2,5,"None","14-30",7,"None","None","None","None","None",NA,"--------","None",1883,-16.5,-3,245,283,-38,14,29,0.325581395348837,NA
"Tuesday, Jul 10","None","PIT","None","PHA","W",11,4,"None","15-30",7,"None","None","None","None","None",NA,"+","1883-05-03 (Unknown reason)",1883,-15.5,7,256,287,-31,15,29,0.340909090909091,NA
"Wednesday, Jul 11","None","PIT","None","PHA","L",3,12,"None","15-31",7,"None","None","None","None","None",NA,"-","None",1883,-16.5,-9,259,299,-40,15,30,0.333333333333333,NA
"Thursday, Jul 12","None","PIT","None","PHA","W",9,1,"None","16-31",6,"None","None","None","None","None",NA,"+","None",1883,-16,8,268,300,-32,16,30,0.347826086956522,NA
"Friday, Jul 13","None","PIT","None","PHA","L",1,4,"None","16-32",7,"None","None","None","None","None",NA,"-","None",1883,-16.5,-3,269,304,-35,16,31,0.340425531914894,NA
"Saturday, Jul 14","None","PIT","None","PHA","L",2,3,"None","16-33",7,"None","None","None","None","None",NA,"--","None",1883,-17.5,-1,271,307,-36,16,32,0.333333333333333,NA
"Tuesday, Jul 17","None","PIT","None","NYP","W",7,6,"None","17-33",6,"None","None","None","None","None",NA,"+","None",1883,-17.5,1,278,313,-35,17,32,0.346938775510204,NA
"Wednesday, Jul 18","None","PIT","None","NYP","L",1,9,"None","17-34",6,"None","None","None","None","None",NA,"-","None",1883,-18.5,-8,279,322,-43,17,33,0.34,NA
"Thursday, Jul 19","None","PIT","None","NYP","W",6,1,"None","18-34",6,"None","None","None","None","None",NA,"+","None",1883,-17.5,5,285,323,-38,18,33,0.352941176470588,NA
"Friday, Jul 20","None","PIT","None","NYP","L",9,10,"None","18-35",6,"None","None","None","None","None",NA,"-","None",1883,-18.5,-1,294,333,-39,18,34,0.346153846153846,NA
"Monday, Jul 23","None","PIT","@","BAL","W",12,4,"None","19-35",6,"None","None","None","None","None",NA,"+","None",1883,-18.5,8,306,337,-31,19,34,0.358490566037736,NA
"Wednesday, Jul 25","None","PIT","@","BAL","L",9,13,"None","19-36",6,"None","None","None","None","None",NA,"-","None",1883,-19.5,-4,315,350,-35,19,35,0.351851851851852,NA
"Thursday, Jul 26","None","PIT","@","BAL","W",11,8,"None","20-36",6,"None","None","None","None","None",NA,"+","None",1883,-18.5,3,326,358,-32,20,35,0.363636363636364,NA
"Friday, Jul 27","None","PIT","@","BAL","L",8,21,"None","20-37",6,"None","None","None","None","None",NA,"-","1883-07-24 (Unknown reason)",1883,-19,-13,334,379,-45,20,36,0.357142857142857,NA
"Saturday, Jul 28","None","PIT","@","PHA","L",2,11,"None","20-38",6,"None","None","None","None","None",NA,"--","None",1883,-20,-9,336,390,-54,20,37,0.350877192982456,NA
"Monday, Jul 30","None","PIT","@","PHA","L",4,17,"None","20-39",6,"None","None","None","None","None",NA,"---","None",1883,-20.5,-13,340,407,-67,20,38,0.344827586206897,NA
"Tuesday, Jul 31","None","PIT","@","PHA","L",12,16,"None","20-40",6,"None","None","None","None","None",NA,"----","None",1883,-21,-4,352,423,-71,20,39,0.338983050847458,NA
"Wednesday, Aug 1","None","PIT","@","PHA","L",2,19,"None","20-41",6,"None","None","None","None","None",NA,"-----","None",1883,-22,-17,354,442,-88,20,40,0.333333333333333,NA
"Friday, Aug 3","None","PIT","@","NYP","W",4,3,"None","21-41",6,"None","None","None","None","None",NA,"+","None",1883,-22,1,358,445,-87,21,40,0.344262295081967,NA
"Saturday, Aug 4","None","PIT","@","NYP","L",6,7,"None","21-42",6,"None","None","None","None","None",NA,"-","None",1883,-23,-1,364,452,-88,21,41,0.338709677419355,NA
"Monday, Aug 6","None","PIT","@","NYP","L",3,7,"None","21-43",6,"None","None","None","None","None",NA,"--","None",1883,-23,-4,367,459,-92,21,42,0.333333333333333,NA
"Tuesday, Aug 7","None","PIT","@","NYP","L",1,16,"None","21-44",7,"None","None","None","None","None",NA,"---","None",1883,-24,-15,368,475,-107,21,43,0.328125,NA
"Thursday, Aug 9","None","PIT","None","BAL","W",4,2,"None","22-44",6,"None","None","None","None","None",NA,"+","None",1883,-23,2,372,477,-105,22,43,0.338461538461538,NA
"Friday, Aug 10","None","PIT","None","BAL","W",5,4,"None","23-44",6,"None","None","None","None","None",NA,"++","None",1883,-23,1,377,481,-104,23,43,0.348484848484849,NA
"Saturday, Aug 11","None","PIT","None","BAL","W",6,4,"None","24-44",6,"None","None","None","None","None",NA,"+++","None",1883,-22,2,383,485,-102,24,43,0.358208955223881,NA
"Monday, Aug 13","None","PIT","None","BAL","L",3,11,"None","24-45",6,"None","None","None","None","None",NA,"-","None",1883,-23,-8,386,496,-110,24,44,0.352941176470588,NA
"Thursday, Aug 16","None","PIT","None","LOU","L",1,5,"None","24-46",6,"None","None","None","None","None",NA,"--","None",1883,-23.5,-4,387,501,-114,24,45,0.347826086956522,NA
"Friday, Aug 17","None","PIT","None","LOU","L",9,11,"None","24-47",6,"None","None","None","None","None",NA,"---","None",1883,-24.5,-2,396,512,-116,24,46,0.342857142857143,NA
"Saturday, Aug 18","None","PIT","None","LOU","L",1,7,"None","24-48",6,"None","None","None","None","None",NA,"----","None",1883,-25.5,-6,397,519,-122,24,47,0.338028169014085,NA
"Monday, Aug 20","None","PIT","None","LOU","L",2,8,"None","24-49",6,"None","None","None","None","None",NA,"-----","None",1883,-26.5,-6,399,527,-128,24,48,0.333333333333333,NA
"Wednesday, Aug 22","None","PIT","None","STL","L",3,6,"None","24-50",6,"None","None","None","None","None",NA,"------","None",1883,-27,-3,402,533,-131,24,49,0.328767123287671,NA
"Thursday, Aug 23","None","PIT","None","STL","L",7,10,"None","24-51",6,"None","None","None","None","None",NA,"-------","None",1883,-27,-3,409,543,-134,24,50,0.324324324324324,NA
"Friday, Aug 24","None","PIT","None","STL","L",4,15,"None","24-52",6,"None","None","None","None","None",NA,"--------","None",1883,-28,-11,413,558,-145,24,51,0.32,NA
"Saturday, Aug 25","None","PIT","None","STL","W",7,3,"None","25-52",6,"None","None","None","None","None",NA,"+","None",1883,-27,4,420,561,-141,25,51,0.328947368421053,NA
