date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 10",boxscore,BOS,None,DET,W,4,2,None,2-0,1,up 0.5,Boddicker,Ritz,Smith,2:54,D,"15,352",++,None
"Wednesday, Apr 11",boxscore,BOS,None,DET,W-wo,3,2,10,3-0,1,up 1.5,Harris,Gleaton,None,3:24,D,"15,369",+++,None
"Thursday, Apr 12",boxscore,BOS,@,DET,L,7,11,None,3-1,1,up 0.5,Lugo,Rochford,None,3:36,D,"44,906",-,1990-04-02 (Strike)
"Friday, Apr 13",boxscore,BOS,None,MIL,L,5,9,None,3-2,2, 0.5,Crim,Murphy,None,3:40,N,"22,731",--,None
"Saturday, Apr 14",boxscore,BOS,None,MIL,W,4,3,None,4-2,1,up 0.5,Clemens,August,Smith,3:12,D,"31,571",+,None
"Monday, Apr 16",boxscore,BOS,None,MIL,L,0,18,None,4-3,3, 0.5,Higuera,Boddicker,None,3:14,D,"35,478",-,None
"Tuesday, Apr 17",boxscore,BOS,@,CHW,L-wo,1,2,None,4-4,3, 1.5,Jones,Smith,None,3:13,N,"8,479",--,None
"Wednesday, Apr 18",boxscore,BOS,@,CHW,W,7,5,None,5-4,3, 0.5,Clemens,McDowell,Smith,3:18,N,"10,570",+,None
"Friday, Apr 20",boxscore,BOS,@,MIL,L,0,5,None,5-5,3, 1.5,Filer,Boddicker,Crim,2:05,N,"15,334",-,None
"Saturday, Apr 21",boxscore,BOS,@,MIL,L,0,2,None,5-6,3, 2.5,Higuera,Hetzel,None,2:07,D,"19,391",--,None
"Sunday, Apr 22",boxscore,BOS,@,MIL,W,4,2,11,6-6,3, 1.5,Smith,Plesac,None,3:39,D,"26,741",+,None
"Tuesday, Apr 24",boxscore,BOS,None,CAL,W,4,2,None,7-6,3, 2.0,Clemens,Langston,Reardon,3:00,N,"24,362",++,None
"Wednesday, Apr 25",boxscore,BOS,None,CAL,L,1,3,None,7-7,3, 3.0,McCaskill,Boddicker,Eichhorn,2:57,N,"19,843",-,None
"Thursday, Apr 26",boxscore,BOS,None,CAL,W-wo,5,4,None,8-7,3, 2.0,Smith,Harvey,None,3:15,N,"22,601",+,None
"Friday, Apr 27",boxscore,BOS,None,OAK,W-wo,7,6,None,9-7,3, 1.5,Reardon,Nelson,None,3:26,N,"32,912",++,None
"Saturday, Apr 28",boxscore,BOS,None,OAK,W,12,3,None,10-7,2, 0.5,Harris,Young,None,2:50,D,"33,989",+++,None
"Sunday, Apr 29",boxscore,BOS,None,OAK,L,0,1,None,10-8,2, 1.5,Stewart,Clemens,Eckersley,3:01,D,"33,237",-,None
"Monday, Apr 30",boxscore,BOS,None,SEA,W,11,0,None,11-8,2, 1.5,Boddicker,Holman,None,2:29,N,"18,540",+,None
"Tuesday, May 1",boxscore,BOS,None,SEA,W,8,2,None,12-8,2, 1.5,Hetzel,Johnson,None,3:06,N,"20,786",++,None
"Wednesday, May 2",boxscore,BOS,None,SEA,L,2,9,None,12-9,2, 2.0,Hanson,Harris,None,2:57,N,"23,977",-,None
"Friday, May 4",boxscore,BOS,@,OAK,L,3,8,None,12-10,2, 3.0,Stewart,Clemens,None,2:54,N,"43,894",--,None
"Saturday, May 5",boxscore,BOS,@,OAK,W,5,1,None,13-10,2, 2.0,Boddicker,Welch,None,2:40,D,"41,850",+,None
"Sunday, May 6",boxscore,BOS,@,OAK,L,2,4,None,13-11,3, 2.0,Young,Hetzel,Eckersley,2:34,D,"44,008",-,None
