date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 1",boxscore,LAA,None,SEA,L,3,8,None,0-2,5, 2.0,Ramirez,Wilson,None,3:05,N,"43,567",--,None
"Wednesday, Apr 2",boxscore,LAA,None,SEA,L,2,8,None,0-3,5, 3.0,Paxton,Santiago,None,2:39,N,"38,007",---,None
"Friday, Apr 4",boxscore,LAA,@,HOU,W,11,1,None,1-3,5, 2.0,Richards,Harrell,None,3:35,N,"15,611",+,None
"Saturday, Apr 5",boxscore,LAA,@,HOU,W,5,1,None,2-3,2, 2.0,Skaggs,Keuchel,None,3:02,N,"28,515",++,None
"Sunday, Apr 6",boxscore,LAA,@,HOU,L,4,7,None,2-4,5, 2.0,Feldman,Weaver,Qualls,2:52,D,"14,786",-,None
"Monday, Apr 7",boxscore,LAA,@,HOU,W,9,1,None,3-4,3, 1.5,Wilson,Cosart,None,2:44,D,"17,936",+,None
"Tuesday, Apr 8",boxscore,LAA,@,SEA,L,3,5,None,3-5,4, 2.5,Paxton,Santiago,Rodney,2:59,N,"45,661",-,None
"Wednesday, Apr 9",boxscore,LAA,@,SEA,W,2,0,None,4-5,3, 1.5,Richards,Elias,Frieri,2:53,N,"16,437",+,None
"Friday, Apr 11",boxscore,LAA,None,NYM,W-wo,5,4,11,5-5,3, 1.5,Kohn,Familia,None,3:54,N,"42,871",++,None
"Saturday, Apr 12",boxscore,LAA,None,NYM,L,6,7,13,5-6,3, 2.0,Lannan,Shoemaker,None,4:29,N,"40,027",-,None
"Sunday, Apr 13",boxscore,LAA,None,NYM,W,14,2,None,6-6,3, 2.0,Wilson,Colon,None,3:05,D,"38,855",+,None
"Monday, Apr 14",boxscore,LAA,None,OAK,L,2,3,None,6-7,3, 3.0,Johnson,Frieri,Gregerson,2:56,N,"37,120",-,None
"Tuesday, Apr 15",boxscore,LAA,None,OAK,L,9,10,11,6-8,4, 4.0,Johnson,Herrera,None,4:12,N,"34,887",--,None
"Wednesday, Apr 16",boxscore,LAA,None,OAK,W-wo,5,4,12,7-8,4, 3.0,Smith,Pomeranz,None,4:19,N,"37,344",+,None
"Friday, Apr 18",boxscore,LAA,@,DET,W,11,6,None,8-8,3, 3.0,Weaver,Smyly,None,3:34,N,"28,435",++,None
"Saturday, Apr 19",boxscore,LAA,@,DET,L,2,5,None,8-9,3, 4.0,Scherzer,Wilson,None,3:13,D,"36,659",-,None
"Sunday, Apr 20",boxscore,LAA,@,DET,L,1,2,None,8-10,3, 5.0,Porcello,Santiago,Nathan,3:28,D,"28,921",--,None
"Monday, Apr 21",boxscore,LAA,@,WSN,W,4,2,None,9-10,3, 4.0,Salas,Clippard,Frieri,3:18,N,"24,371",+,None
"Tuesday, Apr 22",boxscore,LAA,@,WSN,W,7,2,None,10-10,3, 3.0,Skaggs,Jordan,None,2:43,N,"21,915",++,None
"Wednesday, Apr 23",boxscore,LAA,@,WSN,L-wo,4,5,None,10-11,3, 3.5,Storen,Frieri,None,3:18,N,"22,504",-,None
"Friday, Apr 25",boxscore,LAA,@,NYY,W,13,1,None,11-11,3, 3.5,Wilson,Kuroda,None,3:30,N,"38,358",+,None
"Saturday, Apr 26",boxscore,LAA,@,NYY,L,3,4,None,11-12,3, 3.5,Betances,Santiago,Robertson,3:05,D,"40,908",-,None
