date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 1",boxscore,TOR,@,TBR,W,4,2,None,1-1,2, 0.5,Hutchison,Cobb,Santos,3:32,N,"11,113",+,None
"Wednesday, Apr 2",boxscore,TOR,@,TBR,W,3,0,None,2-1,1,up 0.5,Buehrle,Moore,Cecil,2:55,N,"10,808",++,None
"Thursday, Apr 3",boxscore,TOR,@,TBR,L,2,7,None,2-2,2, 0.5,Archer,Morrow,None,3:21,N,"9,571",-,None
"Friday, Apr 4",boxscore,TOR,None,NYY,L,3,7,None,2-3,4, 1.0,Tanaka,McGowan,None,3:26,N,"48,197",--,None
"Saturday, Apr 5",boxscore,TOR,None,NYY,W,4,0,None,3-3,2, 1.0,Dickey,Pineda,Santos,2:45,D,"45,446",+,None
"Sunday, Apr 6",boxscore,TOR,None,NYY,L,4,6,None,3-4,3, 1.0,Sabathia,Hutchison,Robertson,2:57,D,"34,067",-,None
"Tuesday, Apr 8",boxscore,TOR,None,HOU,W,5,2,None,4-4,2, 0.5,Buehrle,Oberholtzer,Santos,2:52,N,"13,123",+,None
"Wednesday, Apr 9",boxscore,TOR,None,HOU,W,7,3,None,5-4,1,up 0.5,Morrow,Harrell,None,3:09,N,"13,569",++,None
"Thursday, Apr 10",boxscore,TOR,None,HOU,L,4,6,None,5-5,1, Tied,Keuchel,Dickey,Bass,2:49,N,"15,778",-,None
"Friday, Apr 11",boxscore,TOR,@,BAL,W,2,0,None,6-5,1, Tied,McGowan,Tillman,Santos,2:20,N,"22,327",+,None
"Saturday, Apr 12",boxscore,TOR,@,BAL,L-wo,1,2,12,6-6,2, 1.0,Britton,Redmond,None,3:39,N,"30,446",-,None
"Sunday, Apr 13",boxscore,TOR,@,BAL,W,11,3,None,7-6,1, Tied,Buehrle,Jimenez,None,2:45,D,"39,281",+,None
"Tuesday, Apr 15",boxscore,TOR,@,MIN,W,9,3,None,8-6,1,up 0.5,Loup,Hughes,None,3:31,N,"21,818",++,None
"Thursday, Apr 17",boxscore,TOR,@,MIN,L,0,7,None,8-7,2, 2.0,Gibson,Dickey,None,2:38,D,"20,507",-,None
