date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 5",boxscore,COL,@,ARI,L,6,11,None,1-1,3, 1.0,Clippard,Bergman,None,3:14,N,"21,830",-,None
"Wednesday, Apr 6",boxscore,COL,@,ARI,W,4,3,None,2-1,2, 1.0,Chatwood,Corbin,McGee,2:39,D,"18,572",+,None
"Friday, Apr 8",boxscore,COL,None,SDP,L,6,13,None,2-2,3, 1.5,Erlin,Lyles,None,3:48,D,"49,360",-,None
"Saturday, Apr 9",boxscore,COL,None,SDP,L,3,16,None,2-3,3, 1.5,Pomeranz,De La Rosa,None,3:24,N,"35,177",--,None
"Sunday, Apr 10",boxscore,COL,None,SDP,W,6,3,None,3-3,3, 1.5,Bettis,Shields,McGee,2:38,D,"27,587",+,None
"Tuesday, Apr 12",boxscore,COL,None,SFG,L,2,7,None,3-4,3, 2.5,Samardzija,Chatwood,None,2:44,N,"20,814",-,None
"Wednesday, Apr 13",boxscore,COL,None,SFG,W,10,6,None,4-4,3, 1.5,Rusin,Peavy,None,3:07,N,"21,891",+,None
"Thursday, Apr 14",boxscore,COL,None,SFG,W,11,6,None,5-4,3, 0.5,De La Rosa,Cain,None,3:26,D,"21,226",++,None
"Friday, Apr 15",boxscore,COL,@,CHC,W,6,1,None,6-4,2, 0.5,Bettis,Hendricks,None,2:59,D,"34,437",+++,None
"Saturday, Apr 16",boxscore,COL,@,CHC,L,2,6,None,6-5,3, 0.5,Arrieta,Bergman,None,2:39,D,"41,702",-,None
"Sunday, Apr 17",boxscore,COL,@,CHC,W,2,0,None,7-5,2, 0.5,Chatwood,Lester,McGee,2:38,D,"41,678",+,None
"Monday, Apr 18",boxscore,COL,@,CIN,W,5,1,None,8-5,1, Tied,Lyles,Ohlendorf,None,2:41,N,"12,777",++,None
"Tuesday, Apr 19",boxscore,COL,@,CIN,L,3,4,None,8-6,1, Tied,Stephenson,De La Rosa,None,2:52,N,"13,240",-,None
"Wednesday, Apr 20",boxscore,COL,@,CIN,L-wo,5,6,None,8-7,2, 1.0,Ohlendorf,Bergman,None,2:55,D,"12,979",--,None
"Friday, Apr 22",boxscore,COL,None,LAD,W,7,5,None,9-7,2, 0.5,Qualls,Hatcher,McGee,3:27,N,"37,153",+,None
"Saturday, Apr 23",boxscore,COL,None,LAD,L,1,4,None,9-8,2, 1.5,Maeda,Chatwood,Jansen,3:09,N,"42,179",-,None
"Sunday, Apr 24",boxscore,COL,None,LAD,L,10,12,None,9-9,2, 2.5,Blanton,McGee,Jansen,4:02,D,"35,962",--,None
"Monday, Apr 25",boxscore,COL,None,PIT,L,1,6,None,9-10,3, 2.5,Locke,Bettis,Schugel,2:59,N,"20,674",---,None
"Tuesday, Apr 26",boxscore,COL,None,PIT,L,4,9,None,9-11,4, 2.5,Cole,De La Rosa,None,3:19,N,"20,227",----,None
"Wednesday, Apr 27",boxscore,COL,None,PIT,L,8,9,12,9-12,4, 2.5,Lobstein,Estevez,Melancon,4:58,N,"21,354",-----,None
"Friday, Apr 29",boxscore,COL,@,ARI,W,9,0,None,10-12,4, 1.0,Chatwood,Ray,None,3:21,N,"23,004",+,None
"Saturday, Apr 30",boxscore,COL,@,ARI,W,5,2,None,11-12,1, Tied,Qualls,Ziegler,McGee,3:16,N,"32,987",++,None
"Sunday, May 1",boxscore,COL,@,ARI,W,6,3,None,12-12,1, Tied,Bettis,Miller,McGee,3:23,D,"25,458",+++,None
"Monday, May 2",boxscore,COL,@,SDP,L,1,2,None,12-13,3, 1.0,Shields,Gray,Rodney,3:01,N,"19,013",-,None
"Tuesday, May 3",boxscore,COL,@,SDP,L,3,6,None,12-14,3, 2.0,Cashner,Butler,Rodney,2:46,N,"20,394",--,None
"Wednesday, May 4",boxscore,COL,@,SDP,W,2,0,None,13-14,3, 1.0,Chatwood,Vargas,McGee,2:36,D,"20,034",+,None
"Thursday, May 5",boxscore,COL,@,SFG,W,17,7,None,14-14,1, Tied,Bergman,Cain,None,3:25,N,"41,477",++,None
"Friday, May 6",boxscore,COL,@,SFG,L,4,6,None,14-15,2, 1.0,Bumgarner,Bettis,Casilla,2:40,N,"41,358",-,None
"Saturday, May 7",boxscore,COL,@,SFG,L-wo,1,2,13,14-16,3, 2.0,Law,Miller,None,4:20,D,"41,590",--,None
"Sunday, May 8",boxscore,COL,@,SFG,W,2,0,None,15-16,3, 1.0,Butler,Samardzija,McGee,2:55,D,"41,593",+,None
"Monday, May 9",boxscore,COL,None,ARI,L,5,10,None,15-17,3, 1.0,Bradley,Chatwood,None,3:23,N,"22,053",-,None
"Tuesday, May 10",boxscore,COL,None,ARI,L,1,5,None,15-18,4, 2.0,De La Rosa,Rusin,None,3:08,N,"23,363",--,None
"Wednesday, May 11",boxscore,COL,None,ARI,W,8,7,None,16-18,3, 1.0,Germen,Clippard,McGee,3:19,D,"34,890",+,None
"Friday, May 13",boxscore,COL,None,NYM,W,5,2,None,17-18,3, 1.5,Gray,Harvey,McGee,2:48,N,"38,712",++,None
"Saturday, May 14",boxscore,COL,None,NYM,W,7,4,None,18-18,3, 1.5,Butler,Verrett,McGee,3:11,N,"34,362",+++,None
"Sunday, May 15",boxscore,COL,None,NYM,W,4,3,None,19-18,3, 1.5,Chatwood,Henderson,McGee,2:32,D,"36,901",++++,None
"Tuesday, May 17",boxscore,COL,@,STL,W,3,1,None,20-18,2, 1.5,Bettis,Garcia,McGee,2:44,N,"41,109",+++++,None
"Wednesday, May 18",boxscore,COL,@,STL,L,0,2,None,20-19,2, 2.5,Wainwright,Rusin,Rosenthal,2:54,N,"42,618",-,None
"Thursday, May 19",boxscore,COL,@,STL,L,7,13,None,20-20,2, 3.5,Lyons,Gray,None,3:16,N,"43,683",--,None
"Friday, May 20",boxscore,COL,@,PIT,L,1,2,None,20-21,2, 3.5,Cole,Butler,Melancon,2:33,N,"23,428",---,None
"Saturday, May 21",boxscore,COL,@,PIT,W,5,1,None,21-21,2, 3.5,Estevez,Melancon,None,3:02,N,"31,352",+,None
"Monday, May 23",boxscore,COL,@,PIT,L,3,6,None,21-22,3, 5.0,Boscan,Lyles,Melancon,3:10,D,"34,529",-,2016-05-22 (Rain)
"Tuesday, May 24",boxscore,COL,@,BOS,L,3,8,None,21-23,3, 6.0,Price,De La Rosa,None,2:55,N,"36,123",--,None
"Wednesday, May 25",boxscore,COL,@,BOS,L,3,10,None,21-24,3, 7.0,Wright,Bettis,None,3:09,N,"36,430",---,None
"Thursday, May 26",boxscore,COL,@,BOS,W,8,2,None,22-24,3, 6.5,Gray,Buchholz,None,2:51,N,"36,162",+,None
"Friday, May 27",boxscore,COL,None,SFG,W,5,2,None,23-24,3, 5.5,Chatwood,Suarez,McGee,2:42,N,"32,901",++,None
"Saturday, May 28",boxscore,COL,None,SFG,L,5,10,None,23-25,3, 6.5,Gearrin,Estevez,None,3:27,D,"39,253",-,None
"Sunday, May 29",boxscore,COL,None,SFG,L,3,8,None,23-26,3, 7.5,Cueto,Rusin,None,3:25,D,"42,307",--,None
"Monday, May 30",boxscore,COL,None,CIN,L,8,11,None,23-27,3, 7.5,Straily,Bettis,Ramirez,3:25,D,"30,608",---,None
"Tuesday, May 31",boxscore,COL,None,CIN,W,17,4,None,24-27,3, 7.5,Gray,Moscot,None,3:07,N,"20,448",+,None
"Wednesday, Jun 1",boxscore,COL,None,CIN,L,2,7,None,24-28,3, 7.5,Lamb,Chatwood,None,2:50,N,"23,612",-,None
"Thursday, Jun 2",boxscore,COL,None,CIN,L,4,11,None,24-29,3, 8.5,Simon,Butler,None,2:44,N,"28,080",--,None
"Friday, Jun 3",boxscore,COL,@,SDP,L,0,4,None,24-30,3, 9.5,Pomeranz,Rusin,None,2:26,N,"21,588",---,None
"Saturday, Jun 4",boxscore,COL,@,SDP,L,3,4,None,24-31,3, 9.5,Cashner,Bettis,Rodney,3:00,N,"25,503",----,None
"Sunday, Jun 5",boxscore,COL,@,SDP,W,10,3,None,25-31,3, 8.5,Gray,Perdomo,None,2:56,N,"26,206",+,None
"Monday, Jun 6",boxscore,COL,@,LAD,W,6,1,None,26-31,3, 8.0,Chatwood,Bolsinger,None,2:26,N,"38,964",++,None
