date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 8",boxscore,SDP,@,LAD,W,1,0,None,1-1,4, 0.5,Dravecky,Hershiser,None,2:11,N,"31,915",+,None
"Wednesday, Apr 9",boxscore,SDP,@,LAD,L,0,1,None,1-2,5, 1.5,Welch,Hawkins,None,1:59,N,"31,690",-,None
"Thursday, Apr 10",boxscore,SDP,@,LAD,W,3,2,None,2-2,2, 0.5,Thurmond,Honeycutt,Gossage,2:42,N,"50,387",+,None
"Friday, Apr 11",boxscore,SDP,None,CIN,W-wo,4,3,11,3-2,2, 0.5,Stoddard,Power,None,3:03,N,"52,934",++,None
"Saturday, Apr 12",boxscore,SDP,None,CIN,L,2,3,None,3-3,3, 1.5,Robinson,Stoddard,None,2:14,N,"21,796",-,None
"Sunday, Apr 13",boxscore,SDP,None,CIN,W-wo,7,6,None,4-3,2, 0.5,Gossage,Price,None,2:27,D,"23,546",+,None
"Monday, Apr 14",boxscore,SDP,None,LAD,W-wo,4,3,11,5-3,1, Tied,Lefferts,Vande Berg,None,3:13,N,"25,432",++,None
"Tuesday, Apr 15",boxscore,SDP,None,LAD,W-wo,2,1,12,6-3,1,up 1.0,McCullers,Howell,None,3:52,N,"24,424",+++,None
"Wednesday, Apr 16",boxscore,SDP,None,LAD,W-wo,2,1,None,7-3,1,up 1.0,Gossage,Powell,None,2:23,N,"30,403",++++,None
"Thursday, Apr 17",boxscore,SDP,@,SFG,L,1,4,None,7-4,1,up 0.5,Krukow,Hawkins,None,2:12,D,"8,248",-,None
"Friday, Apr 18",boxscore,SDP,@,SFG,L,1,6,None,7-5,2, 0.5,Garrelts,Thurmond,None,2:20,N,"14,107",--,None
"Saturday, Apr 19",boxscore,SDP,@,SFG,L,5,6,None,7-6,3, 1.5,Davis,McCullers,Minton,2:46,D,"26,367",---,None
"Sunday, Apr 20",boxscore,SDP,@,SFG,L,0,4,None,7-7,3, 2.5,Blue,Dravecky,Robinson,2:13,D,"39,548",----,None
"Wednesday, Apr 23",boxscore,SDP,@,CIN,W,7,4,None,8-7,3, 2.5,Hawkins,Denny,Gossage,2:28,D,"11,937",+,None
"Friday, Apr 25",boxscore,SDP,None,SFG,W-wo,9,8,12,9-7,3, 2.0,Lefferts,Minton,None,4:11,N,"28,300",++,None
"Saturday, Apr 26",boxscore,SDP,None,SFG,L,2,3,10,9-8,3, 3.0,Robinson,Show,None,2:37,D,"53,748",-,None
"Sunday, Apr 27",boxscore,SDP,None,SFG,W,6,4,None,10-8,3, 3.0,Dravecky,Krukow,Gossage,2:15,D,"25,799",+,None
"Monday, Apr 28",boxscore,SDP,None,CHC,L,3,4,None,10-9,3, 3.5,Keough,Gossage,Baller,2:49,N,"31,370",-,None
"Tuesday, Apr 29",boxscore,SDP,None,CHC,W-wo,5,4,None,11-9,3, 2.5,Lefferts,Fontenot,None,2:16,N,"17,536",+,None
"Wednesday, Apr 30",boxscore,SDP,None,STL,W,5,0,None,12-9,3, 2.5,Thurmond,Horton,None,1:58,N,"16,637",++,None
"Thursday, May 1",boxscore,SDP,None,STL,W,4,3,None,13-9,2, 2.0,Show,Cox,Gossage,2:41,D,"28,472",+++,None
"Friday, May 2",boxscore,SDP,None,PIT,L,0,4,None,13-10,2, 3.0,Bielecki,Dravecky,Winn,2:34,N,"19,417",-,None
"Saturday, May 3",boxscore,SDP,None,PIT,L,6,7,None,13-11,2, 3.0,Guante,Gossage,Clements,2:59,N,"20,515",--,None
"Sunday, May 4",boxscore,SDP,None,PIT,L,2,5,None,13-12,3, 3.0,Winn,Lefferts,None,2:43,D,"21,727",---,None
"Tuesday, May 6",boxscore,SDP,@,STL,W,3,2,None,14-12,3, 2.0,Walter,Dayley,Gossage,2:57,N,"21,705",+,None
"Wednesday, May 7",boxscore,SDP,@,STL,L-wo,3,4,12,14-13,3, 2.5,Worrell,Gossage,None,3:12,N,"24,074",-,None
"Thursday, May 8",boxscore,SDP,@,STL,L,3,13,None,14-14,3, 2.5,Conroy,Dravecky,None,2:44,D,"26,060",--,None
"Friday, May 9",boxscore,SDP,@,CHC,W,6,2,None,15-14,3, 2.5,Hawkins,Sutcliffe,None,2:25,D,"22,578",+,None
"Saturday, May 10",boxscore,SDP,@,CHC,L,5,6,None,15-15,3, 3.5,Eckersley,Hoyt,Smith,2:35,D,"33,401",-,None
"Sunday, May 11",boxscore,SDP,@,CHC,L,5,9,None,15-16,3, 3.5,Trout,Thurmond,Smith,2:58,D,"32,359",--,None
"Tuesday, May 13",boxscore,SDP,@,PIT,W,4,2,None,16-16,3, 3.0,Show,Bielecki,McCullers,2:36,N,"5,392",+,None
"Wednesday, May 14",boxscore,SDP,@,PIT,W,10,4,None,17-16,3, 3.0,Dravecky,Kipper,Gossage,2:52,N,"9,430",++,None
"Friday, May 16",boxscore,SDP,None,MON,L,2,3,None,17-17,3, 3.5,Hesketh,Hawkins,Reardon,2:37,N,"17,870",-,None
"Saturday, May 17",boxscore,SDP,None,MON,W,5,3,None,18-17,3, 3.5,Hoyt,McGaffigan,Gossage,2:28,N,"54,366",+,None
"Sunday, May 18",boxscore,SDP,None,MON,L,3,8,None,18-18,3, 3.5,Youmans,Thurmond,None,2:58,D,"47,823",-,None
"Tuesday, May 20",boxscore,SDP,None,PHI,W,4,3,None,19-18,3, 2.5,Show,Gross,Gossage,2:17,N,"13,997",+,None
"Wednesday, May 21",boxscore,SDP,None,PHI,W,7,2,None,20-18,3, 1.5,Dravecky,Hudson,None,2:12,N,"12,674",++,None
"Thursday, May 22",boxscore,SDP,None,PHI,W,6,2,None,21-18,3, 1.5,Hawkins,Carlton,Lefferts,1:57,D,"21,173",+++,None
"Friday, May 23",boxscore,SDP,None,NYM,W-wo,7,4,None,22-18,3, 0.5,Gossage,Orosco,None,2:57,N,"22,982",++++,None
"Saturday, May 24",boxscore,SDP,None,NYM,L,4,5,None,22-19,3, 0.5,Berenyi,Thurmond,Orosco,3:11,N,"36,679",-,None
"Sunday, May 25",boxscore,SDP,None,NYM,L,2,4,11,22-20,3, 1.5,Orosco,Lefferts,None,3:21,D,"30,296",--,None
"Monday, May 26",boxscore,SDP,@,MON,W,9,6,None,23-20,3, 1.5,Dravecky,Parrett,None,2:42,N,"11,626",+,None
"Tuesday, May 27",boxscore,SDP,@,MON,L,4,5,None,23-21,4, 2.5,Burke,Stoddard,Reardon,2:47,N,"11,641",-,None
"Wednesday, May 28",boxscore,SDP,@,MON,W,10,1,None,24-21,2, 2.5,Hoyt,Youmans,None,2:27,N,"21,342",+,None
"Friday, May 30",boxscore,SDP,@,PHI,L,0,2,None,24-22,2, 2.5,Gross,Show,None,2:16,N,"10,608",-,None
"Saturday, May 31",boxscore,SDP,@,PHI,L,0,1,None,24-23,4, 3.5,Hudson,Dravecky,Bedrosian,2:24,D,"21,211",--,None
"Sunday, Jun 1",boxscore,SDP,@,PHI,L,5,16,None,24-24,4, 4.5,Carlton,Hawkins,None,2:38,D,"35,144",---,None
"Monday, Jun 2",boxscore,SDP,@,NYM,L,2,11,None,24-25,4, 4.5,Gooden,Hoyt,None,2:41,N,"28,426",----,None
"Tuesday, Jun 3",boxscore,SDP,@,NYM,W,5,4,None,25-25,4, 3.5,Hawkins,Fernandez,Gossage,2:44,N,"25,196",+,None
"Wednesday, Jun 4",boxscore,SDP,@,NYM,L,2,4,None,25-26,4, 4.5,McDowell,Walter,None,2:52,N,"26,735",-,None
"Thursday, Jun 5",boxscore,SDP,None,ATL,L,2,4,None,25-27,4, 4.5,Smith,Dravecky,Garber,2:47,N,"12,863",--,None
"Friday, Jun 6",boxscore,SDP,None,ATL,W-wo,3,2,11,26-27,4, 3.5,Walter,Dedmon,None,3:34,N,"19,224",+,None
"Saturday, Jun 7",boxscore,SDP,None,ATL,L,2,4,None,26-28,4, 4.5,Mahler,Hoyt,Assenmacher,2:42,N,"54,732",-,None
"Sunday, Jun 8",boxscore,SDP,None,ATL,W,4,1,None,27-28,4, 4.5,Thurmond,Johnson,None,2:13,D,"20,472",+,None
"Monday, Jun 9",boxscore,SDP,None,HOU,L,3,5,None,27-29,4, 5.5,Deshaies,Show,Lopez,2:42,N,"19,167",-,None
"Tuesday, Jun 10",boxscore,SDP,None,HOU,L,1,12,None,27-30,4, 6.5,Knepper,Dravecky,None,2:31,N,"13,966",--,None
"Wednesday, Jun 11",boxscore,SDP,None,HOU,W,11,7,None,28-30,4, 5.5,McCullers,DiPino,None,2:47,D,"13,686",+,None
"Friday, Jun 13",boxscore,SDP,None,LAD,L,2,6,None,28-31,5, 6.0,Valenzuela,Thurmond,None,2:09,N,"33,343",-,None
"Saturday, Jun 14",boxscore,SDP,None,LAD,W,12,0,None,29-31,4, 6.0,Show,Hershiser,None,2:27,N,"40,785",+,None
"Sunday, Jun 15",boxscore,SDP,None,LAD,L,0,6,None,29-32,5, 6.0,Honeycutt,Dravecky,None,2:39,D,"30,677",-,None
"Monday, Jun 16",boxscore,SDP,None,SFG,W,4,0,None,30-32,5, 5.5,Hawkins,Laskey,None,2:23,N,"13,408",+,None
"Tuesday, Jun 17",boxscore,SDP,None,SFG,W,8,5,None,31-32,4, 4.5,Lefferts,Robinson,Gossage,3:00,N,"14,781",++,None
"Wednesday, Jun 18",boxscore,SDP,None,SFG,L,3,6,None,31-33,5, 4.5,LaCoss,Thurmond,Berenguer,3:12,N,"24,444",-,None
"Thursday, Jun 19",boxscore,SDP,None,SFG,W,8,3,None,32-33,5, 4.5,Show,Mulholland,None,2:49,D,"22,788",+,None
"Friday, Jun 20",boxscore,SDP,@,LAD,W,5,4,None,33-33,3, 3.5,McCullers,Howell,Gossage,3:07,N,"46,288",++,None
"Saturday, Jun 21",boxscore,SDP,@,LAD,W,8,7,14,34-33,3, 2.5,McCullers,Pena,None,4:41,N,"46,600",+++,None
"Sunday, Jun 22",boxscore,SDP,@,LAD,W,5,4,None,35-33,3, 2.5,Lefferts,Niedenfuer,None,3:08,D,"42,236",++++,None
"Monday, Jun 23",boxscore,SDP,@,SFG,L,1,18,None,35-34,3, 3.5,LaCoss,Hoyt,None,2:37,D,"10,604",-,None
"Tuesday, Jun 24",boxscore,SDP,@,SFG,W,3,0,None,36-34,3, 2.5,Show,Mulholland,Gossage,2:35,N,"22,736",+,None
"Wednesday, Jun 25",boxscore,SDP,@,SFG,W,3,1,None,37-34,3, 1.5,Dravecky,Blue,Gossage,2:43,D,"17,590",++,None
"Friday, Jun 27",boxscore,SDP,@,ATL,L,4,5,None,37-35,3, 2.5,Garber,Stoddard,None,2:45,N,"25,493",-,None
"Saturday, Jun 28",boxscore,SDP,@,ATL,L,3,5,None,37-36,3, 3.5,Smith,McCullers,Assenmacher,2:46,N,"39,085",--,None
"Sunday, Jun 29",boxscore,SDP,@,ATL,L,1,3,None,37-37,4, 4.0,Palmer,Thurmond,None,2:12,D,"23,438",---,None
"Monday, Jun 30",boxscore,SDP,@,HOU,W,9,2,None,38-37,4, 3.0,Dravecky,Knepper,None,2:22,N,"11,141",+,None
"Tuesday, Jul 1",boxscore,SDP,@,HOU,W,7,4,None,39-37,3, 2.5,Show,Knudson,Gossage,2:46,N,"13,866",++,None
"Wednesday, Jul 2",boxscore,SDP,@,HOU,L,1,8,None,39-38,4, 3.0,Scott,Hawkins,None,2:18,D,"10,148",-,None
"Thursday, Jul 3",boxscore,SDP,None,CHC,W,4,1,None,40-38,4, 2.5,Hoyt,Eckersley,None,2:05,N,"17,028",+,None
"Friday, Jul 4",boxscore,SDP,None,CHC,W-wo,2,1,None,41-38,3, 2.5,Gossage,Fontenot,None,2:14,N,"49,070",++,None
"Saturday, Jul 5",boxscore,SDP,None,CHC,L,2,3,None,41-39,3, 2.5,Gumpert,Lefferts,Smith,2:50,N,"43,742",-,None
"Sunday, Jul 6",boxscore,SDP,None,CHC,W,2,1,None,42-39,3, 2.5,Hawkins,Sanderson,Gossage,2:25,D,"17,192",+,None
"Monday, Jul 7",boxscore,SDP,None,PIT,L,1,3,10,42-40,3, 3.0,Guante,Gossage,None,3:05,N,"28,366",-,None
"Tuesday, Jul 8",boxscore,SDP,None,PIT,W,4,2,None,43-40,3, 2.0,Hoyt,Reuschel,Lefferts,2:08,N,"16,051",+,None
"Wednesday, Jul 9",boxscore,SDP,None,PIT,L,4,6,None,43-41,3, 2.0,Bielecki,McCullers,Robinson,3:04,N,"15,816",-,None
"Thursday, Jul 10",boxscore,SDP,None,STL,W,4,3,None,44-41,3, 2.0,Lefferts,Tudor,None,2:36,D,"20,453",+,None
"Friday, Jul 11",boxscore,SDP,None,STL,L,2,4,None,44-42,3, 2.0,Cox,Hawkins,Worrell,2:30,N,"21,730",-,None
"Saturday, Jul 12",boxscore,SDP,None,STL,L,2,4,None,44-43,3, 3.0,Forsch,Whitson,Worrell,2:19,N,"38,621",--,None
"Sunday, Jul 13",boxscore,SDP,None,STL,W,13,6,None,45-43,3, 3.0,Hoyt,Conroy,Stoddard,3:00,D,"21,794",+,None
"Thursday, Jul 17",boxscore,SDP,@,PIT,W,2,1,None,46-43,3, 3.0,McCullers,Rhoden,Lefferts,2:39,N,"8,865",++,None
"Friday, Jul 18",boxscore,SDP,@,PIT,L,7,12,None,46-44,3, 3.0,Reuschel,Hawkins,None,2:38,N,"10,975",-,None
"Saturday, Jul 19",boxscore,SDP,@,PIT,L-wo,3,4,None,46-45,3, 3.0,Guante,Lefferts,None,2:09,D,"8,559",--,None
"Sunday, Jul 20",boxscore,SDP,@,PIT,L,2,4,None,46-46,3, 4.0,McWilliams,Dravecky,Robinson,2:27,D,"15,765",---,None
"Monday, Jul 21",boxscore,SDP,@,CHC,L,1,6,None,46-47,3, 5.0,Moyer,Hoyt,None,2:26,D,"21,563",----,None
