"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Sunday, Aug 30","boxscore","NYY","None","CHW","W",8,1,"None","84-42",1,"Hadley","Lyons","None","1:50","D",NA,"+++++","None",1936,16,7,889,599,290,85,42,43,0.669291338582677,NA
"Sunday, Aug 30","boxscore","NYY","None","CHW","W",4,1,"None","85-42",1,"Pearson","Kennedy","None","1:29","D",52565,"++++++","1936-09-01 (Schedule change)",1936,16,3,893,600,293,86,42,44,0.671875,NA
"Monday, Aug 31","boxscore","NYY","None","CHW","W",5,1,"None","86-42",1,"Broaca","Dietrich","None","1:30","D",NA,"+++++++","None",1936,16.5,4,898,601,297,87,42,45,0.674418604651163,NA
"Wednesday, Sep 2","boxscore","NYY","None","CLE","L",3,4,"10","86-43",1,"Allen","Ruffing","None","2:44","D",NA,"-","None",1936,16,-1,901,605,296,87,43,44,0.669230769230769,NA
"Thursday, Sep 3","boxscore","NYY","None","CLE","W",6,4,"None","87-43",1,"Gomez","Feller","None","None","D",NA,"+","None",1936,17,2,907,609,298,88,43,45,0.67175572519084,NA
"Friday, Sep 4","boxscore","NYY","@","BOS","W",9,6,"None","88-43",1,"Murphy","Ostermueller","Malone","2:00","D",12000,"++","None",1936,17.5,3,916,615,301,89,43,46,0.674242424242424,NA
"Saturday, Sep 5","boxscore","NYY","@","BOS","L",2,3,"None","88-44",1,"Walberg","Hadley","None","2:00","D",NA,"-","None",1936,17.5,-1,918,618,300,89,44,45,0.669172932330827,NA
"Saturday, Sep 5","boxscore","NYY","@","BOS","T",7,7,"12","88-44",1,"None","None","None","3:00","D",21000,"-","1936-08-06 (Rain)",1936,17.5,0,925,625,300,90,45,45,0.666666666666667,NA
"Sunday, Sep 6","boxscore","NYY","@","BOS","L",5,14,"None","88-45",1,"Ferrell","Broaca","None","2:07","D",NA,"--","None",1936,17,-9,930,639,291,90,46,44,0.661764705882353,NA
"Sunday, Sep 6","boxscore","NYY","@","BOS","L",2,4,"None","88-46",1,"Grove","Brown","None","1:41","D",31000,"---","None",1936,17,-2,932,643,289,90,47,43,0.656934306569343,NA
"Monday, Sep 7","boxscore","NYY","None","PHA","W",4,3,"None","89-46",1,"Gomez","Ross","Murphy","1:53","D",NA,"+","None",1936,18,1,936,646,290,91,47,44,0.659420289855073,NA
"Monday, Sep 7","boxscore","NYY","None","PHA","W",8,3,"None","90-46",1,"Ruffing","Fink","None","1:51","D",45144,"++","None",1936,18,5,944,649,295,92,47,45,0.661870503597122,NA
"Wednesday, Sep 9","boxscore","NYY","@","CLE","W",11,3,"None","91-46",1,"Pearson","Harder","None","2:15","D",NA,"+++","None",1936,18,8,955,652,303,93,47,46,0.664285714285714,NA
"Wednesday, Sep 9","boxscore","NYY","@","CLE","W",12,9,"None","92-46",1,"Hadley","Hildebrand","Murphy","3:15","D",10000,"++++","None",1936,18,3,967,661,306,94,47,47,0.666666666666667,NA
"Thursday, Sep 10","boxscore","NYY","@","CLE","L",4,5,"None","92-47",1,"Allen","Wicker","None","None","D",NA,"-","None",1936,17.5,-1,971,666,305,94,48,46,0.661971830985915,NA
"Friday, Sep 11","boxscore","NYY","@","DET","W",14,4,"None","93-47",1,"Malone","Sorrell","None","2:24","D",NA,"+","None",1936,17.5,10,985,670,315,95,48,47,0.664335664335664,NA
"Saturday, Sep 12","boxscore","NYY","@","DET","L",1,10,"None","93-48",1,"Rowe","Ruffing","None","1:54","D",NA,"-","None",1936,16.5,-9,986,680,306,95,49,46,0.659722222222222,NA
"Sunday, Sep 13","boxscore","NYY","@","SLB","W",10,7,"None","94-48",1,"Wicker","Knott","Pearson","2:15","D",NA,"+","None",1936,17.5,3,996,687,309,96,49,47,0.662068965517241,NA
"Sunday, Sep 13","boxscore","NYY","@","SLB","W",13,1,"None","95-48",1,"Murphy","Andrews","None","1:49","D",8000,"++","1936-09-14 (Schedule change)",1936,17.5,12,1009,688,321,97,49,48,0.664383561643836,NA
"Tuesday, Sep 15","boxscore","NYY","@","CHW","W",7,1,"None","96-48",1,"Pearson","Cain","Broaca","2:22","D",NA,"+++","None",1936,17.5,6,1016,689,327,98,49,49,0.666666666666667,NA
"Saturday, Sep 19","boxscore","NYY","None","WSH","W",6,5,"None","97-48",1,"Murphy","Cohen","None","2:15","D",NA,"++++","None",1936,18.5,1,1022,694,328,99,49,50,0.668918918918919,NA
"Sunday, Sep 20","boxscore","NYY","None","WSH","L",1,6,"None","97-49",1,"Whitehill","Ruffing","None","2:03","D",NA,"-","None",1936,18,-5,1023,700,323,99,50,49,0.664429530201342,NA
"Sunday, Sep 20","boxscore","NYY","None","WSH","W",3,2,"None","98-49",1,"Gomez","Newsom","None","2:10","D",29000,"+","1936-09-18 (Schedule change)",1936,18,1,1026,702,324,100,50,50,0.666666666666667,NA
"Tuesday, Sep 22","boxscore","NYY","None","PHA","W",10,3,"None","99-49",1,"Malone","Archer","None","2:01","D",2000,"++","None",1936,17.5,7,1036,705,331,101,50,51,0.66887417218543,NA
"Wednesday, Sep 23","boxscore","NYY","None","PHA","W",12,5,"None","100-49",1,"Broaca","Turbeville","None","1:48","D",1500,"+++","None",1936,18.5,7,1048,710,338,102,50,52,0.671052631578947,NA
"Thursday, Sep 24","boxscore","NYY","None","PHA","L",3,4,"None","100-50",1,"Ross","Pearson","None","1:55","D",NA,"-","None",1936,18,-1,1051,714,337,102,51,51,0.666666666666667,NA
"Friday, Sep 25","boxscore","NYY","@","PHA","W",6,5,"10","101-50",1,"Ruffing","Smith","None","2:11","D",NA,"+","None",1936,18.5,1,1057,719,338,103,51,52,0.668831168831169,NA
"Saturday, Sep 26","boxscore","NYY","@","WSH","W",3,1,"None","102-50",1,"Hadley","Whitehill","None","2:01","D",NA,"++","None",1936,19.5,2,1060,720,340,104,51,53,0.670967741935484,NA
"Sunday, Sep 27","boxscore","NYY","@","WSH","L",5,10,"None","102-51",1,"Appleton","Wicker","None","2:02","D",NA,"-","None",1936,19.5,-5,1065,730,335,104,52,52,0.666666666666667,NA
"Saturday, Apr 24","boxscore","NYY","@","BOS","W",6,5,"10","1-1",3,"Murphy","Ostermueller","None","2:45","D",25000,"+","None",1937,-1,1,6,5,1,1,0,1,1,25000
"Sunday, Apr 25","boxscore","NYY","@","BOS","W",9,3,"None","2-1",2,"Malone","Ferrell","None","2:35","D",35000,"++","None",1937,-0.5,6,15,8,7,2,0,2,1,60000
"Monday, Apr 26","boxscore","NYY","None","PHA","W",7,1,"None","3-1",1,"Broaca","Kelley","None","2:02","D",3000,"+++","None",1937,0.5,6,22,9,13,3,0,3,1,63000
"Wednesday, Apr 28","boxscore","NYY","@","WSH","W",6,1,"None","4-1",1,"Gomez","Cascarella","None","2:12","D",9000,"++++","None",1937,0.5,5,28,10,18,4,0,4,1,72000
"Thursday, Apr 29","boxscore","NYY","@","WSH","W",4,2,"None","5-1",1,"Pearson","Weaver","None","2:07","D",7500,"+++++","None",1937,1,2,32,12,20,5,0,5,1,79500
"Friday, Apr 30","boxscore","NYY","@","WSH","L",1,4,"None","5-2",1,"Newsom","Wicker","None","2:07","D",14000,"-","None",1937,0.5,-3,33,16,17,5,1,4,0.833333333333333,93500
"Saturday, May 1","boxscore","NYY","None","BOS","W",3,2,"None","6-2",1,"Hadley","Walberg","Malone","2:10","D",3381,"+","None",1937,0.5,1,36,18,18,6,1,5,0.857142857142857,96881
"Sunday, May 2","boxscore","NYY","None","BOS","L",4,5,"None","6-3",2,"Marcum","Broaca","None","2:10","D",52150,"-","None",1937,-0.5,-1,40,23,17,6,2,4,0.75,149031
"Tuesday, May 4","boxscore","NYY","@","DET","W",10,1,"None","7-3",1,"Gomez","Wade","None","1:59","D",13500,"+","None",1937,0,9,50,24,26,7,2,5,0.777777777777778,162531
"Wednesday, May 5","boxscore","NYY","@","DET","W",7,3,"None","8-3",1,"Pearson","Sorrell","None","2:02","D",17000,"++","None",1937,1,4,57,27,30,8,2,6,0.8,179531
"Thursday, May 6","boxscore","NYY","@","DET","L",6,12,"None","8-4",1,"Bridges","Makosky","None","2:15","D",13000,"-","None",1937,0,-6,63,39,24,8,3,5,0.727272727272727,192531
"Friday, May 7","boxscore","NYY","@","CLE","L",6,7,"None","8-5",3,"Galehouse","Hadley","Whitehill","2:27","D",NA,"--","None",1937,-1,-1,69,46,23,8,4,4,0.666666666666667,NA
"Saturday, May 8","boxscore","NYY","@","CLE","L",0,4,"None","8-6",3,"Andrews","Gomez","None","1:43","D",NA,"---","None",1937,-1,-4,69,50,19,8,5,3,0.615384615384615,NA
"Sunday, May 9","boxscore","NYY","@","CHW","L",1,2,"None","8-7",5,"Lee","Chandler","None","1:33","D",25000,"----","None",1937,-1,-1,70,52,18,8,6,2,0.571428571428571,NA
"Monday, May 10","boxscore","NYY","@","CHW","W",7,0,"None","9-7",3,"Pearson","Lyons","None","1:40","D",NA,"+","None",1937,-1,7,77,52,25,9,6,3,0.6,NA
"Tuesday, May 11","boxscore","NYY","@","CHW","L",2,7,"None","9-8",4,"Stratton","Hadley","None","1:56","D",NA,"-","None",1937,-2,-5,79,59,20,9,7,2,0.5625,NA
"Thursday, May 13","boxscore","NYY","@","SLB","W",4,2,"None","10-8",3,"Gomez","Walkup","None","2:21","D",NA,"+","None",1937,-1.5,2,83,61,22,10,7,3,0.588235294117647,NA
"Saturday, May 15","boxscore","NYY","@","PHA","W",6,5,"None","11-8",2,"Pearson","Kelley","Malone","2:06","D",NA,"++","None",1937,-0.5,1,89,66,23,11,7,4,0.611111111111111,NA
"Sunday, May 16","boxscore","NYY","@","PHA","W",8,4,"None","12-8",1,"Ruffing","Caster","Murphy","2:07","D",NA,"+++","None",1937,0.5,4,97,70,27,12,7,5,0.631578947368421,NA
"Monday, May 17","boxscore","NYY","@","PHA","L",2,3,"None","12-9",2,"Nelson","Gomez","None","2:14","D",7860,"-","None",1937,-0.5,-1,99,73,26,12,8,4,0.6,NA
"Tuesday, May 18","boxscore","NYY","None","CHW","W",4,0,"None","13-9",2,"Chandler","Lyons","None","1:45","D",12389,"+","None",1937,-0.5,4,103,73,30,13,8,5,0.619047619047619,NA
"Thursday, May 20","boxscore","NYY","None","CHW","L",1,3,"None","13-10",1,"Lee","Broaca","None","1:28","D",3000,"-","None",1937,0,-2,104,76,28,13,9,4,0.590909090909091,NA
"Friday, May 21","boxscore","NYY","None","SLB","W",4,3,"11","14-10",1,"Murphy","Blake","None","2:40","D",10504,"+","None",1937,0,1,108,79,29,14,9,5,0.608695652173913,NA
"Saturday, May 22","boxscore","NYY","None","SLB","W",14,2,"None","15-10",1,"Gomez","Bonetti","None","2:13","D",NA,"++","None",1937,0,12,122,81,41,15,9,6,0.625,NA
"Sunday, May 23","boxscore","NYY","None","CLE","W",7,3,"None","16-10",1,"Ruffing","Galehouse","Malone","2:29","D",60000,"+++","None",1937,0,4,129,84,45,16,9,7,0.64,NA
"Monday, May 24","boxscore","NYY","None","CLE","W",14,0,"None","17-10",1,"Chandler","Andrews","None","2:02","D",11166,"++++","None",1937,1,14,143,84,59,17,9,8,0.653846153846154,NA
"Tuesday, May 25","boxscore","NYY","None","DET","W",4,3,"None","18-10",1,"Hadley","Rowe","Murphy","1:55","D",15026,"+++++","None",1937,2,1,147,87,60,18,9,9,0.666666666666667,NA
"Wednesday, May 26","boxscore","NYY","None","DET","W",7,0,"None","19-10",1,"Gomez","Coffman","None","1:55","D",11643,"++++++","None",1937,3,7,154,87,67,19,9,10,0.678571428571429,NA
"Thursday, May 27","boxscore","NYY","None","DET","L",4,5,"13","19-11",1,"Russell","Murphy","None","2:50","D",10000,"-","None",1937,2,-1,158,92,66,19,10,9,0.655172413793103,NA
"Saturday, May 29","boxscore","NYY","None","PHA","W",9,4,"None","20-11",1,"Ruffing","Ross","None","2:11","D",NA,"+","None",1937,3,5,167,96,71,20,10,10,0.666666666666667,NA
"Saturday, May 29","boxscore","NYY","None","PHA","W",10,3,"None","21-11",1,"Chandler","Smith","None","1:40","D",NA,"++","1937-04-27 (Rain)",1937,3,7,177,99,78,21,10,11,0.67741935483871,NA
"Sunday, May 30","boxscore","NYY","None","PHA","W",13,1,"None","22-11",1,"Gomez","Kelley","None","2:11","D",26576,"+++","None",1937,3,12,190,100,90,22,10,12,0.6875,NA
"Monday, May 31","boxscore","NYY","@","BOS","W",4,3,"None","23-11",1,"Murphy","Marcum","None","2:06","D",NA,"++++","None",1937,3.5,1,194,103,91,23,10,13,0.696969696969697,NA
"Monday, May 31","boxscore","NYY","@","BOS","L",2,8,"None","23-12",1,"Walberg","Broaca","None","1:52","D",40100,"-","None",1937,3.5,-6,196,111,85,23,11,12,0.676470588235294,NA
"Wednesday, Jun 2","boxscore","NYY","@","CLE","W",8,4,"None","24-12",1,"Ruffing","Whitehill","None","2:23","D",5000,"+","None",1937,4,4,204,115,89,24,11,13,0.685714285714286,NA
"Thursday, Jun 3","boxscore","NYY","@","CLE","L",2,6,"None","24-13",1,"Harder","Gomez","None","2:09","D",7000,"-","None",1937,3,-4,206,121,85,24,12,12,0.666666666666667,NA
"Friday, Jun 4","boxscore","NYY","@","CLE","L",3,5,"None","24-14",1,"Allen","Chandler","None","2:10","D",NA,"--","None",1937,2,-2,209,126,83,24,13,11,0.648648648648649,NA
"Saturday, Jun 5","boxscore","NYY","@","DET","W",6,5,"None","25-14",1,"Makosky","Gill","Malone","2:06","D",NA,"+","None",1937,2,1,215,131,84,25,13,12,0.657894736842105,NA
"Sunday, Jun 6","boxscore","NYY","@","DET","L",4,5,"None","25-15",1,"Bridges","Ruffing","None","1:55","D",40000,"-","None",1937,2,-1,219,136,83,25,14,11,0.641025641025641,NA
"Monday, Jun 7","boxscore","NYY","@","DET","L",3,4,"None","25-16",1,"Wade","Gomez","None","2:00","D",20500,"--","None",1937,1,-1,222,140,82,25,15,10,0.625,NA
"Tuesday, Jun 8","boxscore","NYY","@","CHW","L",4,5,"None","25-17",1,"Lee","Broaca","None","1:40","D",12000,"---","None",1937,0,-1,226,145,81,25,16,9,0.609756097560976,NA
"Thursday, Jun 10","boxscore","NYY","@","CHW","W",10,3,"None","26-17",1,"Hadley","Kennedy","None","2:23","D",16000,"+","None",1937,1,7,236,148,88,26,16,10,0.619047619047619,NA
"Friday, Jun 11","boxscore","NYY","@","SLB","W",10,0,"None","27-17",1,"Ruffing","Knott","None","1:55","D",5256,"++","None",1937,1,10,246,148,98,27,16,11,0.627906976744186,NA
"Saturday, Jun 12","boxscore","NYY","@","SLB","L",6,7,"None","27-18",1,"Hogsett","Malone","None","1:51","D",NA,"-","None",1937,1,-1,252,155,97,27,17,10,0.613636363636364,NA
"Sunday, Jun 13","boxscore","NYY","@","SLB","W",16,9,"None","28-18",1,"Makosky","Walkup","None","2:26","D",NA,"+","None",1937,0.5,7,268,164,104,28,17,11,0.622222222222222,NA
"Sunday, Jun 13","boxscore","NYY","@","SLB","T",8,8,"11","28-18",1,"None","None","None","2:41","D",12249,"+","1937-05-12 (Rain)",1937,0.5,0,276,172,104,29,18,11,0.617021276595745,NA
"Tuesday, Jun 15","boxscore","NYY","None","CLE","W",3,0,"None","29-18",1,"Ruffing","Harder","None","2:14","D",12000,"++","None",1937,1,3,279,172,107,30,18,12,0.625,NA
"Wednesday, Jun 16","boxscore","NYY","None","CLE","W",4,1,"None","30-18",1,"Gomez","Galehouse","None","2:02","D",NA,"+++","None",1937,2,3,283,173,110,31,18,13,0.63265306122449,NA
"Thursday, Jun 17","boxscore","NYY","None","CLE","W",9,7,"None","31-18",1,"Hadley","Heving","Murphy","2:31","D",15000,"++++","None",1937,2.5,2,292,180,112,32,18,14,0.64,NA
"Saturday, Jun 19","boxscore","NYY","None","CHW","L",2,5,"None","31-19",1,"Lee","Ruffing","Brown","2:18","D",9000,"-","None",1937,1.5,-3,294,185,109,32,19,13,0.627450980392157,NA
"Sunday, Jun 20","boxscore","NYY","None","CHW","W",8,4,"None","32-19",1,"Gomez","Lyons","None","1:57","D",68939,"+","None",1937,1.5,4,302,189,113,33,19,14,0.634615384615385,NA
"Sunday, Jun 20","boxscore","NYY","None","CHW","W",7,4,"None","33-19",1,"Pearson","Whitehead","Murphy","2:01","D",68939,"++","1937-05-19 (Wet grounds)",1937,1.5,3,309,193,116,34,19,15,0.641509433962264,NA
"Tuesday, Jun 22","boxscore","NYY","None","SLB","W",8,5,"None","34-19",1,"Malone","Knott","None","1:55","D",6000,"+++","None",1937,2,3,317,198,119,35,19,16,0.648148148148148,NA
"Wednesday, Jun 23","boxscore","NYY","None","SLB","L",3,6,"None","34-20",1,"Hildebrand","Chandler","None","1:47","D",6000,"-","None",1937,2,-3,320,204,116,35,20,15,0.636363636363636,NA
"Thursday, Jun 24","boxscore","NYY","None","SLB","W",9,6,"None","35-20",1,"Hadley","Thomas","None","1:57","D",6148,"+","None",1937,3,3,329,210,119,36,20,16,0.642857142857143,NA
"Friday, Jun 25","boxscore","NYY","None","DET","W",8,1,"None","36-20",1,"Ruffing","Bridges","None","1:48","D",13788,"++","None",1937,4,7,337,211,126,37,20,17,0.649122807017544,NA
"Saturday, Jun 26","boxscore","NYY","None","DET","L",3,5,"None","36-21",1,"Wade","Gomez","None","2:10","D",NA,"-","None",1937,3,-2,340,216,124,37,21,16,0.637931034482759,NA
"Sunday, Jun 27","boxscore","NYY","None","DET","W",9,5,"None","37-21",1,"Murphy","Lawson","None","2:05","D",24372,"+","None",1937,3,4,349,221,128,38,21,17,0.644067796610169,NA
"Tuesday, Jun 29","boxscore","NYY","@","PHA","W",3,2,"None","38-21",1,"Chandler","Smith","Makosky","2:00","D",6000,"++","None",1937,3,1,352,223,129,39,21,18,0.65,NA
"Wednesday, Jun 30","boxscore","NYY","@","PHA","W",5,1,"None","39-21",1,"Gomez","Thomas","None","1:38","D",6000,"+++","None",1937,4,4,357,224,133,40,21,19,0.655737704918033,NA
"Thursday, Jul 1","boxscore","NYY","@","PHA","W",12,7,"None","40-21",1,"Ruffing","Ross","Makosky","2:18","D",NA,"++++","None",1937,4,5,369,231,138,41,21,20,0.661290322580645,NA
"Friday, Jul 2","boxscore","NYY","@","WSH","L",3,8,"None","40-22",1,"Fischer","Hadley","Linke","2:10","D",8000,"-","None",1937,4,-5,372,239,133,41,22,19,0.650793650793651,NA
"Saturday, Jul 3","boxscore","NYY","@","WSH","W",5,4,"None","41-22",1,"Murphy","Cohen","Makosky","2:21","D",NA,"+","None",1937,4,1,377,243,134,42,22,20,0.65625,NA
"Sunday, Jul 4","boxscore","NYY","@","WSH","W",7,0,"None","42-22",1,"Gomez","Ferrell","None","1:59","D",23000,"++","None",1937,3.5,7,384,243,141,43,22,21,0.661538461538462,NA
"Monday, Jul 5","boxscore","NYY","None","BOS","W",15,0,"None","43-22",1,"Ruffing","Wilson","None","2:19","D",NA,"+++","None",1937,5.5,15,399,243,156,44,22,22,0.666666666666667,NA
"Monday, Jul 5","boxscore","NYY","None","BOS","W",8,4,"None","44-22",1,"Chandler","Walberg","None","1:55","D",61146,"++++","None",1937,5.5,4,407,247,160,45,22,23,0.671641791044776,NA
"Friday, Jul 9","boxscore","NYY","None","WSH","W",16,2,"None","45-22",1,"Pearson","Fischer","None","2:20","D",NA,"+++++","None",1937,5.5,14,423,249,174,46,22,24,0.676470588235294,NA
"Saturday, Jul 10","boxscore","NYY","None","WSH","W",12,2,"None","46-22",1,"Ruffing","Ferrell","None","2:17","D",NA,"++++++","None",1937,5.5,10,435,251,184,47,22,25,0.681159420289855,NA
"Sunday, Jul 11","boxscore","NYY","None","WSH","W",4,3,"None","47-22",1,"Gomez","Weaver","None","1:55","D",NA,"+++++++","None",1937,6,1,439,254,185,48,22,26,0.685714285714286,NA
"Sunday, Jul 11","boxscore","NYY","None","WSH","T",5,5,"None","47-22",1,"None","None","None","2:07","D",24827,"+++++++","1937-04-21 (Rain)",1937,6,0,444,259,185,49,23,26,0.680555555555556,NA
"Wednesday, Jul 14","boxscore","NYY","@","DET","W",10,2,"None","48-22",1,"Ruffing","Wade","None","2:10","D",16000,"++++++++","None",1937,6.5,8,454,261,193,50,23,27,0.684931506849315,NA
"Thursday, Jul 15","boxscore","NYY","@","DET","W",13,6,"None","49-22",1,"Gomez","Rowe","Murphy","2:15","D",22500,"+++++++++","None",1937,7.5,7,467,267,200,51,23,28,0.689189189189189,NA
"Friday, Jul 16","boxscore","NYY","@","DET","L",7,14,"None","49-23",1,"Poffenberger","Malone","Auker","2:30","D",17000,"-","None",1937,6.5,-7,474,281,193,51,24,27,0.68,NA
"Saturday, Jul 17","boxscore","NYY","@","CLE","W",9,6,"None","50-23",1,"Murphy","Heving","None","2:26","D",NA,"+","None",1937,6.5,3,483,287,196,52,24,28,0.684210526315789,NA
"Sunday, Jul 18","boxscore","NYY","@","CLE","W",5,1,"None","51-23",1,"Ruffing","Feller","None","2:45","D",58884,"++","None",1937,6,4,488,288,200,53,24,29,0.688311688311688,NA
"Monday, Jul 19","boxscore","NYY","@","CLE","W",8,5,"None","52-23",1,"Gomez","Hudlin","None","2:15","D",NA,"+++","None",1937,6,3,496,293,203,54,24,30,0.692307692307692,NA
"Tuesday, Jul 20","boxscore","NYY","@","SLB","W",5,4,"10","53-23",1,"Makosky","Hildebrand","None","2:08","D",NA,"++++","None",1937,6.5,1,501,297,204,55,24,31,0.69620253164557,NA
"Tuesday, Jul 20","boxscore","NYY","@","SLB","W",9,6,"None","54-23",1,"Malone","Hogsett","None","2:18","D",NA,"+++++","None",1937,6.5,3,510,303,207,56,24,32,0.7,NA
"Wednesday, Jul 21","boxscore","NYY","@","SLB","W",6,3,"None","55-23",1,"Wicker","Koupal","None","1:35","D",NA,"++++++","None",1937,7.5,3,516,306,210,57,24,33,0.703703703703704,NA
"Thursday, Jul 22","boxscore","NYY","@","SLB","L",4,13,"None","55-24",1,"Knott","Hadley","Bonetti","2:15","D",NA,"-","None",1937,7,-9,520,319,201,57,25,32,0.695121951219512,NA
"Friday, Jul 23","boxscore","NYY","@","CHW","L",6,9,"None","55-25",1,"Whitehead","Ruffing","Brown","2:05","D",42000,"--","None",1937,6,-3,526,328,198,57,26,31,0.686746987951807,NA
"Saturday, Jul 24","boxscore","NYY","@","CHW","L",5,6,"10","55-26",1,"Lee","Gomez","None","2:06","D",NA,"---","None",1937,5,-1,531,334,197,57,27,30,0.678571428571429,NA
"Sunday, Jul 25","boxscore","NYY","@","CHW","W",12,11,"None","56-26",1,"Murphy","Brown","Pearson","2:36","D",NA,"+","None",1937,5,1,543,345,198,58,27,31,0.682352941176471,NA
"Sunday, Jul 25","boxscore","NYY","@","CHW","L",6,7,"None","56-27",1,"Stratton","Murphy","None","2:26","D",50000,"-","1937-06-09 (Rain)",1937,5,-1,549,352,197,58,28,30,0.674418604651163,NA
"Tuesday, Jul 27","boxscore","NYY","None","DET","W",6,5,"11","57-27",1,"Ruffing","Russell","None","2:59","D",12320,"+","None",1937,6,1,555,357,198,59,28,31,0.67816091954023,NA
"Wednesday, Jul 28","boxscore","NYY","None","DET","L",1,8,"None","57-28",1,"Auker","Gomez","None","2:00","D",13443,"-","None",1937,6,-7,556,365,191,59,29,30,0.670454545454545,NA
"Thursday, Jul 29","boxscore","NYY","None","DET","W",7,6,"None","58-28",1,"Murphy","Lawson","None","2:00","D",10962,"+","None",1937,6,1,563,371,192,60,29,31,0.674157303370786,NA
"Friday, Jul 30","boxscore","NYY","None","SLB","W",8,2,"None","59-28",1,"Wicker","Hogsett","None","1:45","D",6567,"++","None",1937,6.5,6,571,373,198,61,29,32,0.677777777777778,NA
"Saturday, Jul 31","boxscore","NYY","None","SLB","L",6,9,"10","59-29",1,"Hildebrand","Hadley","None","2:30","D",11944,"-","None",1937,5.5,-3,577,382,195,61,30,31,0.67032967032967,NA
"Sunday, Aug 1","boxscore","NYY","None","SLB","W",14,5,"None","60-29",1,"Chandler","Koupal","None","2:13","D",18924,"+","None",1937,5,9,591,387,204,62,30,32,0.673913043478261,NA
"Tuesday, Aug 3","boxscore","NYY","None","CHW","W",7,2,"None","61-29",1,"Ruffing","Lee","None","1:51","D",NA,"++","None",1937,7,5,598,389,209,63,30,33,0.67741935483871,NA
"Tuesday, Aug 3","boxscore","NYY","None","CHW","W",5,3,"None","62-29",1,"Murphy","Whitehead","None","2:10","D",66767,"+++","1937-06-18 (Wet grounds)",1937,7,2,603,392,211,64,30,34,0.680851063829787,NA
"Wednesday, Aug 4","boxscore","NYY","None","CHW","W",10,9,"None","63-29",1,"Murphy","Brown","None","2:20","D",8626,"++++","None",1937,8,1,613,401,212,65,30,35,0.684210526315789,NA
"Thursday, Aug 5","boxscore","NYY","None","CHW","W",13,8,"None","64-29",1,"Makosky","Brown","Murphy","2:01","D",7799,"+++++","None",1937,9,5,626,409,217,66,30,36,0.6875,NA
"Friday, Aug 6","boxscore","NYY","None","CLE","*T",7,6,"10","64-29",1,"None","None","None","3:29","D",NA,"+++++","None",1937,8.5,1,633,415,218,67,31,36,0.683673469387755,NA
"Saturday, Aug 7","boxscore","NYY","None","CLE","W",6,3,"None","65-29",1,"Ruffing","Harder","None","1:55","D",NA,"++++++","None",1937,8.5,3,639,418,221,68,31,37,0.686868686868687,NA
"Sunday, Aug 8","boxscore","NYY","None","CLE","W",6,5,"None","66-29",1,"Chandler","Whitehill","Murphy","2:18","D",NA,"+++++++","None",1937,9,1,645,423,222,69,31,38,0.69,NA
"Wednesday, Aug 11","boxscore","NYY","@","BOS","W",8,5,"14","67-29",1,"Murphy","Wilson","Malone","3:51","D",36127,"++++++++","None",1937,11,3,653,428,225,70,31,39,0.693069306930693,NA
"Wednesday, Aug 11","boxscore","NYY","@","BOS","W",10,4,"7","68-29",1,"Malone","Ostermueller","None","2:03","D",36127,"+++++++++","1937-04-23 (Rain)",1937,11,6,663,432,231,71,31,40,0.696078431372549,NA
"Thursday, Aug 12","boxscore","NYY","@","BOS","L",10,16,"None","68-30",1,"Newsom","Chandler","None","2:58","D",20383,"-","None",1937,11,-6,673,448,225,71,32,39,0.689320388349515,NA
"Thursday, Aug 12","boxscore","NYY","@","BOS","W",5,3,"None","69-30",1,"Hadley","McKain","None","1:50","D",20383,"+","1937-08-10 (Rain)",1937,11,2,678,451,227,72,32,40,0.692307692307692,NA
"Friday, Aug 13","boxscore","NYY","@","PHA","L",3,4,"None","69-31",1,"Ross","Gomez","Smith","2:20","D",7500,"-","None",1937,11,-1,681,455,226,72,33,39,0.685714285714286,NA
"Saturday, Aug 14","boxscore","NYY","@","PHA","L",6,12,"None","69-32",1,"Thomas","Wicker","None","2:00","D",12500,"--","None",1937,9.5,-6,687,467,220,72,34,38,0.679245283018868,NA
"Sunday, Aug 15","boxscore","NYY","@","PHA","L",4,5,"None","69-33",1,"Smith","Ruffing","None","2:00","D",32346,"---","None",1937,9.5,-1,691,472,219,72,35,37,0.672897196261682,NA
"Tuesday, Aug 17","boxscore","NYY","None","WSH","W",8,0,"None","70-33",1,"Gomez","Appleton","None","1:55","D",NA,"+","None",1937,10,8,699,472,227,73,35,38,0.675925925925926,NA
"Tuesday, Aug 17","boxscore","NYY","None","WSH","W",6,4,"None","71-33",1,"Hadley","DeShong","Murphy","2:05","D",25898,"++","1937-04-22 (Rain)",1937,10,2,705,476,229,74,35,39,0.678899082568807,NA
"Wednesday, Aug 18","boxscore","NYY","None","WSH","W",7,6,"None","72-33",1,"Andrews","Appleton","None","2:03","D",6965,"+++","None",1937,11,1,712,482,230,75,35,40,0.681818181818182,NA
