date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 7",boxscore,SEA,None,LAA,L,0,2,None,1-1,2, 0.5,Wilson,Paxton,Street,2:13,N,"26,545",-,None
"Wednesday, Apr 8",boxscore,SEA,None,LAA,L,3,5,None,1-2,4, 1.0,Shoemaker,Iwakuma,Street,2:48,N,"25,495",--,None
"Friday, Apr 10",boxscore,SEA,@,OAK,L,0,12,None,1-3,5, 1.5,Pomeranz,Walker,None,2:44,N,"30,114",---,None
"Saturday, Apr 11",boxscore,SEA,@,OAK,W,5,4,11,2-3,3, 0.5,Olson,Abad,Rodney,3:39,D,"24,355",+,None
"Sunday, Apr 12",boxscore,SEA,@,OAK,W,8,7,10,3-3,1, Tied,Rodney,Clippard,Medina,3:11,D,"32,282",++,None
"Monday, Apr 13",boxscore,SEA,@,LAD,L-wo,5,6,10,3-4,2, 0.5,Garcia,Leone,None,3:04,N,"42,202",-,None
"Tuesday, Apr 14",boxscore,SEA,@,LAD,L-wo,5,6,None,3-5,3, 1.5,Garcia,Rodney,None,3:40,N,"43,115",--,None
"Wednesday, Apr 15",boxscore,SEA,@,LAD,L,2,5,None,3-6,5, 1.5,Anderson,Walker,None,2:53,N,"51,287",---,None
"Friday, Apr 17",boxscore,SEA,None,TEX,L,1,3,None,3-7,5, 2.0,Gallardo,Happ,Feliz,3:00,N,"36,606",----,None
"Saturday, Apr 18",boxscore,SEA,None,TEX,W,3,1,None,4-7,5, 1.5,Hernandez,Lewis,Rodney,3:00,N,"43,017",+,None
"Sunday, Apr 19",boxscore,SEA,None,TEX,W-wo,11,10,None,5-7,3, 1.0,Medina,Feliz,None,3:45,D,"31,601",++,None
"Monday, Apr 20",boxscore,SEA,None,HOU,L,5,7,None,5-8,3, 2.0,Sipp,Farquhar,Gregerson,3:26,N,"15,129",-,None
"Tuesday, Apr 21",boxscore,SEA,None,HOU,L,3,6,None,5-9,5, 3.0,McHugh,Furbush,Qualls,3:00,N,"13,949",--,None
"Wednesday, Apr 22",boxscore,SEA,None,HOU,W,3,2,None,6-9,3, 2.0,Happ,Hernandez,Rodney,2:34,N,"14,756",+,None
"Friday, Apr 24",boxscore,SEA,None,MIN,W,2,0,None,7-9,3, 2.0,Hernandez,Hughes,None,2:03,N,"25,215",++,None
"Saturday, Apr 25",boxscore,SEA,None,MIN,L,5,8,None,7-10,3, 3.0,Stauffer,Paxton,Perkins,3:26,N,"33,566",-,None
"Sunday, Apr 26",boxscore,SEA,None,MIN,L,2,4,11,7-11,3, 4.0,Fien,Olson,Perkins,3:40,D,"35,242",--,None
"Monday, Apr 27",boxscore,SEA,@,TEX,W,3,1,None,8-11,3, 4.0,Walker,Gallardo,Rodney,2:47,N,"19,748",+,None
"Tuesday, Apr 28",boxscore,SEA,@,TEX,W,2,1,None,9-11,2, 4.0,Happ,Detwiler,Rodney,2:43,N,"23,714",++,None
"Wednesday, Apr 29",boxscore,SEA,@,TEX,W,5,2,None,10-11,2, 4.0,Hernandez,Rodriguez,Rodney,3:05,N,"26,037",+++,None
"Thursday, Apr 30",boxscore,SEA,@,HOU,L-wo,2,3,10,10-12,3, 5.0,Gregerson,Leone,None,3:01,N,"19,108",-,None
"Friday, May 1",boxscore,SEA,@,HOU,L,3,4,None,10-13,3, 6.0,Fields,Elias,Gregerson,2:50,N,"21,834",--,None
"Saturday, May 2",boxscore,SEA,@,HOU,L,4,11,None,10-14,3, 7.0,McHugh,Walker,None,2:38,N,"24,435",---,None
"Sunday, May 3",boxscore,SEA,@,HOU,L,6,7,None,10-15,4, 8.0,Neshek,Smith,Gregerson,2:50,D,"25,283",----,None
"Monday, May 4",boxscore,SEA,@,LAA,W,3,2,None,11-15,2, 7.0,Hernandez,Shoemaker,Rodney,2:36,N,"25,024",+,None
"Tuesday, May 5",boxscore,SEA,@,LAA,L-wo,4,5,None,11-16,4, 7.0,Street,Leone,None,2:37,N,"33,394",-,None
"Wednesday, May 6",boxscore,SEA,@,LAA,L-wo,3,4,None,11-17,5, 7.0,Street,Smith,None,2:35,N,"25,160",--,None
"Friday, May 8",boxscore,SEA,None,OAK,W-wo,4,3,11,12-17,3, 6.5,Smith,Otero,None,3:34,N,"25,187",+,None
"Saturday, May 9",boxscore,SEA,None,OAK,W,7,2,None,13-17,3, 6.5,Happ,Hahn,None,3:36,N,"37,441",++,None
"Sunday, May 10",boxscore,SEA,None,OAK,W,4,3,None,14-17,3, 5.5,Hernandez,Chavez,Rodney,2:36,D,"42,831",+++,None
"Tuesday, May 12",boxscore,SEA,None,SDP,W,11,4,None,15-17,3, 4.5,Paxton,Kennedy,None,3:17,N,"16,148",++++,None
"Wednesday, May 13",boxscore,SEA,None,SDP,L,2,4,None,15-18,3, 5.5,Shields,Walker,Kimbrel,2:59,N,"14,547",-,None
"Thursday, May 14",boxscore,SEA,None,BOS,L,1,2,None,15-19,3, 6.5,Barnes,Rodney,Uehara,2:53,N,"20,172",--,None
"Friday, May 15",boxscore,SEA,None,BOS,W-wo,2,1,None,16-19,3, 6.5,Wilhelmsen,Layne,None,2:32,N,"39,477",+,None
"Saturday, May 16",boxscore,SEA,None,BOS,L,2,4,None,16-20,3, 7.5,Porcello,Hernandez,Uehara,2:48,N,"45,055",-,None
"Sunday, May 17",boxscore,SEA,None,BOS,W,5,0,None,17-20,3, 7.5,Paxton,Wright,None,2:31,D,"39,936",+,None
"Tuesday, May 19",boxscore,SEA,@,BAL,L,4,9,None,17-21,3, 8.0,Gonzalez,Farquhar,None,2:42,N,"19,494",-,None
"Wednesday, May 20",boxscore,SEA,@,BAL,W,4,2,None,18-21,3, 8.0,Elias,Chen,Rodney,2:38,N,"21,710",+,None
"Thursday, May 21",boxscore,SEA,@,BAL,L,4,5,None,18-22,3, 8.0,Hunter,Farquhar,Britton,3:30,D,"33,085",-,None
"Friday, May 22",boxscore,SEA,@,TOR,W,4,3,None,19-22,3, 7.0,Hernandez,Estrada,Rodney,2:30,N,"21,195",+,None
"Saturday, May 23",boxscore,SEA,@,TOR,W,3,2,None,20-22,3, 7.0,Paxton,Buehrle,Rodney,2:25,D,"33,086",++,None
"Sunday, May 24",boxscore,SEA,@,TOR,L,2,8,None,20-23,4, 8.0,Sanchez,Walker,None,2:50,D,"37,929",-,None
"Monday, May 25",boxscore,SEA,@,TBR,W,4,1,None,21-23,4, 7.0,Elias,Odorizzi,Rodney,2:51,N,"10,401",+,None
"Tuesday, May 26",boxscore,SEA,@,TBR,W,7,6,10,22-23,4, 7.0,Rodney,Boxberger,Beimel,3:52,N,"9,628",++,None
"Wednesday, May 27",boxscore,SEA,@,TBR,W,3,0,None,23-23,2, 6.0,Hernandez,Boxberger,None,2:13,D,"10,365",+++,None
"Thursday, May 28",boxscore,SEA,None,CLE,L,3,5,None,23-24,3, 6.5,Kluber,Paxton,Allen,2:50,N,"19,449",-,None
"Friday, May 29",boxscore,SEA,None,CLE,W,2,1,None,24-24,3, 5.5,Walker,Bauer,Rodney,2:24,N,"32,454",+,None
"Saturday, May 30",boxscore,SEA,None,CLE,L,3,4,None,24-25,4, 6.5,Marcum,Elias,Allen,3:04,N,"32,287",-,None
"Sunday, May 31",boxscore,SEA,None,CLE,&V,3,6,12,24-26,4, 6.5,McAllister,Leone,Adams,4:36,D,"32,112",--,None
"Monday, Jun 1",boxscore,SEA,None,NYY,L,2,7,None,24-27,4, 7.5,Pineda,Hernandez,None,2:55,N,"26,082",---,None
"Tuesday, Jun 2",boxscore,SEA,None,NYY,L,3,5,11,24-28,4, 8.5,Wilson,Wilhelmsen,Miller,3:55,N,"27,442",----,None
"Wednesday, Jun 3",boxscore,SEA,None,NYY,L,1,3,None,24-29,4, 9.5,Tanaka,Walker,Miller,2:21,D,"32,701",-----,None
"Thursday, Jun 4",boxscore,SEA,None,TBR,L,1,2,None,24-30,4, 9.5,Ramirez,Elias,Jepsen,2:42,N,"16,096",------,None
"Friday, Jun 5",boxscore,SEA,None,TBR,L,0,1,None,24-31,4, 9.5,Bellatti,Rodney,Jepsen,2:55,N,"20,695",-------,None
"Saturday, Jun 6",boxscore,SEA,None,TBR,W,2,1,None,25-31,4, 8.5,Hernandez,Geltz,Smith,2:45,N,"31,106",+,None
"Sunday, Jun 7",boxscore,SEA,None,TBR,L,1,3,None,25-32,4, 8.5,Archer,Montgomery,Jepsen,2:46,D,"27,906",-,None
"Tuesday, Jun 9",boxscore,SEA,@,CLE,W,3,2,None,26-32,4, 7.0,Elias,Kluber,Smith,3:03,N,"11,425",+,None
"Wednesday, Jun 10",boxscore,SEA,@,CLE,W,9,3,None,27-32,4, 6.0,Walker,Bauer,None,3:04,N,"12,305",++,None
"Thursday, Jun 11",boxscore,SEA,@,CLE,L,0,6,None,27-33,4, 6.5,Marcum,Happ,None,2:40,D,"15,316",-,None
"Friday, Jun 12",boxscore,SEA,@,HOU,L,0,10,None,27-34,4, 7.5,Oberholtzer,Hernandez,None,2:45,N,"32,173",--,None
"Saturday, Jun 13",boxscore,SEA,@,HOU,W,8,1,None,28-34,4, 6.5,Montgomery,McHugh,None,2:47,D,"36,762",+,None
"Sunday, Jun 14",boxscore,SEA,@,HOU,L,0,13,None,28-35,4, 7.5,McCullers,Elias,None,3:26,D,"29,153",-,None
