date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 1",boxscore,ARI,None,COL,L,0,6,None,0-2,5, 2.0,Thomson,Blair,None,2:46,N,"43,758",--,None
"Thursday, Apr 2",boxscore,ARI,None,COL,L,4,6,None,0-3,5, 3.0,Astacio,Anderson,Dipoto,2:53,N,"42,876",---,None
"Friday, Apr 3",boxscore,ARI,None,SFG,L,3,8,None,0-4,5, 3.0,Gardner,Suppan,None,2:43,N,"45,590",----,None
"Saturday, Apr 4",boxscore,ARI,None,SFG,L,3,5,None,0-5,5, 4.0,Darwin,Olson,Nen,2:51,D,"47,047",-----,None
"Sunday, Apr 5",boxscore,ARI,None,SFG,W,3,2,None,1-5,5, 3.0,Benes,Estes,Rodriguez,2:33,N,"47,593",+,None
"Tuesday, Apr 7",boxscore,ARI,@,LAD,L,1,9,None,1-6,5, 4.0,Park,Blair,None,2:48,D,"52,424",-,None
"Wednesday, Apr 8",boxscore,ARI,@,LAD,W,3,0,None,2-6,5, 4.0,Anderson,Nomo,Rodriguez,2:16,N,"37,016",+,None
"Thursday, Apr 9",boxscore,ARI,@,LAD,L,2,7,None,2-7,5, 5.0,Valdez,Suppan,None,2:38,N,"39,541",-,None
"Friday, Apr 10",boxscore,ARI,@,SDP,L-wo,4,6,None,2-8,5, 6.0,Miceli,Rodriguez,None,2:19,N,"27,243",--,None
"Saturday, Apr 11",boxscore,ARI,@,SDP,L,0,7,None,2-9,5, 7.0,Smith,Adamson,None,2:19,N,"37,753",---,None
"Sunday, Apr 12",boxscore,ARI,@,SDP,L,2,4,None,2-10,5, 8.0,Hamilton,Blair,Hoffman,2:03,D,"26,217",----,None
"Monday, Apr 13",boxscore,ARI,@,SDP,L,0,1,None,2-11,5, 9.0,Ashby,Anderson,None,1:59,D,"36,278",-----,None
"Tuesday, Apr 14",boxscore,ARI,@,STL,L,5,15,None,2-12,5, 9.0,Busby,Sodowsky,None,2:51,N,"31,477",------,None
"Thursday, Apr 16",boxscore,ARI,@,STL,L,4,5,None,2-13,5, 9.5,Stottlemyre,Adamson,Brantley,2:30,D,None,-------,None
"Thursday, Apr 16",boxscore,ARI,@,STL,W,8,2,None,3-13,5, 9.5,Benes,Osborne,None,2:30,D,"32,039",+,1998-04-15 (Rain)
"Friday, Apr 17",boxscore,ARI,None,FLA,W,7,5,None,4-13,5, 9.5,Springer,Darensbourg,Rodriguez,3:05,N,"47,401",++,None
"Saturday, Apr 18",boxscore,ARI,None,FLA,W,7,5,None,5-13,5, 9.5,Manuel,Alfonseca,Rodriguez,2:27,D,"46,910",+++,None
"Sunday, Apr 19",boxscore,ARI,None,FLA,L,3,4,None,5-14,5, 10.0,Meadows,Suppan,Stanifer,2:33,N,"47,339",-,None
"Monday, Apr 20",boxscore,ARI,None,FLA,W,15,4,None,6-14,5, 9.5,Sodowsky,Hernandez,None,3:27,N,"45,256",+,None
"Wednesday, Apr 22",boxscore,ARI,@,ATL,L,2,5,None,6-15,5, 10.0,Smoltz,Benes,None,2:37,N,"30,952",-,None
"Thursday, Apr 23",boxscore,ARI,@,ATL,L,1,3,None,6-16,5, 11.0,Glavine,Blair,Wohlers,2:27,N,"33,013",--,None
"Friday, Apr 24",boxscore,ARI,@,ATL,L-wo,5,6,None,6-17,5, 11.0,Ligtenberg,Springer,None,2:54,N,"41,514",---,None
"Saturday, Apr 25",boxscore,ARI,@,FLA,W,4,3,11,7-17,5, 11.0,Brow,Darensbourg,Rodriguez,3:26,N,"28,710",+,None
"Sunday, Apr 26",boxscore,ARI,@,FLA,L,6,12,None,7-18,5, 11.0,Ludwick,Adamson,None,3:00,D,"24,782",-,None
"Monday, Apr 27",boxscore,ARI,None,ATL,L,5,6,None,7-19,5, 11.0,Cather,Daal,Wohlers,2:59,N,"47,410",--,1998-04-29 (Schedule change)
"Tuesday, Apr 28",boxscore,ARI,None,ATL,L,2,12,None,7-20,5, 12.0,Glavine,Blair,None,2:54,N,"47,593",---,None
"Friday, May 1",boxscore,ARI,@,MON,L,4,7,None,7-21,5, 12.5,Vazquez,Anderson,Urbina,2:29,N,"6,952",----,None
"Saturday, May 2",boxscore,ARI,@,MON,L-wo,4,5,12,7-22,5, 13.5,Bennett,Springer,None,3:29,N,"8,026",-----,None
"Sunday, May 3",boxscore,ARI,@,MON,L,1,4,None,7-23,5, 13.5,Hermanson,Blair,None,2:24,D,"10,467",------,None
"Monday, May 4",boxscore,ARI,@,NYM,W,4,2,11,8-23,5, 13.5,Olson,Bohanon,None,3:52,N,"18,980",+,None
"Tuesday, May 5",boxscore,ARI,@,NYM,L,1,9,None,8-24,5, 14.5,Mlicki,Daal,None,2:34,N,"13,205",-,None
"Wednesday, May 6",boxscore,ARI,@,NYM,L,2,8,None,8-25,5, 14.5,Rojas,Sodowsky,None,2:33,N,"17,681",--,None
"Thursday, May 7",boxscore,ARI,@,PHI,L,1,4,None,8-26,5, 14.5,Schilling,Benes,Leiter,2:36,N,"13,838",---,None
