"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","record_so_far","attendance_so_far"
"Friday, Aug 1","boxscore","SFG","@","MLN","L",2,4,"None","54-46",2,"Burdette","McCormick","McMahon","2:47","N",39563,"---","None",1958,-2.5,-2,462,441,21,53,46,0.535353535353535,NA
"Saturday, Aug 2","boxscore","SFG","@","MLN","L",0,10,"None","54-47",2,"Willey","Miller","None","2:20","D",34770,"----","None",1958,-3.5,-10,462,451,11,53,47,0.53,NA
"Sunday, Aug 3","boxscore","SFG","@","MLN","L",3,4,"None","54-48",2,"Trowbridge","Antonelli","None","1:58","D",NA,"-----","None",1958,-5.5,-1,465,455,10,53,48,0.524752475247525,NA
"Sunday, Aug 3","boxscore","SFG","@","MLN","L",0,6,"None","54-49",2,"Spahn","Gomez","None","2:28","D",41498,"------","None",1958,-5.5,-6,465,461,4,53,49,0.519607843137255,NA
"Monday, Aug 4","boxscore","SFG","@","CHC","W",6,4,"None","55-49",2,"Giel","Drott","Grissom","2:45","D",15765,"+","None",1958,-4.5,2,471,465,6,54,49,0.524271844660194,NA
"Tuesday, Aug 5","boxscore","SFG","@","CHC","L-wo",9,10,"10","55-50",2,"Hobbie","Antonelli","None","3:30","D",14713,"-","None",1958,-5.5,-1,480,475,5,54,50,0.519230769230769,NA
"Wednesday, Aug 6","boxscore","SFG","@","STL","L",7,8,"None","55-51",2,"Stobbs","Johnson","Brosnan","3:17","N",22034,"--","None",1958,-6.5,-1,487,483,4,54,51,0.514285714285714,NA
"Thursday, Aug 7","boxscore","SFG","@","STL","L",1,12,"None","55-52",2,"Jones","McCormick","None","2:31","N",21952,"---","None",1958,-7.5,-11,488,495,-7,54,52,0.509433962264151,NA
"Friday, Aug 8","boxscore","SFG","@","LAD","L",3,6,"None","55-53",3,"Drysdale","Gomez","Klippstein","2:36","N",45098,"----","None",1958,-7.5,-3,491,501,-10,54,53,0.504672897196262,NA
"Saturday, Aug 9","boxscore","SFG","@","LAD","W",6,3,"None","56-53",3,"Antonelli","Podres","Grissom","2:47","N",46178,"+","None",1958,-6.5,3,497,504,-7,55,53,0.509259259259259,NA
"Sunday, Aug 10","boxscore","SFG","@","LAD","W",12,8,"None","57-53",3,"Jones","Labine","Worthington","3:24","D",20831,"++","None",1958,-7,4,509,512,-3,56,53,0.513761467889908,NA
"Tuesday, Aug 12","boxscore","SFG","None","STL","L",3,7,"None","57-54",3,"Jones","McCormick","None","2:34","N",22892,"-","None",1958,-6.5,-4,512,519,-7,56,54,0.509090909090909,NA
"Wednesday, Aug 13","boxscore","SFG","None","STL","W",11,2,"None","58-54",3,"Gomez","Mizell","None","2:20","D",17346,"+","None",1958,-7,9,523,521,2,57,54,0.513513513513513,NA
"Thursday, Aug 14","boxscore","SFG","None","STL","W",4,3,"None","59-54",3,"Antonelli","Muffett","Grissom","2:16","D",14837,"++","None",1958,-7,1,527,524,3,58,54,0.517857142857143,NA
"Friday, Aug 15","boxscore","SFG","None","CHC","L",1,3,"10","59-55",3,"Hillman","Miller","None","2:54","N",17036,"-","None",1958,-8,-2,528,527,1,58,55,0.513274336283186,NA
"Saturday, Aug 16","boxscore","SFG","None","CHC","W",7,4,"None","60-55",3,"McCormick","Drott","Jones","2:23","D",17617,"+","None",1958,-8,3,535,531,4,59,55,0.517543859649123,NA
"Sunday, Aug 17","boxscore","SFG","None","CHC","W",8,6,"None","61-55",3,"Worthington","Drabowsky","None","2:22","D",20892,"++","None",1958,-8.5,2,543,537,6,60,55,0.521739130434783,NA
"Tuesday, Aug 19","boxscore","SFG","None","CIN","W-wo",4,3,"10","62-55",3,"Antonelli","Jeffcoat","None","2:34","D",9822,"+++","None",1958,-7,1,547,540,7,61,55,0.525862068965517,NA
"Wednesday, Aug 20","boxscore","SFG","None","CIN","W",4,3,"None","63-55",2,"Worthington","Lawrence","Grissom","2:24","D",10212,"++++","None",1958,-6,1,551,543,8,62,55,0.52991452991453,NA
"Thursday, Aug 21","boxscore","SFG","None","CIN","L",1,8,"None","63-56",2,"Newcombe","McCormick","None","2:40","D",10983,"-","None",1958,-7,-7,552,551,1,62,56,0.525423728813559,NA
"Friday, Aug 22","boxscore","SFG","None","CIN","L",3,7,"None","63-57",3,"Lawrence","Grissom","None","2:21","N",17786,"--","None",1958,-7.5,-4,555,558,-3,62,57,0.521008403361345,NA
"Saturday, Aug 23","boxscore","SFG","None","CIN","W",5,2,"None","64-57",3,"Giel","Purkey","None","2:28","D",17714,"+","None",1958,-6.5,3,560,560,0,63,57,0.525,NA
"Sunday, Aug 24","boxscore","SFG","None","MLN","L",5,8,"10","64-58",3,"McMahon","Worthington","None","2:47","D",22913,"-","None",1958,-7.5,-3,565,568,-3,63,58,0.520661157024793,NA
"Monday, Aug 25","boxscore","SFG","None","MLN","L",1,6,"None","64-59",3,"Spahn","McCormick","None","2:30","N",21433,"--","None",1958,-8.5,-5,566,574,-8,63,59,0.516393442622951,NA
"Tuesday, Aug 26","boxscore","SFG","None","MLN","L",3,7,"None","64-60",3,"Burdette","Gomez","None","2:30","D",20297,"---","None",1958,-9.5,-4,569,581,-12,63,60,0.51219512195122,NA
"Wednesday, Aug 27","boxscore","SFG","None","MLN","W-wo",3,2,"12","65-60",3,"Worthington","Trowbridge","None","3:23","N",21389,"+","None",1958,-8.5,1,572,583,-11,64,60,0.516129032258065,NA
"Thursday, Aug 28","boxscore","SFG","None","MLN","L",0,3,"None","65-61",3,"Rush","Antonelli","None","2:28","D",19018,"-","None",1958,-9.5,-3,572,586,-14,64,61,0.512,NA
"Friday, Aug 29","boxscore","SFG","None","LAD","L",1,4,"None","65-62",3,"Drysdale","Giel","None","2:44","N",18433,"--","None",1958,-9.5,-3,573,590,-17,64,62,0.507936507936508,NA
