"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","record_so_far","attendance_so_far"
"Saturday, Jul 27","boxscore","TOR","None","CAL","W",8,3,"None","61-37",1,"Filer","Mack","Acker","2:38","D",44116,"+++++++","None",1985,6,5,473,357,116,61,36,0.628865979381443,NA
"Sunday, Jul 28","boxscore","TOR","None","CAL","W",5,1,"None","62-37",1,"Alexander","McCaskill","None","2:28","D",36190,"++++++++","None",1985,7,4,478,358,120,62,36,0.63265306122449,NA
"Monday, Jul 29","boxscore","TOR","@","BAL","W",4,3,"10","63-37",1,"Henke","Boddicker","None","2:37","N",41599,"+++++++++","None",1985,7,1,482,361,121,63,36,0.636363636363636,NA
"Tuesday, Jul 30","boxscore","TOR","@","BAL","L-wo",3,4,"10","63-38",1,"Aase","Lavelle","None","3:24","N",26561,"-","None",1985,6.5,-1,485,365,120,63,37,0.63,NA
"Wednesday, Jul 31","boxscore","TOR","@","BAL","W",5,3,"None","64-38",1,"Henke","Martinez","None","3:22","N",32044,"+","None",1985,7.5,2,490,368,122,64,37,0.633663366336634,NA
"Thursday, Aug 1","boxscore","TOR","@","BAL","W",9,3,"None","65-38",1,"Filer","Davis","None","3:04","N",27745,"++","None",1985,8.5,6,499,371,128,65,37,0.637254901960784,NA
"Friday, Aug 2","boxscore","TOR","None","TEX","W",5,3,"None","66-38",1,"Alexander","Cook","Henke","2:31","N",28429,"+++","None",1985,9.5,2,504,374,130,66,37,0.640776699029126,NA
"Saturday, Aug 3","boxscore","TOR","None","TEX","W",4,1,"None","67-38",1,"Lamp","Welsh","Caudill","2:42","D",35109,"++++","None",1985,9.5,3,508,375,133,67,37,0.644230769230769,NA
"Sunday, Aug 4","boxscore","TOR","None","TEX","L",4,8,"None","67-39",1,"Hough","Stieb","Schmidt","2:38","D",36272,"-","None",1985,9.5,-4,512,383,129,67,38,0.638095238095238,NA
"Thursday, Aug 8","boxscore","TOR","None","BAL","W",7,2,"None","68-39",1,"Alexander","McGregor","None","2:27","N",NA,"+","None",1985,9,5,519,385,134,68,38,0.641509433962264,NA
"Thursday, Aug 8","boxscore","TOR","None","BAL","W",7,4,"None","69-39",1,"Filer","Boddicker","Henke","2:34","N",40104,"++","1985-08-06 (Strike)",1985,9,3,526,389,137,69,38,0.644859813084112,NA
"Friday, Aug 9","boxscore","TOR","@","KCR","L",2,4,"None","69-40",1,"Black","Stieb","None","2:21","N",25868,"-","None",1985,8,-2,528,393,135,69,39,0.638888888888889,NA
"Saturday, Aug 10","boxscore","TOR","@","KCR","L-wo",3,4,"10","69-41",1,"Quisenberry","Caudill","None","2:54","N",34448,"--","None",1985,7,-1,531,397,134,69,40,0.63302752293578,NA
"Sunday, Aug 11","boxscore","TOR","@","KCR","W",5,3,"10","70-41",1,"Henke","Beckwith","None","3:27","D",27457,"+","None",1985,7,2,536,400,136,70,40,0.636363636363636,NA
"Monday, Aug 12","boxscore","TOR","@","TEX","L-wo",4,5,"None","70-42",1,"Henry","Caudill","None","2:52","N",10829,"-","None",1985,6,-1,540,405,135,70,41,0.630630630630631,NA
"Tuesday, Aug 13","boxscore","TOR","@","TEX","W",5,3,"None","71-42",1,"Filer","Russell","Henke","2:41","N",9790,"+","None",1985,7,2,545,408,137,71,41,0.633928571428571,NA
"Wednesday, Aug 14","boxscore","TOR","@","TEX","W",4,1,"None","72-42",1,"Stieb","Hough","None","2:35","N",10494,"++","None",1985,7,3,549,409,140,72,41,0.63716814159292,NA
"Friday, Aug 16","boxscore","TOR","None","KCR","L",2,4,"None","72-43",1,"Leibrandt","Key","None","2:31","N",38269,"-","None",1985,6,-2,551,413,138,72,42,0.631578947368421,NA
"Saturday, Aug 17","boxscore","TOR","None","KCR","L",2,4,"None","72-44",1,"Jackson","Alexander","Quisenberry","2:21","D",42313,"--","None",1985,5,-2,553,417,136,72,43,0.626086956521739,NA
"Sunday, Aug 18","boxscore","TOR","None","KCR","W",10,6,"None","73-44",1,"Filer","Gubicza","None","3:02","D",37458,"+","None",1985,5,4,563,423,140,73,43,0.629310344827586,NA
"Monday, Aug 19","boxscore","TOR","@","CLE","L",3,5,"None","73-45",1,"Waddell","Stieb","None","2:26","N",6280,"-","None",1985,4,-2,566,428,138,73,44,0.623931623931624,NA
"Tuesday, Aug 20","boxscore","TOR","@","CLE","W",3,2,"None","74-45",1,"Key","Smith","Henke","2:54","N",7005,"+","None",1985,4,1,569,430,139,74,44,0.627118644067797,NA
"Wednesday, Aug 21","boxscore","TOR","@","CLE","L",2,5,"None","74-46",1,"Heaton","Alexander","None","2:25","N",6342,"-","None",1985,3,-3,571,435,136,74,45,0.621848739495798,NA
"Friday, Aug 23","boxscore","TOR","@","CHW","W",6,3,"None","75-46",1,"Filer","Burns","Henke","2:48","N",NA,"+","None",1985,4,3,577,438,139,75,45,0.625,NA
"Friday, Aug 23","boxscore","TOR","@","CHW","W",10,3,"None","76-46",1,"Acker","Nelson","None","2:59","N",22021,"++","1985-05-27 (Rain)",1985,4,7,587,441,146,76,45,0.628099173553719,NA
"Saturday, Aug 24","boxscore","TOR","@","CHW","W",6,3,"None","77-46",1,"Stieb","Seaver","Henke","2:49","N",26113,"+++","None",1985,4,3,593,444,149,77,45,0.631147540983607,NA
"Sunday, Aug 25","boxscore","TOR","@","CHW","L",3,5,"None","77-47",1,"Bannister","Key","James","2:52","D",22529,"-","None",1985,3,-2,596,449,147,77,46,0.626016260162602,NA
"Monday, Aug 26","boxscore","TOR","@","MIN","W",4,3,"None","78-47",1,"Alexander","Blyleven","Henke","2:34","N",13395,"+","None",1985,4,1,600,452,148,78,46,0.629032258064516,NA
"Tuesday, Aug 27","boxscore","TOR","@","MIN","W",8,0,"None","79-47",1,"Davis","Viola","None","2:36","N",12780,"++","None",1985,5,8,608,452,156,79,46,0.632,NA
"Wednesday, Aug 28","boxscore","TOR","@","MIN","L-wo",5,6,"10","79-48",1,"Filson","Henke","None","3:12","D",12327,"-","None",1985,4.5,-1,613,458,155,79,47,0.626984126984127,NA
"Friday, Aug 30","boxscore","TOR","None","CHW","W",5,3,"None","80-48",1,"Key","Bannister","Henke","2:39","N",33254,"+","None",1985,5,2,618,461,157,80,47,0.62992125984252,NA
"Saturday, Aug 31","boxscore","TOR","None","CHW","W",6,2,"None","81-48",1,"Lavelle","Davis","None","2:40","D",36153,"++","None",1985,5,4,624,463,161,81,47,0.6328125,NA
"Sunday, Sep 1","boxscore","TOR","None","CHW","L",1,4,"None","81-49",1,"Burns","Davis","None","2:55","D",44182,"-","None",1985,4,-3,625,467,158,81,48,0.627906976744186,NA
"Monday, Sep 2","boxscore","TOR","None","CLE","W",3,2,"None","82-49",1,"Stieb","Wardle","Henke","2:40","D",31239,"+","None",1985,4,1,628,469,159,82,48,0.630769230769231,NA
"Wednesday, Sep 4","boxscore","TOR","None","CLE","L",4,5,"None","82-50",1,"Clark","Henke","Thompson","2:48","N",25361,"-","None",1985,2.5,-1,632,474,158,82,49,0.625954198473282,NA
"Thursday, Sep 5","boxscore","TOR","None","MIN","W",7,0,"None","83-50",1,"Alexander","Blyleven","None","2:07","N",26584,"+","None",1985,2.5,7,639,474,165,83,49,0.628787878787879,NA
"Friday, Sep 6","boxscore","TOR","None","MIN","W",8,3,"None","84-50",1,"Davis","Viola","None","2:57","N",26440,"++","None",1985,2.5,5,647,477,170,84,49,0.631578947368421,NA
"Saturday, Sep 7","boxscore","TOR","None","MIN","L",3,6,"None","84-51",1,"Smithson","Stieb","None","2:22","D",30368,"-","None",1985,1.5,-3,650,483,167,84,50,0.626865671641791,NA
"Sunday, Sep 8","boxscore","TOR","None","MIN","W",10,9,"None","85-51",1,"Lamp","Portugal","Lavelle","2:46","D",28221,"+","None",1985,1.5,1,660,492,168,85,50,0.62962962962963,NA
"Monday, Sep 9","boxscore","TOR","None","DET","W",5,3,"None","86-51",1,"Key","Mahler","Henke","2:34","N",31153,"++","None",1985,1.5,2,665,495,170,86,50,0.632352941176471,NA
"Tuesday, Sep 10","boxscore","TOR","None","DET","W",2,1,"None","87-51",1,"Alexander","Morris","None","2:39","N",31228,"+++","None",1985,1.5,1,667,496,171,87,50,0.635036496350365,NA
"Wednesday, Sep 11","boxscore","TOR","None","DET","W",3,2,"None","88-51",1,"Lamp","Terrell","Henke","2:48","N",31269,"++++","None",1985,2.5,1,670,498,172,88,50,0.63768115942029,NA
"Thursday, Sep 12","boxscore","TOR","@","NYY","L",5,7,"None","88-52",1,"Guidry","Lavelle","Fisher","2:54","N",52141,"-","None",1985,1.5,-2,675,505,170,88,51,0.633093525179856,NA
"Friday, Sep 13","boxscore","TOR","@","NYY","W",3,2,"None","89-52",1,"Lavelle","Niekro","Henke","3:13","N",53303,"+","None",1985,2.5,1,678,507,171,89,51,0.635714285714286,NA
"Saturday, Sep 14","boxscore","TOR","@","NYY","W",7,4,"None","90-52",1,"Key","Bordi","None","2:51","N",54367,"++","None",1985,3.5,3,685,511,174,90,51,0.638297872340426,NA
"Sunday, Sep 15","boxscore","TOR","@","NYY","W",8,5,"None","91-52",1,"Alexander","Whitson","None","3:13","D",54699,"+++","None",1985,4.5,3,693,516,177,91,51,0.640845070422535,NA
"Tuesday, Sep 17","boxscore","TOR","@","BOS","L",5,6,"None","91-53",1,"Boyd","Stieb","Crawford","2:53","N",17274,"-","None",1985,5,-1,698,522,176,91,52,0.636363636363636,NA
"Wednesday, Sep 18","boxscore","TOR","@","BOS","L",1,13,"None","91-54",1,"Nipper","Clancy","None","2:49","N",17598,"--","None",1985,5,-12,699,535,164,91,53,0.631944444444444,NA
"Friday, Sep 20","boxscore","TOR","None","MIL","W",7,5,"None","92-54",1,"Key","Cocanower","Lavelle","2:28","N",31442,"+","None",1985,6.5,2,706,540,166,92,53,0.63448275862069,NA
"Saturday, Sep 21","boxscore","TOR","None","MIL","W-wo",2,1,"14","93-54",1,"Lamp","Darwin","None","4:14","D",33502,"++","None",1985,6.5,1,708,541,167,93,53,0.636986301369863,NA
"Sunday, Sep 22","boxscore","TOR","None","MIL","L",1,2,"None","93-55",1,"Higuera","Stieb","None","2:26","D",38155,"-","None",1985,5.5,-1,709,543,166,93,54,0.63265306122449,NA
"Monday, Sep 23","boxscore","TOR","None","MIL","W",5,1,"None","94-55",1,"Clancy","Leary","Henke","2:25","N",26282,"+","None",1985,6,4,714,544,170,94,54,0.635135135135135,NA
"Tuesday, Sep 24","boxscore","TOR","None","BOS","W",6,2,"None","95-55",1,"Lamp","Nipper","None","2:48","N",29815,"++","None",1985,7,4,720,546,174,95,54,0.63758389261745,NA
"Wednesday, Sep 25","boxscore","TOR","None","BOS","L",2,4,"13","95-56",1,"Crawford","Cerutti","Lollar","4:33","N",30542,"-","None",1985,6,-2,722,550,172,95,55,0.633333333333333,NA
"Thursday, Sep 26","boxscore","TOR","None","BOS","L",1,4,"None","95-57",1,"Sellers","Alexander","None","2:09","N",30443,"--","None",1985,5.5,-3,723,554,169,95,56,0.629139072847682,NA
"Friday, Sep 27","boxscore","TOR","@","MIL","W",5,1,"None","96-57",1,"Stieb","Higuera","Lamp","2:54","N",17050,"+","None",1985,6,4,728,555,173,96,56,0.631578947368421,NA
"Saturday, Sep 28","boxscore","TOR","@","MIL","W",6,1,"None","97-57",1,"Clancy","Leary","Lavelle","2:27","D",9542,"++","None",1985,6,5,734,556,178,97,56,0.633986928104575,NA
"Sunday, Sep 29","boxscore","TOR","@","MIL","W",13,5,"None","98-57",1,"Acker","Burris","None","2:59","D",8822,"+++","None",1985,5.5,8,747,561,186,98,56,0.636363636363636,NA
"Tuesday, Oct 1","boxscore","TOR","@","DET","L",1,6,"None","98-58",1,"Tanana","Alexander","None","2:54","N",19040,"-","None",1985,4,-5,748,567,181,98,57,0.632258064516129,NA
"Wednesday, Oct 2","boxscore","TOR","@","DET","L",2,4,"None","98-59",1,"Morris","Stieb","Cary","2:15","N",19802,"--","None",1985,4,-2,750,571,179,98,58,0.628205128205128,NA
"Thursday, Oct 3","boxscore","TOR","@","DET","L",0,2,"None","98-60",1,"Terrell","Clancy","None","2:16","N",23381,"---","None",1985,3,-2,750,573,177,98,59,0.624203821656051,NA
"Friday, Oct 4","boxscore","TOR","None","NYY","L",3,4,"None","98-61",1,"Scurry","Henke","Righetti","2:55","N",47686,"----","None",1985,2,-1,753,577,176,98,60,0.620253164556962,NA
"Saturday, Oct 5","boxscore","TOR","None","NYY","W",5,1,"None","99-61",1,"Alexander","Cowley","None","2:38","D",44608,"+","None",1985,3,4,758,578,180,99,60,0.622641509433962,NA
"Sunday, Oct 6","boxscore","TOR","None","NYY","L",0,8,"None","99-62",1,"Niekro","Cerutti","None","2:25","D",44422,"-","None",1985,2,-8,758,586,172,99,61,0.61875,NA
"Wednesday, Apr 9","boxscore","TOR","@","TEX","W",3,1,"None","1-1",3,"Alexander","Correa","Henke","2:44","N",8589,"+","None",1986,-1,2,3,1,2,1,0,1,8589
"Thursday, Apr 10","boxscore","TOR","@","TEX","W",11,10,"None","2-1",2,"Henke","Harris","None","3:12","N",8341,"++","None",1986,-1,1,14,11,3,2,0,1,16930
"Friday, Apr 11","boxscore","TOR","@","KCR","W",6,2,"None","3-1",1,"Clancy","Gubicza","None","2:54","D",39033,"+++","None",1986,0,4,20,13,7,3,0,1,55963
"Saturday, Apr 12","boxscore","TOR","@","KCR","L",0,1,"None","3-2",2,"Leonard","Acker","None","2:12","D",24332,"-","None",1986,-1,-1,20,14,6,3,1,0.75,80295
"Sunday, Apr 13","boxscore","TOR","@","KCR","L",4,7,"None","3-3",2,"Black","Stieb","Farr","2:27","D",26684,"--","None",1986,-2,-3,24,21,3,3,2,0.6,106979
"Monday, Apr 14","boxscore","TOR","None","BAL","L",1,2,"None","3-4",5,"Boddicker","Alexander","None","2:25","D",43587,"---","None",1986,-2.5,-1,25,23,2,3,3,0.5,150566
"Thursday, Apr 17","boxscore","TOR","None","BAL","L",3,5,"None","3-5",5,"Flanagan","Key","Aase","2:39","D",NA,"----","None",1986,-2.5,-2,28,28,0,3,4,0.428571428571429,NA
"Thursday, Apr 17","boxscore","TOR","None","BAL","W",7,4,"None","4-5",5,"Henke","Martinez","None","3:05","D",19251,"+","1986-04-16 (Rain)",1986,-2.5,3,35,32,3,4,4,0.5,NA
"Friday, Apr 18","boxscore","TOR","None","KCR","L",4,6,"None","4-6",7,"Leonard","Stieb","Quisenberry","3:03","N",21224,"-","None",1986,-2.5,-2,39,38,1,4,5,0.444444444444444,NA
"Saturday, Apr 19","boxscore","TOR","None","KCR","W",6,5,"None","5-6",7,"Alexander","Black","Henke","2:43","D",26149,"+","None",1986,-1.5,1,45,43,2,5,5,0.5,NA
"Sunday, Apr 20","boxscore","TOR","None","KCR","L",4,6,"None","5-7",7,"Leibrandt","Lamp","Quisenberry","2:51","D",38141,"-","None",1986,-2.5,-2,49,49,0,5,6,0.454545454545455,NA
"Monday, Apr 21","boxscore","TOR","None","TEX","W",7,6,"None","6-7",6,"Eichhorn","Harris","Henke","2:46","N",16219,"+","None",1986,-2.5,1,56,55,1,6,6,0.5,NA
"Tuesday, Apr 22","boxscore","TOR","None","TEX","L",1,10,"None","6-8",6,"Witt","Clancy","Mahler","2:56","N",16161,"-","None",1986,-3.5,-9,57,65,-8,6,7,0.461538461538462,NA
"Wednesday, Apr 23","boxscore","TOR","None","TEX","L",8,9,"None","6-9",6,"Williams","Lamp","Harris","3:17","D",17281,"--","None",1986,-4.5,-1,65,74,-9,6,8,0.428571428571429,NA
"Friday, Apr 25","boxscore","TOR","@","BAL","W",2,1,"10","7-9",6,"Eichhorn","Aase","None","3:03","N",20524,"+","None",1986,-5,1,67,75,-8,7,8,0.466666666666667,NA
"Saturday, Apr 26","boxscore","TOR","@","BAL","L",5,11,"None","7-10",7,"Havens","Henke","None","3:41","D",22659,"-","None",1986,-5,-6,72,86,-14,7,9,0.4375,NA
"Sunday, Apr 27","boxscore","TOR","@","BAL","W",8,0,"None","8-10",6,"Clancy","Dixon","None","2:38","D",29928,"+","None",1986,-4,8,80,86,-6,8,9,0.470588235294118,NA
"Tuesday, Apr 29","boxscore","TOR","None","CAL","L",3,4,"None","8-11",7,"Forster","Eichhorn","Moore","3:04","N",18103,"-","None",1986,-5,-1,83,90,-7,8,10,0.444444444444444,NA
"Wednesday, Apr 30","boxscore","TOR","None","CAL","W",6,4,"None","9-11",7,"Alexander","Moore","None","2:37","N",18171,"+","None",1986,-5,2,89,94,-5,9,10,0.473684210526316,NA
"Thursday, May 1","boxscore","TOR","None","CAL","L",4,7,"None","9-12",7,"Slaton","Key","Moore","2:58","N",20102,"-","None",1986,-5,-3,93,101,-8,9,11,0.45,NA
"Friday, May 2","boxscore","TOR","None","SEA","L",2,3,"11","9-13",7,"Ladd","Eichhorn","None","4:08","N",18134,"--","None",1986,-5,-1,95,104,-9,9,12,0.428571428571429,NA
"Saturday, May 3","boxscore","TOR","None","SEA","L",2,4,"None","9-14",7,"Morgan","Acker","Ladd","3:11","D",27115,"---","None",1986,-6,-2,97,108,-11,9,13,0.409090909090909,NA
"Sunday, May 4","boxscore","TOR","None","SEA","W-wo",3,2,"None","10-14",7,"Henke","Moore","None","2:48","D",22154,"+","None",1986,-5,1,100,110,-10,10,13,0.434782608695652,NA
"Monday, May 5","boxscore","TOR","None","OAK","W",10,6,"None","11-14",7,"Eichhorn","Krueger","None","2:50","N",20111,"++","None",1986,-5,4,110,116,-6,11,13,0.458333333333333,NA
"Tuesday, May 6","boxscore","TOR","None","OAK","L",3,17,"None","11-15",7,"Haas","Key","None","2:54","D",22177,"-","None",1986,-6,-14,113,133,-20,11,14,0.44,NA
"Wednesday, May 7","boxscore","TOR","@","CAL","L",2,6,"None","11-16",7,"Sutton","Clancy","Corbett","2:53","N",24895,"--","None",1986,-7,-4,115,139,-24,11,15,0.423076923076923,NA
"Thursday, May 8","boxscore","TOR","@","CAL","W",7,6,"None","12-16",7,"Eichhorn","Forster","Henke","3:07","N",23650,"+","None",1986,-6.5,1,122,145,-23,12,15,0.444444444444444,NA
"Friday, May 9","boxscore","TOR","@","SEA","L",3,13,"None","12-17",7,"Moore","Stieb","None","2:51","N",12026,"-","None",1986,-7,-10,125,158,-33,12,16,0.428571428571429,NA
"Saturday, May 10","boxscore","TOR","@","SEA","L-wo",7,8,"11","12-18",7,"Ladd","Henke","None","3:27","N",20155,"--","None",1986,-8,-1,132,166,-34,12,17,0.413793103448276,NA
"Sunday, May 11","boxscore","TOR","@","SEA","W",4,3,"None","13-18",7,"Key","Swift","Eichhorn","3:08","D",10172,"+","None",1986,-7.5,1,136,169,-33,13,17,0.433333333333333,NA
"Monday, May 12","boxscore","TOR","@","OAK","W",5,3,"None","14-18",7,"Clancy","Andujar","Eichhorn","3:20","N",20126,"++","None",1986,-6.5,2,141,172,-31,14,17,0.451612903225806,NA
"Tuesday, May 13","boxscore","TOR","@","OAK","L-wo",3,6,"10","14-19",7,"Mooneyham","Lamp","None","3:16","N",7124,"-","None",1986,-7.5,-3,144,178,-34,14,18,0.4375,NA
"Wednesday, May 14","boxscore","TOR","@","OAK","L",4,9,"None","14-20",7,"Young","Stieb","None","2:43","D",10940,"--","None",1986,-7.5,-5,148,187,-39,14,19,0.424242424242424,NA
"Friday, May 16","boxscore","TOR","None","CLE","W",7,6,"None","15-20",7,"Acker","Candiotti","Eichhorn","2:54","N",21251,"+","None",1986,-6.5,1,155,193,-38,15,19,0.441176470588235,NA
"Saturday, May 17","boxscore","TOR","None","CLE","W",11,5,"None","16-20",7,"Key","Heaton","None","2:50","D",27473,"++","None",1986,-6.5,6,166,198,-32,16,19,0.457142857142857,NA
"Sunday, May 18","boxscore","TOR","None","CLE","W",10,2,"None","17-20",7,"Clancy","Schulze","None","2:54","D",28063,"+++","None",1986,-6.5,8,176,200,-24,17,19,0.472222222222222,NA
"Monday, May 19","boxscore","TOR","None","CLE","L",4,6,"None","17-21",7,"Niekro","Stieb","Bailes","2:49","D",27202,"-","None",1986,-7.5,-2,180,206,-26,17,20,0.459459459459459,NA
"Tuesday, May 20","boxscore","TOR","@","CHW","L",1,2,"None","17-22",7,"Davis","Cerutti","None","2:30","N",12837,"--","None",1986,-8.5,-1,181,208,-27,17,21,0.447368421052632,NA
"Wednesday, May 21","boxscore","TOR","@","CHW","L",4,5,"None","17-23",7,"Nelson","Acker","None","3:15","N",13976,"---","None",1986,-9.5,-1,185,213,-28,17,22,0.435897435897436,NA
"Thursday, May 22","boxscore","TOR","@","CHW","W",5,0,"None","18-23",7,"Key","Dotson","None","2:46","N",12605,"+","None",1986,-9,5,190,213,-23,18,22,0.45,NA
"Friday, May 23","boxscore","TOR","@","CLE","L",1,3,"None","18-24",7,"Schulze","Clancy","None","2:13","N",61340,"-","None",1986,-10,-2,191,216,-25,18,23,0.439024390243902,NA
"Saturday, May 24","boxscore","TOR","@","CLE","W",9,6,"None","19-24",7,"Lamp","Easterly","Eichhorn","2:43","D",12348,"+","None",1986,-9,3,200,222,-22,19,23,0.452380952380952,NA
"Sunday, May 25","boxscore","TOR","@","CLE","W",8,1,"None","20-24",7,"Cerutti","Schrom","None","2:47","D",13772,"++","None",1986,-9,7,208,223,-15,20,23,0.465116279069767,NA
"Monday, May 26","boxscore","TOR","@","MIN","L",1,9,"None","20-25",7,"Portugal","Alexander","None","2:47","D",10885,"-","None",1986,-10,-8,209,232,-23,20,24,0.454545454545455,NA
"Tuesday, May 27","boxscore","TOR","@","MIN","L-wo",6,7,"11","20-26",7,"Pastore","Henke","None","3:57","N",9052,"--","None",1986,-11,-1,215,239,-24,20,25,0.444444444444444,NA
"Wednesday, May 28","boxscore","TOR","@","MIN","W",14,8,"None","21-26",7,"Clancy","Blyleven","None","3:14","N",9133,"+","None",1986,-11,6,229,247,-18,21,25,0.456521739130435,NA
"Friday, May 30","boxscore","TOR","None","CHW","W",6,0,"None","22-26",7,"Stieb","Davis","None","2:40","N",31125,"++","None",1986,-10,6,235,247,-12,22,25,0.468085106382979,NA
"Saturday, May 31","boxscore","TOR","None","CHW","W-wo",4,3,"11","23-26",7,"Henke","Nelson","None","3:21","D",40145,"+++","None",1986,-10,1,239,250,-11,23,25,0.479166666666667,NA
"Sunday, Jun 1","boxscore","TOR","None","CHW","L",4,6,"None","23-27",7,"Dotson","Key","None","3:01","D",31302,"-","None",1986,-11,-2,243,256,-13,23,26,0.469387755102041,NA
"Monday, Jun 2","boxscore","TOR","None","MIN","W",3,1,"None","24-27",7,"Clancy","Blyleven","Henke","2:18","N",26022,"+","None",1986,-11,2,246,257,-11,24,26,0.48,NA
"Tuesday, Jun 3","boxscore","TOR","None","MIN","W",6,5,"None","25-27",5,"Eichhorn","Atherton","Henke","3:12","N",27112,"++","None",1986,-11,1,252,262,-10,25,26,0.490196078431373,NA
"Wednesday, Jun 4","boxscore","TOR","None","MIN","L",4,10,"None","25-28",6,"Viola","Stieb","None","2:48","N",30234,"-","None",1986,-12,-6,256,272,-16,25,27,0.480769230769231,NA
"Friday, Jun 6","boxscore","TOR","@","DET","W",12,2,"None","26-28",5,"Alexander","Terrell","None","2:40","N",37353,"+","None",1986,-11.5,10,268,274,-6,26,27,0.490566037735849,NA
"Saturday, Jun 7","boxscore","TOR","@","DET","L",1,2,"None","26-29",6,"Tanana","Key","Hernandez","2:37","N",37750,"-","None",1986,-11.5,-1,269,276,-7,26,28,0.481481481481481,NA
"Sunday, Jun 8","boxscore","TOR","@","DET","W",4,2,"None","27-29",5,"Eichhorn","O'Neal","Henke","2:53","D",36681,"+","None",1986,-10.5,2,273,278,-5,27,28,0.490909090909091,NA
"Monday, Jun 9","boxscore","TOR","None","BOS","W",5,1,"None","28-29",5,"Stieb","Woodward","None","2:34","N",27551,"++","None",1986,-9.5,4,278,279,-1,28,28,0.5,NA
"Tuesday, Jun 10","boxscore","TOR","None","BOS","L",3,4,"10","28-30",6,"Stanley","Eichhorn","None","3:26","N",28149,"-","None",1986,-10.5,-1,281,283,-2,28,29,0.491228070175439,NA
"Wednesday, Jun 11","boxscore","TOR","None","BOS","L",2,3,"None","28-31",6,"Clemens","Alexander","Stanley","2:29","N",25226,"--","None",1986,-11.5,-1,283,286,-3,28,30,0.482758620689655,NA
"Thursday, Jun 12","boxscore","TOR","None","DET","W",9,0,"7","29-31",6,"Key","LaPoint","None","2:16","N",30135,"+","None",1986,-11,9,292,286,6,29,30,0.491525423728814,NA
"Friday, Jun 13","boxscore","TOR","None","DET","L",5,10,"None","29-32",6,"King","Clancy","None","3:10","N",36471,"-","None",1986,-12,-5,297,296,1,29,31,0.483333333333333,NA
"Saturday, Jun 14","boxscore","TOR","None","DET","W-wo",6,5,"None","30-32",6,"Henke","Hernandez","None","2:45","N",40063,"+","None",1986,-11,1,303,301,2,30,31,0.491803278688525,NA
"Sunday, Jun 15","boxscore","TOR","None","DET","W",9,6,"None","31-32",6,"Lamp","Cary","Henke","3:13","D",38157,"++","None",1986,-10,3,312,307,5,31,31,0.5,NA
"Monday, Jun 16","boxscore","TOR","@","MIL","W",9,2,"None","32-32",5,"Alexander","Wegman","Gordon","2:51","N",12809,"+++","None",1986,-10,7,321,309,12,32,31,0.507936507936508,NA
"Tuesday, Jun 17","boxscore","TOR","@","MIL","W",2,1,"12","33-32",5,"Henke","Plesac","None","3:12","N",14465,"++++","None",1986,-10,1,323,310,13,33,31,0.515625,NA
"Wednesday, Jun 18","boxscore","TOR","@","MIL","L",1,3,"None","33-33",5,"Higuera","Clancy","None","2:34","D",21652,"-","None",1986,-11,-2,324,313,11,33,32,0.507692307692308,NA
"Thursday, Jun 19","boxscore","TOR","None","NYY","W-wo",10,9,"10","34-33",5,"Caudill","Righetti","None","3:36","N",35389,"+","None",1986,-10.5,1,334,322,12,34,32,0.515151515151515,NA
"Friday, Jun 20","boxscore","TOR","None","NYY","L",8,10,"10","34-34",5,"Fisher","Gordon","None","3:42","N",38109,"-","None",1986,-10.5,-2,342,332,10,34,33,0.507462686567164,NA
"Saturday, Jun 21","boxscore","TOR","None","NYY","L",2,4,"10","34-35",6,"Righetti","Lamp","Pulido","3:11","D",43678,"--","None",1986,-11.5,-2,344,336,8,34,34,0.5,NA
"Sunday, Jun 22","boxscore","TOR","None","NYY","W",15,1,"None","35-35",6,"Key","Niekro","None","2:58","D",40101,"+","None",1986,-10.5,14,359,337,22,35,34,0.507246376811594,NA
"Monday, Jun 23","boxscore","TOR","None","MIL","L",3,5,"None","35-36",6,"Darwin","Stieb","Plesac","2:37","N",26110,"-","None",1986,-10.5,-2,362,342,20,35,35,0.5,NA
"Tuesday, Jun 24","boxscore","TOR","None","MIL","W",8,0,"None","36-36",6,"Cerutti","Higuera","None","2:46","N",26280,"+","None",1986,-9.5,8,370,342,28,36,35,0.507042253521127,NA
"Wednesday, Jun 25","boxscore","TOR","None","MIL","W",5,1,"None","37-36",5,"Clancy","Leary","Lamp","2:18","D",30181,"++","None",1986,-9.5,4,375,343,32,37,35,0.513888888888889,NA
"Friday, Jun 27","boxscore","TOR","@","NYY","W",14,7,"None","38-36",4,"Acker","Fisher","Henke","3:38","N",30815,"+++","None",1986,-9.5,7,389,350,39,38,35,0.520547945205479,NA
"Saturday, Jun 28","boxscore","TOR","@","NYY","W",7,4,"None","39-36",4,"Key","Niekro","None","2:55","D",43187,"++++","None",1986,-9.5,3,396,354,42,39,35,0.527027027027027,NA
"Sunday, Jun 29","boxscore","TOR","@","NYY","W",6,3,"None","40-36",3,"Cerutti","Fisher","Henke","3:04","D",35437,"+++++","None",1986,-9.5,3,402,357,45,40,35,0.533333333333333,NA
