date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 7",boxscore,OAK,None,CAL,L,0,7,None,1-1,1, Tied,Zahn,Norris,None,2:29,N,"17,576",-,None
"Thursday, Apr 8",boxscore,OAK,None,CAL,L,6,8,16,1-2,5, 1.0,Sanchez,Jones,None,5:31,N,"17,806",--,None
"Friday, Apr 9",boxscore,OAK,None,SEA,W,5,3,None,2-2,2, 1.0,McCatty,Perry,Owchinko,2:44,N,"28,139",+,None
"Sunday, Apr 11",boxscore,OAK,None,SEA,L,3,6,16,2-3,3, 1.0,Caudill,McLaughlin,None,5:18,D,None,-,None
"Sunday, Apr 11",boxscore,OAK,None,SEA,W,3,1,None,3-3,3, 1.0,Langford,Moore,None,2:32,N,"19,003",+,None
"Tuesday, Apr 13",boxscore,OAK,@,MIN,W,8,3,None,4-3,2, 1.0,Keough,Erickson,Underwood,2:56,N,"10,594",++,None
"Wednesday, Apr 14",boxscore,OAK,@,MIN,W,7,5,12,5-3,2, 1.0,Jones,Arroyo,None,3:32,N,"10,534",+++,None
"Thursday, Apr 15",boxscore,OAK,@,MIN,L,5,11,None,5-4,4, 2.0,Williams,Langford,Davis,2:52,D,"15,064",-,None
"Friday, Apr 16",boxscore,OAK,@,SEA,L,0,5,None,5-5,4, 2.5,Bannister,Norris,None,2:33,N,"23,856",--,None
"Saturday, Apr 17",boxscore,OAK,@,SEA,W,10,3,None,6-5,4, 3.0,Keough,Moore,None,2:49,N,"29,379",+,None
"Sunday, Apr 18",boxscore,OAK,@,SEA,L-wo,3,4,None,6-6,5, 4.0,Vande Berg,Underwood,None,2:51,D,"8,960",-,None
"Monday, Apr 19",boxscore,OAK,None,MIN,L,2,5,None,6-7,5, 4.5,Davis,Langford,None,2:50,N,"25,415",--,None
"Tuesday, Apr 20",boxscore,OAK,None,MIN,W-wo,4,3,16,7-7,5, 3.5,Beard,Castillo,None,5:03,N,"12,488",+,None
"Wednesday, Apr 21",boxscore,OAK,None,MIN,W,5,2,None,8-7,4, 2.5,Underwood,Jackson,None,2:14,D,"18,118",++,None
