date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Sunday, Apr 14",None,STL,@,CHC,L,0,2,None,0-2,8, 2.0,None,None,None,None,None,None,--,None
"Monday, Apr 15",None,STL,@,CIN,L,1,9,None,0-3,8, 2.5,None,None,None,None,None,None,---,None
"Tuesday, Apr 16",None,STL,@,CIN,W,3,0,None,1-3,7, 2.0,None,None,None,None,None,None,+,None
"Wednesday, Apr 17",None,STL,@,CIN,L,3,8,None,1-4,7, 3.0,None,None,None,None,None,None,-,None
"Friday, Apr 19",None,STL,None,CIN,W,4,1,None,2-4,7, 2.0,None,None,None,None,None,None,+,None
"Saturday, Apr 20",None,STL,None,CIN,W,2,1,None,3-4,5, 2.0,None,None,None,None,None,None,++,None
"Sunday, Apr 21",None,STL,None,PIT,L,5,6,None,3-5,7, 3.0,None,None,None,None,None,None,-,None
"Monday, Apr 22",None,STL,None,PIT,L,2,8,None,3-6,7, 4.0,None,None,None,None,None,None,--,None
"Tuesday, Apr 23",None,STL,None,PIT,L,5,7,None,3-7,7, 5.0,None,None,None,None,None,None,---,None
"Wednesday, Apr 24",None,STL,None,PIT,L,0,3,None,3-8,7, 5.0,None,None,None,None,None,None,----,None
"Friday, Apr 26",None,STL,None,CHC,L,3,5,None,3-9,7, 6.0,None,None,None,None,None,None,-----,None
"Saturday, Apr 27",None,STL,None,CHC,L,3,4,None,3-10,7, 7.0,None,None,None,None,None,None,------,None
"Sunday, Apr 28",None,STL,None,CHC,L,2,3,None,3-11,8, 9.0,None,None,None,None,None,None,-------,None
"Sunday, Apr 28",None,STL,None,CHC,L,0,1,None,3-12,8, 9.0,None,None,None,None,None,None,--------,1907-04-25 (Rain)
"Wednesday, May 1",None,STL,@,PIT,L,0,3,None,3-13,7, 10.5,None,None,None,None,None,None,---------,None
"Thursday, May 2",None,STL,@,PIT,L,4,5,None,3-14,7, 10.5,None,None,None,None,None,None,----------,None
"Saturday, May 4",None,STL,@,CIN,L,1,5,None,3-15,7, 12.0,None,None,None,None,None,None,-----------,None
"Sunday, May 5",None,STL,@,CIN,L,2,11,None,3-16,7, 12.5,None,None,None,None,None,None,------------,None
"Wednesday, May 8",None,STL,@,PHI,W,6,4,None,4-16,7, 13.0,None,None,None,None,None,None,+,None
"Friday, May 10",None,STL,@,PHI,L,1,4,None,4-17,7, 13.5,None,None,None,None,None,None,-,None
"Saturday, May 11",None,STL,@,PHI,L,4,8,None,4-18,7, 14.5,None,None,None,None,None,None,--,None
"Monday, May 13",None,STL,@,BRO,W,3,2,None,5-18,7, 14.5,None,None,None,None,None,None,+,None
"Tuesday, May 14",None,STL,@,BRO,L,0,10,None,5-19,7, 15.5,None,None,None,None,None,None,-,None
"Wednesday, May 15",None,STL,@,BRO,W,4,3,None,6-19,7, 15.5,None,None,None,None,None,None,+,None
"Friday, May 17",None,STL,@,NYG,L,1,2,None,6-20,7, 17.5,None,None,None,None,None,None,-,None
"Friday, May 17",None,STL,@,NYG,L,0,4,None,6-21,7, 17.5,None,None,None,None,None,None,--,1907-05-16 (Rain)
"Saturday, May 18",None,STL,@,NYG,L,2,6,None,6-22,7, 18.5,None,None,None,None,None,None,---,None
"Monday, May 20",None,STL,@,NYG,W,6,4,None,7-22,7, 17.5,None,None,None,None,None,None,+,None
"Tuesday, May 21",None,STL,@,BSN,L,5,15,None,7-23,7, 17.5,None,None,None,None,None,None,-,None
"Wednesday, May 22",None,STL,@,BSN,W,10,2,None,8-23,7, 17.5,None,None,None,None,None,None,+,None
"Thursday, May 23",None,STL,@,BSN,W,4,1,None,9-23,7, 16.5,None,None,None,None,None,None,++,None
"Saturday, May 25",None,STL,@,PIT,L,3,6,None,9-24,7, 17.5,None,None,None,None,None,None,-,None
"Sunday, May 26",None,STL,None,PIT,L,5,11,None,9-25,7, 17.5,None,None,None,None,None,None,--,None
"Monday, May 27",None,STL,None,PIT,W,2,0,None,10-25,7, 17.0,None,None,None,None,None,None,+,None
"Tuesday, May 28",None,STL,None,PIT,L,1,10,None,10-26,7, 17.5,None,None,None,None,None,None,-,None
"Wednesday, May 29",None,STL,None,CIN,L,0,1,None,10-27,7, 18.0,None,None,None,None,None,None,--,None
"Thursday, May 30",None,STL,None,CIN,L,5,7,None,10-28,8, 20.0,None,None,None,None,None,None,---,None
"Thursday, May 30",None,STL,None,CIN,L,1,7,None,10-29,8, 20.0,None,None,None,None,None,None,----,None
"Sunday, Jun 2",None,STL,@,CIN,W,1,0,None,11-29,8, 19.5,None,None,None,None,None,None,+,None
"Monday, Jun 3",None,STL,@,CIN,W,1,0,None,12-29,8, 20.0,None,None,None,None,None,None,++,1907-06-01 (Rain)
"Monday, Jun 3",None,STL,@,CIN,L,1,5,None,12-30,8, 20.0,None,None,None,None,None,None,-,1907-05-31 (Rain; Site change)
"Wednesday, Jun 5",None,STL,None,PHI,L,2,8,None,12-31,8, 21.0,None,None,None,None,None,None,--,None
"Thursday, Jun 6",None,STL,None,PHI,L,2,4,None,12-32,8, 22.0,None,None,None,None,None,None,---,None
"Saturday, Jun 8",None,STL,None,PHI,W,4,1,None,13-32,8, 22.5,None,None,None,None,None,None,+,None
"Saturday, Jun 8",None,STL,None,PHI,L,0,3,None,13-33,8, 22.5,None,None,None,None,None,None,-,1907-06-07 (Rain)
"Sunday, Jun 9",None,STL,None,NYG,L,0,3,None,13-34,8, 23.5,None,None,None,None,None,None,--,None
"Monday, Jun 10",None,STL,None,NYG,L,2,8,None,13-35,8, 24.0,None,None,None,None,None,None,---,None
"Tuesday, Jun 11",None,STL,None,NYG,L,7,8,None,13-36,8, 24.0,None,None,None,None,None,None,----,None
"Thursday, Jun 13",None,STL,None,BSN,W,1,0,None,14-36,8, 24.0,None,None,None,None,None,None,+,None
"Friday, Jun 14",None,STL,None,BSN,L,3,6,None,14-37,8, 25.0,None,None,None,None,None,None,-,None
"Saturday, Jun 15",None,STL,None,BSN,L,1,4,None,14-38,8, 26.0,None,None,None,None,None,None,--,None
"Sunday, Jun 16",None,STL,None,BSN,L,0,2,None,14-39,8, 26.0,None,None,None,None,None,None,---,None
"Monday, Jun 17",None,STL,None,BRO,L,0,2,None,14-40,8, 27.0,None,None,None,None,None,None,----,None
"Tuesday, Jun 18",None,STL,None,BRO,L,0,1,None,14-41,8, 28.0,None,None,None,None,None,None,-----,None
"Wednesday, Jun 19",None,STL,None,BRO,W,12,4,None,15-41,8, 27.0,None,None,None,None,None,None,+,None
"Thursday, Jun 20",None,STL,None,BRO,L,1,3,None,15-42,8, 28.0,None,None,None,None,None,None,-,None
"Friday, Jun 21",None,STL,@,CHC,L,0,2,None,15-43,8, 29.0,None,None,None,None,None,None,--,None
