date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 2",boxscore,BAL,None,TBR,W,9,6,None,1-1,2, 1.0,Walker,Reyes,Sherrill,3:15,N,"10,505",+,None
"Friday, Apr 4",boxscore,BAL,None,SEA,W,7,4,None,2-1,1, Tied,Trachsel,Washburn,Sherrill,3:07,N,"14,429",++,None
"Saturday, Apr 5",boxscore,BAL,None,SEA,W,6,4,None,3-1,1, Tied,Albers,Batista,Sherrill,3:08,N,"24,824",+++,None
"Sunday, Apr 6",boxscore,BAL,None,SEA,W-wo,3,2,None,4-1,1,up 0.5,Sarfate,Lowe,None,2:23,D,"19,215",++++,None
"Monday, Apr 7",boxscore,BAL,None,SEA,W,5,4,None,5-1,1,up 1.0,Sarfate,O'Flaherty,Sherrill,2:29,D,"10,774",+++++,None
"Tuesday, Apr 8",boxscore,BAL,@,TEX,W,8,1,None,6-1,1,up 2.0,Burres,Jennings,None,2:52,D,"48,808",++++++,None
"Thursday, Apr 10",boxscore,BAL,@,TEX,L,1,3,None,6-2,1,up 1.5,Millwood,Trachsel,Wilson,2:38,D,None,-,None
"Thursday, Apr 10",boxscore,BAL,@,TEX,L,4,5,None,6-3,1,up 1.5,Wright,Bradford,Wilson,2:40,N,"15,560",--,2008-04-09 (Rain)
"Friday, Apr 11",boxscore,BAL,@,TBR,L,5,10,None,6-4,1,up 0.5,Reyes,Sarfate,None,3:15,N,"12,146",---,None
"Saturday, Apr 12",boxscore,BAL,@,TBR,W,3,2,None,7-4,1,up 1.0,Bradford,Wheeler,Sherrill,2:51,N,"19,295",+,None
"Sunday, Apr 13",boxscore,BAL,@,TBR,L,2,6,None,7-5,1, Tied,Niemann,Burres,None,2:50,D,"16,748",-,None
"Monday, Apr 14",boxscore,BAL,None,TOR,W,4,3,None,8-5,1,up 0.5,Albers,McGowan,Sherrill,2:56,N,"11,510",+,None
"Tuesday, Apr 15",boxscore,BAL,None,TOR,L,3,11,None,8-6,2, 0.5,Marcum,Trachsel,None,3:19,N,"15,017",-,None
"Wednesday, Apr 16",boxscore,BAL,None,CHW,L,1,3,None,8-7,3, 0.5,Contreras,Loewen,Jenks,2:25,N,"12,080",--,None
"Thursday, Apr 17",boxscore,BAL,None,CHW,W-wo,6,5,10,9-7,2, 0.5,Sherrill,Logan,None,3:20,N,"13,676",+,None
"Friday, Apr 18",boxscore,BAL,None,NYY,W,8,2,None,10-7,2, 0.5,Cabrera,Hughes,None,3:12,N,"40,653",++,None
"Saturday, Apr 19",boxscore,BAL,None,NYY,W,6,0,None,11-7,2, 0.5,Burres,Kennedy,Johnson,3:08,N,"41,776",+++,None
"Sunday, Apr 20",boxscore,BAL,None,NYY,L,1,7,None,11-8,2, 1.5,Pettitte,Trachsel,None,2:52,D,"37,501",-,None
"Tuesday, Apr 22",boxscore,BAL,@,SEA,L,2,4,None,11-9,2, 3.0,Rhodes,Guthrie,Putz,2:33,N,"17,780",--,None
"Wednesday, Apr 23",boxscore,BAL,@,SEA,W,3,2,None,12-9,2, 2.0,Cabrera,Rowland-Smith,Sherrill,2:30,N,"16,823",+,None
"Thursday, Apr 24",boxscore,BAL,@,SEA,W,8,7,None,13-9,2, 1.0,Bradford,Green,Sherrill,3:09,N,"16,727",++,None
"Saturday, Apr 26",boxscore,BAL,@,CHW,W,5,1,None,14-9,1, Tied,Burres,Danks,Sherrill,2:41,D,"23,043",+++,None
"Saturday, Apr 26",boxscore,BAL,@,CHW,L-wo,5,6,None,14-10,1, Tied,Jenks,Bierd,None,3:28,N,"34,757",-,2008-04-25 (Rain)
"Sunday, Apr 27",boxscore,BAL,@,CHW,L,1,6,None,14-11,1, Tied,Contreras,Guthrie,None,2:58,D,"29,756",--,None
"Monday, Apr 28",boxscore,BAL,@,CHW,W,4,3,14,15-11,1,up 0.5,Castillo,Ramirez,Cherry,4:42,D,"17,367",+,None
"Tuesday, Apr 29",boxscore,BAL,None,TBR,W,7,4,None,16-11,1,up 0.5,Olson,Hammel,Sherrill,3:05,N,"11,588",++,None
"Wednesday, Apr 30",boxscore,BAL,None,TBR,L,1,8,None,16-12,2, 0.5,Sonnanstine,Albers,None,2:57,N,"11,944",-,None
"Thursday, May 1",boxscore,BAL,None,TBR,L,2,4,None,16-13,3, 0.5,Garza,Burres,Percival,3:08,D,"16,456",--,None
"Friday, May 2",boxscore,BAL,@,LAA,W,4,3,None,17-13,2, 0.5,Guthrie,Weaver,Sherrill,2:42,N,"41,515",+,None
"Saturday, May 3",boxscore,BAL,@,LAA,L,1,3,None,17-14,2, 1.5,Garland,Cabrera,Rodriguez,2:18,D,"37,601",-,None
"Sunday, May 4",boxscore,BAL,@,LAA,L,5,6,None,17-15,2, 2.5,Saunders,Trachsel,Rodriguez,2:53,D,"39,273",--,None
"Monday, May 5",boxscore,BAL,@,OAK,L-wo,1,2,10,17-16,2, 3.5,Devine,Johnson,None,3:07,N,"10,128",---,None
"Tuesday, May 6",boxscore,BAL,@,OAK,L,2,4,None,17-17,3, 4.5,Duchscherer,Burres,Casilla,2:24,N,"11,492",----,None
"Wednesday, May 7",boxscore,BAL,@,OAK,L-wo,5,6,10,17-18,3, 4.5,Braden,Cormier,None,3:08,D,"15,235",-----,None
"Thursday, May 8",boxscore,BAL,@,KCR,W,4,1,None,18-18,3, 4.5,Cabrera,Hochevar,None,2:33,N,"11,781",+,None
"Friday, May 9",boxscore,BAL,@,KCR,W,7,4,None,19-18,3, 3.5,Trachsel,Meche,Sherrill,3:19,N,"21,873",++,None
"Saturday, May 10",boxscore,BAL,@,KCR,W,6,5,None,20-18,3, 3.5,Olson,Tomko,Sherrill,3:21,N,"15,808",+++,None
"Sunday, May 11",boxscore,BAL,@,KCR,L,0,4,None,20-19,3, 3.5,Bannister,Burres,None,2:36,D,"18,635",-,None
"Tuesday, May 13",boxscore,BAL,None,BOS,W,5,4,None,21-19,3, 2.5,Guthrie,Beckett,Sherrill,3:17,N,"38,768",+,None
"Wednesday, May 14",boxscore,BAL,None,BOS,W,6,3,None,22-19,3, 1.5,Cabrera,Hansen,Sherrill,2:40,D,"28,939",++,None
"Friday, May 16",boxscore,BAL,None,WSN,W,5,3,None,23-19,3, 2.0,Olson,Hill,Sherrill,2:33,N,"29,266",+++,None
