"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Monday, Jul 18","boxscore","SEA","None","DET","L",3,12,"None","36-56",7,"Terrell","Trout","None","2:53","N",13613,"---","None",1988,-19.5,-9,374,451,-77,36,55,-19,0.395604395604396,1722120
"Tuesday, Jul 19","boxscore","SEA","None","DET","W",9,6,"None","37-56",7,"Jackson","Morris","Schooler","2:57","N",10647,"+","None",1988,-20,3,383,457,-74,37,55,-18,0.402173913043478,1732767
"Wednesday, Jul 20","boxscore","SEA","None","DET","L",5,12,"None","37-57",7,"Alexander","Moore","None","3:13","D",10959,"-","None",1988,-20,-7,388,469,-81,37,56,-19,0.397849462365591,1743726
"Thursday, Jul 21","boxscore","SEA","None","TOR","W",6,2,"None","38-57",7,"Bankhead","Stieb","Schooler","2:31","N",9024,"+","None",1988,-19.5,4,394,471,-77,38,56,-18,0.404255319148936,1752750
"Friday, Jul 22","boxscore","SEA","None","TOR","W-wo",10,9,"10","39-57",7,"Schooler","Henke","None","3:34","N",10506,"++","None",1988,-19.5,1,404,480,-76,39,56,-17,0.410526315789474,1763256
"Saturday, Jul 23","boxscore","SEA","None","TOR","L",2,5,"None","39-58",7,"Musselman","Trout","None","2:38","N",17979,"-","None",1988,-20.5,-3,406,485,-79,39,57,-18,0.40625,1781235
"Sunday, Jul 24","boxscore","SEA","None","TOR","L",0,6,"None","39-59",7,"Flanagan","Langston","None","2:31","D",10487,"--","None",1988,-21.5,-6,406,491,-85,39,58,-19,0.402061855670103,1791722
"Monday, Jul 25","boxscore","SEA","@","CHW","L",5,6,"None","39-60",7,"Reuss","Moore","Thigpen","2:39","N",11434,"---","None",1988,-21.5,-1,411,497,-86,39,59,-20,0.397959183673469,1803156
"Tuesday, Jul 26","boxscore","SEA","@","CHW","L-wo",0,1,"11","39-61",7,"Horton","Schooler","None","3:30","N",11551,"----","None",1988,-22.5,-1,411,498,-87,39,60,-21,0.393939393939394,1814707
"Wednesday, Jul 27","boxscore","SEA","@","CHW","L",1,6,"None","39-62",7,"Perez","Swift","None","2:52","D",15033,"-----","None",1988,-22.5,-5,412,504,-92,39,61,-22,0.39,1829740
"Friday, Jul 29","boxscore","SEA","None","OAK","W-wo",5,3,"10","40-62",7,"Jackson","Eckersley","None","3:13","N",14685,"+","None",1988,-21.5,2,417,507,-90,40,61,-21,0.396039603960396,1844425
"Saturday, Jul 30","boxscore","SEA","None","OAK","L",2,5,"None","40-63",7,"Stewart","Moore","None","2:52","N",19787,"-","None",1988,-22.5,-3,419,512,-93,40,62,-22,0.392156862745098,1864212
"Sunday, Jul 31","boxscore","SEA","None","OAK","L",2,6,"None","40-64",7,"Davis","Bankhead","Cadaret","2:40","D",12930,"--","None",1988,-23.5,-4,421,518,-97,40,63,-23,0.388349514563107,1877142
"Monday, Aug 1","boxscore","SEA","None","CAL","L",4,8,"None","40-65",7,"Clark","Swift","None","2:25","N",11584,"---","None",1988,-24.5,-4,425,526,-101,40,64,-24,0.384615384615385,1888726
"Tuesday, Aug 2","boxscore","SEA","None","CAL","L",2,10,"None","40-66",7,"Finley","Trout","None","3:06","N",8565,"----","None",1988,-24.5,-8,427,536,-109,40,65,-25,0.380952380952381,1897291
"Wednesday, Aug 3","boxscore","SEA","None","CAL","W-wo",8,7,"None","41-66",7,"Schooler","Harvey","None","3:20","D",9574,"+","None",1988,-24.5,1,435,543,-108,41,65,-24,0.386792452830189,1906865
"Thursday, Aug 4","boxscore","SEA","@","OAK","L",0,2,"None","41-67",7,"Stewart","Moore","None","2:19","N",18313,"-","None",1988,-25.5,-2,435,545,-110,41,66,-25,0.383177570093458,1925178
"Friday, Aug 5","boxscore","SEA","@","OAK","L",1,4,"None","41-68",7,"Davis","Bankhead","Eckersley","2:39","N",19318,"--","None",1988,-26.5,-3,436,549,-113,41,67,-26,0.37962962962963,1944496
"Saturday, Aug 6","boxscore","SEA","@","OAK","L-wo",4,5,"None","41-69",7,"Nelson","Jackson","None","2:58","D",30574,"---","None",1988,-27.5,-1,440,554,-114,41,68,-27,0.376146788990826,1975070
"Sunday, Aug 7","boxscore","SEA","@","OAK","W",12,7,"None","42-69",7,"Schooler","Plunk","None","3:05","D",24351,"+","None",1988,-26.5,5,452,561,-109,42,68,-26,0.381818181818182,1999421
"Monday, Aug 8","boxscore","SEA","@","CAL","W",4,3,"None","43-69",7,"Langston","McCaskill","Schooler","2:58","N",23506,"++","None",1988,-26.5,1,456,564,-108,43,68,-25,0.387387387387387,2022927
"Tuesday, Aug 9","boxscore","SEA","@","CAL","W",4,1,"None","44-69",7,"Moore","Witt","Jackson","2:57","N",24617,"+++","None",1988,-26.5,3,460,565,-105,44,68,-24,0.392857142857143,2047544
"Wednesday, Aug 10","boxscore","SEA","@","CAL","L",1,2,"None","44-70",7,"Fraser","Bankhead","None","2:16","N",24653,"-","None",1988,-27.5,-1,461,567,-106,44,69,-25,0.389380530973451,2072197
"Thursday, Aug 11","boxscore","SEA","None","CHW","L",3,4,"None","44-71",7,"Reuss","Jackson","Thigpen","2:47","N",9056,"--","None",1988,-28.5,-1,464,571,-107,44,70,-26,0.385964912280702,2081253
"Friday, Aug 12","boxscore","SEA","None","CHW","L",2,7,"None","44-72",7,"LaPoint","Powell","None","2:52","N",9065,"---","None",1988,-29.5,-5,466,578,-112,44,71,-27,0.382608695652174,2090318
"Saturday, Aug 13","boxscore","SEA","None","CHW","L",4,7,"None","44-73",7,"Perez","Langston","Horton","2:19","N",10078,"----","None",1988,-30.5,-3,470,585,-115,44,72,-28,0.379310344827586,2100396
"Sunday, Aug 14","boxscore","SEA","None","CHW","W",11,0,"None","45-73",7,"Moore","Long","None","2:31","D",11994,"+","None",1988,-29.5,11,481,585,-104,45,72,-27,0.384615384615385,2112390
"Tuesday, Aug 16","boxscore","SEA","@","BOS","W",7,0,"None","46-73",7,"Bankhead","Gardner","None","2:45","N",33924,"++","None",1988,-29.5,7,488,585,-97,46,72,-26,0.389830508474576,2146314
"Wednesday, Aug 17","boxscore","SEA","@","BOS","L",2,7,"None","46-74",7,"Hurst","Swift","None","3:00","N",31548,"-","None",1988,-30.5,-5,490,592,-102,46,73,-27,0.38655462184874,2177862
"Thursday, Aug 18","boxscore","SEA","@","BOS","W",6,1,"None","47-74",7,"Langston","Boddicker","None","3:00","N",33944,"+","None",1988,-29.5,5,496,593,-97,47,73,-26,0.391666666666667,2211806
"Friday, Aug 19","boxscore","SEA","@","NYY","L-wo",3,5,"10","47-75",7,"Righetti","Schooler","None","2:59","D",NA,"-","None",1988,-29,-2,499,598,-99,47,74,-27,0.388429752066116,NA
"Friday, Aug 19","boxscore","SEA","@","NYY","W",6,1,"None","48-75",7,"Moore","Dotson","None","2:47","N",32057,"+","1988-05-18 (Rain)",1988,-29,5,505,599,-94,48,74,-26,0.39344262295082,NA
"Saturday, Aug 20","boxscore","SEA","@","NYY","W",9,5,"None","49-75",7,"Campbell","Nielsen","None","3:11","N",39086,"++","None",1988,-28,4,514,604,-90,49,74,-25,0.398373983739837,NA
"Sunday, Aug 21","boxscore","SEA","@","NYY","W",4,2,"None","50-75",7,"Bankhead","Rhoden","Schooler","2:48","D",42293,"+++","None",1988,-28,2,518,606,-88,50,74,-24,0.403225806451613,NA
"Monday, Aug 22","boxscore","SEA","@","BAL","W",7,3,"None","51-75",7,"Wilkinson","Peraza","None","2:55","N",15036,"++++","None",1988,-28,4,525,609,-84,51,74,-23,0.408,NA
"Wednesday, Aug 24","boxscore","SEA","@","BAL","L-wo",3,4,"None","51-76",7,"Williamson","Schooler","None","2:39","N",NA,"-","None",1988,-28,-1,528,613,-85,51,75,-24,0.404761904761905,NA
"Wednesday, Aug 24","boxscore","SEA","@","BAL","L-wo",3,4,"12","51-77",7,"Niedenfuer","Scurry","None","3:47","N",15611,"--","1988-08-23 (Rain)",1988,-28,-1,531,617,-86,51,76,-25,0.401574803149606,NA
"Friday, Aug 26","boxscore","SEA","None","BOS","L",3,5,"None","51-78",7,"Boyd","Bankhead","Smith","2:28","N",16109,"---","None",1988,-29,-2,534,622,-88,51,77,-26,0.3984375,NA
"Saturday, Aug 27","boxscore","SEA","None","BOS","W",8,6,"None","52-78",7,"Wilkinson","Bolton","Schooler","3:03","N",19706,"+","None",1988,-29,2,542,628,-86,52,77,-25,0.403100775193798,NA
"Sunday, Aug 28","boxscore","SEA","None","BOS","L",2,7,"None","52-79",7,"Hurst","Moore","None","2:24","D",17047,"-","None",1988,-29,-5,544,635,-91,52,78,-26,0.4,NA
"Monday, Aug 29","boxscore","SEA","None","NYY","W",9,6,"None","53-79",7,"Langston","Nielsen","None","3:07","N",14963,"+","None",1988,-29,3,553,641,-88,53,78,-25,0.404580152671756,NA
"Tuesday, Aug 30","boxscore","SEA","None","NYY","W",7,1,"None","54-79",7,"Campbell","Dotson","None","2:39","N",13065,"++","None",1988,-29,6,560,642,-82,54,78,-24,0.409090909090909,NA
"Wednesday, Aug 31","boxscore","SEA","None","NYY","L",1,4,"None","54-80",7,"Rhoden","Bankhead","None","2:52","N",13567,"-","None",1988,-30,-3,561,646,-85,54,79,-25,0.406015037593985,NA
"Friday, Sep 2","boxscore","SEA","None","BAL","L",3,4,"None","54-81",7,"Olson","Schooler","Niedenfuer","3:09","N",7372,"--","None",1988,-30,-1,564,650,-86,54,80,-26,0.402985074626866,NA
"Saturday, Sep 3","boxscore","SEA","None","BAL","W",1,0,"None","55-81",7,"Langston","Bautista","None","1:45","N",8644,"+","None",1988,-30,1,565,650,-85,55,80,-25,0.407407407407407,NA
"Sunday, Sep 4","boxscore","SEA","None","BAL","L",4,6,"None","55-82",7,"Williamson","Taylor","Niedenfuer","2:31","D",6503,"-","None",1988,-31,-2,569,656,-87,55,81,-26,0.404411764705882,NA
"Monday, Sep 5","boxscore","SEA","@","MIN","L",0,2,"None","55-83",7,"Viola","Hanson","Reardon","2:17","D",31133,"--","None",1988,-32,-2,569,658,-89,55,82,-27,0.401459854014599,NA
"Tuesday, Sep 6","boxscore","SEA","@","MIN","W",8,3,"None","56-83",7,"Campbell","Blyleven","Schooler","2:58","N",17185,"+","None",1988,-31,5,577,661,-84,56,82,-26,0.405797101449275,NA
"Wednesday, Sep 7","boxscore","SEA","@","MIN","W",2,1,"10","57-83",7,"Swift","Schatzeder","None","3:20","N",27288,"++","None",1988,-31,1,579,662,-83,57,82,-25,0.410071942446043,NA
"Friday, Sep 9","boxscore","SEA","@","MIL","L-wo",1,2,"11","57-84",7,"Bosio","Langston","None","2:56","N",16149,"-","None",1988,-32.5,-1,580,664,-84,57,83,-26,0.407142857142857,NA
"Saturday, Sep 10","boxscore","SEA","@","MIL","W",1,0,"None","58-84",7,"Hanson","Higuera","Schooler","2:33","N",48973,"+","None",1988,-31.5,1,581,664,-83,58,83,-25,0.411347517730496,NA
"Sunday, Sep 11","boxscore","SEA","@","MIL","L",3,5,"None","58-85",7,"August","Campbell","Plesac","2:37","D",21894,"-","None",1988,-32.5,-2,584,669,-85,58,84,-26,0.408450704225352,NA
"Monday, Sep 12","boxscore","SEA","None","MIN","W",3,1,"None","59-85",7,"Moore","Anderson","None","2:23","N",8621,"+","None",1988,-32,2,587,670,-83,59,84,-25,0.412587412587413,NA
"Tuesday, Sep 13","boxscore","SEA","None","MIN","L",1,2,"None","59-86",7,"Atherton","Swift","Reardon","2:36","N",7469,"-","None",1988,-33,-1,588,672,-84,59,85,-26,0.409722222222222,NA
"Wednesday, Sep 14","boxscore","SEA","None","MIN","W",2,0,"None","60-86",7,"Langston","Toliver","Schooler","2:09","N",7130,"+","None",1988,-32,2,590,672,-82,60,85,-25,0.413793103448276,NA
"Friday, Sep 16","boxscore","SEA","None","MIL","L",1,5,"None","60-87",7,"August","Hanson","None","2:15","N",7497,"-","None",1988,-32.5,-4,591,677,-86,60,86,-26,0.410958904109589,NA
"Saturday, Sep 17","boxscore","SEA","None","MIL","W",11,0,"None","61-87",7,"Moore","Birkbeck","None","2:26","N",9644,"+","None",1988,-32.5,11,602,677,-75,61,86,-25,0.414965986394558,NA
"Sunday, Sep 18","boxscore","SEA","None","MIL","L",2,10,"None","61-88",7,"Nieves","Campbell","None","2:29","D",7937,"-","None",1988,-33.5,-8,604,687,-83,61,87,-26,0.412162162162162,NA
"Monday, Sep 19","boxscore","SEA","None","KCR","W",4,0,"None","62-88",7,"Langston","Bannister","None","2:20","N",6557,"+","None",1988,-33.5,4,608,687,-79,62,87,-25,0.416107382550336,NA
"Tuesday, Sep 20","boxscore","SEA","None","KCR","W",11,10,"None","63-88",7,"Schooler","Gleaton","None","3:39","N",6916,"++","None",1988,-33.5,1,619,697,-78,63,87,-24,0.42,NA
"Wednesday, Sep 21","boxscore","SEA","None","KCR","L",4,5,"None","63-89",7,"Gubicza","Jackson","Sanchez","2:58","D",7382,"-","None",1988,-34.5,-1,623,702,-79,63,88,-25,0.417218543046358,NA
"Friday, Sep 23","boxscore","SEA","@","TEX","L-wo",2,3,"10","63-90",7,"Hough","Schooler","None","3:01","N",11143,"--","None",1988,-35.5,-1,625,705,-80,63,89,-26,0.414473684210526,NA
"Saturday, Sep 24","boxscore","SEA","@","TEX","W",3,0,"None","64-90",7,"Langston","Russell","None","2:46","N",13219,"+","None",1988,-35.5,3,628,705,-77,64,89,-25,0.418300653594771,NA
"Sunday, Sep 25","boxscore","SEA","@","TEX","W",8,5,"None","65-90",7,"Walter","McMurtry","Schooler","3:09","D",14349,"++","None",1988,-34.5,3,636,710,-74,65,89,-24,0.422077922077922,NA
"Monday, Sep 26","boxscore","SEA","@","KCR","L",0,5,"None","65-91",7,"Gubicza","Swift","None","2:14","N",19122,"-","None",1988,-35,-5,636,715,-79,65,90,-25,0.419354838709677,NA
"Tuesday, Sep 27","boxscore","SEA","@","KCR","W",10,3,"None","66-91",7,"Hanson","Gordon","Jackson","2:58","N",17463,"+","None",1988,-34,7,646,718,-72,66,90,-24,0.423076923076923,NA
"Thursday, Sep 29","boxscore","SEA","None","TEX","W",5,1,"None","67-91",7,"Langston","Russell","Schooler","2:54","N",6836,"++","None",1988,-34.5,4,651,719,-68,67,90,-23,0.426751592356688,NA
"Friday, Sep 30","boxscore","SEA","None","TEX","L",6,11,"None","67-92",7,"McMurtry","Moore","None","3:11","N",7870,"-","None",1988,-35.5,-5,657,730,-73,67,91,-24,0.424050632911392,NA
"Saturday, Oct 1","boxscore","SEA","None","TEX","W-wo",4,3,"11","68-92",7,"Swift","Henry","None","3:30","N",19706,"+","None",1988,-34.5,1,661,733,-72,68,91,-23,0.427672955974843,NA
"Sunday, Oct 2","boxscore","SEA","None","TEX","L",2,7,"None","68-93",7,"Kilgus","Hanson","McMurtry","2:49","D",8696,"-","None",1988,-35.5,-5,663,740,-77,68,92,-24,0.425,NA
"Wednesday, Apr 5","boxscore","SEA","@","OAK","L",1,11,"None","0-2",7,"Welch","Bankhead","None","2:24","N",16045,"--","None",1989,-2,-10,1,11,-10,0,1,-1,0,16045
"Thursday, Apr 6","boxscore","SEA","@","OAK","L",3,11,"None","0-3",7,"Davis","Campbell","Burns","2:47","D",19087,"---","None",1989,-3,-8,4,22,-18,0,2,-2,0,35132
"Friday, Apr 7","boxscore","SEA","@","CAL","L",1,2,"None","0-4",7,"McCaskill","Hanson","Harvey","2:45","N",22822,"----","None",1989,-3,-1,5,24,-19,0,3,-3,0,57954
"Saturday, Apr 8","boxscore","SEA","@","CAL","W",7,0,"None","1-4",7,"Langston","Abbott","None","2:27","N",46847,"+","None",1989,-3,7,12,24,-12,1,3,-2,0.25,104801
"Sunday, Apr 9","boxscore","SEA","@","CAL","L",5,13,"None","1-5",7,"Witt","Trout","None","2:45","D",23226,"-","None",1989,-3.5,-8,17,37,-20,1,4,-3,0.2,128027
"Monday, Apr 10","boxscore","SEA","None","CHW","W",6,5,"None","2-5",7,"Reed","King","Schooler","3:19","N",33866,"+","None",1989,-3.5,1,23,42,-19,2,4,-2,0.333333333333333,161893
"Tuesday, Apr 11","boxscore","SEA","None","CHW","L",6,8,"None","2-6",7,"Jones","Niedenfuer","Thigpen","3:12","N",8088,"-","None",1989,-4,-2,29,50,-21,2,5,-3,0.285714285714286,169981
"Wednesday, Apr 12","boxscore","SEA","None","CHW","W",9,1,"None","3-6",7,"Hanson","Long","None","2:31","N",8190,"+","None",1989,-4,8,38,51,-13,3,5,-2,0.375,178171
"Friday, Apr 14","boxscore","SEA","None","CAL","W",9,5,"None","4-6",7,"Langston","Witt","None","2:40","N",14590,"++","None",1989,-4.5,4,47,56,-9,4,5,-1,0.444444444444444,192761
"Saturday, Apr 15","boxscore","SEA","None","CAL","L",2,9,"None","4-7",7,"Finley","Reed","None","2:55","N",29819,"-","None",1989,-5.5,-7,49,65,-16,4,6,-2,0.4,222580
"Sunday, Apr 16","boxscore","SEA","None","CAL","L",0,10,"None","4-8",7,"Blyleven","Campbell","None","2:18","D",10621,"--","None",1989,-6.5,-10,49,75,-26,4,7,-3,0.363636363636364,233201
"Monday, Apr 17","boxscore","SEA","None","OAK","W",7,2,"None","5-8",7,"Hanson","Young","None","2:19","N",14827,"+","None",1989,-5.5,5,56,77,-21,5,7,-2,0.416666666666667,248028
"Tuesday, Apr 18","boxscore","SEA","None","OAK","L",3,5,"None","5-9",7,"Plunk","Reed","Eckersley","3:02","N",9670,"-","None",1989,-6.5,-2,59,82,-23,5,8,-3,0.384615384615385,257698
"Wednesday, Apr 19","boxscore","SEA","None","OAK","L",5,7,"None","5-10",7,"Stewart","Langston","Eckersley","3:04","D",11328,"--","None",1989,-7.5,-2,64,89,-25,5,9,-4,0.357142857142857,269026
"Thursday, Apr 20","boxscore","SEA","@","CHW","W",5,2,"None","6-10",7,"Bankhead","Jones","None","2:25","N",6467,"+","None",1989,-7,3,69,91,-22,6,9,-3,0.4,275493
"Friday, Apr 21","boxscore","SEA","@","CHW","W",11,1,"None","7-10",6,"Campbell","Reuss","None","2:37","N",7652,"++","None",1989,-6,10,80,92,-12,7,9,-2,0.4375,283145
"Saturday, Apr 22","boxscore","SEA","@","CHW","L",0,1,"None","7-11",7,"King","Hanson","None","2:14","N",15007,"-","None",1989,-6,-1,80,93,-13,7,10,-3,0.411764705882353,298152
"Sunday, Apr 23","boxscore","SEA","@","CHW","W",10,6,"None","8-11",6,"Trout","Hillegas","None","2:49","D",11216,"+","None",1989,-6,4,90,99,-9,8,10,-2,0.444444444444444,309368
"Monday, Apr 24","boxscore","SEA","@","DET","L",0,1,"None","8-12",6,"Alexander","Langston","None","2:55","N",13174,"-","None",1989,-6.5,-1,90,100,-10,8,11,-3,0.421052631578947,322542
"Tuesday, Apr 25","boxscore","SEA","@","DET","L",2,5,"None","8-13",6,"Tanana","Bankhead","Hernandez","2:34","D",12043,"--","None",1989,-7.5,-3,92,105,-13,8,12,-4,0.4,334585
"Wednesday, Apr 26","boxscore","SEA","None","TOR","W",7,6,"None","9-13",6,"Trout","Wells","Jackson","2:49","N",7399,"+","None",1989,-7.5,1,99,111,-12,9,12,-3,0.428571428571429,341984
"Thursday, Apr 27","boxscore","SEA","None","TOR","L",1,6,"None","9-14",6,"Flanagan","Dunne","None","2:23","N",8600,"-","None",1989,-8,-5,100,117,-17,9,13,-4,0.409090909090909,350584
"Friday, Apr 28","boxscore","SEA","None","BAL","W",11,5,"None","10-14",6,"Reed","Holton","None","3:02","N",10929,"+","None",1989,-8,6,111,122,-11,10,13,-3,0.434782608695652,361513
"Saturday, Apr 29","boxscore","SEA","None","BAL","W",4,3,"None","11-14",5,"Langston","Schmidt","Schooler","2:47","N",14688,"++","None",1989,-7,1,115,125,-10,11,13,-2,0.458333333333333,376201
"Sunday, Apr 30","boxscore","SEA","None","BAL","L",3,4,"None","11-15",6,"Ballard","Trout","Williamson","2:40","D",9452,"-","None",1989,-8,-1,118,129,-11,11,14,-3,0.44,385653
"Monday, May 1","boxscore","SEA","None","DET","W",5,3,"None","12-15",5,"Powell","Morris","Schooler","2:36","N",14788,"+","None",1989,-7,2,123,132,-9,12,14,-2,0.461538461538462,400441
"Tuesday, May 2","boxscore","SEA","None","DET","W",7,2,"None","13-15",5,"Dunne","Hudson","Jackson","2:26","N",10534,"++","None",1989,-6.5,5,130,134,-4,13,14,-1,0.481481481481481,410975
"Wednesday, May 3","boxscore","SEA","None","DET","W",3,2,"None","14-15",5,"Hanson","Alexander","Schooler","2:32","D",9130,"+++","None",1989,-6,1,133,136,-3,14,14,0,0.5,420105
"Saturday, May 6","boxscore","SEA","@","BAL","W",2,1,"None","15-15",5,"Langston","Schmidt","Schooler","2:44","D",NA,"++++","None",1989,-4.5,1,135,137,-2,15,14,1,0.517241379310345,NA
"Saturday, May 6","boxscore","SEA","@","BAL","W",6,5,"None","16-15",5,"Bankhead","Ballard","Schooler","3:09","N",19975,"+++++","1989-05-05 (Rain)",1989,-4.5,1,141,142,-1,16,14,2,0.533333333333333,NA
"Sunday, May 7","boxscore","SEA","@","BAL","W",5,3,"None","17-15",5,"Swift","Bautista","Powell","2:54","D",25982,"++++++","None",1989,-4.5,2,146,145,1,17,14,3,0.548387096774194,NA
"Monday, May 8","boxscore","SEA","@","TOR","L",1,10,"None","17-16",5,"Stieb","Dunne","None","2:51","N",23293,"-","None",1989,-5.5,-9,147,155,-8,17,15,2,0.53125,NA
"Tuesday, May 9","boxscore","SEA","@","TOR","W",4,3,"None","18-16",5,"Hanson","Flanagan","Schooler","2:37","N",24234,"+","None",1989,-5,1,151,158,-7,18,15,3,0.545454545454545,NA
"Wednesday, May 10","boxscore","SEA","@","TOR","L-wo",2,3,"None","18-17",5,"Key","Langston","None","2:05","D",33216,"-","None",1989,-5.5,-1,153,161,-8,18,16,2,0.529411764705882,NA
"Friday, May 12","boxscore","SEA","None","BOS","L",0,2,"None","18-18",5,"Clemens","Bankhead","None","2:31","N",25239,"--","None",1989,-6,-2,153,163,-10,18,17,1,0.514285714285714,NA
"Saturday, May 13","boxscore","SEA","None","BOS","W",14,6,"None","19-18",5,"Reed","Dopson","None","2:58","N",29689,"+","None",1989,-6,8,167,169,-2,19,17,2,0.527777777777778,NA
"Sunday, May 14","boxscore","SEA","None","BOS","W",4,3,"None","20-18",5,"Trout","Boddicker","Schooler","2:24","D",13618,"++","None",1989,-5,1,171,172,-1,20,17,3,0.540540540540541,NA
"Tuesday, May 16","boxscore","SEA","None","MIL","W",6,5,"None","21-18",5,"Jackson","Wegman","Schooler","2:33","N",9651,"+++","None",1989,-4.5,1,177,177,0,21,17,4,0.552631578947368,NA
"Wednesday, May 17","boxscore","SEA","None","MIL","L",6,9,"None","21-19",5,"Crim","Bankhead","Plesac","3:07","N",9271,"-","None",1989,-5.5,-3,183,186,-3,21,18,3,0.538461538461538,NA
"Thursday, May 18","boxscore","SEA","None","MIL","W",9,5,"None","22-19",5,"Swift","Bosio","Schooler","3:28","N",9416,"+","None",1989,-5.5,4,192,191,1,22,18,4,0.55,NA
"Friday, May 19","boxscore","SEA","None","NYY","L",5,9,"None","22-20",5,"Hawkins","Hanson","Guetterman","3:00","N",39340,"-","None",1989,-5.5,-4,197,200,-3,22,19,3,0.536585365853659,NA
"Saturday, May 20","boxscore","SEA","None","NYY","W",6,4,"None","23-20",5,"Trout","LaPoint","Schooler","3:01","N",40563,"+","None",1989,-5.5,2,203,204,-1,23,19,4,0.547619047619048,NA
"Sunday, May 21","boxscore","SEA","None","NYY","L",2,6,"None","23-21",5,"Parker","Langston","None","2:54","D",35524,"-","None",1989,-6.5,-4,205,210,-5,23,20,3,0.534883720930233,NA
"Tuesday, May 23","boxscore","SEA","@","BOS","L-wo",5,6,"None","23-22",5,"Smith","Reed","None","3:15","N",28069,"--","None",1989,-6.5,-1,210,216,-6,23,21,2,0.522727272727273,NA
"Wednesday, May 24","boxscore","SEA","@","BOS","L",5,6,"None","23-23",5,"Boddicker","Hanson","Smith","3:02","N",23784,"---","None",1989,-7.5,-1,215,222,-7,23,22,1,0.511111111111111,NA
"Thursday, May 25","boxscore","SEA","@","BOS","L",0,10,"None","23-24",5,"Smithson","Dunne","None","2:56","N",26335,"----","None",1989,-7.5,-10,215,232,-17,23,23,0,0.5,NA
"Friday, May 26","boxscore","SEA","@","MIL","W",7,2,"None","24-24",5,"Jackson","August","None","3:07","N",16561,"+","None",1989,-7.5,5,222,234,-12,24,23,1,0.51063829787234,NA
"Saturday, May 27","boxscore","SEA","@","MIL","L-wo",2,3,"None","24-25",5,"Plesac","Holman","None","2:51","N",26094,"-","None",1989,-8.5,-1,224,237,-13,24,24,0,0.5,NA
"Sunday, May 28","boxscore","SEA","@","MIL","L",4,6,"None","24-26",5,"Crim","Powell","Plesac","3:12","D",30959,"--","None",1989,-9.5,-2,228,243,-15,24,25,-1,0.489795918367347,NA
"Monday, May 29","boxscore","SEA","@","NYY","L",3,6,"None","24-27",5,"Dotson","Powell","Righetti","2:43","D",31897,"---","None",1989,-9.5,-3,231,249,-18,24,26,-2,0.48,NA
"Tuesday, May 30","boxscore","SEA","@","NYY","W",3,2,"None","25-27",5,"Johnson","Jones","Schooler","2:39","N",15275,"+","None",1989,-9.5,1,234,251,-17,25,26,-1,0.490196078431373,NA
"Wednesday, May 31","boxscore","SEA","@","NYY","L",5,9,"None","25-28",5,"Hawkins","Trout","Guetterman","2:47","N",22946,"-","None",1989,-9.5,-4,239,260,-21,25,27,-2,0.480769230769231,NA
"Thursday, Jun 1","boxscore","SEA","None","TEX","W-wo",3,2,"None","26-28",5,"Schooler","Brown","None","3:08","N",3558,"+","None",1989,-9,1,242,262,-20,26,27,-1,0.490566037735849,NA
"Friday, Jun 2","boxscore","SEA","None","TEX","L",5,9,"None","26-29",5,"Jeffcoat","Swift","Guante","2:52","N",11797,"-","None",1989,-9,-4,247,271,-24,26,28,-2,0.481481481481481,NA
"Saturday, Jun 3","boxscore","SEA","None","TEX","L",1,6,"None","26-30",6,"Ryan","Zavaras","None","2:20","N",24601,"--","None",1989,-10,-5,248,277,-29,26,29,-3,0.472727272727273,NA
"Sunday, Jun 4","boxscore","SEA","None","TEX","W",2,1,"None","27-30",5,"Johnson","Hough","Schooler","2:43","D",11784,"+","None",1989,-10,1,250,278,-28,27,29,-2,0.482142857142857,NA
"Monday, Jun 5","boxscore","SEA","None","KCR","L",3,5,"13","27-31",6,"Gordon","Niedenfuer","None","3:55","N",17429,"-","None",1989,-10,-2,253,283,-30,27,30,-3,0.473684210526316,NA
"Tuesday, Jun 6","boxscore","SEA","None","KCR","W",5,2,"None","28-31",5,"Bankhead","Clarke","None","2:19","N",10171,"+","None",1989,-10,3,258,285,-27,28,30,-2,0.482758620689655,NA
"Wednesday, Jun 7","boxscore","SEA","None","KCR","L",6,9,"None","28-32",5,"Gubicza","Swift","Montgomery","2:46","D",10925,"-","None",1989,-11,-3,264,294,-30,28,31,-3,0.474576271186441,NA
"Friday, Jun 9","boxscore","SEA","@","CLE","L",4,5,"None","28-33",5,"Candiotti","Zavaras","Jones","2:35","N",59671,"--","None",1989,-11,-1,268,299,-31,28,32,-4,0.466666666666667,NA
"Saturday, Jun 10","boxscore","SEA","@","CLE","W",3,1,"None","29-33",5,"Johnson","Farrell","Schooler","2:40","D",11480,"+","None",1989,-11,2,271,300,-29,29,32,-3,0.475409836065574,NA
"Sunday, Jun 11","boxscore","SEA","@","CLE","W",6,3,"None","30-33",5,"Holman","Black","Harris","2:49","D",25390,"++","None",1989,-11,3,277,303,-26,30,32,-2,0.483870967741935,NA
