date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 18",boxscore,CHW,None,DET,L,5,6,None,0-2,7, 2.0,Sorrell,Wyatt,Bridges,None,D,None,--,None
"Thursday, Apr 19",boxscore,CHW,None,DET,W,9,8,None,1-2,6, 1.0,Wyatt,Auker,None,None,D,None,+,None
"Sunday, Apr 22",boxscore,CHW,None,SLB,L,5,6,None,1-3,8, 2.0,Newsom,Wyatt,None,None,D,"14,000",-,None
"Tuesday, Apr 24",boxscore,CHW,@,DET,L,3,7,None,1-4,8, 3.0,Marberry,Heving,None,None,D,None,--,None
"Wednesday, Apr 25",boxscore,CHW,@,DET,W,3,2,None,2-4,5, 2.5,Wyatt,Frazier,None,None,D,None,+,None
"Thursday, Apr 26",boxscore,CHW,@,DET,L,1,2,None,2-5,8, 3.0,Sorrell,Gaston,None,None,D,None,-,None
"Saturday, Apr 28",boxscore,CHW,@,SLB,W,5,2,None,3-5,6, 3.0,Earnshaw,Newsom,Heving,None,D,None,+,None
"Sunday, Apr 29",boxscore,CHW,@,SLB,L,2,6,None,3-6,7, 3.0,Weaver,Tietje,None,2:18,D,None,-,None
"Monday, Apr 30",boxscore,CHW,None,CLE,W,20,10,None,4-6,7, 2.5,Jones,Pearson,Heving,2:25,D,None,+,None
"Tuesday, May 1",boxscore,CHW,None,CLE,L,1,12,None,4-7,7, 3.5,Hudlin,Gaston,None,1:55,D,None,-,None
"Saturday, May 5",boxscore,CHW,@,PHA,L,4,10,None,4-8,8, 4.5,Kline,Wyatt,None,None,D,None,--,None
"Sunday, May 6",boxscore,CHW,@,WSH,L,0,5,None,4-9,8, 5.5,Thomas,Jones,None,1:45,D,None,---,None
"Monday, May 7",boxscore,CHW,@,WSH,L,7,17,None,4-10,8, 6.5,Weaver,Heving,None,None,D,None,----,None
"Tuesday, May 8",boxscore,CHW,@,WSH,L,6,7,None,4-11,8, 7.5,Russell,Wyatt,Crowder,None,D,None,-----,None
"Wednesday, May 9",boxscore,CHW,@,WSH,W,8,1,None,5-11,8, 6.5,Gaston,Burke,None,None,D,None,+,None
"Thursday, May 10",boxscore,CHW,@,NYY,L,3,13,None,5-12,8, 7.5,Ruffing,Earnshaw,None,None,D,None,-,None
"Friday, May 11",boxscore,CHW,@,NYY,L,6,7,14,5-13,8, 8.5,Murphy,Wyatt,None,None,D,None,--,None
"Saturday, May 12",boxscore,CHW,@,NYY,L,3,4,10,5-14,8, 9.5,Allen,Lyons,None,None,D,None,---,None
"Sunday, May 13",boxscore,CHW,@,BOS,L,2,14,None,5-15,8, 10.5,Rhodes,Gaston,None,2:02,D,"15,000",----,None
"Monday, May 14",boxscore,CHW,@,BOS,W,8,2,None,6-15,8, 10.0,Earnshaw,Johnson,None,None,D,None,+,None
"Thursday, May 17",boxscore,CHW,None,PHA,W,7,2,None,7-15,8, 9.0,Jones,Cain,Wyatt,None,D,None,++,None
"Friday, May 18",boxscore,CHW,None,PHA,W,5,4,None,8-15,8, 8.0,Lyons,Cascarella,None,None,D,None,+++,None
"Saturday, May 19",boxscore,CHW,None,PHA,W,14,10,None,9-15,8, 8.0,Gaston,Matuzak,Wyatt,None,D,None,++++,None
"Sunday, May 20",boxscore,CHW,None,BOS,L,5,6,None,9-16,8, 8.0,Pennock,Wyatt,Johnson,2:33,D,None,-,None
"Monday, May 21",boxscore,CHW,None,BOS,L,10,13,10,9-17,8, 8.0,Welch,Wyatt,None,None,D,None,--,None
"Tuesday, May 22",boxscore,CHW,None,BOS,W,6,5,None,10-17,8, 7.0,Jones,Ostermueller,None,None,D,None,+,None
"Wednesday, May 23",boxscore,CHW,None,NYY,W,14,2,None,11-17,8, 6.0,Lyons,Ruffing,None,None,D,None,++,None
"Thursday, May 24",boxscore,CHW,None,NYY,L,1,2,None,11-18,8, 7.0,Gomez,Gaston,None,None,D,None,-,None
"Friday, May 25",boxscore,CHW,None,NYY,W,7,5,None,12-18,8, 6.0,Earnshaw,Uhle,None,None,D,None,+,None
"Saturday, May 26",boxscore,CHW,None,WSH,L,7,9,None,12-19,8, 7.0,Crowder,Gallivan,None,None,D,None,-,None
"Sunday, May 27",boxscore,CHW,None,WSH,L,6,9,None,12-20,8, 7.0,Weaver,Jones,Russell,2:10,D,"18,500",--,None
"Monday, May 28",boxscore,CHW,None,WSH,W,11,7,None,13-20,8, 7.0,Lyons,Thomas,None,None,D,None,+,None
"Tuesday, May 29",boxscore,CHW,@,CLE,L,0,5,None,13-21,8, 8.0,Harder,Gaston,None,1:43,D,None,-,None
"Wednesday, May 30",boxscore,CHW,@,CLE,W,8,7,12,14-21,8, 8.0,Wyatt,Brown,Heving,3:02,D,None,+,None
"Wednesday, May 30",boxscore,CHW,@,CLE,L,4,5,None,14-22,8, 8.0,Hudlin,Gallivan,None,1:55,D,None,-,None
"Thursday, May 31",boxscore,CHW,@,CLE,W,12,5,None,15-22,8, 7.0,Jones,Bean,None,2:19,D,None,+,None
"Friday, Jun 1",boxscore,CHW,None,DET,L,1,3,None,15-23,8, 7.5,Rowe,Lyons,None,None,D,None,-,None
"Saturday, Jun 2",boxscore,CHW,None,DET,L,0,12,None,15-24,8, 7.5,Marberry,Gaston,None,None,D,None,--,None
"Sunday, Jun 3",boxscore,CHW,None,DET,L,2,11,None,15-25,8, 8.5,Bridges,Earnshaw,None,1:52,D,None,---,None
"Tuesday, Jun 5",boxscore,CHW,None,SLB,W,8,2,None,16-25,8, 8.0,Jones,Blaeholder,None,None,D,None,+,None
"Tuesday, Jun 5",boxscore,CHW,None,SLB,L,5,10,None,16-26,8, 8.0,Coffman,Tietje,None,None,D,None,-,1934-04-20 (Rain)
"Wednesday, Jun 6",boxscore,CHW,None,SLB,L,2,3,None,16-27,8, 9.0,Hadley,Lyons,None,None,D,None,--,None
"Thursday, Jun 7",boxscore,CHW,None,SLB,L,3,5,None,16-28,8, 10.0,Newsom,Gaston,Knott,None,D,None,---,None
"Friday, Jun 8",boxscore,CHW,@,DET,L,5,13,None,16-29,8, 11.0,Marberry,Earnshaw,None,None,D,None,----,None
"Saturday, Jun 9",boxscore,CHW,@,DET,L,5,8,None,16-30,8, 12.0,Auker,Wyatt,None,None,D,None,-----,None
"Sunday, Jun 10",boxscore,CHW,@,DET,W,3,1,None,17-30,8, 11.0,Jones,Rowe,None,1:52,D,None,+,None
"Wednesday, Jun 13",boxscore,CHW,@,WSH,L,3,11,None,17-31,8, 12.0,Whitehill,Lyons,None,2:00,D,None,-,None
"Wednesday, Jun 13",boxscore,CHW,@,WSH,L,11,13,None,17-32,8, 12.0,McColl,Gaston,Crowder,None,D,None,--,1934-06-12 (Rain)
"Thursday, Jun 14",boxscore,CHW,@,WSH,L,1,5,None,17-33,8, 12.5,Weaver,Earnshaw,None,None,D,None,---,None
"Friday, Jun 15",boxscore,CHW,@,WSH,L,7,8,None,17-34,8, 13.5,Crowder,Heving,None,None,D,None,----,None
"Saturday, Jun 16",boxscore,CHW,@,PHA,W,9,7,None,18-34,8, 14.0,Lyons,Benton,None,2:14,D,None,+,None
"Saturday, Jun 16",boxscore,CHW,@,PHA,L,6,7,11,18-35,8, 14.0,Cascarella,Wyatt,None,None,D,None,-,1934-05-03 (Rain)
"Sunday, Jun 17",boxscore,CHW,@,PHA,L,2,3,None,18-36,8, 14.5,Marcum,Gaston,None,1:37,D,None,--,None
"Monday, Jun 18",boxscore,CHW,@,PHA,W,3,2,None,19-36,8, 13.0,Earnshaw,Cain,None,1:52,D,None,+,None
