"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","record_so_far","attendance_so_far"
"Friday, May 2","boxscore","MIA","None","LAD","W",6,3,"None","15-14",4,"Koehler","Beckett","None","3:08","N",20722,"++++","None",2014,-2.5,3,127,111,16,14,14,0.5,596705
"Saturday, May 3","boxscore","MIA","None","LAD","L",7,9,"11","15-15",4,"League","Marmol","None","4:07","N",24104,"-","None",2014,-2.5,-2,134,120,14,14,15,0.482758620689655,620809
"Sunday, May 4","boxscore","MIA","None","LAD","W-wo",5,4,"None","16-15",4,"Ramos","Wright","None","3:06","D",30145,"+","None",2014,-1.5,1,139,124,15,15,15,0.5,650954
"Monday, May 5","boxscore","MIA","None","NYM","W-wo",4,3,"None","17-15",3,"Cishek","Rice","None","2:53","N",20606,"++","None",2014,-1,1,143,127,16,16,15,0.516129032258065,671560
"Tuesday, May 6","boxscore","MIA","None","NYM","W",3,0,"None","18-15",2,"Alvarez","Colon","None","2:08","N",18315,"+++","None",2014,-0.5,3,146,127,19,17,15,0.53125,689875
"Wednesday, May 7","boxscore","MIA","None","NYM","W-wo",1,0,"None","19-15",1,"Cishek","Torres","None","2:40","D",18010,"++++","None",2014,0,1,147,127,20,18,15,0.545454545454545,707885
"Thursday, May 8","boxscore","MIA","@","SDP","W",3,1,"11","20-15",1,"Ramos","Thayer","Cishek","3:22","N",17832,"+++++","None",2014,0.5,2,150,128,22,19,15,0.558823529411765,725717
"Friday, May 9","boxscore","MIA","@","SDP","L",1,10,"None","20-16",1,"Ross","Fernandez","None","2:54","N",22553,"-","None",2014,0,-9,151,138,13,19,16,0.542857142857143,748270
"Saturday, May 10","boxscore","MIA","@","SDP","L",3,9,"None","20-17",2,"Stults","Marmol","None","3:21","N",27719,"--","None",2014,-1,-6,154,147,7,19,17,0.527777777777778,775989
"Sunday, May 11","boxscore","MIA","@","SDP","L",4,5,"None","20-18",2,"Erlin","Alvarez","Street","3:29","D",17682,"---","None",2014,-2,-1,158,152,6,19,18,0.513513513513513,793671
"Monday, May 12","boxscore","MIA","@","LAD","L",5,6,"None","20-19",3,"Haren","Koehler","Jansen","3:31","N",37187,"----","None",2014,-2,-1,163,158,5,19,19,0.5,830858
"Tuesday, May 13","boxscore","MIA","@","LAD","L",1,7,"None","20-20",3,"Beckett","Turner","None","3:02","N",50349,"-----","None",2014,-3,-6,164,165,-1,19,20,0.487179487179487,881207
"Wednesday, May 14","boxscore","MIA","@","LAD","W",13,3,"None","21-20",3,"DeSclafani","Maholm","Wolf","3:20","N",39498,"+","None",2014,-2,10,177,168,9,20,20,0.5,920705
"Thursday, May 15","boxscore","MIA","@","SFG","L",4,6,"None","21-21",3,"Cain","Eovaldi","Romo","2:53","N",41597,"-","None",2014,-2.5,-2,181,174,7,20,21,0.48780487804878,962302
"Friday, May 16","boxscore","MIA","@","SFG","W",7,5,"None","22-21",3,"Dunn","Casilla","Cishek","3:17","N",41819,"+","None",2014,-1.5,2,188,179,9,21,21,0.5,1004121
"Saturday, May 17","boxscore","MIA","@","SFG","W",5,0,"None","23-21",2,"Koehler","Lincecum","Cishek","2:57","N",41619,"++","None",2014,-0.5,5,193,179,14,22,21,0.511627906976744,1045740
"Sunday, May 18","boxscore","MIA","@","SFG","L",1,4,"None","23-22",3,"Vogelsong","Turner","Romo","3:04","D",41551,"-","None",2014,-1.5,-3,194,183,11,22,22,0.5,1087291
"Tuesday, May 20","boxscore","MIA","None","PHI","L",5,6,"None","23-23",3,"Burnett","DeSclafani","Papelbon","3:30","N",18699,"--","None",2014,-3,-1,199,189,10,22,23,0.488888888888889,1105990
"Wednesday, May 21","boxscore","MIA","None","PHI","W",14,5,"None","24-23",3,"Eovaldi","Kendrick","None","3:39","N",18257,"+","None",2014,-2,9,213,194,19,23,23,0.5,1124247
"Thursday, May 22","boxscore","MIA","None","PHI","W-wo",4,3,"None","25-23",2,"Cishek","Diekman","None","2:46","D",25507,"++","None",2014,-2,1,217,197,20,24,23,0.51063829787234,1149754
"Friday, May 23","boxscore","MIA","None","MIL","L",5,9,"None","25-24",2,"Estrada","Koehler","None","2:54","N",18989,"-","None",2014,-3,-4,222,206,16,24,24,0.5,1168743
"Saturday, May 24","boxscore","MIA","None","MIL","W",2,1,"None","26-24",2,"Turner","Peralta","Cishek","3:03","D",25819,"+","None",2014,-2,1,224,207,17,25,24,0.510204081632653,1194562
"Sunday, May 25","boxscore","MIA","None","MIL","L",1,7,"None","26-25",2,"Nelson","Wolf","None","3:16","D",21897,"-","None",2014,-3,-6,225,214,11,25,25,0.5,1216459
"Monday, May 26","boxscore","MIA","@","WSN","W",3,2,"None","27-25",2,"Eovaldi","Roark","Cishek","2:46","D",33677,"+","None",2014,-2,1,228,216,12,26,25,0.509803921568627,1250136
"Wednesday, May 28","boxscore","MIA","@","WSN","W",8,5,"10","28-25",2,"Slowey","Blevins","None","3:47","N",24830,"++","None",2014,-0.5,3,236,221,15,27,25,0.519230769230769,1274966
"Friday, May 30","boxscore","MIA","None","ATL","L",2,3,"None","28-26",2,"Teheran","Koehler","Kimbrel","2:53","N",18469,"-","None",2014,-1,-1,238,224,14,27,26,0.509433962264151,1293435
"Saturday, May 31","boxscore","MIA","None","ATL","L",5,9,"None","28-27",2,"Santana","Turner","Kimbrel","3:28","D",26875,"--","None",2014,-2,-4,243,233,10,27,27,0.5,1320310
"Sunday, Jun 1","boxscore","MIA","None","ATL","L",2,4,"None","28-28",2,"Wood","Cishek","Simmons","2:39","D",21997,"---","None",2014,-3,-2,245,237,8,27,28,0.490909090909091,1342307
"Monday, Jun 2","boxscore","MIA","None","TBR","W",3,1,"None","29-28",2,"Wolf","Cobb","Cishek","2:33","N",18155,"+","None",2014,-2.5,2,248,238,10,28,28,0.5,1360462
"Tuesday, Jun 3","boxscore","MIA","None","TBR","W",1,0,"None","30-28",2,"Alvarez","Archer","None","2:10","N",21303,"++","None",2014,-1.5,1,249,238,11,29,28,0.508771929824561,1381765
"Wednesday, Jun 4","boxscore","MIA","@","TBR","W",5,4,"None","31-28",2,"Koehler","Price","Cishek","3:17","N",10897,"+++","None",2014,-0.5,1,254,242,12,30,28,0.517241379310345,1392662
"Thursday, Jun 5","boxscore","MIA","@","TBR","W",11,6,"None","32-28",1,"Turner","Odorizzi","None","3:45","D",10442,"++++","None",2014,0,5,265,248,17,31,28,0.525423728813559,1403104
"Friday, Jun 6","boxscore","MIA","@","CHC","L-wo",3,5,"13","32-29",2,"Villanueva","Slowey","None","4:02","D",28495,"-","None",2014,-1,-2,268,253,15,31,29,0.516666666666667,1431599
"Saturday, Jun 7","boxscore","MIA","@","CHC","L",2,5,"None","32-30",2,"Samardzija","Wolf","Strop","2:49","D",33786,"--","None",2014,-1,-3,270,258,12,31,30,0.508196721311475,1465385
"Sunday, Jun 8","boxscore","MIA","@","CHC","W",4,3,"None","33-30",1,"Dunn","Strop","Cishek","3:18","D",33134,"+","None",2014,0,1,274,261,13,32,30,0.516129032258065,1498519
"Tuesday, Jun 10","boxscore","MIA","@","TEX","W",8,5,"None","34-30",3,"Morris","Frasor","Cishek","3:39","N",28845,"++","None",2014,-0.5,3,282,266,16,33,30,0.523809523809524,1527364
"Wednesday, Jun 11","boxscore","MIA","@","TEX","L",0,6,"None","34-31",3,"Darvish","Turner","None","2:37","N",31512,"-","None",2014,-1.5,-6,282,272,10,33,31,0.515625,1558876
"Friday, Jun 13","boxscore","MIA","None","PIT","L",6,8,"13","34-32",3,"Gomez","Dunn","None","4:26","N",19054,"--","None",2014,-1,-2,288,280,8,33,32,0.507692307692308,1577930
"Saturday, Jun 14","boxscore","MIA","None","PIT","L",6,8,"None","34-33",3,"Morton","Wolf","Grilli","3:09","D",21195,"---","None",2014,-1,-2,294,288,6,33,33,0.5,1599125
"Sunday, Jun 15","boxscore","MIA","None","PIT","W-wo",3,2,"10","35-33",2,"Ramos","Hughes","None","3:22","D",25953,"+","None",2014,-1,1,297,290,7,34,33,0.507462686567164,1625078
"Monday, Jun 16","boxscore","MIA","None","CHC","L",4,5,"13","35-34",3,"Villanueva","Turner","Russell","4:39","N",19170,"-","None",2014,-1,-1,301,295,6,34,34,0.5,1644248
"Tuesday, Jun 17","boxscore","MIA","None","CHC","W",6,5,"None","36-34",2,"Dyson","Schlitter","Cishek","3:11","N",20860,"+","None",2014,-0.5,1,307,300,7,35,34,0.507246376811594,1665108
"Wednesday, Jun 18","boxscore","MIA","None","CHC","L",1,6,"None","36-35",2,"Arrieta","Eovaldi","None","2:54","D",27032,"-","None",2014,-1.5,-5,308,306,2,35,35,0.5,1692140
"Thursday, Jun 19","boxscore","MIA","None","NYM","L",0,1,"None","36-36",3,"Wheeler","Heaney","None","2:35","N",20334,"--","None",2014,-1.5,-1,308,307,1,35,36,0.492957746478873,1712474
"Friday, Jun 20","boxscore","MIA","None","NYM","W",3,2,"None","37-36",3,"Alvarez","Matsuzaka","Cishek","3:19","N",19725,"+","None",2014,-1,1,311,309,2,36,36,0.5,1732199
"Saturday, Jun 21","boxscore","MIA","None","NYM","L",0,4,"None","37-37",3,"deGrom","Koehler","None","2:38","D",24502,"-","None",2014,-1.5,-4,311,313,-2,36,37,0.493150684931507,1756701
"Sunday, Jun 22","boxscore","MIA","None","NYM","L",5,11,"None","37-38",3,"Niese","DeSclafani","None","3:09","D",24613,"--","None",2014,-2.5,-6,316,324,-8,36,38,0.486486486486487,1781314
"Monday, Jun 23","boxscore","MIA","@","PHI","W",4,0,"None","38-38",3,"Eovaldi","Hernandez","None","3:14","N",32161,"+","None",2014,-2.5,4,320,324,-4,37,38,0.493333333333333,1813475
"Tuesday, Jun 24","boxscore","MIA","@","PHI","L",4,7,"None","38-39",3,"Buchanan","Heaney","Papelbon","3:15","N",24860,"-","None",2014,-3.5,-3,324,331,-7,37,39,0.486842105263158,1838335
"Wednesday, Jun 25","boxscore","MIA","@","PHI","W",3,2,"None","39-39",3,"Alvarez","Burnett","Cishek","2:53","N",23360,"+","None",2014,-2.5,1,327,333,-6,38,39,0.493506493506494,1861695
"Thursday, Jun 26","boxscore","MIA","@","PHI","L-wo",3,5,"14","39-40",3,"De Fratus","Hatcher","None","4:41","N",34168,"-","None",2014,-2.5,-2,330,338,-8,38,40,0.487179487179487,1895863
"Friday, Jun 27","boxscore","MIA","None","OAK","L",5,9,"None","39-41",3,"Gregerson","Cishek","None","3:14","N",18666,"--","None",2014,-2.5,-4,335,347,-12,38,41,0.481012658227848,1914529
"Saturday, Jun 28","boxscore","MIA","None","OAK","L",6,7,"14","39-42",3,"Johnson","Turner","Francis","4:47","D",19358,"---","None",2014,-4,-1,341,354,-13,38,42,0.475,1933887
"Sunday, Jun 29","boxscore","MIA","None","OAK","L",3,4,"None","39-43",3,"Milone","Heaney","Cook","2:48","D",21917,"----","None",2014,-5,-1,344,358,-14,38,43,0.469135802469136,1955804
"Tuesday, Jul 1","boxscore","MIA","None","PHI","W-wo",5,4,"11","40-43",3,"Morris","De Fratus","None","3:37","N",18518,"+","None",2014,-5.5,1,349,362,-13,39,43,0.475609756097561,1974322
"Wednesday, Jul 2","boxscore","MIA","None","PHI","W",5,0,"None","41-43",3,"Koehler","Hamels","None","3:11","N",20084,"++","None",2014,-5.5,5,354,362,-8,40,43,0.481927710843373,1994406
"Thursday, Jul 3","boxscore","MIA","None","PHI","L",4,5,"None","41-44",3,"Diekman","Cishek","Papelbon","3:12","N",24915,"-","None",2014,-6,-1,358,367,-9,40,44,0.476190476190476,2019321
"Friday, Jul 4","boxscore","MIA","@","STL","L",2,3,"None","41-45",3,"Lynn","Eovaldi","Rosenthal","3:01","N",46131,"--","None",2014,-7,-1,360,370,-10,40,45,0.470588235294118,2065452
"Saturday, Jul 5","boxscore","MIA","@","STL","W",6,5,"None","42-45",3,"Dunn","Rosenthal","Cishek","3:31","D",45445,"+","None",2014,-7,1,366,375,-9,41,45,0.476744186046512,2110897
"Sunday, Jul 6","boxscore","MIA","@","STL","W",8,4,"None","43-45",3,"Alvarez","Gonzales","None","3:13","D",42160,"++","None",2014,-6,4,374,379,-5,42,45,0.482758620689655,2153057
"Monday, Jul 7","boxscore","MIA","@","ARI","L",1,9,"None","43-46",3,"Anderson","Koehler","None","2:56","N",17103,"-","None",2014,-6,-8,375,388,-13,42,46,0.477272727272727,2170160
"Tuesday, Jul 8","boxscore","MIA","@","ARI","W",2,1,"None","44-46",3,"Dunn","Reed","Cishek","2:33","N",18319,"+","None",2014,-5,1,377,389,-12,43,46,0.48314606741573,2188479
"Wednesday, Jul 9","boxscore","MIA","@","ARI","L-wo",3,4,"10","44-47",3,"Ziegler","Cishek","None","2:53","D",18268,"-","None",2014,-6,-1,380,393,-13,43,47,0.477777777777778,2206747
"Friday, Jul 11","boxscore","MIA","@","NYM","L",1,7,"None","44-48",3,"Wheeler","Alvarez","None","2:43","N",25914,"--","None",2014,-5.5,-6,381,400,-19,43,48,0.472527472527473,2232661
"Saturday, Jul 12","boxscore","MIA","@","NYM","L",4,5,"None","44-49",3,"Black","Dunn","Mejia","2:52","D",35283,"---","None",2014,-6.5,-1,385,405,-20,43,49,0.467391304347826,2267944
"Sunday, Jul 13","boxscore","MIA","@","NYM","L",1,9,"None","44-50",4,"deGrom","Hand","None","3:19","D",28187,"----","None",2014,-7.5,-8,386,414,-28,43,50,0.462365591397849,2296131
"Friday, Jul 18","boxscore","MIA","None","SFG","L",1,9,"None","44-51",4,"Bumgarner","Eovaldi","None","3:00","N",23017,"-----","None",2014,-8.5,-8,387,423,-36,43,51,0.457446808510638,2319148
"Saturday, Jul 19","boxscore","MIA","None","SFG","L",3,5,"None","44-52",4,"Hudson","Alvarez","Casilla","3:01","N",24882,"------","None",2014,-8.5,-2,390,428,-38,43,52,0.452631578947368,2344030
"Sunday, Jul 20","boxscore","MIA","None","SFG","W",3,2,"None","45-52",4,"Hand","Lincecum","Cishek","2:41","D",25221,"+","None",2014,-8.5,1,393,430,-37,44,52,0.458333333333333,2369251
"Monday, Jul 21","boxscore","MIA","@","ATL","W",3,1,"10","46-52",3,"Morris","Simmons","Cishek","3:36","N",26766,"++","None",2014,-8.5,2,396,431,-35,45,52,0.463917525773196,2396017
"Tuesday, Jul 22","boxscore","MIA","@","ATL","W",6,5,"None","47-52",3,"Turner","Minor","Cishek","3:13","N",22998,"+++","None",2014,-8.5,1,402,436,-34,46,52,0.469387755102041,2419015
"Wednesday, Jul 23","boxscore","MIA","@","ATL","L",1,6,"None","47-53",4,"Santana","Eovaldi","None","2:42","N",20102,"-","None",2014,-8.5,-5,403,442,-39,46,53,0.464646464646465,2439117
"Thursday, Jul 24","boxscore","MIA","@","ATL","W",3,2,"None","48-53",3,"Alvarez","Kimbrel","Cishek","2:33","N",26446,"+","None",2014,-8,1,406,444,-38,47,53,0.47,2465563
"Friday, Jul 25","boxscore","MIA","@","HOU","W",2,0,"None","49-53",3,"Hand","Keuchel","Cishek","2:59","N",23132,"++","None",2014,-8,2,408,444,-36,48,53,0.475247524752475,2488695
"Saturday, Jul 26","boxscore","MIA","@","HOU","W",7,3,"None","50-53",3,"Koehler","Cosart","None","3:29","N",28968,"+++","None",2014,-7,4,415,447,-32,49,53,0.480392156862745,2517663
"Sunday, Jul 27","boxscore","MIA","@","HOU","W",4,2,"None","51-53",3,"Turner","McHugh","Cishek","3:00","D",17858,"++++","None",2014,-7,2,419,449,-30,50,53,0.485436893203884,2535521
"Monday, Jul 28","boxscore","MIA","None","WSN","W-wo",7,6,"None","52-53",3,"Dunn","Soriano","None","3:17","N",20027,"+++++","None",2014,-6,1,426,455,-29,51,53,0.490384615384615,2555548
"Tuesday, Jul 29","boxscore","MIA","None","WSN","W",3,0,"None","53-53",3,"Alvarez","Strasburg","Cishek","3:07","N",22672,"++++++","None",2014,-5,3,429,455,-26,52,53,0.495238095238095,2578220
"Wednesday, Jul 30","boxscore","MIA","None","WSN","L",3,4,"None","53-54",3,"Roark","Hand","Storen","3:20","D",26319,"-","None",2014,-6,-1,432,459,-27,52,54,0.490566037735849,2604539
"Thursday, Jul 31","boxscore","MIA","None","CIN","L",1,3,"None","53-55",3,"Cueto","Koehler","Chapman","2:43","N",18056,"--","None",2014,-6,-2,433,462,-29,52,55,0.485981308411215,2622595
"Friday, Aug 1","boxscore","MIA","None","CIN","L",2,5,"None","53-56",3,"Latos","Cosart","Chapman","2:58","N",20410,"---","None",2014,-6,-3,435,467,-32,52,56,0.481481481481481,2643005
"Saturday, Aug 2","boxscore","MIA","None","CIN","W-wo",2,1,"10","54-56",3,"Dunn","LeCure","None","3:11","N",25159,"+","None",2014,-6,1,437,468,-31,53,56,0.486238532110092,2668164
"Sunday, Aug 3","boxscore","MIA","None","CIN","L",3,7,"None","54-57",3,"Leake","Turner","None","3:05","D",26707,"-","None",2014,-7,-4,440,475,-35,53,57,0.481818181818182,2694871
"Tuesday, Aug 5","boxscore","MIA","@","PIT","W",6,3,"None","55-57",3,"Ramos","Hughes","None","3:03","N",26734,"+","None",2014,-5.5,3,446,478,-32,54,57,0.486486486486487,2721605
"Wednesday, Aug 6","boxscore","MIA","@","PIT","L",3,7,"None","55-58",3,"Locke","Koehler","None","2:43","N",26976,"-","None",2014,-6.5,-4,449,485,-36,54,58,0.482142857142857,2748581
"Thursday, Aug 7","boxscore","MIA","@","PIT","L",2,7,"None","55-59",3,"Volquez","Flynn","None","3:03","N",29035,"--","None",2014,-7.5,-5,451,492,-41,54,59,0.47787610619469,2777616
"Friday, Aug 8","boxscore","MIA","@","CIN","W",2,1,"None","56-59",3,"Eovaldi","Leake","Cishek","2:40","N",31193,"+","None",2014,-6.5,1,453,493,-40,55,59,0.482456140350877,2808809
"Saturday, Aug 9","boxscore","MIA","@","CIN","W",4,3,"None","57-59",3,"Penny","LeCure","Cishek","3:27","N",34768,"++","None",2014,-6.5,1,457,496,-39,56,59,0.48695652173913,2843577
"Sunday, Aug 10","boxscore","MIA","@","CIN","L",2,7,"None","57-60",3,"Cueto","Hand","None","2:45","D",36122,"-","None",2014,-6.5,-5,459,503,-44,56,60,0.482758620689655,2879699
"Monday, Aug 11","boxscore","MIA","None","STL","W",6,5,"None","58-60",3,"Koehler","Miller","Cishek","2:56","N",21144,"+","None",2014,-6,1,465,508,-43,57,60,0.487179487179487,2900843
"Tuesday, Aug 12","boxscore","MIA","None","STL","W",3,0,"None","59-60",3,"Cosart","Wainwright","Dunn","2:34","N",22703,"++","None",2014,-6,3,468,508,-40,58,60,0.491525423728814,2923546
"Wednesday, Aug 13","boxscore","MIA","None","STL","L",2,5,"None","59-61",3,"Masterson","Eovaldi","None","2:40","N",20044,"-","None",2014,-7,-3,470,513,-43,58,61,0.487394957983193,2943590
"Thursday, Aug 14","boxscore","MIA","None","ARI","W-wo",5,4,"10","60-61",3,"Dunn","Hagens","None","3:31","N",17074,"+","None",2014,-7,1,475,517,-42,59,61,0.491666666666667,2960664
"Friday, Aug 15","boxscore","MIA","None","ARI","L",2,3,"None","60-62",3,"Cahill","Hand","Reed","2:55","N",18286,"-","None",2014,-8,-1,477,520,-43,59,62,0.487603305785124,2978950
"Saturday, Aug 16","boxscore","MIA","None","ARI","W",2,1,"None","61-62",3,"Alvarez","Miley","Cishek","2:25","N",19563,"+","None",2014,-8,1,479,521,-42,60,62,0.491803278688525,2998513
"Sunday, Aug 17","boxscore","MIA","None","ARI","W",10,3,"None","62-62",3,"Koehler","Collmenter","None","2:56","D",19296,"++","None",2014,-8,7,489,524,-35,61,62,0.495934959349593,3017809
"Tuesday, Aug 19","boxscore","MIA","None","TEX","W-wo",4,3,"10","63-62",3,"Dyson","Cotts","None","3:59","N",20277,"+++","None",2014,-8.5,1,493,527,-34,62,62,0.5,3038086
"Wednesday, Aug 20","boxscore","MIA","None","TEX","L",4,5,"None","63-63",3,"Martinez","Eovaldi","Feliz","2:55","D",16672,"-","None",2014,-9.5,-1,497,532,-35,62,63,0.496,3054758
"Friday, Aug 22","boxscore","MIA","@","COL","W",13,5,"None","64-63",3,"Alvarez","Morales","None","3:36","N",30674,"+","None",2014,-9,8,510,537,-27,63,63,0.5,3085432
"Saturday, Aug 23","boxscore","MIA","@","COL","L-wo",4,5,"13","64-64",3,"Belisle","Dyson","None","4:28","N",31109,"-","None",2014,-10,-1,514,542,-28,63,64,0.496062992125984,3116541
"Sunday, Aug 24","boxscore","MIA","@","COL","L",4,7,"None","64-65",3,"Bergman","Hand","Hawkins","3:07","D",40509,"--","None",2014,-11,-3,518,549,-31,63,65,0.4921875,3157050
"Monday, Aug 25","boxscore","MIA","@","LAA","W",7,1,"None","65-65",3,"Cosart","LeBlanc","None","2:57","N",35350,"+","None",2014,-10,6,525,550,-25,64,65,0.496124031007752,3192400
"Tuesday, Aug 26","boxscore","MIA","@","LAA","L",2,8,"None","65-66",3,"Shoemaker","Eovaldi","None","3:01","N",33028,"-","None",2014,-10,-6,527,558,-31,64,66,0.492307692307692,3225428
"Wednesday, Aug 27","boxscore","MIA","@","LAA","L",1,6,"None","65-67",3,"Santiago","Alvarez","None","2:51","N",34657,"--","None",2014,-10,-5,528,564,-36,64,67,0.488549618320611,3260085
"Friday, Aug 29","boxscore","MIA","@","ATL","L",2,5,"None","65-68",3,"Carpenter","Hatcher","Kimbrel","3:01","N",26278,"---","None",2014,-11,-3,530,569,-39,64,68,0.484848484848485,3286363
"Saturday, Aug 30","boxscore","MIA","@","ATL","W",4,0,"None","66-68",3,"Cosart","Harang","None","2:54","N",25335,"+","None",2014,-11,4,534,569,-35,65,68,0.488721804511278,3311698
"Sunday, Aug 31","boxscore","MIA","@","ATL","L",0,1,"None","66-69",3,"Wood","Eovaldi","Kimbrel","2:33","N",45754,"-","None",2014,-11,-1,534,570,-36,65,69,0.485074626865672,3357452
"Monday, Sep 1","boxscore","MIA","None","NYM","W",9,6,"None","67-69",3,"Ramos","Familia","Cishek","3:32","D",23090,"+","None",2014,-11,3,543,576,-33,66,69,0.488888888888889,3380542
"Tuesday, Sep 2","boxscore","MIA","None","NYM","L",6,8,"None","67-70",3,"Niese","Penny","Mejia","3:10","N",17745,"-","None",2014,-11,-2,549,584,-35,66,70,0.485294117647059,3398287
"Wednesday, Sep 3","boxscore","MIA","None","NYM","L",3,4,"None","67-71",3,"Torres","Dunn","Mejia","3:07","N",17737,"--","None",2014,-12,-1,552,588,-36,66,71,0.481751824817518,3416024
"Friday, Sep 5","boxscore","MIA","None","ATL","W",11,3,"None","68-71",3,"Cosart","Harang","None","2:48","N",19951,"+","None",2014,-11,8,563,591,-28,67,71,0.485507246376812,3435975
"Saturday, Sep 6","boxscore","MIA","None","ATL","L",3,4,"10","68-72",3,"Carpenter","Morris","Kimbrel","3:28","N",25485,"-","None",2014,-11,-1,566,595,-29,67,72,0.482014388489209,3461460
"Sunday, Sep 7","boxscore","MIA","None","ATL","W",4,0,"None","69-72",3,"Hand","Teheran","None","2:44","D",20013,"+","None",2014,-11,4,570,595,-25,68,72,0.485714285714286,3481473
"Monday, Sep 8","boxscore","MIA","@","MIL","W",6,4,"None","70-72",3,"Penny","Gallardo","Cishek","2:50","N",31203,"++","None",2014,-11,2,576,599,-23,69,72,0.48936170212766,3512676
"Tuesday, Sep 9","boxscore","MIA","@","MIL","W",6,3,"None","71-72",3,"Morris","Rodriguez","Cishek","3:50","N",29590,"+++","None",2014,-11,3,582,602,-20,70,72,0.492957746478873,3542266
"Wednesday, Sep 10","boxscore","MIA","@","MIL","L",1,4,"None","71-73",3,"Peralta","Cosart","Rodriguez","2:59","N",25219,"-","None",2014,-11,-3,583,606,-23,70,73,0.48951048951049,3567485
"Thursday, Sep 11","boxscore","MIA","@","MIL","L",2,4,"None","71-74",3,"Fiers","Eovaldi","Rodriguez","3:19","N",34028,"--","None",2014,-12,-2,585,610,-25,70,74,0.486111111111111,3601513
"Friday, Sep 12","boxscore","MIA","@","PHI","L-wo",1,3,"10","71-75",3,"Diekman","Jennings","None","3:02","N",27039,"---","None",2014,-12,-2,586,613,-27,70,75,0.482758620689655,3628552
"Saturday, Sep 13","boxscore","MIA","@","PHI","L",1,2,"None","71-76",3,"Kendrick","Hand","Papelbon","2:33","N",26163,"----","None",2014,-13,-1,587,615,-28,70,76,0.479452054794521,3654715
"Sunday, Sep 14","boxscore","MIA","@","PHI","W",5,4,"None","72-76",3,"DeSclafani","Papelbon","Cishek","3:20","D",30201,"+","None",2014,-13,1,592,619,-27,71,76,0.482993197278912,3684916
"Monday, Sep 15","boxscore","MIA","@","NYM","W",6,5,"None","73-76",3,"Dyson","Familia","Cishek","3:10","N",23027,"++","None",2014,-13,1,598,624,-26,72,76,0.486486486486487,3707943
"Tuesday, Sep 16","boxscore","MIA","@","NYM","L",1,9,"None","73-77",3,"Colon","Eovaldi","None","2:47","N",21602,"-","None",2014,-14,-8,599,633,-34,72,77,0.483221476510067,3729545
"Wednesday, Sep 17","boxscore","MIA","@","NYM","W",4,3,"None","74-77",3,"Alvarez","Gee","Cishek","3:07","N",23892,"+","None",2014,-13,1,603,636,-33,73,77,0.486666666666667,3753437
"Thursday, Sep 18","boxscore","MIA","None","WSN","L",2,6,"None","74-78",3,"Gonzalez","Hand","None","2:46","N",18010,"-","None",2014,-14,-4,605,642,-37,73,78,0.483443708609272,3771447
"Friday, Sep 19","boxscore","MIA","None","WSN","L",2,3,"None","74-79",3,"Fister","Koehler","Storen","2:47","N",19815,"--","None",2014,-15,-1,607,645,-38,73,79,0.480263157894737,3791262
"Saturday, Sep 20","boxscore","MIA","None","WSN","L",2,3,"None","74-80",4,"Zimmermann","Cosart","Storen","2:59","N",20983,"---","None",2014,-16,-1,609,648,-39,73,80,0.477124183006536,3812245
"Sunday, Sep 21","boxscore","MIA","None","WSN","L",1,2,"None","74-81",4,"Strasburg","Eovaldi","Soriano","2:30","D",22806,"----","None",2014,-17,-1,610,650,-40,73,81,0.474025974025974,3835051
"Tuesday, Sep 23","boxscore","MIA","None","PHI","W",2,0,"None","75-81",4,"Alvarez","Hamels","Cishek","2:20","N",18969,"+","None",2014,-17,2,612,650,-38,74,81,0.47741935483871,3854020
"Wednesday, Sep 24","boxscore","MIA","None","PHI","L",1,2,"None","75-82",4,"Kendrick","Hatcher","Papelbon","2:54","N",22491,"-","None",2014,-17.5,-1,613,652,-39,74,82,0.474358974358974,3876511
"Thursday, Sep 25","boxscore","MIA","None","PHI","W",6,4,"None","76-82",4,"Koehler","Diekman","Cishek","3:01","D",24259,"+","None",2014,-17,2,619,656,-37,75,82,0.477707006369427,3900770
"Friday, Sep 26","boxscore","MIA","@","WSN","L",0,4,"None","76-83",2,"Fister","Cosart","None","2:31","D",27920,"-","None",2014,-17,-4,619,660,-41,75,83,0.474683544303797,3928690
"Friday, Sep 26","boxscore","MIA","@","WSN","W",15,7,"None","77-83",2,"Ramos","Hill","None","3:34","N",34190,"+","2014-05-27 (Rain)",2014,-17,8,634,667,-33,76,83,0.477987421383648,3962880
"Saturday, Sep 27","boxscore","MIA","@","WSN","L",1,5,"None","77-84",4,"Strasburg","Eovaldi","None","2:57","D",37529,"-","None",2014,-18,-4,635,672,-37,76,84,0.475,4000409
"Sunday, Sep 28","boxscore","MIA","@","WSN","L",0,1,"None","77-85",4,"Zimmermann","Alvarez","None","2:01","D",35085,"--","None",2014,-19,-1,635,673,-38,76,85,0.472049689440994,4035494
"Tuesday, Apr 7","boxscore","MIA","None","ATL","L",2,12,"None","0-2",5,"Wood","Latos","None","3:14","N",17483,"--","None",2015,-2,-10,2,12,-10,0,1,0,17483
