date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 8",boxscore,SDP,@,PIT,L,4,5,None,0-2,5, 2.0,Walk,Harris,Belinda,2:09,D,"15,828",--,None
"Friday, Apr 9",boxscore,SDP,@,FLA,W,2,1,None,1-2,2, 2.0,Harris,Harvey,None,2:39,N,"41,938",+,None
"Saturday, Apr 10",boxscore,SDP,@,FLA,L,1,2,None,1-3,6, 2.0,Hough,Eiland,Harvey,2:15,N,"43,021",-,None
"Sunday, Apr 11",boxscore,SDP,@,FLA,W,6,2,None,2-3,4, 2.0,Benes,Armstrong,Harris,2:45,D,"42,372",+,None
"Monday, Apr 12",boxscore,SDP,None,PIT,L,2,4,None,2-4,6, 2.0,Otto,Harris,Belinda,2:38,N,"46,192",-,None
"Tuesday, Apr 13",boxscore,SDP,None,PIT,L,4,6,None,2-5,6, 3.0,Walk,Gomez,Wagner,2:56,N,"11,493",--,None
"Wednesday, Apr 14",boxscore,SDP,None,PIT,L,7,11,None,2-6,6, 3.0,Minor,Seminara,None,3:14,N,"13,053",---,None
"Thursday, Apr 15",boxscore,SDP,None,PIT,L,4,5,13,2-7,6, 3.5,Moeller,Hernandez,Belinda,3:53,D,"15,821",----,None
"Friday, Apr 16",boxscore,SDP,None,STL,W,5,1,None,3-7,6, 3.5,Benes,Magrane,None,2:14,N,"17,838",+,None
"Saturday, Apr 17",boxscore,SDP,None,STL,W,2,1,None,4-7,6, 2.5,Harris,Cormier,Harris,2:17,N,"19,044",++,None
"Sunday, Apr 18",boxscore,SDP,None,STL,W,10,6,None,5-7,5, 2.5,Scott,Perez,Rodriguez,3:08,D,"16,263",+++,None
"Tuesday, Apr 20",boxscore,SDP,@,PHI,L-wo,3,4,14,5-8,5, 3.5,Ayrault,Hernandez,None,4:28,N,"21,074",-,None
"Thursday, Apr 22",boxscore,SDP,@,PHI,W,2,1,None,6-8,4, 3.0,Benes,Mulholland,Rodriguez,2:36,N,"15,826",+,None
"Friday, Apr 23",boxscore,SDP,@,NYM,L,1,6,None,6-9,4, 3.0,Tanana,Harris,None,2:33,N,"19,367",-,None
"Saturday, Apr 24",boxscore,SDP,@,NYM,W,5,3,None,7-9,4, 3.0,Seminara,Saberhagen,Harris,2:54,D,"24,372",+,None
"Sunday, Apr 25",boxscore,SDP,@,NYM,W,9,8,None,8-9,4, 2.0,Scott,Young,Harris,3:04,D,"24,806",++,None
"Monday, Apr 26",boxscore,SDP,None,MON,L,4,6,None,8-10,4, 2.0,Jones,Taylor,Wetteland,3:02,N,"10,126",-,None
"Tuesday, Apr 27",boxscore,SDP,None,MON,W,4,1,None,9-10,4, 2.0,Benes,Bottenfield,None,2:23,N,"13,692",+,None
"Wednesday, Apr 28",boxscore,SDP,None,PHI,L,3,5,None,9-11,4, 3.0,Schilling,Harris,Williams,2:34,N,"10,905",-,None
"Thursday, Apr 29",boxscore,SDP,None,PHI,L,3,5,None,9-12,4, 4.0,Jackson,Seminara,Williams,2:43,D,"14,399",--,None
"Friday, Apr 30",boxscore,SDP,None,NYM,W,7,6,None,10-12,4, 4.0,Rodriguez,Young,Harris,3:37,N,"39,343",+,None
"Saturday, May 1",boxscore,SDP,None,NYM,W,5,3,None,11-12,3, 4.0,Harris,Maddux,None,3:09,N,"41,449",++,None
"Sunday, May 2",boxscore,SDP,None,NYM,L,2,3,None,11-13,4, 5.0,Gooden,Benes,None,2:38,D,"19,266",-,None
"Tuesday, May 4",boxscore,SDP,@,MON,L,1,6,None,11-14,4, 5.0,Martinez,Harris,None,2:29,N,"11,739",--,None
"Wednesday, May 5",boxscore,SDP,@,MON,L-wo,5,6,None,11-15,4, 6.0,Wetteland,Rodriguez,None,3:09,N,"12,548",---,None
"Friday, May 7",boxscore,SDP,@,CHC,W,2,1,None,12-15,4, 6.0,Benes,Morgan,Harris,2:32,D,"22,375",+,None
"Saturday, May 8",boxscore,SDP,@,CHC,L,6,8,None,12-16,4, 6.0,McElroy,Gomez,Myers,2:55,D,"38,003",-,None
"Sunday, May 9",boxscore,SDP,@,CHC,W,5,4,None,13-16,4, 5.0,Harris,Guzman,Harris,2:34,D,"30,062",+,None
"Monday, May 10",boxscore,SDP,@,CIN,L,5,6,None,13-17,4, 5.5,Browning,Taylor,Reardon,2:57,N,"24,613",-,None
"Tuesday, May 11",boxscore,SDP,@,CIN,L,2,4,None,13-18,5, 6.0,Hill,Whitehurst,Cadaret,2:42,N,"25,205",--,None
"Wednesday, May 12",boxscore,SDP,@,CIN,L,2,3,5,13-19,6, 7.0,Rijo,Benes,None,1:26,N,"22,082",---,None
"Thursday, May 13",boxscore,SDP,@,CIN,L,1,7,None,13-20,6, 8.0,Smiley,Eiland,None,2:34,D,"29,454",----,None
"Friday, May 14",boxscore,SDP,None,SFG,W,3,1,None,14-20,5, 7.0,Harris,Brantley,None,2:38,N,"32,116",+,None
"Saturday, May 15",boxscore,SDP,None,SFG,L,0,3,None,14-21,5, 8.0,Wilson,Taylor,Beck,2:32,N,"24,289",-,None
"Sunday, May 16",boxscore,SDP,None,SFG,L,4,9,None,14-22,5, 9.0,Swift,Whitehurst,None,2:53,N,"15,595",--,None
