date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 17",boxscore,BOS,None,WSH,W,4,1,None,2-0,1,up 0.5,Dobson,Haefner,None,2:05,D,"12,779",++,None
"Friday, Apr 18",boxscore,BOS,@,PHA,W,9,3,None,3-0,1,up 0.5,Ferriss,Savage,None,2:12,D,"8,782",+++,None
"Saturday, Apr 19",boxscore,BOS,@,PHA,W,4,2,10,4-0,1,up 1.0,Dorish,Coleman,None,2:04,D,"12,718",++++,None
"Sunday, Apr 20",boxscore,BOS,@,WSH,L,1,3,None,4-1,1,up 0.5,Masterson,Parnell,None,1:42,D,"28,433",-,None
"Tuesday, Apr 22",boxscore,BOS,@,NYY,L,4,5,None,4-2,3, 0.5,Bevens,Johnson,None,2:00,D,"25,053",--,None
"Wednesday, Apr 23",boxscore,BOS,@,NYY,L,0,3,None,4-3,3, 1.5,Reynolds,Ferriss,None,1:49,D,"30,729",---,None
"Thursday, Apr 24",boxscore,BOS,@,NYY,W,1,0,None,5-3,2, 0.5,Hughson,Shea,None,1:58,D,"26,694",+,None
"Friday, Apr 25",boxscore,BOS,None,PHA,L,7,11,None,5-4,3, 1.0,Dietrich,Dorish,Christopher,2:22,D,"7,362",-,None
"Saturday, Apr 26",boxscore,BOS,None,PHA,L,2,5,None,5-5,4, 2.0,Christopher,Fine,None,2:10,D,"14,418",--,None
"Sunday, Apr 27",boxscore,BOS,None,PHA,T,6,6,None,5-5,4, 1.5,None,None,None,2:30,D,"34,693",--,None
"Tuesday, Apr 29",boxscore,BOS,@,DET,L,3,8,None,5-6,6, 2.0,Trucks,Hughson,White,1:59,D,"16,790",---,None
"Wednesday, Apr 30",boxscore,BOS,@,DET,W,7,1,None,6-6,3, 1.0,Parnell,Newhouser,None,1:58,D,"17,659",+,None
"Friday, May 2",boxscore,BOS,@,CLE,L,0,2,None,6-7,6, 2.0,Feller,Ferriss,None,2:24,D,"9,046",-,None
"Saturday, May 3",boxscore,BOS,@,CLE,L,3,9,None,6-8,7, 2.5,Embree,Hughson,None,2:10,D,"15,021",--,None
"Sunday, May 4",boxscore,BOS,@,SLB,W,3,2,None,7-8,5, 2.5,Dobson,Potter,Johnson,2:28,D,None,+,None
"Sunday, May 4",boxscore,BOS,@,SLB,W,8,1,None,8-8,5, 2.5,Fine,Muncrief,None,2:28,D,"25,735",++,None
"Tuesday, May 6",boxscore,BOS,@,SLB,W,6,5,11,9-8,3, 1.5,Johnson,Sanford,None,2:47,D,"3,008",+++,None
"Thursday, May 8",boxscore,BOS,@,CHW,W,3,0,None,10-8,3, 0.5,Ferriss,Rigney,Dorish,1:42,D,"4,700",++++,None
"Saturday, May 10",boxscore,BOS,None,NYY,L,6,9,None,10-9,3, 1.0,Shea,Dobson,None,2:38,D,"34,083",-,None
"Sunday, May 11",boxscore,BOS,None,NYY,W,8,7,None,11-9,2, 1.5,Dorish,Bevens,Johnson,2:42,D,"32,211",+,None
"Monday, May 12",boxscore,BOS,None,NYY,W,4,3,None,12-9,2, 1.0,Johnson,Chandler,Klinger,2:17,D,"24,726",++,None
"Tuesday, May 13",boxscore,BOS,None,CHW,W,19,6,None,13-9,2, 1.0,Zuber,Harrist,None,1:33,D,"9,729",+++,None
"Wednesday, May 14",boxscore,BOS,None,CHW,W,5,1,None,14-9,2, 1.0,Dobson,Grove,None,2:10,D,"4,546",++++,None
"Thursday, May 15",boxscore,BOS,None,SLB,L,1,2,None,14-10,2, 2.0,Muncrief,Fine,None,2:02,D,"11,140",-,None
"Friday, May 16",boxscore,BOS,None,SLB,W,12,7,None,15-10,2, 1.0,Dorish,Kramer,None,2:28,D,"8,639",+,None
"Saturday, May 17",boxscore,BOS,None,SLB,L,2,4,None,15-11,2, 2.0,Kinder,Parnell,None,2:03,D,"24,019",-,None
"Monday, May 19",boxscore,BOS,None,DET,L,2,3,12,15-12,2, 2.0,Benton,Ferriss,None,2:40,D,None,--,1947-05-18 (Rain)
"Monday, May 19",boxscore,BOS,None,DET,W,5,4,None,16-12,2, 2.0,Hughson,Trucks,None,1:54,D,"28,280",+,1947-05-18 (Rain)
"Tuesday, May 20",boxscore,BOS,None,DET,W,8,3,None,17-12,2, 1.0,Dobson,Trout,None,2:13,D,"10,305",++,None
"Friday, May 23",boxscore,BOS,@,NYY,L,0,9,None,17-13,2, 1.5,Reynolds,Dorish,None,2:00,D,"25,496",-,None
"Saturday, May 24",boxscore,BOS,@,NYY,L,0,5,None,17-14,2, 2.5,Chandler,Ferriss,None,2:13,D,"42,219",--,None
"Sunday, May 25",boxscore,BOS,@,NYY,L,2,17,None,17-15,2, 3.0,Bevens,Hughson,None,2:22,D,"41,496",---,None
"Monday, May 26",boxscore,BOS,@,NYY,L,3,9,None,17-16,3, 4.0,Page,Dobson,None,2:42,N,"74,747",----,None
"Tuesday, May 27",boxscore,BOS,@,PHA,W,4,2,None,18-16,2, 4.0,Johnson,Marchildon,None,2:26,N,"23,843",+,None
"Wednesday, May 28",boxscore,BOS,@,PHA,W,9,2,None,19-16,2, 3.5,Ferriss,Flores,None,1:59,D,"3,433",++,None
"Thursday, May 29",boxscore,BOS,@,PHA,L-wo,2,3,None,19-17,3, 3.5,Christopher,Dorish,None,2:11,D,"3,751",-,None
"Friday, May 30",boxscore,BOS,@,WSH,L,6,13,None,19-18,4, 4.5,Hudson,Hughson,None,2:20,D,None,--,None
"Friday, May 30",boxscore,BOS,@,WSH,L,3,5,None,19-19,4, 4.5,Haefner,Dobson,Ferrick,2:09,D,"26,693",---,None
"Monday, Jun 2",boxscore,BOS,@,CHW,W,6,2,None,20-19,4, 5.0,Ferriss,Rigney,None,1:49,D,None,+,None
"Monday, Jun 2",boxscore,BOS,@,CHW,L,5,6,None,20-20,4, 5.0,Gillespie,Dorish,Maltzberger,2:12,D,"2,274",-,1947-05-07 (Cold)
"Tuesday, Jun 3",boxscore,BOS,@,SLB,L-wo,3,4,None,20-21,4, 5.0,Kinder,Hughson,None,2:07,N,"7,997",--,None
