date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 2",boxscore,SEA,@,OAK,W,5,2,None,2-0,1, Tied,Ray,Fuentes,League,2:58,N,"15,088",++,None
"Sunday, Apr 3",boxscore,SEA,@,OAK,L,1,7,None,2-1,2, 1.0,Gonzalez,Fister,None,2:44,D,"22,292",-,None
"Monday, Apr 4",boxscore,SEA,@,TEX,L,4,6,None,2-2,2, 2.0,Holland,Bedard,Feliz,2:48,N,"37,618",--,None
"Tuesday, Apr 5",boxscore,SEA,@,TEX,L,2,3,None,2-3,2, 3.0,Ogando,Pineda,Feliz,2:36,N,"30,953",---,None
"Wednesday, Apr 6",boxscore,SEA,@,TEX,L,3,7,None,2-4,3, 4.0,Wilson,Hernandez,None,2:36,D,"25,049",----,None
"Friday, Apr 8",boxscore,SEA,None,CLE,L,3,12,None,2-5,3, 4.5,Carrasco,Vargas,None,3:04,N,"45,727",-----,None
"Saturday, Apr 9",boxscore,SEA,None,CLE,L,1,2,None,2-6,4, 5.0,Masterson,Fister,Perez,2:44,N,"30,309",------,None
"Sunday, Apr 10",boxscore,SEA,None,CLE,L,4,6,None,2-7,4, 6.0,Tomlin,Bedard,Perez,2:48,D,"21,128",-------,None
"Monday, Apr 11",boxscore,SEA,None,TOR,W-wo,8,7,None,3-7,4, 6.0,Lueke,Camp,None,3:46,N,"13,056",+,None
"Tuesday, Apr 12",boxscore,SEA,None,TOR,W,3,2,None,4-7,4, 5.0,Pineda,Romero,League,2:19,N,"15,500",++,None
"Wednesday, Apr 13",boxscore,SEA,None,TOR,L,3,8,None,4-8,4, 5.0,Rzepczynski,Ray,None,3:23,D,"12,407",-,None
"Thursday, Apr 14",boxscore,SEA,@,KCR,L,1,5,8,4-9,4, 5.5,Chen,Fister,None,1:53,N,"8,811",--,None
"Friday, Apr 15",boxscore,SEA,@,KCR,L,5,6,None,4-10,4, 6.5,Hochevar,Bedard,Soria,2:55,N,"13,686",---,None
"Saturday, Apr 16",boxscore,SEA,@,KCR,L,0,7,None,4-11,4, 6.5,O'Sullivan,Hernandez,None,2:46,D,"22,364",----,None
"Sunday, Apr 17",boxscore,SEA,@,KCR,W,3,2,None,5-11,4, 5.5,Pineda,Francis,League,2:46,D,"19,424",+,None
"Monday, Apr 18",boxscore,SEA,None,DET,L,3,8,None,5-12,4, 6.5,Scherzer,Lueke,None,3:34,N,"12,774",-,None
"Tuesday, Apr 19",boxscore,SEA,None,DET,W,13,3,None,6-12,4, 5.5,Fister,Coke,None,3:23,N,"12,411",+,None
"Wednesday, Apr 20",boxscore,SEA,None,DET,L,2,3,None,6-13,4, 6.5,Porcello,Bedard,Valverde,2:32,D,"13,339",-,None
"Thursday, Apr 21",boxscore,SEA,None,OAK,W,1,0,None,7-13,4, 5.5,Hernandez,McCarthy,League,2:17,N,"12,770",+,None
"Friday, Apr 22",boxscore,SEA,None,OAK,W,4,0,None,8-13,4, 5.0,Pineda,Ross,League,3:04,N,"17,798",++,None
"Saturday, Apr 23",boxscore,SEA,None,OAK,L,1,9,None,8-14,4, 6.0,Cahill,Vargas,None,3:06,N,"25,355",-,None
"Sunday, Apr 24",boxscore,SEA,None,OAK,L,2,5,None,8-15,4, 7.0,Anderson,Laffey,Fuentes,3:05,D,"16,530",--,None
"Tuesday, Apr 26",boxscore,SEA,@,DET,W,7,3,None,9-15,4, 5.5,Hernandez,Coke,None,2:42,N,"18,027",+,None
"Wednesday, Apr 27",boxscore,SEA,@,DET,W,10,1,None,10-15,4, 5.5,Bedard,Verlander,None,3:01,N,"18,153",++,None
"Thursday, Apr 28",boxscore,SEA,@,DET,W,7,2,None,11-15,4, 4.5,Pineda,Penny,None,3:09,D,"21,176",+++,None
"Friday, Apr 29",boxscore,SEA,@,BOS,W,5,4,None,12-15,4, 3.5,Vargas,Jenks,League,3:07,N,"37,845",++++,None
"Saturday, Apr 30",boxscore,SEA,@,BOS,W,2,0,None,13-15,4, 3.5,Fister,Lackey,League,3:05,N,"37,901",+++++,None
"Sunday, May 1",boxscore,SEA,@,BOS,L-wo,2,3,None,13-16,4, 3.5,Papelbon,Wright,None,2:39,D,"37,079",-,None
"Tuesday, May 3",boxscore,SEA,None,TEX,W,4,3,None,14-16,4, 2.0,Pauley,Strop,League,2:49,N,"12,759",+,None
"Wednesday, May 4",boxscore,SEA,None,TEX,L,2,5,None,14-17,4, 3.0,Wilson,Pineda,None,2:32,N,"13,896",-,None
"Thursday, May 5",boxscore,SEA,None,TEX,W,3,1,None,15-17,4, 3.0,Vargas,Lewis,League,2:26,N,"14,205",+,None
"Friday, May 6",boxscore,SEA,None,CHW,W-wo,3,2,None,16-17,4, 3.0,Hernandez,Thornton,None,2:27,N,"31,912",++,None
"Saturday, May 7",boxscore,SEA,None,CHW,L,0,6,None,16-18,4, 3.0,Floyd,Fister,None,2:38,N,"26,288",-,None
"Sunday, May 8",boxscore,SEA,None,CHW,L,2,5,10,16-19,4, 4.0,Santos,League,None,3:09,D,"26,074",--,None
"Tuesday, May 10",boxscore,SEA,@,BAL,L-wo,6,7,13,16-20,4, 4.5,Accardo,League,None,4:08,N,"11,485",---,None
"Wednesday, May 11",boxscore,SEA,@,BAL,L,2,4,None,16-21,4, 4.5,Tillman,Hernandez,Gregg,2:44,N,"11,561",----,None
"Thursday, May 12",boxscore,SEA,@,BAL,L-wo,1,2,12,16-22,4, 5.0,Johnson,League,None,2:52,N,"19,082",-----,None
"Friday, May 13",boxscore,SEA,@,CLE,L-wo,4,5,None,16-23,4, 5.0,Sipp,League,None,2:24,N,"33,774",------,None
"Monday, May 16",boxscore,SEA,None,MIN,W,5,2,None,17-23,4, 4.5,Pineda,Baker,None,2:31,N,"14,859",+,None
"Tuesday, May 17",boxscore,SEA,None,MIN,L,1,2,None,17-24,4, 4.5,Liriano,Hernandez,Capps,2:24,N,"16,015",-,None
"Wednesday, May 18",boxscore,SEA,None,LAA,W,3,0,None,18-24,4, 4.5,Vargas,Weaver,League,2:50,N,"16,992",+,None
"Thursday, May 19",boxscore,SEA,None,LAA,W-wo,2,1,None,19-24,4, 3.5,Pauley,Downs,None,2:11,D,"18,374",++,None
"Friday, May 20",boxscore,SEA,@,SDP,W,4,1,None,20-24,4, 2.5,Bedard,Latos,None,2:32,N,"26,501",+++,None
"Saturday, May 21",boxscore,SEA,@,SDP,W,4,0,None,21-24,4, 1.5,Pineda,Richard,None,2:46,N,"34,648",++++,None
"Sunday, May 22",boxscore,SEA,@,SDP,W,6,1,None,22-24,3, 1.5,Hernandez,Stauffer,None,2:43,D,"34,705",+++++,None
"Monday, May 23",boxscore,SEA,@,MIN,W,8,7,10,23-24,3, 1.5,Wright,Swarzak,League,3:40,N,"37,498",++++++,None
"Tuesday, May 24",boxscore,SEA,@,MIN,L,2,4,None,23-25,3, 1.5,Blackburn,Fister,None,2:20,N,"37,691",-,None
"Wednesday, May 25",boxscore,SEA,@,MIN,W,3,0,None,24-25,3, 1.5,Bedard,Duensing,League,2:30,D,"38,860",+,None
"Friday, May 27",boxscore,SEA,None,NYY,W,4,3,None,25-25,3, 0.5,Pauley,Ayala,League,3:04,N,"33,715",++,None
"Saturday, May 28",boxscore,SEA,None,NYY,W-wo,5,4,12,26-25,2, 0.5,Pauley,Rivera,None,4:18,N,"37,354",+++,None
"Sunday, May 29",boxscore,SEA,None,NYY,L,1,7,None,26-26,3, 1.5,Sabathia,Vargas,None,2:55,D,"37,290",-,None
"Monday, May 30",boxscore,SEA,None,BAL,W,4,3,None,27-26,3, 1.5,Fister,Arrieta,League,2:46,D,"22,819",+,None
"Tuesday, May 31",boxscore,SEA,None,BAL,W,3,2,None,28-26,2, 0.5,Ray,Guthrie,League,2:22,N,"11,692",++,None
"Wednesday, Jun 1",boxscore,SEA,None,BAL,L,1,2,None,28-27,2, 1.5,Johnson,Wright,Gregg,2:33,D,"18,036",-,None
"Thursday, Jun 2",boxscore,SEA,None,TBR,W,8,2,None,29-27,2, 1.5,Hernandez,Shields,None,2:48,N,"16,376",+,None
"Friday, Jun 3",boxscore,SEA,None,TBR,W,7,0,None,30-27,2, 1.5,Vargas,Sonnanstine,None,2:21,N,"24,492",++,None
"Saturday, Jun 4",boxscore,SEA,None,TBR,L,2,3,None,30-28,2, 2.5,Hellickson,Fister,Farnsworth,2:36,D,"28,843",-,None
"Sunday, Jun 5",boxscore,SEA,None,TBR,W,9,6,None,31-28,2, 2.5,Wright,Howell,League,2:55,D,"28,947",+,None
