date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 6",boxscore,CHC,None,ATL,W,1,0,None,1-1,4, 1.0,Guzman,Smoltz,None,2:07,D,"37,402",+,None
"Wednesday, Apr 7",boxscore,CHC,None,ATL,L,4,5,10,1-2,6, 2.0,Howell,Scanlan,None,2:57,D,"20,775",-,None
"Friday, Apr 9",boxscore,CHC,@,PHI,W,11,7,None,2-2,5, 1.5,McElroy,Rivera,Myers,3:06,D,"60,985",+,None
"Saturday, Apr 10",boxscore,CHC,@,PHI,L,4,5,None,2-3,5, 2.0,Mulholland,Morgan,Williams,2:16,N,"21,081",-,None
"Sunday, Apr 11",boxscore,CHC,@,PHI,L,0,3,None,2-4,6, 3.0,Schilling,Guzman,None,2:33,D,"21,955",--,None
"Monday, Apr 12",boxscore,CHC,@,ATL,W,5,1,None,3-4,5, 3.0,Hibbard,Avery,None,2:26,N,"39,749",+,None
"Tuesday, Apr 13",boxscore,CHC,@,ATL,L,2,3,None,3-5,6, 4.0,Glavine,Castillo,Stanton,2:40,N,"49,116",-,None
"Wednesday, Apr 14",boxscore,CHC,@,ATL,W,6,0,None,4-5,5, 4.0,Harkey,Smith,None,2:27,N,"45,758",+,None
"Friday, Apr 16",boxscore,CHC,None,PHI,W,3,1,None,5-5,5, 3.0,Morgan,Mulholland,Myers,2:21,D,"16,255",++,None
"Saturday, Apr 17",boxscore,CHC,None,PHI,W,6,3,None,6-5,5, 2.0,Guzman,Schilling,Myers,2:58,D,"32,680",+++,None
"Sunday, Apr 18",boxscore,CHC,None,PHI,L,10,11,11,6-6,5, 3.0,Williams,Scanlan,West,3:36,D,"28,758",-,None
"Tuesday, Apr 20",boxscore,CHC,None,HOU,W,2,1,None,7-6,3, 3.0,Harkey,Portugal,Myers,2:47,N,"22,946",+,None
"Wednesday, Apr 21",boxscore,CHC,None,HOU,L,0,2,None,7-7,5, 3.5,Drabek,Morgan,None,2:21,D,"22,943",-,None
"Friday, Apr 23",boxscore,CHC,None,CIN,W,7,4,None,8-7,4, 3.0,Guzman,Pugh,Myers,2:25,D,"23,027",+,None
"Saturday, Apr 24",boxscore,CHC,None,CIN,L,5,15,None,8-8,4, 4.0,Browning,Hibbard,None,2:14,D,"37,094",-,None
"Sunday, Apr 25",boxscore,CHC,None,CIN,W-wo,2,1,None,9-8,4, 4.0,Assenmacher,Belcher,None,2:24,D,"30,879",+,None
"Monday, Apr 26",boxscore,CHC,@,COL,W,6,3,None,10-8,4, 4.0,Harkey,Nied,Myers,2:46,N,"48,768",++,None
"Tuesday, Apr 27",boxscore,CHC,@,COL,L,2,11,None,10-9,5, 4.0,Henry,Morgan,None,2:18,N,"48,328",-,None
"Wednesday, Apr 28",boxscore,CHC,@,HOU,L,1,6,None,10-10,5, 5.0,Swindell,Guzman,None,2:06,N,"16,814",--,None
"Thursday, Apr 29",boxscore,CHC,@,HOU,L,4,5,None,10-11,5, 6.0,Harnisch,Hibbard,Jones,2:26,N,"16,403",---,None
"Friday, Apr 30",boxscore,CHC,@,CIN,W,7,3,None,11-11,4, 6.0,Slocumb,Belcher,None,2:35,N,"36,052",+,None
"Saturday, May 1",boxscore,CHC,@,CIN,L,4,9,None,11-12,4, 6.0,Rijo,Harkey,None,2:32,D,"36,165",-,None
"Sunday, May 2",boxscore,CHC,@,CIN,W,4,3,None,12-12,4, 6.0,Morgan,Smiley,Myers,2:52,D,"35,450",+,None
"Tuesday, May 4",boxscore,CHC,None,COL,L,13,14,11,12-13,4, 7.0,Blair,McElroy,None,3:51,N,"32,199",-,None
