date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 9",boxscore,NYM,None,PIT,W,4,2,None,2-0,1, Tied,Walter,Easley,Orosco,2:34,D,"20,598",++,None
"Friday, Apr 10",boxscore,NYM,None,ATL,W,6,3,None,3-0,1,up 1.0,Fernandez,Palmer,Sisk,2:42,N,"29,292",+++,None
"Saturday, Apr 11",boxscore,NYM,None,ATL,L,3,4,None,3-1,1, Tied,Garber,Cone,None,3:12,D,"37,437",-,None
"Sunday, Apr 12",boxscore,NYM,None,ATL,L,4,12,None,3-2,1, Tied,O'Neal,Ojeda,None,2:56,D,"37,019",--,None
"Tuesday, Apr 14",boxscore,NYM,@,PHI,W,7,5,None,4-2,1,up 0.5,Darling,Bedrosian,Orosco,3:16,N,"22,836",+,None
"Wednesday, Apr 15",boxscore,NYM,@,PHI,W,4,1,None,5-2,1,up 1.0,Fernandez,Gross,Sisk,3:19,N,"21,995",++,None
"Thursday, Apr 16",boxscore,NYM,@,PHI,W,9,3,None,6-2,1,up 2.0,Aguilera,Cowley,None,2:43,N,"16,350",+++,None
"Friday, Apr 17",boxscore,NYM,@,STL,L,3,4,None,6-3,1,up 1.0,Tudor,Ojeda,Horton,2:27,N,"43,699",-,None
"Saturday, Apr 18",boxscore,NYM,@,STL,L-wo,8,12,10,6-4,1, Tied,LaPoint,Orosco,None,3:50,N,"41,942",--,None
"Sunday, Apr 19",boxscore,NYM,@,STL,L,2,4,None,6-5,2, 1.0,Mathews,Fernandez,Horton,2:37,D,"28,034",---,None
"Monday, Apr 20",boxscore,NYM,@,PIT,L,6,9,None,6-6,2, 1.5,Easley,Myers,None,3:06,N,"8,267",----,None
"Tuesday, Apr 21",boxscore,NYM,@,PIT,W,9,6,None,7-6,2, 0.5,Ojeda,Kipper,Orosco,2:48,N,"13,368",+,None
"Wednesday, Apr 22",boxscore,NYM,@,PIT,W,8,7,None,8-6,1,up 0.5,Darling,Patterson,Orosco,3:15,N,"13,911",++,None
"Friday, Apr 24",boxscore,NYM,None,STL,W,2,1,None,9-6,1,up 1.0,Fernandez,Mathews,None,2:33,N,"21,108",+++,None
"Saturday, Apr 25",boxscore,NYM,None,STL,L,2,3,None,9-7,1, Tied,Magrane,Aguilera,Horton,2:39,D,"34,640",-,None
"Sunday, Apr 26",boxscore,NYM,None,STL,L,4,7,None,9-8,2, 1.0,Forsch,Darling,Worrell,3:00,D,"45,360",--,None
"Monday, Apr 27",boxscore,NYM,None,HOU,L,1,11,None,9-9,3, 1.5,Deshaies,Cone,None,2:50,N,"27,381",---,None
"Wednesday, Apr 29",boxscore,NYM,None,HOU,W,2,1,None,10-9,2, 1.0,Fernandez,Scott,Orosco,2:40,N,"27,097",+,None
"Thursday, Apr 30",boxscore,NYM,None,MON,W,11,3,None,11-9,2, 1.0,Aguilera,Tibbs,None,2:23,N,"20,607",++,None
