date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 6",boxscore,COL,@,MIL,L,5,7,None,1-1,2, 1.0,Wolf,Smith,Hoffman,3:07,N,"37,344",-,None
"Wednesday, Apr 7",boxscore,COL,@,MIL,L,4,5,None,1-2,3, 2.0,Coffey,Cook,Hoffman,3:16,D,"35,793",--,None
"Friday, Apr 9",boxscore,COL,None,SDP,W,7,0,None,2-2,3, 2.0,De La Rosa,Richard,None,2:28,D,"49,509",+,None
"Saturday, Apr 10",boxscore,COL,None,SDP,L,4,5,14,2-3,3, 2.0,Stauffer,Corpas,Bell,4:27,N,"36,090",-,None
"Sunday, Apr 11",boxscore,COL,None,SDP,W,4,2,None,3-3,3, 2.0,Jimenez,Garland,Morales,3:13,D,"39,576",+,None
"Tuesday, Apr 13",boxscore,COL,None,NYM,W,11,3,None,4-3,2, 1.5,Smith,Maine,None,3:03,N,"25,110",++,None
"Wednesday, Apr 14",boxscore,COL,None,NYM,W-wo,6,5,10,5-3,2, 1.5,Flores,Mejia,None,3:33,N,"26,310",+++,None
"Thursday, Apr 15",boxscore,COL,None,NYM,L,0,5,None,5-4,2, 2.0,Pelfrey,De La Rosa,None,2:40,D,"26,195",-,None
"Friday, Apr 16",boxscore,COL,@,ATL,L,5,9,None,5-5,2, 2.0,Lowe,Hammel,None,3:17,N,"27,692",--,None
"Saturday, Apr 17",boxscore,COL,@,ATL,W,4,0,None,6-5,2, 2.0,Jimenez,Kawakami,None,2:31,N,"32,602",+,None
"Sunday, Apr 18",boxscore,COL,@,ATL,L-wo,3,4,None,6-6,2, 2.0,O'Flaherty,Morales,None,3:13,D,"26,546",-,None
"Monday, Apr 19",boxscore,COL,@,WSN,L,2,5,None,6-7,4, 2.0,Stammen,Cook,Capps,2:41,N,"11,623",--,None
"Tuesday, Apr 20",boxscore,COL,@,WSN,W,10,4,None,7-7,3, 1.0,De La Rosa,Olsen,None,3:27,N,"15,037",+,None
"Wednesday, Apr 21",boxscore,COL,@,WSN,L,4,6,None,7-8,4, 2.0,Clippard,Betancourt,Capps,3:02,N,"11,191",-,None
"Thursday, Apr 22",boxscore,COL,@,WSN,W,2,0,None,8-8,3, 1.5,Jimenez,Hernandez,Morales,2:30,D,"15,518",+,None
"Saturday, Apr 24",boxscore,COL,None,FLA,L,1,4,None,8-9,3, 2.5,Nolasco,Smith,Oviedo,2:30,D,None,-,None
"Saturday, Apr 24",boxscore,COL,None,FLA,W,8,1,None,9-9,3, 2.5,Cook,Robertson,None,2:37,N,"31,560",+,2010-04-23 (Rain)
"Sunday, Apr 25",boxscore,COL,None,FLA,W,8,4,None,10-9,3, 1.5,De La Rosa,Volstad,None,3:06,D,"35,883",++,None
"Monday, Apr 26",boxscore,COL,None,ARI,L,3,5,None,10-10,3, 1.5,Haren,Hammel,Qualls,2:49,N,"20,308",-,None
"Tuesday, Apr 27",boxscore,COL,None,ARI,W,12,1,None,11-10,3, 1.5,Jimenez,Jackson,None,2:52,N,"24,112",+,None
"Wednesday, Apr 28",boxscore,COL,None,ARI,L,11,12,10,11-11,3, 2.5,Howry,Morales,Gutierrez,4:08,D,"23,773",-,None
"Friday, Apr 30",boxscore,COL,@,SFG,L,2,5,None,11-12,3, 4.0,Zito,Cook,Affeldt,2:33,N,"37,144",--,None
"Saturday, May 1",boxscore,COL,@,SFG,L,1,6,None,11-13,3, 4.0,Cain,Rogers,None,2:41,D,"39,211",---,None
"Sunday, May 2",boxscore,COL,@,SFG,W,4,1,None,12-13,3, 4.0,Chacin,Sanchez,None,3:10,D,"41,831",+,None
"Monday, May 3",boxscore,COL,@,SDP,W,5,2,None,13-13,3, 3.0,Jimenez,Correia,None,3:08,N,"15,052",++,None
"Tuesday, May 4",boxscore,COL,@,SDP,L-wo,2,3,None,13-14,3, 4.0,Bell,Morales,None,3:07,N,"16,329",-,None
"Wednesday, May 5",boxscore,COL,@,SDP,W,6,5,12,14-14,3, 3.0,Corpas,Stauffer,None,4:00,N,"17,121",+,None
"Friday, May 7",boxscore,COL,@,LAD,L,5,6,None,14-15,3, 4.0,Weaver,Daley,Broxton,3:15,N,"40,567",-,None
"Saturday, May 8",boxscore,COL,@,LAD,W,8,0,None,15-15,3, 4.0,Chacin,Haeger,None,2:52,N,"42,287",+,None
"Sunday, May 9",boxscore,COL,@,LAD,L,0,2,None,15-16,3, 4.0,Kershaw,Jimenez,Broxton,2:19,D,"40,718",-,None
"Monday, May 10",boxscore,COL,None,PHI,L,5,9,None,15-17,3, 4.5,Baez,Corpas,None,3:37,N,"30,403",--,None
"Wednesday, May 12",boxscore,COL,None,PHI,W-wo,4,3,10,16-17,4, 5.0,Beimel,Durbin,None,3:16,D,"23,475",+,None
"Thursday, May 13",boxscore,COL,None,WSN,L,6,14,8,16-18,4, 6.0,Slaten,Chacin,None,3:15,N,"20,795",-,None
"Saturday, May 15",boxscore,COL,None,WSN,W,6,2,None,17-18,4, 4.0,Jimenez,Hernandez,None,2:29,D,"29,111",+,None
"Saturday, May 15",boxscore,COL,None,WSN,W,4,3,None,18-18,4, 4.0,Hammel,Burnett,Corpas,2:33,N,"35,258",++,2010-05-14 (Rain)
"Sunday, May 16",boxscore,COL,None,WSN,W,2,1,None,19-18,4, 3.0,Belisle,Clippard,Corpas,2:41,D,"42,874",+++,None
"Monday, May 17",boxscore,COL,@,CHC,L-wo,2,4,11,19-19,4, 4.0,Marshall,Belisle,None,3:18,N,"35,760",-,None
"Tuesday, May 18",boxscore,COL,@,CHC,L,2,6,None,19-20,4, 4.0,Silva,Chacin,None,3:16,N,"37,029",--,None
"Wednesday, May 19",boxscore,COL,@,HOU,L,3,7,None,19-21,4, 5.0,Lyon,Rogers,None,2:46,N,"25,200",---,None
"Thursday, May 20",boxscore,COL,@,HOU,W,4,0,None,20-21,4, 4.0,Jimenez,Oswalt,None,2:42,N,"25,932",+,None
"Friday, May 21",boxscore,COL,@,KCR,L,2,9,None,20-22,4, 4.0,Bannister,Hammel,None,2:33,N,"24,807",-,None
"Saturday, May 22",boxscore,COL,@,KCR,W,3,0,None,21-22,4, 4.0,Francis,Davies,Corpas,2:53,D,"20,907",+,None
"Sunday, May 23",boxscore,COL,@,KCR,W,11,7,None,22-22,4, 4.0,Rogers,Greinke,None,3:12,D,"21,876",++,None
"Tuesday, May 25",boxscore,COL,None,ARI,W,3,2,None,23-22,4, 4.0,Chacin,Kennedy,Corpas,2:38,N,"28,370",+++,None
"Wednesday, May 26",boxscore,COL,None,ARI,W,7,3,None,24-22,3, 4.0,Jimenez,Lopez,None,2:30,N,"26,320",++++,None
"Thursday, May 27",boxscore,COL,None,ARI,W,8,2,None,25-22,3, 3.0,Hammel,Haren,None,2:55,D,"28,353",+++++,None
"Friday, May 28",boxscore,COL,None,LAD,L,4,5,None,25-23,4, 3.0,Monasterios,Francis,Broxton,2:54,N,"40,162",-,None
"Saturday, May 29",boxscore,COL,None,LAD,W,11,3,None,26-23,4, 3.0,Cook,Kuroda,None,3:11,N,"43,261",+,None
"Sunday, May 30",boxscore,COL,None,LAD,L,3,4,None,26-24,4, 4.0,Kershaw,Chacin,Broxton,3:08,D,"48,682",-,None
"Monday, May 31",boxscore,COL,@,SFG,W,4,0,None,27-24,4, 4.0,Jimenez,Lincecum,None,2:38,D,"42,465",+,None
"Tuesday, Jun 1",boxscore,COL,@,SFG,W,2,1,11,28-24,3, 3.0,Betancourt,Casilla,Corpas,3:41,N,"31,198",++,None
"Wednesday, Jun 2",boxscore,COL,@,SFG,L,1,4,None,28-25,4, 4.0,Cain,Francis,Wilson,2:16,N,"30,697",-,None
"Friday, Jun 4",boxscore,COL,@,ARI,L-wo,6,7,None,28-26,4, 4.0,Qualls,Corpas,None,3:31,N,"25,290",--,None
"Saturday, Jun 5",boxscore,COL,@,ARI,L,3,4,None,28-27,4, 4.0,Willis,Chacin,Qualls,3:10,N,"28,138",---,None
"Sunday, Jun 6",boxscore,COL,@,ARI,W,3,2,None,29-27,4, 4.0,Jimenez,Lopez,Corpas,2:40,D,"20,793",+,None
"Monday, Jun 7",boxscore,COL,None,HOU,W,5,1,None,30-27,4, 4.0,Hammel,Rodriguez,Corpas,2:33,N,"28,251",++,None
"Tuesday, Jun 8",boxscore,COL,None,HOU,L,3,4,None,30-28,4, 4.5,Lopez,Belisle,Lindstrom,2:38,N,"26,201",-,None
"Wednesday, Jun 9",boxscore,COL,None,HOU,L,2,6,10,30-29,4, 5.5,Lyon,Belisle,None,2:55,N,"27,114",--,None
