date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 6",boxscore,ATL,@,FLA,W,2,1,13,1-1,1, Tied,Bernero,Bump,Kolb,3:46,N,"20,317",+,None
"Thursday, Apr 7",boxscore,ATL,@,FLA,W,4,2,None,2-1,1, Tied,Hudson,Burnett,Kolb,2:46,N,"19,108",++,None
"Friday, Apr 8",boxscore,ATL,None,NYM,W,3,1,None,3-1,1,up 1.0,Thomson,Zambrano,Kolb,2:44,N,"50,939",+++,None
"Saturday, Apr 9",boxscore,ATL,None,NYM,W,6,3,None,4-1,1,up 1.0,Bernero,Heilman,None,2:52,N,"40,604",++++,None
"Sunday, Apr 10",boxscore,ATL,None,NYM,L,1,6,None,4-2,1,up 1.0,Martinez,Smoltz,None,2:21,D,"36,601",-,None
"Monday, Apr 11",boxscore,ATL,None,WSN,W,11,2,None,5-2,1,up 1.0,Hampton,Day,None,2:31,N,"16,584",+,None
"Tuesday, Apr 12",boxscore,ATL,None,WSN,L,3,4,None,5-3,1,up 1.0,Ayala,Kolb,Cordero,2:26,N,"20,122",-,None
"Wednesday, Apr 13",boxscore,ATL,None,WSN,L,4,11,None,5-4,1, Tied,Ohka,Thomson,None,2:57,D,"19,093",--,None
"Friday, Apr 15",boxscore,ATL,@,PHI,W,11,4,None,6-4,1, Tied,Ramirez,Floyd,None,3:02,N,"31,408",+,None
"Saturday, Apr 16",boxscore,ATL,@,PHI,L,1,2,None,6-5,2, 1.0,Lieber,Smoltz,Wagner,2:11,D,"36,820",-,None
"Sunday, Apr 17",boxscore,ATL,@,PHI,L-wo,1,2,10,6-6,2, 2.0,Madson,Kolb,None,2:36,N,"32,008",--,None
"Monday, Apr 18",boxscore,ATL,@,HOU,W,1,0,12,7-6,2, 1.0,Sosa,Wheeler,Kolb,3:35,N,"31,672",+,None
"Tuesday, Apr 19",boxscore,ATL,@,HOU,L,3,5,None,7-7,3, 1.0,Backe,Thomson,Lidge,2:41,N,"32,146",-,None
"Wednesday, Apr 20",boxscore,ATL,@,WSN,L,0,2,None,7-8,3, 2.0,Day,Ramirez,Cordero,2:40,N,"27,374",--,None
"Thursday, Apr 21",boxscore,ATL,@,WSN,W,2,1,None,8-8,3, 1.0,Reitsma,Cordero,Kolb,2:51,D,"30,728",+,None
