date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 9",boxscore,NYM,None,PHI,W-wo,2,1,10,2-0,1,up 0.5,Simons,Boever,None,3:25,D,"16,013",++,None
"Wednesday, Apr 10",boxscore,NYM,None,PHI,L,7,8,10,2-1,1, Tied,McDowell,Innis,Williams,4:51,N,"22,841",-,None
"Thursday, Apr 11",boxscore,NYM,None,MON,W,6,3,None,3-1,1,up 0.5,Whitehurst,Mahler,Franco,3:04,N,"17,271",+,None
"Friday, Apr 12",boxscore,NYM,None,MON,L,3,4,11,3-2,2, 0.5,Burke,Franco,Frey,3:57,N,"22,163",-,None
"Saturday, Apr 13",boxscore,NYM,None,MON,W,5,3,None,4-2,1,up 0.5,Gooden,Martinez,None,3:24,D,"26,046",+,None
"Sunday, Apr 14",boxscore,NYM,None,MON,W,7,1,None,5-2,1,up 1.5,Viola,Nabholz,None,2:32,D,"25,944",++,None
"Monday, Apr 15",boxscore,NYM,@,PIT,W,9,3,None,6-2,1,up 1.5,Cone,Kipper,None,3:00,N,"6,785",+++,None
"Tuesday, Apr 16",boxscore,NYM,@,PIT,L,2,4,None,6-3,1,up 0.5,Tomlin,Whitehurst,Belinda,2:49,N,"16,963",-,None
"Wednesday, Apr 17",boxscore,NYM,@,PIT,L,0,4,None,6-4,2, 0.5,Smiley,Darling,None,2:04,N,"14,792",--,None
"Friday, Apr 19",boxscore,NYM,@,MON,L,1,2,None,6-5,2, 1.0,Martinez,Gooden,Burke,2:15,N,"13,986",---,None
"Saturday, Apr 20",boxscore,NYM,@,MON,W,3,1,None,7-5,1, Tied,Viola,Nabholz,Franco,2:24,D,"19,444",+,None
"Sunday, Apr 21",boxscore,NYM,@,MON,W,9,5,None,8-5,1, Tied,Cone,Boyd,Schourek,3:15,N,"8,409",++,None
"Tuesday, Apr 23",boxscore,NYM,@,PHI,W,2,1,None,9-5,1, Tied,Darling,Grimsley,Franco,2:43,N,"20,187",+++,None
"Wednesday, Apr 24",boxscore,NYM,@,PHI,W,7,3,None,10-5,1, Tied,Schourek,Akerfelds,None,2:49,N,"15,214",++++,None
"Thursday, Apr 25",boxscore,NYM,@,PHI,L,3,5,None,10-6,2, 1.0,McDowell,Simons,Williams,3:08,N,"22,099",-,None
"Friday, Apr 26",boxscore,NYM,None,PIT,W,2,0,None,11-6,1, Tied,Viola,Smith,Franco,2:33,N,"30,702",+,None
"Saturday, Apr 27",boxscore,NYM,None,PIT,L,1,10,None,11-7,2, 1.0,Tomlin,Cone,None,2:28,D,"32,062",-,None
"Sunday, Apr 28",boxscore,NYM,None,PIT,L,3,7,None,11-8,2, 2.0,Smiley,Darling,None,2:45,D,"34,141",--,None
"Tuesday, Apr 30",boxscore,NYM,None,SDP,W,6,3,7,12-8,3, 1.0,Gooden,Lilliquist,Pena,2:13,N,"17,059",+,None
"Wednesday, May 1",boxscore,NYM,None,SDP,L,7,8,None,12-9,3, 2.0,Hurst,Viola,Lefferts,3:04,N,"19,952",-,None
"Friday, May 3",boxscore,NYM,None,SFG,W,3,0,None,13-9,3, 2.0,Cone,Downs,Franco,2:40,N,"28,055",+,None
"Saturday, May 4",boxscore,NYM,None,SFG,W-wo,6,4,12,14-9,2, 1.0,Schourek,LaCoss,None,4:13,D,"38,413",++,None
"Sunday, May 5",boxscore,NYM,None,SFG,L,0,2,None,14-10,2, 1.0,Black,Gooden,None,2:32,D,"42,576",-,None
