date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 15",boxscore,NYY,@,WSH,W,3,1,None,1-1,2, 1.0,Fisher,Ayers,None,2:10,D,None,+,None
"Friday, Apr 16",boxscore,NYY,@,WSH,L,2,3,None,1-2,6, 1.0,Gallia,Brown,None,1:55,D,None,-,None
"Saturday, Apr 17",boxscore,NYY,@,PHA,W,9,1,None,2-2,2, 0.5,McHale,Wyckoff,None,2:15,D,None,+,None
"Monday, Apr 19",boxscore,NYY,@,PHA,W,11,6,None,3-2,2, 0.5,Caldwell,Pennock,None,2:28,D,None,++,None
"Tuesday, Apr 20",boxscore,NYY,@,PHA,L,2,6,None,3-3,4, 1.5,Shawkey,Warhop,None,1:46,D,None,-,None
"Wednesday, Apr 21",boxscore,NYY,@,PHA,W,8,0,None,4-3,3, 1.5,Fisher,Bressler,None,1:25,D,None,+,None
"Thursday, Apr 22",boxscore,NYY,None,WSH,L,1,5,None,4-4,5, 2.5,Shaw,McHale,None,2:17,D,"7,000",-,None
"Saturday, Apr 24",boxscore,NYY,None,WSH,W,4,0,None,5-4,2, 3.0,Caldwell,Johnson,None,1:44,D,None,+,None
"Monday, Apr 26",boxscore,NYY,None,WSH,W,9,2,None,6-4,2, 1.5,Fisher,Boehling,None,1:45,D,None,++,None
"Tuesday, Apr 27",boxscore,NYY,@,BOS,W,2,0,None,7-4,2, 1.5,Keating,Foster,None,1:39,D,None,+++,None
"Thursday, Apr 29",boxscore,NYY,@,BOS,W,6,4,None,8-4,2, 2.0,McHale,Shore,None,2:16,D,None,++++,None
"Saturday, May 1",boxscore,NYY,None,PHA,W,11,3,None,9-4,2, 0.5,Caldwell,Shawkey,None,1:56,D,None,+++++,None
"Monday, May 3",boxscore,NYY,None,PHA,W,8,4,None,10-4,2, 0.5,Fisher,Bush,None,1:51,D,"5,000",++++++,None
"Wednesday, May 5",boxscore,NYY,None,PHA,L,1,2,None,10-5,2, 2.0,Wyckoff,Keating,None,1:48,D,None,-,None
"Thursday, May 6",boxscore,NYY,None,BOS,W,4,3,13,11-5,2, 1.5,Pieh,Ruth,None,2:35,D,"5,000",+,None
"Friday, May 7",boxscore,NYY,None,BOS,L,3,5,None,11-6,2, 2.5,Leonard,Caldwell,None,1:43,D,None,-,None
"Saturday, May 8",boxscore,NYY,None,BOS,W,10,3,None,12-6,2, 1.5,Fisher,Collins,None,1:58,D,"10,000",+,None
"Monday, May 10",boxscore,NYY,None,BOS,L,1,3,None,12-7,2, 2.5,Foster,McHale,None,2:10,D,None,-,None
"Tuesday, May 11",boxscore,NYY,@,CLE,L,1,3,None,12-8,2, 3.5,Hagerman,Keating,None,1:40,D,"2,450",--,None
"Wednesday, May 12",boxscore,NYY,@,CLE,W,4,2,None,13-8,2, 2.5,Warhop,Walker,None,1:50,D,"2,230",+,None
