date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 14",boxscore,LAD,@,STL,L,4,8,None,0-2,9, 2.0,Jaster,Osteen,Hughes,2:45,N,"24,757",--,None
"Saturday, Apr 15",boxscore,LAD,@,STL,L,4,13,None,0-3,10, 3.0,Jackson,Sutton,Woodeshick,2:55,D,"17,939",---,None
"Sunday, Apr 16",boxscore,LAD,@,ATL,L,1,4,None,0-4,9, 4.0,Lemaster,Drysdale,Niekro,2:34,D,"25,436",----,None
"Tuesday, Apr 18",boxscore,LAD,None,CIN,W,7,2,None,1-4,9, 4.0,Osteen,Pappas,Regan,2:34,N,"17,947",+,None
"Wednesday, Apr 19",boxscore,LAD,None,CIN,W-wo,3,2,10,2-4,6, 4.0,Perranoski,Ellis,None,3:09,N,"15,404",++,None
"Thursday, Apr 20",boxscore,LAD,None,CIN,L,1,3,13,2-5,9, 4.0,Arrigo,Perranoski,None,3:45,N,"14,808",-,None
"Saturday, Apr 22",boxscore,LAD,None,STL,L,1,3,None,2-6,8, 5.0,Gibson,Drysdale,None,2:13,N,"24,439",--,None
"Sunday, Apr 23",boxscore,LAD,None,STL,W,9,3,None,3-6,7, 4.5,Osteen,Washburn,None,2:42,D,"26,404",+,None
"Monday, Apr 24",boxscore,LAD,None,STL,W-wo,6,5,13,4-6,6, 4.5,Egan,Hoerner,None,4:06,N,"15,932",++,None
"Tuesday, Apr 25",boxscore,LAD,None,ATL,L,1,7,None,4-7,8, 4.5,Johnson,Miller,None,2:16,N,"16,495",-,None
"Wednesday, Apr 26",boxscore,LAD,None,ATL,W,2,1,None,5-7,7, 4.5,Drysdale,Carroll,Regan,2:38,N,"17,310",+,None
"Thursday, Apr 27",boxscore,LAD,None,ATL,W,6,0,None,6-7,7, 4.5,Osteen,Lemaster,None,2:16,N,"16,851",++,None
"Friday, Apr 28",boxscore,LAD,None,SFG,L,4,5,None,6-8,7, 5.5,Herbel,Sutton,Linzy,2:43,N,"24,168",-,None
"Saturday, Apr 29",boxscore,LAD,None,SFG,L,0,5,None,6-9,7, 6.5,Marichal,Miller,None,2:44,N,"38,963",--,None
"Sunday, Apr 30",boxscore,LAD,None,SFG,L,1,5,None,6-10,8, 7.0,Bolin,Drysdale,Linzy,2:24,D,"36,848",---,None
"Tuesday, May 2",boxscore,LAD,@,PIT,W,5,3,11,7-10,7, 6.0,Regan,Blass,Perranoski,3:05,N,"5,762",+,None
"Wednesday, May 3",boxscore,LAD,@,PIT,L-wo,5,6,15,7-11,8, 6.0,Pizarro,Singer,None,4:29,N,"9,124",-,None
"Thursday, May 4",boxscore,LAD,@,PIT,L,3,9,None,7-12,8, 6.5,Veale,Egan,Mikkelsen,2:42,N,"9,603",--,None
"Friday, May 5",boxscore,LAD,@,PHI,L,1,3,None,7-13,9, 7.5,Bunning,Brewer,Short,2:52,N,"12,805",---,None
"Monday, May 8",boxscore,LAD,@,HOU,W,4,2,None,8-13,8, 7.0,Osteen,Sembera,Perranoski,2:21,N,"11,072",+,None
"Tuesday, May 9",boxscore,LAD,@,HOU,L,2,5,None,8-14,9, 7.0,Dierker,Sutton,Raymond,2:25,N,"10,845",-,None
"Wednesday, May 10",boxscore,LAD,@,HOU,W,5,1,10,9-14,8, 7.0,Regan,Sembera,Brewer,2:49,N,"13,850",+,None
"Friday, May 12",boxscore,LAD,None,CHC,L,1,2,None,9-15,8, 8.0,Simmons,Osteen,None,2:01,N,"21,018",-,None
"Saturday, May 13",boxscore,LAD,None,CHC,L,3,6,None,9-16,9, 8.0,Hendley,Sutton,Hands,3:24,D,"30,872",--,None
"Sunday, May 14",boxscore,LAD,None,CHC,W-wo,2,1,10,10-16,9, 9.0,Drysdale,Hands,None,2:30,D,None,+,None
"Sunday, May 14",boxscore,LAD,None,CHC,L,3,6,11,10-17,9, 9.0,Holtzman,Perranoski,None,3:20,D,"26,630",-,None
"Monday, May 15",boxscore,LAD,None,HOU,L,3,5,10,10-18,9, 10.0,Sembera,Regan,None,2:56,N,"15,529",--,None
"Tuesday, May 16",boxscore,LAD,None,HOU,W,6,1,None,11-18,9, 10.0,Osteen,Zachary,None,2:12,N,"16,386",+,None
"Wednesday, May 17",boxscore,LAD,None,HOU,W,7,0,None,12-18,8, 10.0,Sutton,Cuellar,None,1:57,N,"17,187",++,None
"Friday, May 19",boxscore,LAD,@,CHC,W,8,0,None,13-18,8, 9.5,Drysdale,Nye,None,2:36,D,"5,242",+++,None
"Saturday, May 20",boxscore,LAD,@,CHC,L,3,20,None,13-19,8, 10.5,Holtzman,Osteen,None,2:52,D,"12,801",-,None
"Sunday, May 21",boxscore,LAD,@,CHC,W,6,1,None,14-19,8, 10.0,Brewer,Culp,Regan,2:43,D,None,+,None
"Sunday, May 21",boxscore,LAD,@,CHC,L,2,8,None,14-20,8, 10.0,Jenkins,Sutton,None,2:11,D,"29,903",-,None
"Monday, May 22",boxscore,LAD,@,NYM,L,2,5,None,14-21,8, 10.5,Seaver,Singer,None,2:28,N,"15,250",--,None
"Tuesday, May 23",boxscore,LAD,@,NYM,W,7,0,None,15-21,8, 10.0,Drysdale,Estrada,None,2:31,N,"32,021",+,None
"Wednesday, May 24",boxscore,LAD,@,NYM,W,8,2,None,16-21,7, 9.5,Osteen,Fisher,None,2:52,N,"18,413",++,None
"Friday, May 26",boxscore,LAD,@,SFG,L,1,4,None,16-22,8, 9.0,Marichal,Sutton,None,2:15,N,"31,619",-,None
"Saturday, May 27",boxscore,LAD,@,SFG,W,10,5,None,17-22,7, 9.0,Drysdale,Linzy,Perranoski,3:45,D,"34,283",+,None
"Sunday, May 28",boxscore,LAD,@,SFG,L,1,4,None,17-23,7, 9.0,Perry,Osteen,None,2:35,D,"34,092",-,None
"Monday, May 29",boxscore,LAD,None,NYM,W,7,2,None,18-23,7, 8.5,Singer,Fisher,Perranoski,2:35,N,"21,487",+,None
"Tuesday, May 30",boxscore,LAD,None,NYM,W,7,2,None,19-23,7, 8.5,Sutton,Shaw,None,2:25,N,"17,061",++,None
"Wednesday, May 31",boxscore,LAD,None,PHI,L,0,6,11,19-24,7, 8.5,Hall,Drysdale,None,3:33,N,"16,044",-,None
"Thursday, Jun 1",boxscore,LAD,None,PHI,L,1,6,None,19-25,8, 9.5,Jackson,Osteen,None,2:08,N,"16,597",--,None
"Friday, Jun 2",boxscore,LAD,None,PIT,L,3,5,None,19-26,8, 10.5,Blass,Regan,Face,2:41,N,"35,540",---,None
"Saturday, Jun 3",boxscore,LAD,None,PIT,W,5,1,None,20-26,8, 10.5,Sutton,O'Dell,None,2:15,N,"39,621",+,None
"Sunday, Jun 4",boxscore,LAD,None,PIT,L,1,4,None,20-27,8, 11.5,Veale,Drysdale,Face,2:47,D,"39,741",-,None
"Monday, Jun 5",boxscore,LAD,@,ATL,W,4,2,None,21-27,8, 11.0,Osteen,Cloninger,Regan,2:36,N,"10,046",+,None
"Tuesday, Jun 6",boxscore,LAD,@,ATL,L,2,3,None,21-28,8, 12.0,Lemaster,Perranoski,None,2:19,N,"14,171",-,None
"Wednesday, Jun 7",boxscore,LAD,@,ATL,L,5,13,None,21-29,8, 12.0,Jarvis,Sutton,Kelley,2:42,N,"14,280",--,None
"Thursday, Jun 8",boxscore,LAD,@,ATL,L-wo,4,5,None,21-30,8, 12.0,Carroll,Regan,None,2:35,N,"16,812",---,None
