date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 15",boxscore,BOS,@,PHA,W,5,3,None,1-1,2, 1.0,Mays,Wyckoff,None,2:20,D,None,+,None
"Friday, Apr 16",boxscore,BOS,@,PHA,T,6,6,None,1-1,4, 0.5,None,None,None,2:30,D,None,+,None
"Saturday, Apr 17",boxscore,BOS,@,WSH,W,7,5,None,2-1,1,up 0.5,Shore,Boehling,None,2:00,D,None,++,None
"Monday, Apr 19",boxscore,BOS,@,WSH,L,2,4,None,2-2,4, 1.0,Johnson,Collins,None,1:40,D,None,-,None
"Tuesday, Apr 20",boxscore,BOS,@,WSH,W,5,2,None,3-2,2, 1.0,Foster,Gallia,None,1:50,D,None,+,None
"Wednesday, Apr 21",boxscore,BOS,@,WSH,L,3,11,None,3-3,5, 2.0,Boehling,Collins,None,1:40,D,None,-,None
"Thursday, Apr 22",boxscore,BOS,None,PHA,W,7,6,None,4-3,3, 2.0,Comstock,Shawkey,None,2:35,D,None,+,None
"Saturday, Apr 24",boxscore,BOS,None,PHA,L,3,6,None,4-4,4, 3.5,Pennock,Leonard,None,2:00,D,None,-,None
"Monday, Apr 26",boxscore,BOS,None,PHA,W,9,2,7,5-4,3, 2.0,Ruth,Davies,None,1:45,D,"3,813",+,None
"Tuesday, Apr 27",boxscore,BOS,None,NYY,L,0,2,None,5-5,5, 3.0,Keating,Foster,None,1:39,D,None,-,None
"Thursday, Apr 29",boxscore,BOS,None,NYY,L,4,6,None,5-6,5, 4.5,McHale,Shore,None,2:16,D,None,--,None
"Tuesday, May 4",boxscore,BOS,None,WSH,W,2,0,None,6-6,5, 4.0,Foster,Johnson,None,1:39,D,None,+,None
"Wednesday, May 5",boxscore,BOS,None,WSH,W,1,0,None,7-6,4, 4.0,Shore,Boehling,None,1:41,D,None,++,None
"Thursday, May 6",boxscore,BOS,@,NYY,L,3,4,13,7-7,5, 4.5,Pieh,Ruth,None,2:35,D,"5,000",-,None
"Friday, May 7",boxscore,BOS,@,NYY,W,5,3,None,8-7,4, 4.5,Leonard,Caldwell,None,1:43,D,None,+,None
"Saturday, May 8",boxscore,BOS,@,NYY,L,3,10,None,8-8,4, 4.5,Fisher,Collins,None,1:58,D,"10,000",-,None
"Monday, May 10",boxscore,BOS,@,NYY,W,3,1,None,9-8,4, 4.5,Foster,McHale,None,2:10,D,None,+,None
"Tuesday, May 11",boxscore,BOS,@,DET,L,1,5,None,9-9,4, 5.5,Dauss,Ruth,None,1:59,D,None,-,None
"Wednesday, May 12",boxscore,BOS,@,DET,W,4,1,None,10-9,4, 4.5,Shore,Coveleski,None,1:46,D,None,+,None
"Thursday, May 13",boxscore,BOS,@,DET,W,4,2,None,11-9,4, 3.5,Leonard,Boland,None,1:41,D,None,++,None
"Saturday, May 15",boxscore,BOS,@,DET,W,5,2,None,12-9,4, 2.5,Foster,Dubuc,None,1:50,D,None,+++,None
"Sunday, May 16",boxscore,BOS,@,CLE,W,3,0,14,13-9,3, 2.0,Mays,Morton,None,2:42,D,"4,600",++++,None
"Wednesday, May 19",boxscore,BOS,@,CLE,L,2,5,None,13-10,4, 2.5,Hagerman,Foster,None,1:47,D,"1,650",-,None
"Friday, May 21",boxscore,BOS,@,CHW,L,2,3,17,13-11,4, 3.0,Faber,Mays,None,3:25,D,"7,500",--,None
"Saturday, May 22",boxscore,BOS,@,CHW,L,3,11,None,13-12,4, 4.0,Benz,Ruth,None,1:59,D,"10,000",---,None
"Sunday, May 23",boxscore,BOS,@,CHW,L,2,4,None,13-13,4, 5.0,Scott,Wood,None,1:55,D,"22,000",----,None
"Monday, May 24",boxscore,BOS,@,SLB,L,3,4,None,13-14,4, 6.0,Lowdermilk,Mays,None,2:20,D,"1,200",-----,None
"Friday, May 28",boxscore,BOS,@,PHA,W,8,5,None,14-14,4, 6.5,Wood,Shawkey,None,2:17,D,None,+,None
"Saturday, May 29",boxscore,BOS,@,PHA,L,1,2,None,14-15,4, 6.5,Wyckoff,Ruth,None,1:58,D,None,-,None
"Saturday, May 29",boxscore,BOS,@,PHA,W,6,5,None,15-15,4, 6.5,Shore,Bressler,None,1:49,D,None,+,None
"Monday, May 31",boxscore,BOS,@,PHA,W,2,1,None,16-15,4, 5.0,Foster,Bush,None,2:05,D,"4,000",++,None
"Monday, May 31",boxscore,BOS,@,PHA,W,9,2,None,17-15,4, 5.0,Mays,Shawkey,Collins,1:45,D,None,+++,None
"Tuesday, Jun 1",boxscore,BOS,@,NYY,W,4,3,13,18-15,3, 5.0,Wood,Keating,None,2:05,D,None,++++,None
"Wednesday, Jun 2",boxscore,BOS,@,NYY,W,7,1,None,19-15,3, 4.0,Ruth,Warhop,None,1:48,D,800,+++++,None
"Friday, Jun 4",boxscore,BOS,None,CHW,L,0,2,None,19-16,3, 5.0,Scott,Shore,None,1:42,D,"5,311",-,None
