"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Thursday, Jun 24","boxscore","STL","None","PIT","L",2,3,"None","23-32",6,"Camnitz","Harmon","None","1:57","D",NA,"--","None",1909,-18,-1,222,232,-10,23,31,-8,0.425925925925926,NA
"Saturday, Jun 26","boxscore","STL","None","PIT","L",5,6,"11","23-33",6,"Adams","More","Leifield","2:21","D",NA,"---","None",1909,-19,-1,227,238,-11,23,32,-9,0.418181818181818,NA
"Sunday, Jun 27","boxscore","STL","None","PIT","W",8,5,"None","24-33",6,"Lush","Leifield","None","2:10","D",NA,"+","None",1909,-19,3,235,243,-8,24,32,-8,0.428571428571429,NA
"Sunday, Jun 27","boxscore","STL","None","PIT","L",1,7,"None","24-34",6,"Willis","Beebe","None","2:04","D",NA,"-","1909-06-22 (Funeral of George Dovey (BSN President))",1909,-19,-6,236,250,-14,24,33,-9,0.421052631578947,NA
"Wednesday, Jun 30","boxscore","STL","None","CIN","L",2,3,"None","24-35",6,"Fromme","Harmon","None","1:56","D",NA,"--","None",1909,-20,-1,238,253,-15,24,34,-10,0.413793103448276,NA
"Friday, Jul 2","boxscore","STL","None","CIN","W",5,4,"10","25-35",6,"Beebe","Fromme","None","2:02","D",NA,"+","None",1909,-19.5,1,243,257,-14,25,34,-9,0.423728813559322,NA
"Saturday, Jul 3","boxscore","STL","None","CIN","L",2,10,"None","25-36",6,"Ewing","Backman","Dubuc","2:10","D",NA,"-","None",1909,-20,-8,245,267,-22,25,35,-10,0.416666666666667,NA
"Saturday, Jul 3","boxscore","STL","None","CIN","L",7,13,"None","25-37",6,"Gaspar","Lush","Dubuc","2:13","D",NA,"--","1909-07-01 (Funeral of Israel W. Durham (PHI president))",1909,-20,-6,252,280,-28,25,36,-11,0.409836065573771,NA
"Sunday, Jul 4","boxscore","STL","@","CHC","W",3,2,"None","26-37",6,"Sallee","Pfiester","None","None","D",NA,"+","None",1909,-19,1,255,282,-27,26,36,-10,0.419354838709677,NA
"Tuesday, Jul 6","boxscore","STL","@","CHC","L",1,4,"None","26-38",6,"Higginbotham","Lush","None","None","D",NA,"-","None",1909,-21,-3,256,286,-30,26,37,-11,0.412698412698413,NA
"Thursday, Jul 8","boxscore","STL","@","BSN","L",6,10,"None","26-39",6,"White","Sallee","None","2:10","D",1646,"--","None",1909,-21.5,-4,262,296,-34,26,38,-12,0.40625,NA
"Friday, Jul 9","boxscore","STL","@","BSN","L",3,4,"None","26-40",6,"Mattern","Beebe","None","1:52","D",1506,"---","None",1909,-23,-1,265,300,-35,26,39,-13,0.4,NA
"Saturday, Jul 10","boxscore","STL","@","BSN","W",6,0,"None","27-40",6,"Lush","Ferguson","None","1:50","D",4099,"+","None",1909,-23,6,271,300,-29,27,39,-12,0.409090909090909,NA
"Monday, Jul 12","boxscore","STL","@","BSN","L",3,4,"None","27-41",6,"Ferguson","Sallee","None","1:45","D",1523,"-","None",1909,-23.5,-1,274,304,-30,27,40,-13,0.402985074626866,NA
"Tuesday, Jul 13","boxscore","STL","@","PHI","W",3,1,"None","28-41",6,"Beebe","Moren","None","1:35","D",1406,"+","None",1909,-23.5,2,277,305,-28,28,40,-12,0.411764705882353,NA
"Wednesday, Jul 14","boxscore","STL","@","PHI","W",6,4,"11","29-41",5,"Harmon","Coveleski","None","2:40","D",3817,"++","None",1909,-23,2,283,309,-26,29,40,-11,0.420289855072464,NA
"Wednesday, Jul 14","boxscore","STL","@","PHI","W",11,2,"8","30-41",5,"Lush","Sparks","None","1:50","D",NA,"+++","1909-05-21 (Rain)",1909,-23,9,294,311,-17,30,40,-10,0.428571428571429,NA
"Thursday, Jul 15","boxscore","STL","@","PHI","L",4,6,"None","30-42",6,"Corridon","Backman","Richie","1:50","D",2814,"-","None",1909,-23.5,-2,298,317,-19,30,41,-11,0.422535211267606,NA
"Thursday, Jul 15","boxscore","STL","@","PHI","L",6,7,"14","30-43",6,"Moren","Beebe","None","2:55","D",NA,"--","1909-05-22 (Rain)",1909,-23.5,-1,304,324,-20,30,42,-12,0.416666666666667,NA
"Saturday, Jul 17","boxscore","STL","@","NYG","W",7,1,"None","31-43",6,"Sallee","Wiltse","None","None","D",NA,"+","None",1909,-23.5,6,311,325,-14,31,42,-11,0.424657534246575,NA
"Monday, Jul 19","boxscore","STL","@","NYG","W",4,3,"16","32-43",6,"Harmon","Raymond","None","None","D",NA,"++","None",1909,-24,1,315,328,-13,32,42,-10,0.432432432432432,NA
"Monday, Jul 19","boxscore","STL","@","NYG","L",0,3,"7","32-44",6,"Ames","Backman","None","None","D",NA,"-","1909-05-27 (Rain)",1909,-24,-3,315,331,-16,32,43,-11,0.426666666666667,NA
"Tuesday, Jul 20","boxscore","STL","@","NYG","W",4,3,"11","33-44",6,"Sallee","Crandall","None","None","D",NA,"+","None",1909,-23,1,319,334,-15,33,43,-10,0.434210526315789,NA
"Wednesday, Jul 21","boxscore","STL","@","NYG","L",7,11,"None","33-45",6,"Raymond","Beebe","None","None","D",NA,"-","None",1909,-23,-4,326,345,-19,33,44,-11,0.428571428571429,NA
"Saturday, Jul 24","boxscore","STL","@","BRO","L",0,1,"None","33-46",6,"Bell","Harmon","None","None","D",NA,"--","None",1909,-25.5,-1,326,346,-20,33,45,-12,0.423076923076923,NA
"Saturday, Jul 24","boxscore","STL","@","BRO","L",0,1,"None","33-47",6,"Rucker","Backman","None","None","D",NA,"---","1909-07-22 (Rain)",1909,-25.5,-1,326,347,-21,33,46,-13,0.417721518987342,NA
"Sunday, Jul 25","boxscore","STL","@","CIN","W",7,4,"12","34-47",6,"Beebe","Castleton","None","None","D",NA,"+","None",1909,-25,3,333,351,-18,34,46,-12,0.425,NA
"Tuesday, Jul 27","boxscore","STL","None","CHC","T",4,4,"12","34-47",6,"None","None","None","2:42","D",NA,"+","None",1909,-25,0,337,355,-18,35,47,-12,0.426829268292683,NA
"Wednesday, Jul 28","boxscore","STL","None","CHC","L",1,6,"None","34-48",6,"Reulbach","Lowdermilk","None","1:55","D",NA,"-","None",1909,-25.5,-5,338,361,-23,35,48,-13,0.421686746987952,NA
"Wednesday, Jul 28","boxscore","STL","None","CHC","W",5,4,"None","35-48",6,"Backman","Higginbotham","None","1:51","D",NA,"+","1909-07-26 (Rain)",1909,-25.5,1,343,365,-22,36,48,-12,0.428571428571429,NA
"Thursday, Jul 29","boxscore","STL","None","CHC","L",3,6,"None","35-49",6,"Brown","Beebe","None","1:56","D",NA,"-","None",1909,-26.5,-3,346,371,-25,36,49,-13,0.423529411764706,NA
"Friday, Jul 30","boxscore","STL","None","BSN","W",3,2,"None","36-49",6,"Sallee","Richie","Melter","1:54","D",NA,"+","None",1909,-26.5,1,349,373,-24,37,49,-12,0.430232558139535,NA
"Saturday, Jul 31","boxscore","STL","None","BSN","W",3,2,"None","37-49",6,"Harmon","Ferguson","None","2:01","D",NA,"++","None",1909,-25.5,1,352,375,-23,38,49,-11,0.436781609195402,NA
"Sunday, Aug 1","boxscore","STL","None","BSN","L",4,10,"None","37-50",6,"Mattern","Backman","Richie","2:05","D",NA,"-","None",1909,-26,-6,356,385,-29,38,50,-12,0.431818181818182,NA
"Tuesday, Aug 3","boxscore","STL","None","PHI","W",5,1,"None","38-50",6,"Beebe","Sparks","None","1:50","D",NA,"+","None",1909,-26,4,361,386,-25,39,50,-11,0.438202247191011,NA
"Wednesday, Aug 4","boxscore","STL","None","PHI","L",1,4,"None","38-51",6,"Corridon","Raleigh","None","1:52","D",NA,"-","None",1909,-26,-3,362,390,-28,39,51,-12,0.433333333333333,NA
"Thursday, Aug 5","boxscore","STL","None","PHI","W",2,1,"None","39-51",6,"Backman","McQuillan","None","1:39","D",NA,"+","None",1909,-25,1,364,391,-27,40,51,-11,0.43956043956044,NA
"Friday, Aug 6","boxscore","STL","None","PHI","W",3,0,"None","40-51",5,"Lush","Moore","Beebe","1:36","D",NA,"++","None",1909,-25,3,367,391,-24,41,51,-10,0.445652173913043,NA
"Saturday, Aug 7","boxscore","STL","None","NYG","L",1,7,"None","40-52",6,"Mathewson","Beebe","None","1:45","D",NA,"-","None",1909,-26.5,-6,368,398,-30,41,52,-11,0.440860215053763,NA
"Sunday, Aug 8","boxscore","STL","None","NYG","L",0,3,"None","40-53",6,"Wiltse","Raleigh","None","1:42","D",15000,"--","None",1909,-27,-3,368,401,-33,41,53,-12,0.436170212765957,NA
"Monday, Aug 9","boxscore","STL","None","NYG","L",3,4,"10","40-54",6,"Crandall","Backman","None","2:14","D",NA,"---","None",1909,-28,-1,371,405,-34,41,54,-13,0.431578947368421,NA
"Tuesday, Aug 10","boxscore","STL","None","NYG","L",5,6,"None","40-55",6,"Ames","Lush","None","2:01","D",NA,"----","None",1909,-29,-1,376,411,-35,41,55,-14,0.427083333333333,NA
"Wednesday, Aug 11","boxscore","STL","None","NYG","L",3,19,"None","40-56",6,"Crandall","Raleigh","None","2:17","D",NA,"-----","None",1909,-30,-16,379,430,-51,41,56,-15,0.422680412371134,NA
"Thursday, Aug 12","boxscore","STL","None","BRO","T",6,6,"12","40-56",6,"None","None","None","2:52","D",NA,"-----","None",1909,-30,0,385,436,-51,42,57,-15,0.424242424242424,NA
"Friday, Aug 13","boxscore","STL","None","BRO","W",5,4,"None","41-56",6,"Beebe","Bell","None","1:53","D",NA,"+","None",1909,-30,1,390,440,-50,43,57,-14,0.43,NA
"Saturday, Aug 14","boxscore","STL","None","BRO","W",4,3,"None","42-56",6,"Backman","Hunter","None","1:47","D",NA,"++","None",1909,-29,1,394,443,-49,44,57,-13,0.435643564356436,NA
"Sunday, Aug 15","boxscore","STL","None","BRO","L",3,9,"None","42-57",6,"Rucker","Sallee","None","2:01","D",NA,"-","None",1909,-29,-6,397,452,-55,44,58,-14,0.431372549019608,NA
"Sunday, Aug 15","boxscore","STL","None","BRO","W",6,2,"None","43-57",6,"Lush","Scanlan","None","2:08","D",NA,"+","None",1909,-29,4,403,454,-51,45,58,-13,0.436893203883495,NA
"Tuesday, Aug 17","boxscore","STL","@","PIT","L",8,11,"8","43-58",6,"Leever","Beebe","None","1:50","D",8010,"-","None",1909,-30,-3,411,465,-54,45,59,-14,0.432692307692308,NA
"Wednesday, Aug 18","boxscore","STL","@","PIT","L",3,6,"None","43-59",6,"Adams","Backman","None","1:35","D",4847,"--","None",1909,-32,-3,414,471,-57,45,60,-15,0.428571428571429,NA
"Wednesday, Aug 18","boxscore","STL","@","PIT","L",1,2,"None","43-60",6,"Camnitz","Raleigh","None","1:20","D",NA,"---","1909-06-01 (Rain)",1909,-32,-1,415,473,-58,45,61,-16,0.424528301886792,NA
"Thursday, Aug 19","boxscore","STL","@","PIT","L",3,8,"None","43-61",6,"Willis","Lush","None","1:50","D",3650,"----","None",1909,-33,-5,418,481,-63,45,62,-17,0.420560747663551,NA
"Friday, Aug 20","boxscore","STL","@","BRO","W",3,1,"11","44-61",6,"Beebe","Rucker","None","None","D",NA,"+","None",1909,-33,2,421,482,-61,46,62,-16,0.425925925925926,NA
"Saturday, Aug 21","boxscore","STL","@","BRO","L",0,1,"13","44-62",6,"Scanlan","Backman","None","None","D",NA,"-","None",1909,-33.5,-1,421,483,-62,46,63,-17,0.422018348623853,NA
"Saturday, Aug 21","boxscore","STL","@","BRO","L",3,6,"None","44-63",6,"McIntire","Harmon","None","None","D",NA,"--","None",1909,-33.5,-3,424,489,-65,46,64,-18,0.418181818181818,NA
"Monday, Aug 23","boxscore","STL","@","BRO","L",0,7,"None","44-64",6,"Bell","Raleigh","None","None","D",NA,"---","None",1909,-34,-7,424,496,-72,46,65,-19,0.414414414414414,NA
"Monday, Aug 23","boxscore","STL","@","BRO","W",9,1,"None","45-64",6,"Beebe","Pastorius","None","None","D",NA,"+","1909-07-23 (Rain)",1909,-34,8,433,497,-64,47,65,-18,0.419642857142857,NA
"Tuesday, Aug 24","boxscore","STL","@","BSN","L",1,3,"None","45-65",6,"Brown","Lush","Mattern","1:42","D",1067,"-","None",1909,-34.5,-2,434,500,-66,47,66,-19,0.415929203539823,NA
"Wednesday, Aug 25","boxscore","STL","@","BSN","L",8,9,"None","45-66",6,"More","Sallee","Mattern","2:14","D",1146,"--","None",1909,-34.5,-1,442,509,-67,47,67,-20,0.412280701754386,NA
"Thursday, Aug 26","boxscore","STL","@","BSN","L",8,10,"None","45-67",6,"Mattern","Harmon","Richie","2:35","D",830,"---","None",1909,-35.5,-2,450,519,-69,47,68,-21,0.408695652173913,NA
"Friday, Aug 27","boxscore","STL","@","PHI","L",3,13,"None","45-68",6,"McQuillan","Beebe","Scanlan","2:15","D",2178,"----","None",1909,-36.5,-10,453,532,-79,47,69,-22,0.405172413793103,NA
"Saturday, Aug 28","boxscore","STL","@","PHI","L",4,5,"None","45-69",6,"Sparks","Lush","None","2:12","D",8000,"-----","None",1909,-38.5,-1,457,537,-80,47,70,-23,0.401709401709402,NA
"Saturday, Aug 28","boxscore","STL","@","PHI","L",0,6,"None","45-70",6,"Moren","Backman","None","1:40","D",NA,"------","1909-07-16 (Rain)",1909,-38.5,-6,457,543,-86,47,71,-24,0.398305084745763,NA
"Monday, Aug 30","boxscore","STL","@","PHI","L",2,3,"None","45-71",6,"Moore","Harmon","None","1:45","D",2268,"-------","None",1909,-39.5,-1,459,546,-87,47,72,-25,0.394957983193277,NA
"Tuesday, Aug 31","boxscore","STL","@","PHI","L",6,11,"None","45-72",6,"McQuillan","Beebe","None","2:00","D",2000,"--------","None",1909,-40.5,-5,465,557,-92,47,73,-26,0.391666666666667,NA
"Wednesday, Sep 1","boxscore","STL","@","NYG","L",6,9,"None","45-73",6,"Raymond","Lush","Crandall","None","D",NA,"---------","None",1909,-41,-3,471,566,-95,47,74,-27,0.388429752066116,NA
"Thursday, Sep 2","boxscore","STL","@","NYG","W",5,2,"None","46-73",6,"Raleigh","Marquard","Beebe","None","D",NA,"+","None",1909,-40.5,3,476,568,-92,48,74,-26,0.39344262295082,NA
"Friday, Sep 3","boxscore","STL","@","NYG","L",4,7,"None","46-74",6,"Ames","Harmon","None","None","D",NA,"-","None",1909,-41,-3,480,575,-95,48,75,-27,0.390243902439024,NA
"Saturday, Sep 4","boxscore","STL","@","PIT","L",0,4,"None","46-75",6,"Maddox","Lush","None","1:30","D",5485,"--","None",1909,-42,-4,480,579,-99,48,76,-28,0.387096774193548,NA
"Sunday, Sep 5","boxscore","STL","@","CIN","W",6,3,"None","47-75",6,"Beebe","Rowan","None","None","D",NA,"+","None",1909,-42,3,486,582,-96,49,76,-27,0.392,NA
"Monday, Sep 6","boxscore","STL","None","CIN","L",1,6,"None","47-76",6,"Spade","Harmon","None","1:57","D",NA,"-","None",1909,-42,-5,487,588,-101,49,77,-28,0.388888888888889,NA
"Monday, Sep 6","boxscore","STL","None","CIN","L",5,6,"None","47-77",6,"Ewing","Backman","None","1:55","D",NA,"--","None",1909,-42,-1,492,594,-102,49,78,-29,0.385826771653543,NA
"Thursday, Sep 9","boxscore","STL","@","CHC","L",1,2,"None","47-78",6,"Overall","Lush","None","None","D",NA,"---","1909-07-05 (Wet grounds)",1909,-43,-1,493,596,-103,49,79,-30,0.3828125,NA
"Friday, Sep 10","boxscore","STL","@","CHC","L",1,3,"None","47-79",6,"Reulbach","Beebe","None","None","D",NA,"----","1909-07-05 (Wet grounds)",1909,-44.5,-2,494,599,-105,49,80,-31,0.37984496124031,NA
"Friday, Sep 10","boxscore","STL","@","CHC","L",3,9,"None","47-80",6,"Higginbotham","Harmon","None","None","D",NA,"-----","None",1909,-44.5,-6,497,608,-111,49,81,-32,0.376923076923077,NA
"Saturday, Sep 11","boxscore","STL","@","CHC","L",4,10,"None","47-81",6,"Brown","Backman","None","None","D",NA,"------","None",1909,-45.5,-6,501,618,-117,49,82,-33,0.374045801526718,NA
"Sunday, Sep 12","boxscore","STL","None","PIT","L",3,4,"None","47-82",6,"Leifield","Lush","None","1:57","D",NA,"-------","None",1909,-46.5,-1,504,622,-118,49,83,-34,0.371212121212121,NA
"Monday, Sep 13","boxscore","STL","None","PIT","L",1,4,"None","47-83",6,"Leever","Raleigh","None","1:35","D",NA,"--------","None",1909,-47.5,-3,505,626,-121,49,84,-35,0.368421052631579,NA
"Saturday, Sep 18","boxscore","STL","None","PHI","L",2,7,"None","47-84",6,"Moren","Beebe","None","2:05","D",NA,"---------","None",1909,-50,-5,507,633,-126,49,85,-36,0.365671641791045,NA
"Sunday, Sep 19","boxscore","STL","None","PHI","L",2,4,"None","47-85",6,"Corridon","Harmon","None","1:58","D",NA,"----------","None",1909,-50.5,-2,509,637,-128,49,86,-37,0.362962962962963,NA
"Monday, Sep 20","boxscore","STL","None","PHI","L",0,2,"None","47-86",6,"McQuillan","Higgins","None","1:25","D",NA,"-----------","None",1909,-51.5,-2,509,639,-130,49,87,-38,0.360294117647059,NA
"Wednesday, Sep 22","boxscore","STL","None","NYG","L",3,4,"None","47-87",6,"Mathewson","Beebe","None","1:51","D",NA,"------------","None",1909,-53.5,-1,512,643,-131,49,88,-39,0.357664233576642,NA
"Thursday, Sep 23","boxscore","STL","None","NYG","L",0,5,"None","47-88",7,"Wiltse","Raleigh","None","1:55","D",NA,"-------------","None",1909,-54.5,-5,512,648,-136,49,89,-40,0.355072463768116,NA
"Thursday, Sep 23","boxscore","STL","None","NYG","L",5,12,"8","47-89",7,"Marquard","Melter","None","2:17","D",NA,"--------------","1909-06-04 (Rain)",1909,-54.5,-7,517,660,-143,49,90,-41,0.352517985611511,NA
"Friday, Sep 24","boxscore","STL","None","BRO","L",6,12,"None","47-90",7,"Rucker","Harmon","None","2:17","D",NA,"---------------","None",1909,-55.5,-6,523,672,-149,49,91,-42,0.35,NA
"Saturday, Sep 25","boxscore","STL","None","BRO","W",12,4,"None","48-90",7,"Beebe","Dent","Melter","1:51","D",NA,"+","None",1909,-55.5,8,535,676,-141,50,91,-41,0.354609929078014,NA
"Sunday, Sep 26","boxscore","STL","None","BRO","W",4,3,"10","49-90",7,"Higgins","Hunter","None","2:18","D",NA,"++","None",1909,-55.5,1,539,679,-140,51,91,-40,0.359154929577465,NA
"Sunday, Sep 26","boxscore","STL","None","BRO","L",0,1,"8","49-91",7,"Scanlan","Higgins","None","1:53","D",NA,"-","None",1909,-55.5,-1,539,680,-141,51,92,-41,0.356643356643357,NA
"Tuesday, Sep 28","boxscore","STL","None","BSN","L",1,2,"None","49-92",6,"Richie","Raleigh","None","1:30","D",NA,"--","None",1909,-55,-1,540,682,-142,51,93,-42,0.354166666666667,NA
"Tuesday, Sep 28","boxscore","STL","None","BSN","W",7,3,"None","50-92",6,"Harmon","Mattern","None","1:52","D",NA,"+","1909-08-02 (Funeral of Harry Pulliam (NL President))",1909,-55,4,547,685,-138,52,93,-41,0.358620689655172,NA
"Wednesday, Sep 29","boxscore","STL","None","BSN","W",2,1,"None","51-92",6,"Higgins","Curtis","None","1:49","D",NA,"++","None",1909,-54,1,549,686,-137,53,93,-40,0.363013698630137,NA
"Thursday, Sep 30","boxscore","STL","None","BSN","L",2,4,"None","51-93",6,"Mattern","Raleigh","None","1:25","D",NA,"-","None",1909,-54.5,-2,551,690,-139,53,94,-41,0.360544217687075,NA
"Friday, Oct 1","boxscore","STL","@","CIN","L",5,6,"None","51-94",6,"Gaspar","Lowdermilk","None","None","D",NA,"--","None",1909,-55,-1,556,696,-140,53,95,-42,0.358108108108108,NA
"Saturday, Oct 2","boxscore","STL","@","CIN","W",8,3,"None","52-94",6,"Harmon","Spade","None","None","D",NA,"+","None",1909,-54,5,564,699,-135,54,95,-41,0.36241610738255,NA
"Sunday, Oct 3","boxscore","STL","@","CIN","L",4,6,"None","52-95",6,"Fromme","Beebe","None","None","D",NA,"-","None",1909,-54.5,-2,568,705,-137,54,96,-42,0.36,NA
"Sunday, Oct 3","boxscore","STL","@","CIN","W",8,1,"6","53-95",6,"Higgins","Griffith","None","None","D",NA,"+","1909-09-07 (Rain; Site change)",1909,-54.5,7,576,706,-130,55,96,-41,0.364238410596026,NA
"Tuesday, Oct 5","boxscore","STL","None","CHC","L",1,6,"None","53-96",6,"Pfiester","Raleigh","None","1:50","D",NA,"-","None",1909,-55,-5,577,712,-135,55,97,-42,0.361842105263158,NA
"Tuesday, Oct 5","boxscore","STL","None","CHC","W",4,3,"None","54-96",6,"Harmon","Hagerman","Melter","1:35","D",NA,"+","None",1909,-55,1,581,715,-134,56,97,-41,0.366013071895425,NA
"Wednesday, Oct 6","boxscore","STL","None","CHC","L",0,8,"None","54-97",6,"Cole","Higgins","None","1:37","D",NA,"-","None",1909,-56,-8,581,723,-142,56,98,-42,0.363636363636364,NA
"Wednesday, Oct 6","boxscore","STL","None","CHC","L",1,5,"None","54-98",6,"Schwenck","Beebe","Reulbach","1:44","D",NA,"--","1909-10-07 (Schedule change)",1909,-56,-4,582,728,-146,56,99,-43,0.361290322580645,NA
"Friday, Apr 15","boxscore","STL","None","PIT","W",6,5,"None","1-1",3,"Corridon","Leifield","Backman","None","D",NA,"+","None",1910,-1,1,6,5,1,1,0,1,1,NA
"Sunday, Apr 17","boxscore","STL","None","PIT","L",2,4,"None","1-2",6,"Leever","Harmon","None","None","D",NA,"-","None",1910,-1,-2,8,9,-1,1,1,0,0.5,NA
"Wednesday, Apr 20","boxscore","STL","None","CHC","L",2,4,"7","1-3",7,"Pfiester","Lush","None","2:00","D",NA,"--","None",1910,-2,-2,10,13,-3,1,2,-1,0.333333333333333,NA
"Thursday, Apr 21","boxscore","STL","@","PIT","L",4,9,"None","1-4",7,"Adams","Willis","Phillippe","1:40","D",NA,"---","None",1910,-3,-5,14,22,-8,1,3,-2,0.25,NA
"Friday, Apr 22","boxscore","STL","@","PIT","L",0,4,"None","1-5",8,"Powell","Backman","None","2:00","D",NA,"----","None",1910,-4,-4,14,26,-12,1,4,-3,0.2,NA
"Saturday, Apr 23","boxscore","STL","@","PIT","L",4,7,"None","1-6",8,"Moore","Harmon","None","1:45","D",NA,"-----","None",1910,-5,-3,18,33,-15,1,5,-4,0.166666666666667,NA
"Sunday, Apr 24","boxscore","STL","@","CIN","L",6,10,"None","1-7",8,"Suggs","Rieger","None","None","D",NA,"------","None",1910,-5.5,-4,24,43,-19,1,6,-5,0.142857142857143,NA
"Monday, Apr 25","boxscore","STL","@","CIN","W",8,3,"None","2-7",8,"Backman","Spade","None","None","D",NA,"+","None",1910,-5,5,32,46,-14,2,6,-4,0.25,NA
"Thursday, Apr 28","boxscore","STL","@","CHC","L",1,2,"None","2-8",8,"Brown","Corridon","None","1:50","D",NA,"-","None",1910,-5.5,-1,33,48,-15,2,7,-5,0.222222222222222,NA
"Friday, Apr 29","boxscore","STL","@","CHC","W",4,3,"11","3-8",7,"Willis","Overall","None","2:30","D",NA,"+","None",1910,-5,1,37,51,-14,3,7,-4,0.3,NA
"Saturday, Apr 30","boxscore","STL","@","CIN","W",4,1,"None","4-8",6,"Harmon","Gaspar","None","None","D",NA,"++","None",1910,-5,3,41,52,-11,4,7,-3,0.363636363636364,NA
"Sunday, May 1","boxscore","STL","@","CIN","L",5,6,"None","4-9",7,"Suggs","Willis","None","None","D",NA,"-","None",1910,-5.5,-1,46,58,-12,4,8,-4,0.333333333333333,NA
"Monday, May 2","boxscore","STL","@","CIN","L",4,9,"None","4-10",7,"Rowan","Corridon","None","None","D",NA,"--","1910-04-26 (Rain)",1910,-6.5,-5,50,67,-17,4,9,-5,0.307692307692308,NA
"Wednesday, May 4","boxscore","STL","None","CIN","W",12,3,"None","5-10",6,"Harmon","Beebe","Backman","None","D",NA,"+","None",1910,-6,9,62,70,-8,5,9,-4,0.357142857142857,NA
"Thursday, May 5","boxscore","STL","None","CIN","L",2,5,"None","5-11",7,"Gaspar","Harmon","None","None","D",NA,"-","None",1910,-6,-3,64,75,-11,5,10,-5,0.333333333333333,NA
"Sunday, May 8","boxscore","STL","None","CIN","L",0,5,"None","5-12",7,"Suggs","Backman","None","None","D",NA,"--","None",1910,-7.5,-5,64,80,-16,5,11,-6,0.3125,NA
"Monday, May 9","boxscore","STL","None","BSN","W",2,1,"None","6-12",7,"Willis","Mattern","None","None","D",NA,"+","None",1910,-7,1,66,81,-15,6,11,-5,0.352941176470588,NA
"Tuesday, May 10","boxscore","STL","None","BSN","L",3,5,"None","6-13",7,"Curtis","Harmon","None","None","D",NA,"-","None",1910,-7,-2,69,86,-17,6,12,-6,0.333333333333333,NA
"Thursday, May 12","boxscore","STL","None","BSN","W",5,3,"None","7-13",7,"Backman","Richie","None","None","D",NA,"+","None",1910,-6,2,74,89,-15,7,12,-5,0.368421052631579,NA
"Friday, May 13","boxscore","STL","None","NYG","W",13,4,"None","8-13",7,"Lush","Mathewson","None","1:52","D",7000,"++","None",1910,-5,9,87,93,-6,8,12,-4,0.4,NA
"Saturday, May 14","boxscore","STL","None","NYG","W",9,3,"None","9-13",7,"Sallee","Raymond","None","1:58","D",NA,"+++","None",1910,-4,6,96,96,0,9,12,-3,0.428571428571429,NA
"Sunday, May 15","boxscore","STL","None","NYG","W",8,3,"None","10-13",6,"Corridon","Drucke","None","None","D",NA,"++++","None",1910,-3.5,5,104,99,5,10,12,-2,0.454545454545455,NA
"Monday, May 16","boxscore","STL","None","NYG","W",4,2,"None","11-13",6,"Willis","Wiltse","None","1:35","D",NA,"+++++","None",1910,-3.5,2,108,101,7,11,12,-1,0.478260869565217,NA
"Tuesday, May 17","boxscore","STL","None","PHI","W",10,3,"None","12-13",6,"Harmon","Ewing","None","None","D",NA,"++++++","None",1910,-3.5,7,118,104,14,12,12,0,0.5,NA
"Wednesday, May 18","boxscore","STL","None","PHI","W",5,2,"None","13-13",6,"Sallee","Moren","None","None","D",NA,"+++++++","None",1910,-3.5,3,123,106,17,13,12,1,0.52,NA
"Thursday, May 19","boxscore","STL","None","PHI","W",9,1,"None","14-13",5,"Lush","Moore","None","None","D",NA,"++++++++","None",1910,-2.5,8,132,107,25,14,12,2,0.538461538461538,NA
"Friday, May 20","boxscore","STL","None","PHI","L",5,8,"12","14-14",6,"Moren","Sallee","None","None","D",NA,"-","None",1910,-3,-3,137,115,22,14,13,1,0.518518518518518,NA
"Saturday, May 21","boxscore","STL","None","BRO","W",4,3,"10","15-14",5,"Lush","Rucker","None","None","D",NA,"+","None",1910,-3,1,141,118,23,15,13,2,0.535714285714286,NA
"Sunday, May 22","boxscore","STL","None","BRO","L",1,2,"None","15-15",5,"Wilhelm","Backman","Bell","None","D",NA,"-","None",1910,-3.5,-1,142,120,22,15,14,1,0.517241379310345,NA
"Monday, May 23","boxscore","STL","None","BRO","W",5,0,"None","16-15",5,"Lush","Barger","None","None","D",NA,"+","None",1910,-2.5,5,147,120,27,16,14,2,0.533333333333333,NA
"Tuesday, May 24","boxscore","STL","None","BRO","L",0,6,"None","16-16",5,"Bell","Willis","None","None","D",NA,"-","None",1910,-3,-6,147,126,21,16,15,1,0.516129032258065,NA
"Wednesday, May 25","boxscore","STL","None","BRO","L",5,7,"None","16-17",5,"Rucker","Sallee","None","None","D",NA,"--","None",1910,-4,-2,152,133,19,16,16,0,0.5,NA
"Thursday, May 26","boxscore","STL","@","CIN","L",6,7,"None","16-18",5,"Suggs","Rieger","None","None","D",NA,"---","None",1910,-5,-1,158,140,18,16,17,-1,0.484848484848485,NA
"Saturday, May 28","boxscore","STL","@","CIN","L",0,4,"None","16-19",5,"Gaspar","Willis","None","None","D",NA,"----","None",1910,-6,-4,158,144,14,16,18,-2,0.470588235294118,NA
