date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 5",boxscore,TOR,None,MIN,L,4,13,None,1-1,3, 1.0,Radke,Towers,None,2:49,N,"18,156",-,None
"Thursday, Apr 6",boxscore,TOR,None,MIN,W,6,3,None,2-1,1, Tied,Chacin,Silva,Ryan,2:29,N,"16,221",+,None
"Friday, Apr 7",boxscore,TOR,None,TBD,L,8,9,None,2-2,2, 1.0,Dunn,Walker,Miceli,2:53,N,"15,631",-,None
"Saturday, Apr 8",boxscore,TOR,None,TBD,W,8,4,None,3-2,2, 1.0,Tallet,Childers,None,3:00,D,"18,755",+,None
"Sunday, Apr 9",boxscore,TOR,None,TBD,L,2,5,None,3-3,2, 2.0,Kazmir,Halladay,Miceli,2:17,D,"20,184",-,None
"Tuesday, Apr 11",boxscore,TOR,@,BOS,L,3,5,None,3-4,3, 3.0,Beckett,Towers,Papelbon,2:44,D,"35,491",--,None
"Wednesday, Apr 12",boxscore,TOR,@,BOS,W,8,4,None,4-4,2, 2.0,Chacin,Wells,None,3:00,N,"36,378",+,None
"Thursday, Apr 13",boxscore,TOR,@,BOS,W,8,6,None,5-4,2, 1.0,Lilly,Clement,Ryan,3:02,N,"36,524",++,None
"Friday, Apr 14",boxscore,TOR,@,CHW,W,13,7,None,6-4,2, 1.0,Walker,Vazquez,None,3:15,N,"31,418",+++,None
"Saturday, Apr 15",boxscore,TOR,@,CHW,L,2,4,None,6-5,3, 1.0,Buehrle,Burnett,Jenks,2:10,D,"33,247",-,None
"Sunday, Apr 16",boxscore,TOR,@,CHW,L,4,6,5,6-6,4, 2.0,Garcia,Towers,None,1:36,D,"27,137",--,None
"Tuesday, Apr 18",boxscore,TOR,None,NYY,W,10,5,None,7-6,2, 2.5,Chacin,Johnson,None,2:53,N,"48,776",+,None
"Wednesday, Apr 19",boxscore,TOR,None,NYY,L,1,3,None,7-7,3, 3.5,Mussina,Lilly,Rivera,3:00,D,"32,886",-,None
"Friday, Apr 21",boxscore,TOR,None,BOS,W-wo,7,6,12,8-7,3, 2.0,Speier,Foulke,None,3:57,N,"28,333",+,None
"Saturday, Apr 22",boxscore,TOR,None,BOS,W,8,1,None,9-7,3, 1.0,Halladay,DiNardo,Walker,2:23,D,"34,387",++,None
"Sunday, Apr 23",boxscore,TOR,None,BOS,L,3,6,None,9-8,3, 2.0,Clement,Towers,Papelbon,3:14,D,"28,737",-,None
"Tuesday, Apr 25",boxscore,TOR,None,BAL,W,7,3,None,10-8,2, 2.0,Chacin,Lopez,None,2:31,N,"32,257",+,None
"Wednesday, Apr 26",boxscore,TOR,None,BAL,W,8,2,None,11-8,2, 1.0,Lilly,Bedard,None,2:53,N,"19,336",++,None
"Thursday, Apr 27",boxscore,TOR,None,BAL,L,5,7,None,11-9,2, 1.0,Benson,Janssen,None,3:12,N,"18,756",-,None
"Friday, Apr 28",boxscore,TOR,@,NYY,W,7,2,None,12-9,1, Tied,Halladay,Wright,Ryan,3:07,N,"47,204",+,None
"Saturday, Apr 29",boxscore,TOR,@,NYY,L,6,17,None,12-10,2, 1.0,Johnson,Towers,None,3:48,D,"50,119",-,None
"Sunday, Apr 30",boxscore,TOR,@,NYY,L,1,4,None,12-11,3, 1.0,Mussina,Chacin,Rivera,2:56,D,"52,954",--,None
"Monday, May 1",boxscore,TOR,@,BAL,W,9,7,None,13-11,2, 1.0,Lilly,Hawkins,Ryan,3:12,N,"14,315",+,None
"Tuesday, May 2",boxscore,TOR,@,BAL,L,2,9,None,13-12,3, 1.5,Benson,Janssen,Williams,2:39,N,"15,795",-,None
"Wednesday, May 3",boxscore,TOR,@,BOS,W,7,6,None,14-12,3, 0.5,McGowan,Papelbon,Ryan,3:38,N,"35,881",+,None
"Thursday, May 4",boxscore,TOR,@,BOS,L,4,7,None,14-13,3, 1.5,Clement,Towers,Papelbon,2:52,N,"36,396",-,None
"Friday, May 5",boxscore,TOR,None,LAA,W,13,3,None,15-13,3, 1.5,Chacin,Santana,None,2:50,N,"22,227",+,None
"Saturday, May 6",boxscore,TOR,None,LAA,L,0,3,None,15-14,3, 2.5,Escobar,Lilly,Rodriguez,2:26,D,"29,761",-,None
"Sunday, May 7",boxscore,TOR,None,LAA,W,3,1,None,16-14,3, 2.5,Janssen,Lackey,Ryan,2:00,D,"24,351",+,None
"Monday, May 8",boxscore,TOR,None,LAA,W,5,1,None,17-14,3, 2.0,Halladay,Weaver,None,1:59,N,"18,611",++,None
"Tuesday, May 9",boxscore,TOR,None,OAK,L,5,6,None,17-15,3, 3.0,Haren,Towers,Street,2:53,N,"36,269",-,None
"Wednesday, May 10",boxscore,TOR,None,OAK,W,9,7,None,18-15,3, 2.0,Del Rosario,Blanton,Ryan,2:42,N,"19,269",+,None
"Thursday, May 11",boxscore,TOR,None,OAK,W,8,3,None,19-15,3, 2.0,Lilly,Saarloos,None,2:35,D,"23,974",++,None
"Friday, May 12",boxscore,TOR,@,TBD,L,1,4,None,19-16,3, 2.0,McClung,Janssen,Walker,2:32,N,"11,816",-,None
"Saturday, May 13",boxscore,TOR,@,TBD,W,8,1,None,20-16,3, 2.0,Halladay,Hendrickson,None,2:12,N,"15,184",+,None
"Sunday, May 14",boxscore,TOR,@,TBD,W,8,3,None,21-16,3, 1.0,Towers,Fossum,None,2:17,D,"12,224",++,None
"Tuesday, May 16",boxscore,TOR,@,LAA,L,3,8,None,21-17,3, 2.5,Santana,Lilly,None,2:59,N,"43,066",-,None
"Wednesday, May 17",boxscore,TOR,@,LAA,W,3,0,None,22-17,3, 1.5,Janssen,Escobar,Ryan,2:26,N,"38,767",+,None
"Thursday, May 18",boxscore,TOR,@,LAA,W,8,4,10,23-17,3, 1.0,Frasor,Rodriguez,None,3:24,N,"37,850",++,None
"Friday, May 19",boxscore,TOR,@,COL,L,3,8,None,23-18,3, 2.0,Cook,Towers,None,2:59,N,"26,011",-,None
"Saturday, May 20",boxscore,TOR,@,COL,L,1,5,None,23-19,3, 3.0,Francis,Taubenheim,None,2:35,N,"26,212",--,None
"Sunday, May 21",boxscore,TOR,@,COL,L,3,5,None,23-20,3, 3.0,Fogg,Lilly,Fuentes,2:50,D,"30,291",---,None
"Monday, May 22",boxscore,TOR,None,TBD,W,6,4,None,24-20,3, 3.0,Janssen,McClung,Ryan,2:59,D,"22,563",+,None
"Tuesday, May 23",boxscore,TOR,None,TBD,W,4,1,None,25-20,3, 2.0,Halladay,Hendrickson,Ryan,2:26,N,"34,594",++,None
"Wednesday, May 24",boxscore,TOR,None,TBD,L,8,10,None,25-21,3, 2.0,Camp,Frasor,Walker,3:11,N,"20,187",-,None
"Friday, May 26",boxscore,TOR,None,CHW,W,8,2,None,26-21,3, 2.5,Lilly,Garcia,None,2:43,N,"22,729",+,None
"Saturday, May 27",boxscore,TOR,None,CHW,W-wo,3,2,11,27-21,3, 2.5,Schoeneweis,Nelson,None,3:32,D,"30,063",++,None
"Sunday, May 28",boxscore,TOR,None,CHW,L,5,7,None,27-22,3, 3.5,Garland,Taubenheim,Jenks,2:50,D,"35,277",-,None
"Monday, May 29",boxscore,TOR,None,BOS,W,7,6,None,28-22,3, 2.5,Ryan,Riske,None,3:03,N,"24,038",+,None
"Tuesday, May 30",boxscore,TOR,None,BOS,W,8,5,None,29-22,3, 1.5,Chacin,Beckett,Ryan,3:31,N,"27,324",++,None
"Wednesday, May 31",boxscore,TOR,None,BOS,L,6,8,None,29-23,3, 2.5,Van Buren,Lilly,Papelbon,3:36,N,"24,526",-,None
"Friday, Jun 2",boxscore,TOR,@,TBD,W,13,4,None,30-23,3, 2.5,Janssen,McClung,None,3:37,N,"9,463",+,None
"Saturday, Jun 3",boxscore,TOR,@,TBD,W,6,2,None,31-23,3, 2.0,Halladay,Hendrickson,Ryan,2:29,N,"15,696",++,None
"Sunday, Jun 4",boxscore,TOR,@,TBD,L,5,10,None,31-24,3, 2.5,Waechter,Chacin,None,2:37,D,"14,347",-,None
"Monday, Jun 5",boxscore,TOR,@,BAL,L,0,4,None,31-25,3, 3.0,Cabrera,Lilly,None,2:45,N,"15,185",--,None
"Tuesday, Jun 6",boxscore,TOR,@,BAL,W,6,4,None,32-25,3, 3.0,Downs,Britton,Ryan,2:58,N,"16,868",+,None
"Wednesday, Jun 7",boxscore,TOR,@,BAL,W,5,3,None,33-25,3, 2.5,Janssen,Benson,Ryan,3:22,N,"15,803",++,None
"Thursday, Jun 8",boxscore,TOR,@,BAL,L,5,7,None,33-26,3, 2.5,Birkins,Del Rosario,Ray,2:59,N,"17,637",-,None
"Friday, Jun 9",boxscore,TOR,None,DET,W,10,5,None,34-26,3, 2.0,Frasor,Jones,None,3:39,N,"21,425",+,None
"Saturday, Jun 10",boxscore,TOR,None,DET,L,3,5,None,34-27,3, 2.0,Miner,Lilly,Jones,2:24,D,"27,021",-,None
"Sunday, Jun 11",boxscore,TOR,None,DET,L,5,10,None,34-28,3, 2.5,Robertson,Taubenheim,Zumaya,3:24,D,"30,404",--,None
"Monday, Jun 12",boxscore,TOR,None,BAL,L,4,6,None,34-29,3, 3.0,Benson,Janssen,Ray,2:55,N,"17,876",---,None
"Tuesday, Jun 13",boxscore,TOR,None,BAL,W,7,1,None,35-29,3, 2.0,Halladay,Loewen,None,2:11,N,"20,766",+,None
"Wednesday, Jun 14",boxscore,TOR,None,BAL,W,6,3,None,36-29,3, 2.0,Chulk,Lopez,Ryan,2:54,N,"23,325",++,None
"Thursday, Jun 15",boxscore,TOR,None,BAL,W,4,2,None,37-29,2, 1.0,Lilly,Cabrera,Ryan,2:49,D,"32,285",+++,None
"Friday, Jun 16",boxscore,TOR,@,FLA,L,1,3,None,37-30,3, 2.0,Olsen,Taubenheim,Tankersley,2:59,N,"10,242",-,None
"Saturday, Jun 17",boxscore,TOR,@,FLA,L,2,8,None,37-31,3, 2.0,Moehler,Janssen,None,2:56,N,"12,099",--,None
"Sunday, Jun 18",boxscore,TOR,@,FLA,L,1,4,None,37-32,3, 3.0,Johnson,Halladay,Borowski,2:48,D,"10,536",---,None
"Tuesday, Jun 20",boxscore,TOR,@,ATL,W,6,5,None,38-32,3, 3.5,Schoeneweis,Yates,Ryan,3:19,N,"26,915",+,None
"Wednesday, Jun 21",boxscore,TOR,@,ATL,W,6,3,None,39-32,3, 3.5,Lilly,Hudson,Ryan,2:53,N,"26,232",++,None
"Thursday, Jun 22",boxscore,TOR,@,ATL,W,3,2,None,40-32,3, 3.0,Taubenheim,Remlinger,Ryan,3:14,N,"26,829",+++,None
"Friday, Jun 23",boxscore,TOR,None,NYM,L,1,6,None,40-33,3, 4.0,Glavine,Janssen,None,2:40,N,"28,507",-,None
"Saturday, Jun 24",boxscore,TOR,None,NYM,W,7,4,None,41-33,3, 4.0,Halladay,Hernandez,Ryan,2:40,D,"31,327",+,None
"Sunday, Jun 25",boxscore,TOR,None,NYM,L,4,7,None,41-34,3, 4.5,Trachsel,Towers,Wagner,3:08,D,"32,277",-,None
"Tuesday, Jun 27",boxscore,TOR,None,WSN,W,6,0,None,42-34,3, 5.0,Burnett,Ortiz,None,2:25,N,"20,288",+,None
"Wednesday, Jun 28",boxscore,TOR,None,WSN,W,6,1,None,43-34,3, 5.0,Lilly,Hill,None,2:32,N,"17,067",++,None
"Thursday, Jun 29",boxscore,TOR,None,WSN,W,8,4,None,44-34,3, 5.0,Halladay,Patterson,None,2:42,N,"17,175",+++,None
"Friday, Jun 30",boxscore,TOR,None,PHI,W,8,1,None,45-34,3, 4.0,Janssen,Bernero,None,2:34,N,"17,311",++++,None
"Saturday, Jul 1",boxscore,TOR,None,PHI,W,5,2,None,46-34,2, 4.0,Downs,Lidle,Ryan,2:55,D,"24,248",+++++,None
"Sunday, Jul 2",boxscore,TOR,None,PHI,L,6,11,None,46-35,3, 5.0,Geary,Burnett,None,3:27,D,"26,177",-,None
"Monday, Jul 3",boxscore,TOR,@,TEX,L,1,6,None,46-36,3, 5.0,Rheinecker,Lilly,None,2:42,N,"30,021",--,None
"Tuesday, Jul 4",boxscore,TOR,@,TEX,W,3,2,None,47-36,2, 4.0,Halladay,Koronka,Ryan,2:29,N,"42,255",+,None
"Wednesday, Jul 5",boxscore,TOR,@,TEX,L,3,9,None,47-37,3, 4.0,Padilla,Janssen,Cordero,2:32,N,"25,803",-,None
"Thursday, Jul 6",boxscore,TOR,@,KCR,L,2,6,None,47-38,3, 5.0,Redman,Taubenheim,None,2:31,N,"10,858",--,None
"Friday, Jul 7",boxscore,TOR,@,KCR,L,3,13,None,47-39,3, 6.0,Hudson,Burnett,None,3:02,N,"17,162",---,None
"Saturday, Jul 8",boxscore,TOR,@,KCR,W,7,5,None,48-39,3, 6.0,Tallet,Peralta,Ryan,3:24,N,"22,635",+,None
"Sunday, Jul 9",boxscore,TOR,@,KCR,W,11,3,None,49-39,3, 5.0,Halladay,Gobble,None,2:57,D,"17,748",++,None
"Friday, Jul 14",boxscore,TOR,None,SEA,L,3,5,None,49-40,3, 4.5,Meche,Janssen,Putz,2:52,N,"23,443",-,None
"Saturday, Jul 15",boxscore,TOR,None,SEA,W-wo,7,6,14,50-40,3, 4.5,Downs,Fruto,None,4:23,D,"36,069",+,None
"Sunday, Jul 16",boxscore,TOR,None,SEA,W-wo,4,3,11,51-40,3, 3.5,Downs,Sherrill,None,3:39,D,"28,679",++,None
"Monday, Jul 17",boxscore,TOR,None,TEX,W,10,1,None,52-40,3, 3.5,Lilly,Koronka,None,2:33,N,"16,872",+++,None
"Tuesday, Jul 18",boxscore,TOR,None,TEX,L,2,5,None,52-41,3, 4.5,Padilla,Schoeneweis,Otsuka,2:45,N,"20,017",-,None
"Wednesday, Jul 19",boxscore,TOR,None,TEX,L,4,5,None,52-42,3, 5.5,Millwood,Janssen,Otsuka,2:36,N,"20,778",--,None
"Thursday, Jul 20",boxscore,TOR,None,NYY,W-wo,5,4,11,53-42,3, 5.5,Tallet,Rivera,None,3:08,N,"42,336",+,None
"Friday, Jul 21",boxscore,TOR,None,NYY,W,7,3,None,54-42,3, 5.5,Burnett,Wright,Schoeneweis,3:05,N,"40,149",++,None
"Saturday, Jul 22",boxscore,TOR,None,NYY,L,4,5,None,54-43,3, 5.5,Wang,Downs,Rivera,3:12,D,"50,014",-,None
"Sunday, Jul 23",boxscore,TOR,None,NYY,W,13,5,None,55-43,3, 4.5,Marcum,Ponson,None,3:09,D,"42,337",+,None
"Monday, Jul 24",boxscore,TOR,@,SEA,L,3,7,None,55-44,3, 5.5,Pineiro,Janssen,None,2:49,N,"29,787",-,None
"Tuesday, Jul 25",boxscore,TOR,@,SEA,W,12,3,None,56-44,3, 5.5,Halladay,Meche,None,2:52,N,"30,793",+,None
"Wednesday, Jul 26",boxscore,TOR,@,SEA,L,4,7,None,56-45,3, 5.5,Moyer,Burnett,Putz,3:02,N,"33,629",-,None
"Thursday, Jul 27",boxscore,TOR,@,OAK,L,2,5,None,56-46,3, 6.0,Blanton,Lilly,Street,2:33,N,"19,251",--,None
"Friday, Jul 28",boxscore,TOR,@,OAK,W,4,3,None,57-46,3, 5.0,Downs,Loaiza,Ryan,2:45,N,"22,217",+,None
"Saturday, Jul 29",boxscore,TOR,@,OAK,L,4,7,None,57-47,3, 6.0,Zito,McGowan,Street,2:49,D,"25,627",-,None
"Sunday, Jul 30",boxscore,TOR,@,OAK,L-wo,5,6,None,57-48,3, 6.0,Street,Ryan,None,3:04,D,"29,709",--,None
"Tuesday, Aug 1",boxscore,TOR,@,NYY,L,1,5,None,57-49,3, 6.5,Wright,Burnett,None,3:10,N,"52,237",---,None
"Wednesday, Aug 2",boxscore,TOR,@,NYY,L,2,7,None,57-50,3, 7.5,Wang,Lilly,None,3:01,N,"54,414",----,None
"Thursday, Aug 3",boxscore,TOR,@,NYY,L,1,8,None,57-51,3, 8.5,Lidle,Marcum,None,3:15,D,"52,156",-----,None
"Friday, Aug 4",boxscore,TOR,None,CHW,L,4,6,None,57-52,3, 9.5,Garland,Halladay,Jenks,2:48,N,"30,060",------,None
"Saturday, Aug 5",boxscore,TOR,None,CHW,L,1,7,None,57-53,3, 9.5,Vazquez,Del Rosario,None,2:55,D,"35,117",-------,None
"Sunday, Aug 6",boxscore,TOR,None,CHW,W,7,3,None,58-53,3, 9.5,Burnett,Contreras,None,2:38,D,"36,453",+,None
