date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 12",boxscore,BOS,@,NYY,W,5,2,None,2-0,1, Tied,O'Brien,Ford,None,1:58,D,"3,000",++,None
"Saturday, Apr 13",boxscore,BOS,@,NYY,W,8,4,None,3-0,1,up 0.5,Hall,Vaughn,None,2:00,D,"3,000",+++,None
"Monday, Apr 15",boxscore,BOS,@,PHA,L,1,4,None,3-1,2, 0.5,Plank,Cicotte,None,1:59,D,"8,000",-,None
"Tuesday, Apr 16",boxscore,BOS,@,PHA,W,9,2,None,4-1,1,up 0.5,Wood,Krause,None,2:10,D,"5,000",+,None
"Saturday, Apr 20",boxscore,BOS,None,NYY,W,7,6,11,5-1,1,up 1.0,Hall,Vaughn,None,3:10,D,"24,000",++,None
"Tuesday, Apr 23",boxscore,BOS,None,WSH,L,2,6,None,5-2,1, Tied,Groom,Wood,None,2:25,D,"2,500",-,None
"Wednesday, Apr 24",boxscore,BOS,None,WSH,L,2,5,None,5-3,2, 1.0,Johnson,Cicotte,None,2:15,D,"2,500",--,None
"Thursday, Apr 25",boxscore,BOS,None,WSH,W,4,1,None,6-3,2, 1.0,Hall,Hughes,None,1:58,D,"3,000",+,None
"Friday, Apr 26",boxscore,BOS,None,PHA,W,7,6,None,7-3,2, 0.5,Bedient,Russell,None,2:05,D,"10,000",++,None
"Saturday, Apr 27",boxscore,BOS,None,PHA,W,6,5,None,8-3,2, 0.5,Wood,Brown,None,1:42,D,"15,000",+++,None
"Monday, Apr 29",boxscore,BOS,None,PHA,L,1,7,None,8-4,2, 1.5,Plank,O'Brien,None,2:00,D,"3,500",-,None
"Tuesday, Apr 30",boxscore,BOS,None,PHA,W,6,1,None,9-4,2, 0.5,Bedient,Krause,None,1:52,D,"4,000",+,None
"Wednesday, May 1",boxscore,BOS,@,WSH,L,1,2,None,9-5,2, 1.5,Walker,Wood,None,1:30,D,None,-,None
"Thursday, May 2",boxscore,BOS,@,WSH,W,6,5,None,10-5,2, 1.5,Hall,Groom,None,1:58,D,"3,881",+,None
"Friday, May 3",boxscore,BOS,@,WSH,L,1,5,None,10-6,2, 2.5,Johnson,O'Brien,None,1:55,D,"4,500",-,None
"Saturday, May 4",boxscore,BOS,@,WSH,L,7,8,None,10-7,3, 2.5,Akers,Cicotte,None,2:40,D,"7,491",--,None
"Tuesday, May 7",boxscore,BOS,None,DET,W,5,4,None,11-7,2, 3.0,Wood,Mullin,None,1:42,D,"4,500",+,None
"Thursday, May 9",boxscore,BOS,None,DET,W,7,4,None,12-7,2, 3.5,Bedient,Burns,None,1:59,D,"4,500",++,None
"Friday, May 10",boxscore,BOS,None,DET,L,5,6,None,12-8,2, 4.5,Willett,O'Brien,None,2:20,D,"4,500",-,None
"Saturday, May 11",boxscore,BOS,None,SLB,W,8,1,None,13-8,2, 4.5,Wood,Brown,None,2:00,D,"12,000",+,None
"Monday, May 13",boxscore,BOS,None,SLB,W,14,9,None,14-8,2, 4.5,Bushelman,Lake,Bedient,2:16,D,"3,000",++,None
"Tuesday, May 14",boxscore,BOS,None,SLB,W,6,5,None,15-8,2, 4.5,Cicotte,Baumgardner,None,2:07,D,None,+++,None
"Wednesday, May 15",boxscore,BOS,None,SLB,W,2,1,None,16-8,2, 3.5,Wood,Pelty,None,1:40,D,"2,000",++++,None
"Friday, May 17",boxscore,BOS,None,CHW,L,2,5,None,16-9,2, 4.5,Walsh,Pape,None,2:12,D,"18,000",-,None
"Saturday, May 18",boxscore,BOS,None,CHW,L,1,3,None,16-10,2, 5.5,Benz,Bedient,None,1:59,D,"20,000",--,None
"Monday, May 20",boxscore,BOS,None,CHW,W,2,0,None,17-10,2, 4.5,Wood,Walsh,None,1:54,D,None,+,None
"Tuesday, May 21",boxscore,BOS,None,CLE,W,3,1,None,18-10,2, 3.5,O'Brien,Gregg,None,1:38,D,"4,500",++,None
"Wednesday, May 22",boxscore,BOS,None,CLE,W,9,0,None,19-10,2, 3.5,Hall,Kahler,None,1:26,D,"5,000",+++,None
"Thursday, May 23",boxscore,BOS,None,CLE,W,6,5,10,20-10,2, 3.5,Wood,George,None,2:17,D,"4,000",++++,None
"Friday, May 24",boxscore,BOS,None,PHA,W,4,3,None,21-10,2, 3.0,Bedient,Houck,None,1:49,D,"7,500",+++++,None
"Saturday, May 25",boxscore,BOS,None,PHA,L,2,8,None,21-11,2, 4.0,Coombs,Wood,None,1:58,D,"15,000",-,None
"Monday, May 27",boxscore,BOS,None,PHA,L,6,12,None,21-12,2, 4.0,Brown,O'Brien,Bender,2:22,D,"5,000",--,None
"Tuesday, May 28",boxscore,BOS,None,PHA,W,7,3,None,22-12,2, 4.0,Hall,Houck,None,1:58,D,"3,500",+,None
"Wednesday, May 29",boxscore,BOS,None,WSH,W,21,8,None,23-12,2, 2.0,Wood,Walker,None,2:10,D,None,++,None
"Wednesday, May 29",boxscore,BOS,None,WSH,W,12,11,8,24-12,2, 2.0,Bedient,Groom,None,2:23,D,"7,500",+++,1912-04-22 (Rain)
"Thursday, May 30",boxscore,BOS,None,WSH,W,3,2,None,25-12,2, 2.0,Bedient,Engel,None,2:00,D,None,++++,None
"Thursday, May 30",boxscore,BOS,None,WSH,L,0,5,None,25-13,2, 2.0,Johnson,O'Brien,None,1:58,D,None,-,None
"Saturday, Jun 1",boxscore,BOS,@,CLE,L,2,9,None,25-14,2, 3.0,Kahler,Hall,None,1:55,D,"5,967",--,None
"Sunday, Jun 2",boxscore,BOS,@,CLE,W,5,4,10,26-14,2, 2.0,Wood,George,None,2:15,D,"5,845",+,None
"Monday, Jun 3",boxscore,BOS,@,CLE,L,3,4,None,26-15,2, 2.0,Baskette,O'Brien,None,2:13,D,"2,498",-,None
"Tuesday, Jun 4",boxscore,BOS,@,CLE,L,1,5,None,26-16,2, 3.0,Gregg,Bedient,None,2:08,D,"5,239",--,None
"Wednesday, Jun 5",boxscore,BOS,@,DET,L,6,8,None,26-17,2, 3.0,Willett,Hall,None,1:55,D,"5,226",---,None
"Thursday, Jun 6",boxscore,BOS,@,DET,W,5,2,None,27-17,2, 2.0,O'Brien,Mullin,None,2:10,D,"5,089",+,None
"Friday, Jun 7",boxscore,BOS,@,DET,L,3,4,None,27-18,2, 2.0,Dubuc,Collins,None,1:58,D,"3,877",-,None
"Saturday, Jun 8",boxscore,BOS,@,DET,W,8,3,None,28-18,2, 1.0,Wood,Works,None,2:05,D,"10,645",+,None
"Sunday, Jun 9",boxscore,BOS,@,SLB,W,9,2,None,29-18,2, 1.0,Bedient,Mitchell,None,2:15,D,"8,500",++,None
"Monday, Jun 10",boxscore,BOS,@,SLB,W,3,2,None,30-18,1, Tied,O'Brien,Brown,None,2:17,D,"1,200",+++,None
"Tuesday, Jun 11",boxscore,BOS,@,SLB,W,4,0,None,31-18,1,up 1.0,Hall,Hamilton,None,1:45,D,"1,012",++++,None
"Wednesday, Jun 12",boxscore,BOS,@,SLB,W,5,3,None,32-18,1,up 1.0,Wood,Powell,None,1:45,D,900,+++++,None
"Thursday, Jun 13",boxscore,BOS,@,CHW,L,2,3,None,32-19,1, Tied,Walsh,Collins,None,2:00,D,None,-,None
"Saturday, Jun 15",boxscore,BOS,@,CHW,W,4,3,None,33-19,1,up 1.0,O'Brien,Walsh,None,2:00,D,"20,000",+,None
"Sunday, Jun 16",boxscore,BOS,@,CHW,W,6,4,None,34-19,1,up 1.5,Wood,Lange,None,1:58,D,"20,000",++,None
"Monday, Jun 17",boxscore,BOS,@,CHW,W,4,1,None,35-19,1,up 2.0,Hall,Walsh,None,2:05,D,"8,500",+++,1912-06-14 (Rain)
