date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 1",boxscore,TBR,None,TOR,L,2,4,None,1-1,2, 0.5,Hutchison,Cobb,Santos,3:32,N,"11,113",-,None
"Wednesday, Apr 2",boxscore,TBR,None,TOR,L,0,3,None,1-2,4, 1.0,Buehrle,Moore,Cecil,2:55,N,"10,808",--,None
"Thursday, Apr 3",boxscore,TBR,None,TOR,W,7,2,None,2-2,2, 0.5,Archer,Morrow,None,3:21,N,"9,571",+,None
"Friday, Apr 4",boxscore,TBR,None,TEX,W,8,1,None,3-2,1,up 0.5,Odorizzi,Saunders,None,3:10,N,"14,304",++,None
"Saturday, Apr 5",boxscore,TBR,None,TEX,W,5,4,None,4-2,1,up 1.0,Gomes,Cotts,Balfour,2:48,N,"30,364",+++,None
"Sunday, Apr 6",boxscore,TBR,None,TEX,L,0,3,None,4-3,1,up 0.5,Darvish,Peralta,Soria,3:01,D,"22,569",-,None
"Monday, Apr 7",boxscore,TBR,@,KCR,L,2,4,None,4-4,2, 0.5,Vargas,Moore,Holland,2:56,N,"12,087",--,None
"Tuesday, Apr 8",boxscore,TBR,@,KCR,W,1,0,None,5-4,1,up 0.5,Peralta,Holland,Balfour,3:13,N,"13,905",+,None
"Wednesday, Apr 9",boxscore,TBR,@,KCR,L,3,7,None,5-5,2, 0.5,Guthrie,Odorizzi,None,2:46,D,"13,612",-,None
"Friday, Apr 11",boxscore,TBR,@,CIN,W,2,1,None,6-5,1, Tied,Price,Cueto,Balfour,3:22,N,"30,502",+,None
"Saturday, Apr 12",boxscore,TBR,@,CIN,W,1,0,None,7-5,1,up 1.0,Cobb,Simon,Balfour,2:31,D,"35,356",++,None
"Sunday, Apr 13",boxscore,TBR,@,CIN,L,4,12,None,7-6,1, Tied,Cingrani,Ramos,None,3:41,D,"34,307",-,None
"Monday, Apr 14",boxscore,TBR,@,BAL,L,1,7,None,7-7,3, 0.5,Chen,Archer,None,2:46,N,"15,799",--,None
"Wednesday, Apr 16",boxscore,TBR,@,BAL,L,0,3,None,7-8,4, 2.0,Gonzalez,Odorizzi,Hunter,2:53,D,"22,611",---,None
"Thursday, Apr 17",boxscore,TBR,None,NYY,L,2,10,None,7-9,4, 3.0,Sabathia,Price,None,3:13,N,"28,085",----,None
"Friday, Apr 18",boxscore,TBR,None,NYY,W,11,5,None,8-9,4, 2.0,McGee,Warren,None,3:56,N,"26,079",+,None
"Saturday, Apr 19",boxscore,TBR,None,NYY,W,16,1,None,9-9,3, 1.0,Archer,Nova,None,3:15,N,"30,159",++,None
"Sunday, Apr 20",boxscore,TBR,None,NYY,L,1,5,12,9-10,3, 2.0,Claiborne,Bell,None,4:23,D,"26,462",-,None
"Tuesday, Apr 22",boxscore,TBR,None,MIN,W,7,3,None,10-10,3, 2.0,Price,Gibson,None,2:53,N,"11,785",+,None
"Wednesday, Apr 23",boxscore,TBR,None,MIN,L,4,6,12,10-11,4, 2.0,Fien,Lueke,Perkins,4:48,N,"11,993",-,None
"Thursday, Apr 24",boxscore,TBR,None,MIN,L,7,9,None,10-12,4, 3.0,Nolasco,Bedard,Perkins,3:42,D,"13,177",--,None
"Friday, Apr 25",boxscore,TBR,@,CHW,L-wo,6,9,None,10-13,5, 3.0,Lindstrom,Balfour,None,4:04,N,"17,210",---,None
"Saturday, Apr 26",boxscore,TBR,@,CHW,W,4,0,None,11-13,4, 3.0,Ramos,Danks,None,3:11,N,"22,412",+,None
"Sunday, Apr 27",boxscore,TBR,@,CHW,L,2,9,None,11-14,5, 4.0,Carroll,Price,None,2:55,D,"17,313",-,None
"Monday, Apr 28",boxscore,TBR,@,CHW,L,3,7,None,11-15,5, 4.5,Rienzo,Odorizzi,None,3:19,N,"11,268",--,None
"Tuesday, Apr 29",boxscore,TBR,@,BOS,L,4,7,None,11-16,5, 4.5,Lackey,Gomes,Uehara,3:40,N,"34,794",---,None
"Thursday, May 1",boxscore,TBR,@,BOS,W,2,1,None,12-16,4, 3.0,Gomes,Peavy,Balfour,3:27,D,"35,621",+,None
"Thursday, May 1",boxscore,TBR,@,BOS,W,6,5,None,13-16,4, 3.0,McGee,Uehara,Balfour,3:44,N,"33,465",++,2014-04-30 (Rain)
"Friday, May 2",boxscore,TBR,@,NYY,W,10,5,14,14-16,3, 2.5,Bell,Leroux,None,5:49,N,"33,580",+++,None
"Saturday, May 3",boxscore,TBR,@,NYY,L,3,9,None,14-17,4, 3.0,Tanaka,Lueke,None,3:31,D,"43,325",-,None
"Sunday, May 4",boxscore,TBR,@,NYY,W,5,1,None,15-17,3, 2.0,Bedard,Sabathia,None,3:14,D,"41,122",+,None
"Tuesday, May 6",boxscore,TBR,None,BAL,L,3,5,None,15-18,5, 2.5,O'Day,Peralta,Hunter,3:36,N,"11,855",-,None
