date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Wednesday, Apr 10",boxscore,OAK,None,MIN,L,1,4,None,1-1,4, 1.0,Anderson,Welch,Aguilera,2:13,N,"22,958",-,None
"Thursday, Apr 11",boxscore,OAK,None,MIN,W,3,0,None,2-1,3, 1.0,Slusarski,Erickson,Eckersley,2:26,D,"22,169",+,None
"Friday, Apr 12",boxscore,OAK,None,SEA,W,6,1,None,3-1,2, 0.5,Moore,Bankhead,None,2:59,N,"36,112",++,None
"Saturday, Apr 13",boxscore,OAK,None,SEA,W,4,2,None,4-1,2, 0.5,Dressendorfer,DeLucia,Eckersley,2:35,D,"38,126",+++,None
"Sunday, Apr 14",boxscore,OAK,None,SEA,W-wo,7,6,None,5-1,1, Tied,Allison,Jackson,None,3:21,N,"28,949",++++,None
"Monday, Apr 15",boxscore,OAK,@,CAL,W,5,2,None,6-1,1, Tied,Welch,McCaskill,Eckersley,2:37,N,"44,339",+++++,None
"Tuesday, Apr 16",boxscore,OAK,@,CAL,W,8,5,11,7-1,1, Tied,Chitren,Bailes,Eckersley,4:10,N,"26,813",++++++,None
"Wednesday, Apr 17",boxscore,OAK,@,CAL,W,3,1,None,8-1,1,up 1.0,Moore,Abbott,Klink,2:48,N,"28,685",+++++++,None
"Thursday, Apr 18",boxscore,OAK,@,CAL,L,1,7,None,8-2,1,up 1.0,Lewis,Dressendorfer,None,2:42,N,"24,939",-,None
"Friday, Apr 19",boxscore,OAK,@,SEA,L,7,11,None,8-3,1,up 0.5,DeLucia,Stewart,Murphy,3:10,N,"24,009",--,None
"Saturday, Apr 20",boxscore,OAK,@,SEA,L-wo,2,3,None,8-4,1, Tied,Hanson,Eckersley,None,2:25,N,"51,412",---,None
"Sunday, Apr 21",boxscore,OAK,@,SEA,L,2,7,None,8-5,2, 0.5,Johnson,Allison,None,2:37,D,"30,191",----,None
"Monday, Apr 22",boxscore,OAK,@,MIN,L,2,3,None,8-6,2, 1.5,Bedrosian,Klink,Aguilera,3:11,N,"12,998",-----,None
"Tuesday, Apr 23",boxscore,OAK,@,MIN,W,7,5,None,9-6,2, 1.5,Dressendorfer,Guthrie,Eckersley,2:47,N,"12,574",+,None
"Wednesday, Apr 24",boxscore,OAK,@,MIN,L,4,7,None,9-7,2, 1.5,Morris,Stewart,Aguilera,2:52,D,"18,950",-,None
"Friday, Apr 26",boxscore,OAK,None,CAL,W,4,1,None,10-7,2, 0.5,Welch,McCaskill,Eckersley,2:42,N,"40,262",+,None
"Saturday, Apr 27",boxscore,OAK,None,CAL,W,4,3,None,11-7,2, 0.5,Moore,Langston,Eckersley,2:33,D,"36,947",++,None
"Sunday, Apr 28",boxscore,OAK,None,CAL,W,7,3,None,12-7,2, 0.5,Stewart,Abbott,None,2:53,D,"40,174",+++,None
"Tuesday, Apr 30",boxscore,OAK,None,NYY,W,7,3,None,13-7,1,up 0.5,Welch,Eiland,None,2:50,N,"40,239",++++,None
"Wednesday, May 1",boxscore,OAK,None,NYY,W,7,4,None,14-7,1,up 1.5,Moore,Leary,Eckersley,3:24,D,"36,139",+++++,None
"Friday, May 3",boxscore,OAK,None,CLE,W-wo,4,3,11,15-7,1,up 2.5,Klink,Olin,None,3:06,N,"25,252",++++++,None
"Saturday, May 4",boxscore,OAK,None,CLE,L,6,20,None,15-8,1,up 2.5,King,Dressendorfer,None,3:12,D,"35,028",-,None
"Sunday, May 5",boxscore,OAK,None,CLE,L,6,15,None,15-9,1,up 2.5,Swindell,Welch,None,2:50,D,"44,164",--,None
"Tuesday, May 7",boxscore,OAK,None,BAL,W,11,3,None,16-9,1,up 2.5,Moore,McDonald,None,3:06,N,"22,908",+,None
"Wednesday, May 8",boxscore,OAK,None,BAL,W,9,3,None,17-9,1,up 2.5,Young,Flanagan,None,3:00,D,"23,528",++,None
"Friday, May 10",boxscore,OAK,@,NYY,L,3,5,None,17-10,1,up 2.0,Habyan,Klink,Farr,2:59,N,"25,336",-,None
"Saturday, May 11",boxscore,OAK,@,NYY,W,10,2,None,18-10,1,up 3.0,Dressendorfer,Eiland,None,3:02,D,"30,967",+,None
"Sunday, May 12",boxscore,OAK,@,NYY,L,6,10,None,18-11,1,up 2.0,Farr,Moore,None,3:57,D,"25,212",-,None
"Monday, May 13",boxscore,OAK,@,NYY,L,3,6,None,18-12,1,up 1.5,Sanderson,Young,Guetterman,2:56,N,"17,691",--,None
"Tuesday, May 14",boxscore,OAK,@,BAL,L,1,6,None,18-13,1,up 0.5,Robinson,Slusarski,None,3:22,N,"24,006",---,None
"Wednesday, May 15",boxscore,OAK,@,BAL,W,6,3,None,19-13,1,up 0.5,Welch,Ballard,Eckersley,3:27,N,"32,596",+,None
"Thursday, May 16",boxscore,OAK,@,BAL,W,11,5,None,20-13,1,up 0.5,Klink,Mesa,None,3:31,N,"32,414",++,None
"Friday, May 17",boxscore,OAK,@,CLE,L,6,11,None,20-14,2, 0.5,Candiotti,Moore,None,2:44,N,"43,717",-,None
"Saturday, May 18",boxscore,OAK,@,CLE,W,3,0,None,21-14,2, 0.5,Hawkins,Nagy,Eckersley,2:40,D,"20,963",+,None
"Sunday, May 19",boxscore,OAK,@,CLE,W,9,4,None,22-14,1,up 0.5,Young,Nichols,None,3:12,D,"29,465",++,None
"Monday, May 20",boxscore,OAK,None,TOR,L,0,1,None,22-15,2, 0.5,Wells,Welch,Henke,2:32,N,"24,631",-,None
"Tuesday, May 21",boxscore,OAK,None,TOR,L,7,11,None,22-16,2, 0.5,Acker,Dressendorfer,Timlin,2:58,N,"22,738",--,None
"Wednesday, May 22",boxscore,OAK,None,TOR,W,2,1,None,23-16,1,up 0.5,Moore,Stieb,Eckersley,3:01,D,"34,028",+,None
"Thursday, May 23",boxscore,OAK,None,CHW,L,1,11,None,23-17,2, 0.5,Hibbard,Hawkins,None,2:52,N,"30,145",-,None
"Friday, May 24",boxscore,OAK,None,CHW,W-wo,6,5,None,24-17,2, 0.5,Eckersley,Thigpen,None,3:33,N,"34,478",+,None
"Saturday, May 25",boxscore,OAK,None,CHW,W-wo,5,3,10,25-17,2, 0.5,Klink,Edwards,None,3:51,D,"41,587",++,None
"Sunday, May 26",boxscore,OAK,None,CHW,W,6,2,None,26-17,2, 0.5,Stewart,Fernandez,Klink,3:04,D,"44,089",+++,None
"Tuesday, May 28",boxscore,OAK,@,TOR,W,8,4,None,27-17,1, Tied,Moore,Acker,Eckersley,3:26,N,"50,299",++++,None
"Wednesday, May 29",boxscore,OAK,@,TOR,L,3,8,None,27-18,1, Tied,Key,Slusarski,Henke,3:10,N,"50,262",-,None
"Thursday, May 30",boxscore,OAK,@,TOR,W,8,6,None,28-18,1,up 1.0,Klink,Ward,Eckersley,3:39,N,"50,271",+,None
"Friday, May 31",boxscore,OAK,@,CHW,L-wo,4,5,None,28-19,1, Tied,Thigpen,Chitren,None,3:22,N,"41,870",-,None
"Saturday, Jun 1",boxscore,OAK,@,CHW,W,7,4,None,29-19,1,up 1.0,Klink,Fernandez,Eckersley,3:41,N,"42,343",+,None
"Sunday, Jun 2",boxscore,OAK,@,CHW,L,3,4,None,29-20,1,up 0.5,Hough,Moore,Thigpen,3:30,N,"41,358",-,None
"Monday, Jun 3",boxscore,OAK,@,CHW,W,5,3,None,30-20,1,up 1.0,Slusarski,Hibbard,Eckersley,2:55,N,"36,341",+,None
"Tuesday, Jun 4",boxscore,OAK,None,MIL,W,4,3,None,31-20,1,up 1.5,Welch,Navarro,Eckersley,2:51,N,"22,214",++,None
"Wednesday, Jun 5",boxscore,OAK,None,MIL,W,6,4,None,32-20,1,up 1.5,Stewart,Bosio,Chitren,3:16,N,"21,271",+++,None
"Thursday, Jun 6",boxscore,OAK,None,MIL,W,9,8,None,33-20,1,up 1.5,Walton,Crim,Eckersley,3:22,D,"26,365",++++,None
"Friday, Jun 7",boxscore,OAK,None,BOS,L,1,3,None,33-21,1,up 1.5,Harris,Moore,Reardon,3:00,N,"37,365",-,None
"Saturday, Jun 8",boxscore,OAK,None,BOS,L,1,8,None,33-22,1,up 1.5,Clemens,Slusarski,None,2:49,D,"44,347",--,None
"Sunday, Jun 9",boxscore,OAK,None,BOS,W,8,0,None,34-22,1,up 1.5,Welch,Bolton,None,2:36,D,"44,595",+,None
"Monday, Jun 10",boxscore,OAK,None,DET,W,12,6,None,35-22,1,up 2.5,Guzman,Henneman,None,3:37,N,"22,499",++,None
"Tuesday, Jun 11",boxscore,OAK,None,DET,L,1,5,None,35-23,1,up 1.5,Gullickson,Hawkins,Henneman,3:02,N,"27,014",-,None
"Wednesday, Jun 12",boxscore,OAK,None,DET,W,3,1,None,36-23,1,up 2.0,Moore,Tanana,Eckersley,3:18,D,"30,404",+,None
"Saturday, Jun 15",boxscore,OAK,@,MIL,L,4,6,None,36-24,1,up 0.5,Navarro,Stewart,Plesac,2:42,D,None,-,None
"Saturday, Jun 15",boxscore,OAK,@,MIL,W,7,3,None,37-24,1,up 0.5,Hawkins,Brown,Chitren,2:45,N,"33,797",+,1991-06-14 (Rain)
"Sunday, Jun 16",boxscore,OAK,@,MIL,L-wo,7,11,None,37-25,2, 0.5,Crim,Nelson,None,3:04,D,"28,774",-,None
