date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Sunday, Apr 16",boxscore,CHW,@,KCR,L,1,2,None,0-2,6, 3.0,Splittorff,Bahnsen,Dal Canton,2:25,D,None,--,None
"Sunday, Apr 16",boxscore,CHW,@,KCR,L-wo,3,4,10,0-3,6, 3.0,Burgmeier,Johnson,None,2:59,D,"11,378",---,None
"Tuesday, Apr 18",boxscore,CHW,None,TEX,W,14,0,None,1-3,6, 2.0,Wood,Gogolewski,None,2:19,N,"20,943",+,None
"Wednesday, Apr 19",boxscore,CHW,None,TEX,W-wo,2,1,None,2-3,5, 2.0,Bahnsen,Lindblad,None,2:23,D,"3,199",++,None
"Saturday, Apr 22",boxscore,CHW,None,KCR,W,1,0,None,3-3,2, 1.0,Wood,Splittorff,None,1:58,D,None,+++,None
"Saturday, Apr 22",boxscore,CHW,None,KCR,W,3,2,None,4-3,2, 1.0,Bradley,Nelson,Forster,2:32,D,"7,485",++++,1972-04-21 (Rain)
"Sunday, Apr 23",boxscore,CHW,None,KCR,W,3,2,None,5-3,1, Tied,Bahnsen,Hedlund,Johnson,2:30,D,"12,108",+++++,None
"Tuesday, Apr 25",boxscore,CHW,None,CLE,W,6,0,None,6-3,1, Tied,Wood,Wilcox,None,2:22,N,"8,942",++++++,None
"Wednesday, Apr 26",boxscore,CHW,None,CLE,W-wo,7,5,10,7-3,1,up 0.5,Kealey,Mingori,None,3:00,D,"7,235",+++++++,None
"Friday, Apr 28",boxscore,CHW,@,DET,L,0,12,None,7-4,2, 0.5,Timmermann,Bahnsen,None,2:28,N,"20,856",-,None
"Saturday, Apr 29",boxscore,CHW,@,DET,L,1,6,None,7-5,3, 1.5,Lolich,Wood,None,2:14,D,"15,921",--,None
"Sunday, Apr 30",boxscore,CHW,@,DET,W,6,3,None,8-5,2, 1.0,Bradley,Coleman,Forster,2:54,D,"19,008",+,None
