date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 11",boxscore,BAL,@,CHW,L,4,8,None,1-1,2, 0.5,Kravec,Flanagan,Farmer,2:38,D,"3,902",-,None
"Saturday, Apr 12",boxscore,BAL,@,CHW,L,2,8,None,1-2,3, 1.5,Dotson,Stone,None,2:34,D,"15,060",--,None
"Sunday, Apr 13",boxscore,BAL,@,CHW,L,2,5,None,1-3,5, 1.5,Baumgarten,Stewart,Farmer,2:32,D,"16,279",---,None
"Tuesday, Apr 15",boxscore,BAL,None,KCR,W,12,2,None,2-3,3, 1.0,Palmer,Leonard,None,2:32,D,"50,199",+,None
"Wednesday, Apr 16",boxscore,BAL,None,KCR,W,2,1,None,3-3,2, 0.5,Flanagan,Gura,None,2:16,N,"7,473",++,None
"Thursday, Apr 17",boxscore,BAL,None,KCR,W,5,2,None,4-3,2, 0.5,Stone,Gale,Stoddard,2:40,N,"7,166",+++,None
"Friday, Apr 18",boxscore,BAL,None,CHW,W,5,2,None,5-3,1,up 0.5,Ford,Dotson,None,2:16,N,"13,112",++++,None
"Saturday, Apr 19",boxscore,BAL,None,CHW,L,4,5,12,5-4,1, Tied,Farmer,Martinez,None,3:30,N,"25,239",-,None
"Sunday, Apr 20",boxscore,BAL,None,CHW,L,6,9,None,5-5,2, 0.5,Wortham,Stewart,Farmer,3:23,D,"21,617",--,None
"Monday, Apr 21",boxscore,BAL,@,NYY,L,2,3,None,5-6,4, 1.5,John,Flanagan,Gossage,1:52,N,"21,419",---,None
"Tuesday, Apr 22",boxscore,BAL,@,NYY,L-wo,4,5,None,5-7,5, 2.0,Underwood,Stoddard,None,3:16,N,"16,812",----,None
"Wednesday, Apr 23",boxscore,BAL,@,NYY,L,5,6,None,5-8,5, 2.0,Davis,Palmer,Gossage,2:14,N,"24,302",-----,None
"Friday, Apr 25",boxscore,BAL,@,KCR,L,0,7,None,5-9,5, 2.0,Gura,Stone,None,2:18,N,"20,436",------,None
"Saturday, Apr 26",boxscore,BAL,@,KCR,W,4,0,None,6-9,5, 2.0,Flanagan,Gale,None,2:34,D,"25,925",+,None
"Sunday, Apr 27",boxscore,BAL,@,KCR,L,2,3,None,6-10,5, 3.0,Splittorff,Ford,None,2:02,D,"20,496",-,None
"Tuesday, Apr 29",boxscore,BAL,None,NYY,L,3,4,None,6-11,5, 4.0,Tiant,McGregor,May,3:04,N,"21,440",--,None
"Wednesday, Apr 30",boxscore,BAL,None,NYY,W,7,4,None,7-11,5, 3.0,Stone,Underwood,Stoddard,2:58,N,"17,166",+,None
"Friday, May 2",boxscore,BAL,@,TEX,W,7,5,None,8-11,5, 2.0,Flanagan,Kern,Stoddard,2:42,N,"21,962",++,None
"Saturday, May 3",boxscore,BAL,@,TEX,L,2,3,None,8-12,5, 3.0,Jenkins,Palmer,None,2:08,N,"25,402",-,None
"Sunday, May 4",boxscore,BAL,@,TEX,W,9,5,None,9-12,5, 3.0,Martinez,Comer,Ford,3:04,N,"14,653",+,None
"Monday, May 5",boxscore,BAL,None,MIN,L,2,4,None,9-13,5, 3.5,Redfern,Stone,Corbett,2:40,N,"12,418",-,None
"Tuesday, May 6",boxscore,BAL,None,MIN,W,10,3,None,10-13,5, 3.5,McGregor,Zahn,None,2:31,N,"10,720",+,None
"Wednesday, May 7",boxscore,BAL,None,MIN,W,8,6,None,11-13,5, 3.5,Stewart,Marshall,Martinez,3:18,N,"11,357",++,None
"Thursday, May 8",boxscore,BAL,@,MIL,L,1,9,None,11-14,5, 4.5,Haas,Martinez,None,2:25,N,"10,455",-,None
"Friday, May 9",boxscore,BAL,@,MIL,W,5,2,None,12-14,5, 4.0,Stone,Augustine,Stoddard,3:17,N,"34,784",+,None
"Saturday, May 10",boxscore,BAL,@,MIL,L,3,5,None,12-15,5, 4.0,Sorensen,McGregor,Cleveland,2:20,D,"31,494",-,None
"Sunday, May 11",boxscore,BAL,@,MIL,L,4,5,None,12-16,5, 5.0,Cleveland,Stewart,McClure,3:09,D,"19,635",--,None
"Monday, May 12",boxscore,BAL,None,TEX,L,1,5,None,12-17,7, 5.0,Matlack,Ford,None,2:18,N,"13,184",---,None
"Tuesday, May 13",boxscore,BAL,None,TEX,W,4,2,None,13-17,6, 4.0,Stone,Jenkins,Stoddard,2:27,N,"12,707",+,None
"Wednesday, May 14",boxscore,BAL,None,TEX,L,3,6,None,13-18,6, 5.0,Perry,Hartzell,Lyle,3:16,N,"16,762",-,None
"Friday, May 16",boxscore,BAL,@,DET,W,2,1,None,14-18,6, 5.0,Flanagan,Petry,None,2:39,N,"34,243",+,None
"Sunday, May 18",boxscore,BAL,@,DET,L,4,6,None,14-19,6, 5.5,Lopez,Stoddard,None,2:37,D,"24,485",-,None
"Monday, May 19",boxscore,BAL,@,CLE,W,4,1,None,15-19,6, 5.5,Stone,Waits,Stoddard,2:45,N,"5,409",+,None
"Tuesday, May 20",boxscore,BAL,@,CLE,L,0,4,None,15-20,6, 5.0,Denny,Stewart,None,2:22,N,None,-,None
"Tuesday, May 20",boxscore,BAL,@,CLE,W,8,0,None,16-20,6, 5.0,Palmer,Owchinko,None,2:40,N,"11,856",+,None
"Wednesday, May 21",boxscore,BAL,@,CLE,L,2,4,None,16-21,6, 6.0,Barker,Flanagan,Monge,2:31,N,"6,739",-,None
"Thursday, May 22",boxscore,BAL,None,DET,W,5,1,None,17-21,5, 6.0,McGregor,Petry,None,2:11,N,"15,835",+,None
"Friday, May 23",boxscore,BAL,None,DET,W,5,3,None,18-21,5, 6.0,Stone,Morris,Martinez,2:30,N,"16,274",++,None
"Saturday, May 24",boxscore,BAL,None,DET,W,9,1,None,19-21,5, 6.0,Palmer,Wilcox,None,2:36,N,"29,384",+++,None
"Sunday, May 25",boxscore,BAL,None,DET,L,4,6,11,19-22,5, 6.0,Lopez,Martinez,None,3:11,D,"24,558",-,None
"Monday, May 26",boxscore,BAL,None,CLE,W,7,3,None,20-22,5, 6.0,McGregor,Barker,Stoddard,2:51,N,"14,298",+,None
"Tuesday, May 27",boxscore,BAL,None,CLE,L,6,7,None,20-23,5, 7.0,Cruz,Ford,None,3:02,N,"10,092",-,None
"Wednesday, May 28",boxscore,BAL,None,CLE,L,6,10,None,20-24,6, 7.0,Waits,Palmer,Monge,3:08,N,"12,178",--,None
"Friday, May 30",boxscore,BAL,@,MIN,W,3,2,10,21-24,5, 7.0,Flanagan,Corbett,Martinez,2:52,N,"4,889",+,None
"Saturday, May 31",boxscore,BAL,@,MIN,W,11,1,None,22-24,5, 7.0,McGregor,Zahn,None,2:29,D,"8,288",++,None
