date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 18",boxscore,CHW,None,KCA,W,6,2,None,2-0,1, Tied,Harshman,Kellner,None,2:28,D,"10,814",++,None
"Saturday, Apr 20",boxscore,CHW,None,KCA,W,11,7,None,3-0,1, Tied,Howell,Gorman,None,3:15,D,"7,795",+++,None
"Sunday, Apr 21",boxscore,CHW,None,KCA,W-wo,1,0,10,4-0,1,up 1.0,Wilson,Morgan,None,2:22,D,"8,009",++++,None
"Tuesday, Apr 23",boxscore,CHW,None,CLE,L,0,5,None,4-1,1,up 0.5,Score,Pierce,None,2:31,D,"7,398",-,None
"Thursday, Apr 25",boxscore,CHW,None,DET,W,9,4,None,5-1,1,up 0.5,Harshman,Gromek,Howell,3:00,D,"2,915",+,None
"Friday, Apr 26",boxscore,CHW,@,KCA,W,4,3,None,6-1,1,up 1.0,Pierce,Morgan,LaPalme,2:21,N,"15,627",++,None
"Saturday, Apr 27",boxscore,CHW,@,KCA,L-wo,2,3,None,6-2,1, Tied,Trucks,Howell,None,2:28,N,"13,074",-,None
"Sunday, Apr 28",boxscore,CHW,@,KCA,W,5,3,None,7-2,1,up 1.0,Wilson,Coleman,Staley,2:34,D,"17,254",+,None
"Tuesday, Apr 30",boxscore,CHW,None,BAL,W,6,1,None,8-2,1,up 1.0,Pierce,Moore,None,2:17,D,"4,470",++,None
"Wednesday, May 1",boxscore,CHW,None,BAL,W,9,3,None,9-2,1,up 2.0,Harshman,Loes,Howell,2:21,D,"4,502",+++,None
"Thursday, May 2",boxscore,CHW,None,WSH,W,6,1,None,10-2,1,up 2.5,Donovan,Stobbs,None,2:22,D,"1,948",++++,None
"Friday, May 3",boxscore,CHW,None,WSH,W,11,6,None,11-2,1,up 2.5,Staley,Kemmerer,None,2:47,D,"1,405",+++++,None
"Saturday, May 4",boxscore,CHW,None,NYY,L,2,3,None,11-3,1,up 1.5,Ditmar,Wilson,Byrne,2:01,D,"14,796",-,None
"Sunday, May 5",boxscore,CHW,None,NYY,L,2,4,None,11-4,2, 0.5,Shantz,Pierce,None,2:18,D,None,--,None
"Sunday, May 5",boxscore,CHW,None,NYY,L,0,3,None,11-5,2, 0.5,Kucks,Harshman,None,2:15,D,"41,304",---,None
"Tuesday, May 7",boxscore,CHW,None,BOS,L,3,4,None,11-6,2, 0.5,Brewer,Donovan,None,2:30,N,"25,953",----,None
"Wednesday, May 8",boxscore,CHW,None,BOS,L,1,4,None,11-7,2, 0.5,Sullivan,Keegan,None,1:59,D,"4,529",-----,None
"Thursday, May 9",boxscore,CHW,None,BOS,W,2,0,None,12-7,1, Tied,Wilson,Stone,None,2:34,D,"1,714",+,None
"Friday, May 10",boxscore,CHW,@,DET,W,6,4,None,13-7,1,up 1.0,Pierce,Lee,Staley,2:34,N,"26,884",++,None
"Sunday, May 12",boxscore,CHW,@,DET,W,5,4,None,14-7,1,up 0.5,Fischer,Foytack,None,2:17,D,"14,694",+++,None
"Wednesday, May 15",boxscore,CHW,@,WSH,W,5,0,None,15-7,1,up 0.5,Wilson,Stobbs,None,2:33,N,"5,380",++++,None
"Thursday, May 16",boxscore,CHW,@,WSH,W,8,3,None,16-7,1,up 0.5,Pierce,Ramos,None,2:23,N,"4,258",+++++,None
"Friday, May 17",boxscore,CHW,@,BAL,W,3,2,None,17-7,1,up 1.5,Donovan,Ceccarelli,LaPalme,2:15,N,"9,923",++++++,None
"Saturday, May 18",boxscore,CHW,@,BAL,T,4,4,None,17-7,1,up 1.0,None,None,None,3:20,D,"9,455",++++++,None
"Sunday, May 19",boxscore,CHW,@,BOS,W,6,2,None,18-7,1,up 2.0,Fischer,Sullivan,LaPalme,2:12,D,"22,743",+++++++,None
"Tuesday, May 21",boxscore,CHW,@,NYY,W,3,1,None,19-7,1,up 2.0,Pierce,Ford,None,2:33,N,"28,059",++++++++,None
"Wednesday, May 22",boxscore,CHW,@,NYY,W,8,4,None,20-7,1,up 3.0,Wilson,Kucks,None,2:43,D,"11,756",+++++++++,None
"Friday, May 24",boxscore,CHW,@,CLE,L,3,4,None,20-8,1,up 2.0,Tomanek,Fischer,Narleski,2:42,N,"22,208",-,None
"Saturday, May 25",boxscore,CHW,@,CLE,W,4,0,None,21-8,1,up 3.0,Donovan,Wynn,None,2:20,D,"8,138",+,None
"Sunday, May 26",boxscore,CHW,@,CLE,W,1,0,10,22-8,1,up 3.0,Pierce,Daley,None,2:36,D,None,++,None
"Sunday, May 26",boxscore,CHW,@,CLE,L,3,4,None,22-9,1,up 3.0,Narleski,Keegan,None,2:53,D,"24,518",-,None
"Monday, May 27",boxscore,CHW,None,KCA,L,1,7,None,22-10,1,up 2.0,Kellner,Wilson,None,2:01,N,"16,788",--,None
"Tuesday, May 28",boxscore,CHW,None,KCA,W,3,1,None,23-10,1,up 2.0,Fischer,Coleman,None,2:06,D,"3,647",+,None
"Wednesday, May 29",boxscore,CHW,None,CLE,L,4,8,10,23-11,1,up 2.0,McLish,Howell,None,2:59,D,"6,646",-,None
"Thursday, May 30",boxscore,CHW,None,CLE,W,6,4,None,24-11,1,up 3.0,Donovan,Daley,None,2:43,D,None,+,None
