date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 7",boxscore,MIA,None,ATL,L,2,12,None,0-2,5, 2.0,Wood,Latos,None,3:14,N,"17,483",--,None
"Wednesday, Apr 8",boxscore,MIA,None,ATL,L,0,2,None,0-3,5, 3.0,Cunniff,Koehler,Grilli,2:45,N,"16,127",---,None
"Friday, Apr 10",boxscore,MIA,None,TBR,W-wo,10,9,10,1-3,4, 3.0,Morris,Boxberger,None,3:36,N,"17,375",+,None
"Saturday, Apr 11",boxscore,MIA,None,TBR,L,0,2,None,1-4,4, 4.0,Archer,Cosart,Boxberger,2:32,D,"17,830",-,None
"Sunday, Apr 12",boxscore,MIA,None,TBR,L,5,8,None,1-5,5, 4.0,Karns,Alvarez,Frieri,3:16,D,"20,199",--,None
"Monday, Apr 13",boxscore,MIA,@,ATL,L,2,3,None,1-6,5, 5.0,Miller,Latos,Grilli,3:02,N,"13,417",---,None
"Tuesday, Apr 14",boxscore,MIA,@,ATL,W,8,2,None,2-6,4, 4.0,Koehler,Cahill,None,3:00,N,"15,765",+,None
"Wednesday, Apr 15",boxscore,MIA,@,ATL,W,6,2,None,3-6,3, 3.0,Haren,Stults,None,2:25,D,"18,342",++,None
"Thursday, Apr 16",boxscore,MIA,@,NYM,L,5,7,None,3-7,4, 4.0,Blevins,Dunn,Familia,3:01,N,"20,556",-,None
"Friday, Apr 17",boxscore,MIA,@,NYM,L,1,4,None,3-8,4, 5.0,Colon,Hand,Familia,2:38,N,"38,753",--,None
"Saturday, Apr 18",boxscore,MIA,@,NYM,L,4,5,None,3-9,5, 6.0,deGrom,Latos,Torres,2:51,N,"41,844",---,None
"Sunday, Apr 19",boxscore,MIA,@,NYM,L,6,7,None,3-10,5, 7.0,Harvey,Koehler,Familia,2:49,D,"41,234",----,None
"Tuesday, Apr 21",boxscore,MIA,@,PHI,L,3,7,None,3-11,5, 8.0,Williams,Haren,None,2:29,N,"21,993",-----,None
"Wednesday, Apr 22",boxscore,MIA,@,PHI,W,6,1,None,4-11,5, 8.0,Cosart,Garcia,None,2:55,N,"23,417",+,None
"Thursday, Apr 23",boxscore,MIA,@,PHI,W,9,1,None,5-11,4, 8.0,Phelps,McGowan,None,2:52,D,"17,097",++,None
"Friday, Apr 24",boxscore,MIA,None,WSN,W,3,2,None,6-11,4, 7.0,Morris,Roark,Cishek,2:32,N,"16,259",+++,None
"Saturday, Apr 25",boxscore,MIA,None,WSN,W,8,0,None,7-11,3, 7.0,Koehler,Strasburg,None,2:35,D,"18,129",++++,None
"Sunday, Apr 26",boxscore,MIA,None,WSN,W,6,2,None,8-11,3, 6.0,Haren,Gonzalez,None,2:40,D,"21,433",+++++,None
"Monday, Apr 27",boxscore,MIA,None,NYM,L,1,3,None,8-12,3, 7.0,Torres,Cishek,Familia,1:58,N,"18,547",-,None
"Tuesday, Apr 28",boxscore,MIA,None,NYM,W,4,3,None,9-12,3, 6.0,Morris,Torres,Cishek,2:46,N,"17,255",+,None
"Wednesday, Apr 29",boxscore,MIA,None,NYM,W,7,3,None,10-12,3, 5.0,Dyson,Colon,None,2:54,N,"17,076",++,None
"Friday, May 1",boxscore,MIA,None,PHI,W-wo,4,3,None,11-12,2, 4.5,Cishek,Giles,None,2:57,N,"18,511",+++,None
"Saturday, May 2",boxscore,MIA,None,PHI,W,7,0,None,12-12,2, 3.5,Haren,Hamels,None,2:38,D,"33,348",++++,None
"Sunday, May 3",boxscore,MIA,None,PHI,L,2,6,None,12-13,2, 3.5,Gonzalez,Cosart,None,2:45,D,"20,461",-,None
"Monday, May 4",boxscore,MIA,@,WSN,L,4,6,None,12-14,3, 4.0,Grace,Morris,Roark,2:42,N,"24,731",--,None
"Tuesday, May 5",boxscore,MIA,@,WSN,W,2,1,None,13-14,2, 4.0,Latos,Strasburg,Cishek,3:07,N,"25,332",+,None
"Wednesday, May 6",boxscore,MIA,@,WSN,L,5,7,None,13-15,4, 5.0,Scherzer,Koehler,Storen,2:40,D,"31,417",-,None
"Thursday, May 7",boxscore,MIA,@,SFG,W,7,2,None,14-15,3, 4.5,Haren,Hudson,None,2:31,N,"41,367",+,None
"Friday, May 8",boxscore,MIA,@,SFG,L,0,6,None,14-16,4, 4.5,Lincecum,Cosart,Petit,2:47,N,"41,413",-,None
"Saturday, May 9",boxscore,MIA,@,SFG,W,6,2,None,15-16,3, 4.5,Phelps,Bumgarner,None,3:24,N,"42,285",+,None
"Sunday, May 10",boxscore,MIA,@,SFG,L-wo,2,3,None,15-17,3, 5.5,Casilla,Cishek,None,3:02,D,"41,889",-,None
"Monday, May 11",boxscore,MIA,@,LAD,L-wo,3,5,None,15-18,4, 5.5,Howell,Cishek,None,3:02,N,"44,941",--,None
"Tuesday, May 12",boxscore,MIA,@,LAD,L,1,11,None,15-19,4, 5.5,Bolsinger,Haren,None,3:03,N,"49,628",---,None
"Wednesday, May 13",boxscore,MIA,@,LAD,W,5,4,None,16-19,3, 4.5,Dyson,Liberatore,Ramos,3:24,D,"38,316",+,None
"Friday, May 15",boxscore,MIA,None,ATL,L,3,5,None,16-20,4, 4.0,Martin,Dunn,Grilli,3:10,N,"18,334",-,None
"Saturday, May 16",boxscore,MIA,None,ATL,L,3,5,None,16-21,4, 5.0,Wood,Latos,Grilli,2:59,D,"18,166",--,None
"Sunday, May 17",boxscore,MIA,None,ATL,L,0,6,None,16-22,4, 6.0,Miller,Alvarez,None,2:15,D,"23,075",---,None
"Monday, May 18",boxscore,MIA,None,ARI,L,2,3,13,16-23,5, 7.0,Reed,Cishek,Burgos,3:11,N,"17,526",----,None
"Tuesday, May 19",boxscore,MIA,None,ARI,L,2,4,None,16-24,5, 7.0,Hudson,Dunn,Burgos,2:46,N,"16,034",-----,None
"Wednesday, May 20",boxscore,MIA,None,ARI,L,1,6,None,16-25,5, 8.0,Anderson,Phelps,None,2:36,N,"17,158",------,None
"Thursday, May 21",boxscore,MIA,None,ARI,L,6,7,None,16-26,5, 8.5,Chafin,Dyson,Ziegler,3:02,D,"20,692",-------,None
"Friday, May 22",boxscore,MIA,None,BAL,L,5,8,None,16-27,5, 9.5,Wilson,Alvarez,Britton,3:22,N,"19,977",--------,None
"Saturday, May 23",boxscore,MIA,None,BAL,W-wo,1,0,13,17-27,5, 8.5,Capps,McFarland,None,3:51,N,"21,356",+,None
"Sunday, May 24",boxscore,MIA,None,BAL,W,5,2,None,18-27,5, 8.5,Koehler,Gonzalez,Ramos,3:00,D,"23,834",++,None
"Monday, May 25",boxscore,MIA,@,PIT,L,2,4,None,18-28,5, 9.5,Morton,Phelps,Melancon,2:20,N,"20,046",-,None
"Tuesday, May 26",boxscore,MIA,@,PIT,L,1,5,None,18-29,5, 9.5,Locke,Urena,None,2:38,N,"20,806",--,None
"Wednesday, May 27",boxscore,MIA,@,PIT,L,2,5,None,18-30,5, 10.5,Cole,Dyson,Melancon,2:38,D,"33,238",---,None
"Friday, May 29",boxscore,MIA,@,NYM,W,4,3,None,19-30,4, 9.5,Haren,Harvey,Ramos,2:08,N,"33,880",+,None
"Saturday, May 30",boxscore,MIA,@,NYM,W,9,5,None,20-30,4, 8.5,Dunn,Robles,Ramos,3:07,D,"39,095",++,None
"Sunday, May 31",boxscore,MIA,@,NYM,L,3,4,None,20-31,4, 8.5,Colon,Cishek,Familia,2:47,D,"28,711",-,None
"Monday, Jun 1",boxscore,MIA,None,CHC,L,1,5,None,20-32,4, 9.0,Hammel,Urena,None,2:45,N,"20,964",--,None
"Tuesday, Jun 2",boxscore,MIA,None,CHC,W,5,2,None,21-32,4, 8.5,Hand,Hendricks,Ramos,2:33,N,"23,789",+,None
"Wednesday, Jun 3",boxscore,MIA,None,CHC,W,7,3,None,22-32,4, 7.5,Haren,Lester,None,2:56,N,"22,962",++,None
"Friday, Jun 5",boxscore,MIA,@,COL,W,6,2,None,23-32,4, 7.0,Koehler,Butler,Ramos,2:43,N,"32,091",+++,None
"Saturday, Jun 6",boxscore,MIA,@,COL,L,5,10,None,23-33,4, 7.0,Rusin,Phelps,None,2:59,D,"30,373",-,None
"Sunday, Jun 7",boxscore,MIA,@,COL,W,3,2,10,24-33,4, 6.5,Dyson,Logan,Ramos,3:05,D,"35,139",+,None
"Monday, Jun 8",boxscore,MIA,@,TOR,L,3,11,None,24-34,4, 7.0,Estrada,Hand,None,2:47,N,"17,582",-,None
"Tuesday, Jun 9",boxscore,MIA,@,TOR,L-wo,3,4,None,24-35,4, 7.0,Hendriks,Ramos,None,2:16,N,"20,558",--,None
"Wednesday, Jun 10",boxscore,MIA,@,TOR,L,2,7,None,24-36,4, 7.5,Copeland,Koehler,None,2:08,D,"44,106",---,None
"Thursday, Jun 11",boxscore,MIA,None,COL,W,6,0,None,25-36,4, 7.0,Phelps,Rusin,None,2:41,N,"18,003",+,None
"Friday, Jun 12",boxscore,MIA,None,COL,W,5,1,None,26-36,4, 7.0,Urena,Kendrick,None,2:45,N,"20,355",++,None
"Saturday, Jun 13",boxscore,MIA,None,COL,W,4,1,None,27-36,4, 6.0,Latos,Hale,Ramos,2:43,D,"26,647",+++,None
"Sunday, Jun 14",boxscore,MIA,None,COL,L,1,4,None,27-37,4, 7.0,De La Rosa,Haren,Axford,3:08,D,"20,879",-,None
"Monday, Jun 15",boxscore,MIA,None,NYY,W,2,1,None,28-37,4, 7.0,Koehler,Tanaka,Ramos,2:41,N,"33,961",+,None
"Tuesday, Jun 16",boxscore,MIA,None,NYY,W,12,2,None,29-37,4, 7.0,Phelps,Eovaldi,None,3:09,N,"33,083",++,None
"Wednesday, Jun 17",boxscore,MIA,@,NYY,L,1,2,None,29-38,4, 7.0,Pineda,Urena,Betances,2:50,N,"43,048",-,None
"Thursday, Jun 18",boxscore,MIA,@,NYY,L,4,9,None,29-39,4, 7.0,Shreve,Dunn,None,3:26,N,"38,239",--,None
"Friday, Jun 19",boxscore,MIA,@,CIN,L,0,5,None,29-40,4, 7.0,Leake,Haren,None,2:27,N,"33,379",---,None
"Saturday, Jun 20",boxscore,MIA,@,CIN,W,5,0,None,30-40,4, 6.5,Nicolino,DeSclafani,None,2:33,N,"36,755",+,None
"Sunday, Jun 21",boxscore,MIA,@,CIN,L,2,5,None,30-41,4, 7.5,Lorenzen,Phelps,Chapman,2:52,D,"36,780",-,None
"Tuesday, Jun 23",boxscore,MIA,None,STL,L,3,4,None,30-42,4, 8.5,Martinez,Dyson,Rosenthal,2:45,N,"21,759",--,None
"Wednesday, Jun 24",boxscore,MIA,None,STL,L,1,6,None,30-43,4, 9.5,Garcia,Latos,None,2:31,N,"18,492",---,None
"Thursday, Jun 25",boxscore,MIA,None,STL,L,1,5,None,30-44,4, 10.5,Lynn,Haren,None,2:47,N,"20,733",----,None
"Friday, Jun 26",boxscore,MIA,None,LAD,L,1,7,None,30-45,4, 11.5,Anderson,Nicolino,None,2:38,N,"21,957",-----,None
"Saturday, Jun 27",boxscore,MIA,None,LAD,W,3,2,None,31-45,4, 11.0,Koehler,Kershaw,Ramos,2:26,D,"24,770",+,None
"Sunday, Jun 28",boxscore,MIA,None,LAD,L,0,2,None,31-46,4, 11.5,Greinke,Urena,Jansen,2:54,D,"25,147",-,None
"Tuesday, Jun 30",boxscore,MIA,None,SFG,W,5,3,None,32-46,4, 11.5,Latos,Vogelsong,Ramos,2:44,N,"19,711",+,None
"Wednesday, Jul 1",boxscore,MIA,None,SFG,W-wo,6,5,None,33-46,4, 10.5,Cishek,Casilla,None,2:45,N,"19,341",++,None
"Thursday, Jul 2",boxscore,MIA,None,SFG,W,5,4,None,34-46,4, 9.5,Fernandez,Cain,Ramos,2:45,D,"32,598",+++,None
"Friday, Jul 3",boxscore,MIA,@,CHC,W,2,1,None,35-46,4, 9.5,Koehler,Hammel,Ramos,2:50,D,"41,212",++++,None
"Saturday, Jul 4",boxscore,MIA,@,CHC,L,2,7,None,35-47,4, 10.5,Richard,Cosart,None,2:40,N,"37,898",-,None
"Sunday, Jul 5",boxscore,MIA,@,CHC,L,0,2,None,35-48,4, 11.5,Hendricks,Latos,Motte,2:18,D,"37,764",--,None
"Tuesday, Jul 7",boxscore,MIA,@,BOS,L,3,4,None,35-49,4, 11.0,Tazawa,Cishek,Uehara,2:44,N,"36,863",---,None
"Wednesday, Jul 8",boxscore,MIA,@,BOS,L,3,6,None,35-50,4, 11.5,Porcello,Koehler,Uehara,2:41,N,"37,009",----,None
"Thursday, Jul 9",boxscore,MIA,None,CIN,W,2,0,None,36-50,4, 11.0,Fernandez,Lorenzen,Ramos,2:31,N,"25,027",+,None
"Friday, Jul 10",boxscore,MIA,None,CIN,L,0,1,None,36-51,4, 11.0,Leake,Phelps,Chapman,2:21,N,"22,222",-,None
"Saturday, Jul 11",boxscore,MIA,None,CIN,W,14,3,None,37-51,4, 11.0,Conley,Iglesias,None,2:54,D,"21,052",+,None
"Sunday, Jul 12",boxscore,MIA,None,CIN,W,8,1,None,38-51,4, 11.0,Haren,Cueto,None,2:27,D,"23,842",++,None
"Friday, Jul 17",boxscore,MIA,@,PHI,L,3,6,None,38-52,4, 12.0,Giles,Morris,None,2:26,N,"23,074",-,None
"Saturday, Jul 18",boxscore,MIA,@,PHI,L,1,3,None,38-53,4, 12.0,Billingsley,Koehler,Papelbon,2:39,N,"23,655",--,None
"Sunday, Jul 19",boxscore,MIA,@,PHI,L-wo,7,8,None,38-54,4, 12.0,Neris,Ramos,None,3:15,D,"21,739",---,None
"Monday, Jul 20",boxscore,MIA,@,ARI,L,1,3,None,38-55,4, 13.0,De La Rosa,Phelps,Ziegler,2:58,N,"17,668",----,None
"Tuesday, Jul 21",boxscore,MIA,@,ARI,W,3,0,None,39-55,4, 12.0,Latos,Hellickson,Ramos,2:55,N,"16,983",+,None
"Wednesday, Jul 22",boxscore,MIA,@,ARI,W,5,3,None,40-55,4, 12.0,Fernandez,Ray,Ramos,3:16,N,"15,857",++,None
"Thursday, Jul 23",boxscore,MIA,@,SDP,W,4,0,None,41-55,4, 11.0,Koehler,Ross,None,2:46,N,"29,345",+++,None
"Friday, Jul 24",boxscore,MIA,@,SDP,L,1,3,None,41-56,4, 11.0,Cashner,Haren,Kimbrel,2:36,N,"25,897",-,None
"Saturday, Jul 25",boxscore,MIA,@,SDP,L,1,3,None,41-57,4, 12.0,Kennedy,Phelps,Kimbrel,2:51,N,"37,300",--,None
"Sunday, Jul 26",boxscore,MIA,@,SDP,L,2,3,None,41-58,4, 12.0,Despaigne,Latos,Kimbrel,2:32,D,"33,292",---,None
"Tuesday, Jul 28",boxscore,MIA,None,WSN,W,4,1,None,42-58,4, 11.0,Fernandez,Zimmermann,Ramos,2:42,N,"23,988",+,None
"Wednesday, Jul 29",boxscore,MIA,None,WSN,L,2,7,None,42-59,4, 12.0,Fister,Koehler,None,2:39,N,"19,513",-,None
"Thursday, Jul 30",boxscore,MIA,None,WSN,L,0,1,None,42-60,4, 13.0,Scherzer,Haren,Papelbon,2:38,D,"30,068",--,None
"Friday, Jul 31",boxscore,MIA,None,SDP,L,3,8,11,42-61,4, 13.0,Maurer,Ramos,None,3:41,N,"19,582",---,None
"Saturday, Aug 1",boxscore,MIA,None,SDP,L,3,5,None,42-62,4, 13.0,Despaigne,Urena,Kimbrel,2:31,N,"21,614",----,None
"Sunday, Aug 2",boxscore,MIA,None,SDP,W-wo,5,2,None,43-62,4, 12.0,Ramos,Maurer,None,3:05,D,"25,228",+,None
"Monday, Aug 3",boxscore,MIA,None,NYM,L,1,12,None,43-63,4, 13.0,Colon,Koehler,None,3:03,N,"23,119",-,None
"Tuesday, Aug 4",boxscore,MIA,None,NYM,L,1,5,None,43-64,4, 14.0,Niese,Dunn,None,3:08,N,"23,822",--,None
"Wednesday, Aug 5",boxscore,MIA,None,NYM,L,6,8,None,43-65,4, 15.0,Harvey,Phelps,Familia,3:07,N,"25,897",---,None
"Thursday, Aug 6",boxscore,MIA,@,ATL,L,8,9,None,43-66,4, 15.5,McKirahan,Morris,Vizcaino,3:18,N,"18,548",----,None
"Friday, Aug 7",boxscore,MIA,@,ATL,L,3,6,None,43-67,4, 16.5,Detwiler,Flores,Vizcaino,2:53,N,"22,769",-----,None
"Saturday, Aug 8",boxscore,MIA,@,ATL,L,2,7,None,43-68,5, 16.5,Foltynewicz,Koehler,None,2:51,N,"42,544",------,None
"Sunday, Aug 9",boxscore,MIA,@,ATL,W,4,1,None,44-68,5, 15.5,Hand,Miller,Ramos,3:15,N,"24,610",+,None
"Tuesday, Aug 11",boxscore,MIA,None,BOS,W-wo,5,4,10,45-68,4, 16.0,Morris,Breslow,None,3:30,N,"31,951",++,None
"Wednesday, Aug 12",boxscore,MIA,None,BOS,W,14,6,None,46-68,4, 16.0,Barraclough,Rodriguez,None,3:07,D,"26,041",+++,None
"Friday, Aug 14",boxscore,MIA,@,STL,L,1,3,None,46-69,4, 16.5,Garcia,Koehler,Rosenthal,2:24,N,"42,025",-,None
"Saturday, Aug 15",boxscore,MIA,@,STL,L,2,6,None,46-70,4, 16.5,Lackey,Hand,None,2:35,N,"44,706",--,None
"Sunday, Aug 16",boxscore,MIA,@,STL,W,6,4,None,47-70,4, 15.5,Narveson,Martinez,Ramos,3:13,D,"43,826",+,None
"Monday, Aug 17",boxscore,MIA,@,MIL,W,6,2,None,48-70,4, 15.0,Nicolino,Garza,None,2:51,N,"21,910",++,None
"Tuesday, Aug 18",boxscore,MIA,@,MIL,W,9,6,None,49-70,4, 15.0,Flores,Cravy,Ramos,3:38,N,"31,937",+++,None
