date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 2",boxscore,CHW,@,CLE,W,8,3,None,2-0,1,up 0.5,Jackson,Carrasco,None,2:46,D,"9,853",++,None
"Sunday, Apr 3",boxscore,CHW,@,CLE,L,1,7,None,2-1,2, 0.5,Masterson,Danks,None,2:27,D,"8,726",-,None
"Tuesday, Apr 5",boxscore,CHW,@,KCR,L-wo,6,7,12,2-2,2, 1.5,Jeffress,Pena,None,3:32,N,"12,641",--,None
"Wednesday, Apr 6",boxscore,CHW,@,KCR,W,10,7,12,3-2,2, 0.5,Sale,O'Sullivan,None,3:41,D,"13,360",+,None
"Thursday, Apr 7",boxscore,CHW,None,TBR,W,5,1,None,4-2,1, Tied,Jackson,Price,None,2:30,D,"38,579",++,None
"Friday, Apr 8",boxscore,CHW,None,TBR,L,7,9,None,4-3,2, 1.0,Russell,Thornton,Farnsworth,3:13,N,"20,199",-,None
"Saturday, Apr 9",boxscore,CHW,None,TBR,W,4,2,None,5-3,2, 1.0,Humber,Davis,Sale,2:43,D,"26,378",+,None
"Sunday, Apr 10",boxscore,CHW,None,TBR,W,6,1,None,6-3,2, 1.0,Floyd,Niemann,None,2:08,D,"23,436",++,None
"Monday, Apr 11",boxscore,CHW,None,OAK,L,1,2,10,6-4,3, 2.0,Ross,Crain,Fuentes,2:37,N,"20,057",-,None
"Tuesday, Apr 12",boxscore,CHW,None,OAK,W-wo,6,5,10,7-4,2, 1.0,Sale,Cramer,None,3:32,N,"18,020",+,None
"Wednesday, Apr 13",boxscore,CHW,None,OAK,L,4,7,10,7-5,3, 1.0,Balfour,Thornton,Fuentes,3:23,D,"16,523",-,None
"Friday, Apr 15",boxscore,CHW,None,LAA,L,3,4,None,7-6,3, 2.0,Weaver,Humber,Walden,2:53,N,"20,103",--,None
"Saturday, Apr 16",boxscore,CHW,None,LAA,L,2,7,None,7-7,3, 3.0,Chatwood,Floyd,None,2:35,N,"21,250",---,None
"Sunday, Apr 17",boxscore,CHW,None,LAA,L,2,4,None,7-8,3, 4.0,Haren,Buehrle,Walden,2:40,D,"23,458",----,None
"Monday, Apr 18",boxscore,CHW,@,TBR,L,0,5,None,7-9,4, 5.0,Price,Jackson,None,2:26,N,"12,016",-----,None
"Tuesday, Apr 19",boxscore,CHW,@,TBR,L,1,2,None,7-10,4, 5.0,Shields,Danks,None,2:12,N,"13,731",------,None
"Wednesday, Apr 20",boxscore,CHW,@,TBR,L,1,4,None,7-11,4, 6.0,Davis,Humber,Farnsworth,2:30,N,"13,214",-------,None
"Thursday, Apr 21",boxscore,CHW,@,TBR,W,9,2,None,8-11,4, 5.0,Floyd,Niemann,None,2:58,N,"16,751",+,None
"Friday, Apr 22",boxscore,CHW,@,DET,L,3,9,None,8-12,4, 5.5,Verlander,Buehrle,None,2:30,N,"23,537",-,None
"Saturday, Apr 23",boxscore,CHW,@,DET,L,0,9,None,8-13,5, 5.5,Penny,Jackson,None,3:01,D,"35,227",--,None
"Sunday, Apr 24",boxscore,CHW,@,DET,L,0,3,None,8-14,5, 5.5,Scherzer,Danks,Valverde,2:19,D,"17,784",---,None
"Monday, Apr 25",boxscore,CHW,@,NYY,W,2,0,None,9-14,5, 5.0,Humber,Burnett,Santos,2:41,N,"40,506",+,None
"Tuesday, Apr 26",boxscore,CHW,@,NYY,W,3,2,None,10-14,5, 5.0,Floyd,Soriano,Santos,2:54,N,"40,785",++,None
"Wednesday, Apr 27",boxscore,CHW,@,NYY,L,1,3,None,10-15,5, 6.0,Colon,Buehrle,Rivera,2:11,N,"40,586",-,None
"Thursday, Apr 28",boxscore,CHW,@,NYY,L,3,12,None,10-16,4, 7.0,Sabathia,Jackson,None,3:06,N,"40,081",--,None
"Friday, Apr 29",boxscore,CHW,None,BAL,L,4,10,None,10-17,4, 8.0,Arrieta,Danks,None,2:58,N,"21,816",---,None
"Saturday, Apr 30",boxscore,CHW,None,BAL,L,2,6,None,10-18,4, 9.0,Tillman,Humber,None,2:46,N,"26,104",----,None
"Sunday, May 1",boxscore,CHW,None,BAL,L,4,6,None,10-19,4, 10.0,Britton,Floyd,Gregg,3:03,D,"22,029",-----,None
"Monday, May 2",boxscore,CHW,None,BAL,W,6,2,None,11-19,4, 9.5,Buehrle,Guthrie,Santos,2:43,N,"18,007",+,None
"Tuesday, May 3",boxscore,CHW,None,MIN,L,0,1,None,11-20,5, 10.5,Liriano,Jackson,None,2:09,N,"20,901",-,None
