date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Friday, Apr 13",boxscore,PHI,@,BRO,L,1,6,None,1-1,4, 1.0,Vance,Benge,None,1:55,D,None,-,None
"Sunday, Apr 15",boxscore,PHI,@,NYG,L,1,8,None,1-2,5, 2.0,Henry,Ring,None,1:50,D,"35,000",--,None
"Monday, Apr 16",boxscore,PHI,@,NYG,W,7,5,None,2-2,3, 1.0,McGraw,Walker,Walsh,2:12,D,None,+,None
"Wednesday, Apr 18",boxscore,PHI,@,NYG,L,1,5,None,2-3,6, 2.0,Benton,Walsh,None,1:50,D,None,-,None
"Thursday, Apr 19",boxscore,PHI,None,BRO,W,9,5,None,3-3,4, 1.0,Ring,Elliott,Sweetland,2:10,D,"12,000",+,None
"Friday, Apr 20",boxscore,PHI,None,BRO,L,6,8,None,3-4,6, 1.5,McWeeny,Ferguson,Ehrhardt,2:19,D,"6,000",-,None
"Tuesday, Apr 24",boxscore,PHI,@,BRO,L,7,12,None,3-5,6, 2.5,Petty,Ring,None,2:00,D,None,--,None
"Wednesday, Apr 25",boxscore,PHI,@,BRO,L,2,3,None,3-6,6, 3.0,Ehrhardt,Sweetland,None,1:40,D,"5,000",---,None
"Thursday, Apr 26",boxscore,PHI,None,NYG,W,5,4,None,4-6,6, 2.0,Walsh,Benton,None,1:52,D,None,+,None
"Sunday, Apr 29",boxscore,PHI,@,BRO,L,1,3,None,4-7,8, 4.5,McWeeny,Sweetland,None,1:55,D,None,-,None
"Sunday, Apr 29",boxscore,PHI,@,BRO,L,0,3,None,4-8,8, 4.5,Clark,Ring,None,1:30,D,"25,000",--,1928-04-12 (Wet grounds)
"Monday, Apr 30",boxscore,PHI,None,BSN,L,6,13,None,4-9,8, 4.5,Robertson,Ferguson,None,2:12,D,None,---,None
"Tuesday, May 1",boxscore,PHI,None,BSN,L,3,5,None,4-10,8, 5.0,Smith,Walsh,None,None,D,None,----,None
"Wednesday, May 2",boxscore,PHI,None,BSN,W,9,3,None,5-10,8, 5.0,Benge,Wertz,None,2:03,D,None,+,None
"Saturday, May 5",boxscore,PHI,@,CHC,L,1,5,None,5-11,8, 5.5,Root,Ring,None,1:34,D,None,-,None
"Sunday, May 6",boxscore,PHI,@,CHC,L,4,5,11,5-12,8, 5.5,Malone,Sweetland,None,2:38,D,"20,000",--,None
"Monday, May 7",boxscore,PHI,@,CHC,L,4,7,None,5-13,8, 6.5,Bush,Walsh,None,1:45,D,None,---,None
"Tuesday, May 8",boxscore,PHI,@,STL,L,4,15,None,5-14,8, 6.5,Frankhouse,Benge,Haid,2:46,D,None,----,None
"Wednesday, May 9",boxscore,PHI,@,STL,L,1,7,None,5-15,8, 7.5,Littlejohn,Ring,None,1:46,D,None,-----,None
"Thursday, May 10",boxscore,PHI,@,STL,L,4,5,None,5-16,8, 8.5,Haines,Ferguson,None,1:42,D,None,------,None
"Friday, May 11",boxscore,PHI,@,STL,L,2,3,None,5-17,8, 9.0,Alexander,Sweetland,None,1:45,D,None,-------,None
"Saturday, May 12",boxscore,PHI,@,CIN,L,1,3,None,5-18,8, 9.5,Kolp,Miller,None,1:19,D,"4,668",--------,None
"Sunday, May 13",boxscore,PHI,@,CIN,L,4,11,None,5-19,8, 10.5,Mays,Walsh,None,2:02,D,None,---------,None
"Monday, May 14",boxscore,PHI,@,CIN,L,4,8,None,5-20,8, 11.5,Luque,Ferguson,None,1:54,D,None,----------,None
