"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Tuesday, Jul 15","boxscore","KCR","@","CAL","L",2,5,"None","39-52",3,"Murphy","Butler","None","2:02","N",7376,"---","None",1969,-16,-3,330,396,-66,39,53,-14,0.423913043478261,NA
"Wednesday, Jul 16","boxscore","KCR","@","CAL","L",2,4,"None","39-53",3,"Messersmith","Rooker","None","2:19","N",7598,"----","None",1969,-17.5,-2,332,400,-68,39,54,-15,0.419354838709677,NA
"Friday, Jul 18","boxscore","KCR","@","CHW","L",1,6,"None","39-54",4,"John","Bunker","None","2:26","N",6257,"-----","None",1969,-17.5,-5,333,406,-73,39,55,-16,0.414893617021277,NA
"Saturday, Jul 19","boxscore","KCR","@","CHW","L-wo",4,5,"None","39-55",5,"Wood","Drago","None","2:40","D",2109,"------","None",1969,-18.5,-1,337,411,-74,39,56,-17,0.410526315789474,NA
"Sunday, Jul 20","boxscore","KCR","@","CHW","W",8,6,"None","40-55",3,"Drabowsky","Osinski","Bunker","3:08","D",NA,"+","None",1969,-18,2,345,417,-72,40,56,-16,0.416666666666667,NA
"Sunday, Jul 20","boxscore","KCR","@","CHW","W",3,2,"11","41-55",3,"Butler","Wood","Drago","2:59","D",12691,"++","None",1969,-18,1,348,419,-71,41,56,-15,0.422680412371134,NA
"Thursday, Jul 24","boxscore","KCR","@","DET","L",1,3,"None","41-56",4,"Lolich","Bunker","None","2:10","N",25726,"-","None",1969,-18,-2,349,422,-73,41,57,-16,0.418367346938776,NA
"Friday, Jul 25","boxscore","KCR","@","DET","L",0,3,"None","41-57",4,"McLain","Nelson","None","1:59","N",24294,"--","None",1969,-19,-3,349,425,-76,41,58,-17,0.414141414141414,NA
"Saturday, Jul 26","boxscore","KCR","@","DET","L",2,12,"None","41-58",4,"Wilson","Butler","None","2:36","D",23449,"---","None",1969,-19,-10,351,437,-86,41,59,-18,0.41,NA
"Sunday, Jul 27","boxscore","KCR","@","DET","W",7,2,"None","42-58",4,"Rooker","Dobson","Drabowsky","2:38","D",39365,"+","None",1969,-19,5,358,439,-81,42,59,-17,0.415841584158416,NA
