date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Saturday, Apr 10",boxscore,MIN,@,TEX,L,1,4,None,0-2,5, 2.0,Umbarger,Decker,None,2:20,N,"13,005",--,None
"Sunday, Apr 11",boxscore,MIN,@,TEX,W,4,3,None,1-2,4, 2.0,Campbell,Terpko,None,2:39,D,"11,781",+,None
"Tuesday, Apr 13",boxscore,MIN,None,CHW,L,1,4,None,1-3,5, 2.5,Gossage,Blyleven,None,2:25,D,"20,732",-,None
"Wednesday, Apr 14",boxscore,MIN,None,CHW,W,6,2,None,2-3,4, 2.5,Decker,Wood,Campbell,2:24,D,"4,046",+,None
"Thursday, Apr 15",boxscore,MIN,@,NYY,L,4,11,None,2-4,4, 3.0,Tidrow,Albury,Lyle,2:57,D,"52,613",-,None
"Saturday, Apr 17",boxscore,MIN,@,NYY,L,0,10,None,2-5,6, 3.0,Figueroa,Hughes,None,2:10,D,"26,881",--,None
"Sunday, Apr 18",boxscore,MIN,@,NYY,W,5,4,None,3-5,5, 2.5,Blyleven,Hunter,Campbell,2:10,D,"25,330",+,None
"Monday, Apr 19",boxscore,MIN,@,BOS,L,0,2,None,3-6,6, 3.0,Jenkins,Decker,None,2:05,D,"34,158",-,None
"Tuesday, Apr 20",boxscore,MIN,@,BOS,L,3,12,None,3-7,6, 3.0,Wise,Goltz,None,2:23,D,"22,147",--,None
"Saturday, Apr 24",boxscore,MIN,None,BAL,W-wo,2,1,14,4-7,5, 2.5,Campbell,Jackson,None,3:53,D,"4,222",+,None
"Sunday, Apr 25",boxscore,MIN,None,BAL,W,7,2,None,5-7,5, 2.0,Burgmeier,Palmer,None,2:29,D,"5,657",++,None
"Tuesday, Apr 27",boxscore,MIN,None,CLE,L,5,7,None,5-8,5, 2.0,Brown,Goltz,LaRoche,2:53,D,"3,424",-,None
"Wednesday, Apr 28",boxscore,MIN,None,CLE,L,0,9,None,5-9,5, 2.5,Eckersley,Blyleven,Hood,2:15,D,"3,094",--,None
"Saturday, May 1",boxscore,MIN,None,MIL,W,9,5,None,6-9,4, 3.5,Campbell,Broberg,None,3:03,D,"6,874",+,None
"Tuesday, May 4",boxscore,MIN,@,DET,W,5,4,10,7-9,4, 4.0,Albury,Laxton,Luebber,3:14,N,"8,818",++,None
"Wednesday, May 5",boxscore,MIN,@,DET,W,8,2,None,8-9,4, 3.5,Blyleven,Roberts,None,2:20,N,"8,317",+++,None
"Friday, May 7",boxscore,MIN,@,MIL,L,3,4,None,8-10,4, 4.0,Slaton,Hughes,Rodriguez,2:29,N,"6,114",-,None
"Saturday, May 8",boxscore,MIN,@,MIL,W,13,2,None,9-10,3, 4.5,Decker,Travers,None,2:58,D,"21,619",+,None
"Sunday, May 9",boxscore,MIN,@,MIL,W,6,4,None,10-10,3, 4.5,Campbell,Rodriguez,None,2:39,D,"17,604",++,None
"Monday, May 10",boxscore,MIN,@,KCR,W,5,4,10,11-10,3, 3.5,Burgmeier,Pattin,Luebber,3:26,D,"12,526",+++,None
"Tuesday, May 11",boxscore,MIN,@,KCR,L,3,6,None,11-11,4, 4.5,Bird,Luebber,Littell,2:33,D,"9,652",-,None
"Wednesday, May 12",boxscore,MIN,@,KCR,L,5,17,None,11-12,4, 5.5,Pattin,Decker,None,3:04,N,"9,601",--,None
"Friday, May 14",boxscore,MIN,@,CAL,W,6,4,None,12-12,3, 5.0,Goltz,Hartzell,None,3:03,N,"11,522",+,None
"Saturday, May 15",boxscore,MIN,@,CAL,W,5,2,None,13-12,3, 4.5,Blyleven,Ross,None,2:26,N,None,++,None
"Saturday, May 15",boxscore,MIN,@,CAL,W,15,5,None,14-12,3, 4.5,Redfern,Monge,Campbell,3:11,N,"31,535",+++,None
"Sunday, May 16",boxscore,MIN,@,CAL,L,1,5,None,14-13,3, 4.5,Kirkwood,Hughes,None,2:34,D,"9,522",-,None
"Monday, May 17",boxscore,MIN,None,OAK,W-wo,5,4,11,15-13,3, 3.5,Campbell,Todd,None,3:36,N,"8,034",+,None
"Tuesday, May 18",boxscore,MIN,None,OAK,W-wo,4,3,11,16-13,3, 2.5,Goltz,Todd,None,3:09,N,"6,600",++,None
"Wednesday, May 19",boxscore,MIN,@,CHW,L,1,4,None,16-14,3, 3.5,Vuckovich,Blyleven,Hamilton,2:12,N,"7,136",-,None
"Thursday, May 20",boxscore,MIN,@,CHW,L,2,3,None,16-15,3, 4.5,Gossage,Redfern,None,2:13,N,"6,999",--,None
"Friday, May 21",boxscore,MIN,None,KCR,L,1,5,None,16-16,3, 5.5,Leonard,Hughes,None,2:37,D,"8,619",---,None
"Saturday, May 22",boxscore,MIN,None,KCR,W,5,3,None,17-16,3, 4.5,Goltz,Fitzmorris,None,2:00,N,"6,812",+,None
"Sunday, May 23",boxscore,MIN,None,KCR,W,3,1,None,18-16,3, 3.5,Blyleven,Splittorff,Campbell,2:10,D,"24,716",++,None
"Monday, May 24",boxscore,MIN,@,OAK,L,7,12,None,18-17,3, 4.5,Todd,Campbell,None,2:56,N,"13,624",-,None
"Tuesday, May 25",boxscore,MIN,@,OAK,L,1,6,None,18-18,4, 5.0,Blue,Hughes,None,2:16,N,"1,960",--,None
"Wednesday, May 26",boxscore,MIN,@,OAK,W,6,1,None,19-18,4, 4.5,Goltz,Mitchell,None,2:38,N,"2,740",+,None
"Thursday, May 27",boxscore,MIN,@,OAK,L,3,5,None,19-19,4, 4.5,Torrez,Blyleven,Fingers,2:11,D,"3,720",-,None
"Friday, May 28",boxscore,MIN,None,TEX,L,0,4,None,19-20,4, 5.5,Umbarger,Luebber,None,2:26,N,"4,241",--,None
"Saturday, May 29",boxscore,MIN,None,TEX,W,5,1,None,20-20,3, 4.0,Hughes,Hargan,None,2:38,D,"6,112",+,None
"Sunday, May 30",boxscore,MIN,None,TEX,W,4,3,None,21-20,3, 4.0,Goltz,Foucault,None,2:45,D,"8,998",++,None
"Monday, May 31",boxscore,MIN,None,CAL,L,2,3,None,21-21,4, 4.0,Tanana,Blyleven,None,2:28,N,"8,379",-,None
"Tuesday, Jun 1",boxscore,MIN,None,CAL,L,4,6,None,21-22,4, 5.0,Ryan,Redfern,None,2:26,N,"4,907",--,None
"Wednesday, Jun 2",boxscore,MIN,None,CAL,L,2,5,None,21-23,4, 6.0,Ross,Hughes,Scott,2:27,N,"5,586",---,None
"Friday, Jun 4",boxscore,MIN,@,BAL,W,8,6,10,22-23,4, 6.0,Campbell,Flanagan,None,3:08,N,"35,111",+,None
"Saturday, Jun 5",boxscore,MIN,@,BAL,L,1,5,None,22-24,4, 7.5,Holtzman,Decker,None,2:06,D,"7,673",-,None
"Sunday, Jun 6",boxscore,MIN,@,BAL,W,3,2,None,23-24,4, 6.0,Singer,Palmer,None,2:33,D,None,+,None
"Sunday, Jun 6",boxscore,MIN,@,BAL,W,11,6,None,24-24,4, 6.0,Hughes,Cuellar,Campbell,3:02,N,"19,046",++,None
"Monday, Jun 7",boxscore,MIN,@,CLE,W,7,2,None,25-24,4, 6.0,Goltz,Waits,None,2:39,N,"5,919",+++,None
"Tuesday, Jun 8",boxscore,MIN,@,CLE,W,3,1,None,26-24,4, 5.0,Campbell,Eckersley,None,2:32,N,"6,581",++++,None
"Wednesday, Jun 9",boxscore,MIN,@,CLE,L,1,4,None,26-25,4, 6.0,Dobson,Decker,None,2:15,N,"5,361",-,None
"Friday, Jun 11",boxscore,MIN,None,BOS,W,10,4,None,27-25,4, 6.5,Burgmeier,Pole,None,2:45,N,"15,766",+,None
"Saturday, Jun 12",boxscore,MIN,None,BOS,L,2,5,None,27-26,4, 7.5,Tiant,Goltz,None,2:57,D,"10,812",-,None
"Sunday, Jun 13",boxscore,MIN,None,BOS,L,2,10,None,27-27,4, 8.5,Jones,Hughes,None,2:17,D,"22,146",--,None
"Monday, Jun 14",boxscore,MIN,None,BOS,L,0,5,None,27-28,4, 9.5,Wise,Decker,None,2:20,N,"6,820",---,None
"Tuesday, Jun 15",boxscore,MIN,None,NYY,L,2,4,None,27-29,4, 10.5,Ellis,Redfern,Lyle,2:19,N,"9,772",----,None
"Wednesday, Jun 16",boxscore,MIN,None,NYY,L,4,9,None,27-30,5, 10.5,Figueroa,Singer,None,2:58,N,"8,801",-----,None
"Thursday, Jun 17",boxscore,MIN,None,DET,W,4,0,5,28-30,3, 10.0,Goltz,Ruhle,None,1:50,N,"5,361",+,None
"Friday, Jun 18",boxscore,MIN,None,DET,L,2,4,None,28-31,3, 11.0,Roberts,Hughes,None,2:06,N,"6,215",-,None
"Saturday, Jun 19",boxscore,MIN,None,DET,W,6,4,None,29-31,3, 10.0,Redfern,MacCormack,Campbell,2:54,D,"6,835",+,None
"Sunday, Jun 20",boxscore,MIN,None,DET,L,3,7,None,29-32,4, 10.0,Fidrych,Singer,Hiller,2:40,D,"11,916",-,None
"Monday, Jun 21",boxscore,MIN,@,CAL,L-wo,1,2,10,29-33,4, 10.0,Ross,Goltz,None,2:30,N,"19,498",--,None
"Tuesday, Jun 22",boxscore,MIN,@,CAL,W,10,6,None,30-33,4, 9.0,Hughes,Kirkwood,None,3:00,D,"6,846",+,None
"Wednesday, Jun 23",boxscore,MIN,None,CHW,L,3,4,None,30-34,5, 9.5,Johnson,Decker,Forster,2:36,D,None,-,None
"Wednesday, Jun 23",boxscore,MIN,None,CHW,L,5,9,None,30-35,5, 9.5,Vuckovich,Redfern,Brett,2:52,N,"9,540",--,None
"Thursday, Jun 24",boxscore,MIN,None,CHW,W,4,2,None,31-35,5, 8.5,Singer,Gossage,None,2:08,D,"12,790",+,None
"Friday, Jun 25",boxscore,MIN,@,OAK,L-wo,2,5,None,31-36,5, 9.5,Lindblad,Goltz,None,2:18,N,"5,100",-,None
"Saturday, Jun 26",boxscore,MIN,@,OAK,W,11,3,None,32-36,5, 9.5,Hughes,Mitchell,None,2:27,D,"4,729",+,None
"Sunday, Jun 27",boxscore,MIN,@,OAK,L,3,5,None,32-37,5, 10.5,Bosman,Redfern,Fingers,2:32,D,"4,798",-,None
"Monday, Jun 28",boxscore,MIN,None,KCR,W,4,3,None,33-37,5, 9.5,Campbell,Littell,None,2:47,N,"6,170",+,None
"Tuesday, Jun 29",boxscore,MIN,None,KCR,L,0,1,10,33-38,5, 10.5,Fitzmorris,Goltz,None,2:40,N,"6,201",-,None
"Wednesday, Jun 30",boxscore,MIN,None,KCR,L,2,4,None,33-39,5, 11.5,Splittorff,Bane,None,2:40,N,"7,471",--,None
"Friday, Jul 2",boxscore,MIN,None,CAL,W,6,5,None,34-39,5, 11.0,Albury,Hassler,None,2:25,N,"6,235",+,None
"Saturday, Jul 3",boxscore,MIN,None,CAL,W,2,0,None,35-39,4, 11.0,Singer,Ryan,None,2:16,D,"6,506",++,None
