date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Thursday, Apr 22",boxscore,CHC,None,PIT,W,4,3,None,1-1,3, 1.0,Hanyzewski,Dietz,None,2:19,D,"3,325",+,None
"Saturday, Apr 24",boxscore,CHC,None,PIT,W,6,3,None,2-1,2, 0.5,Bithorn,Hallett,None,None,D,None,++,None
"Sunday, Apr 25",boxscore,CHC,None,PIT,L,2,6,None,2-2,2, 0.5,Sewell,Warneke,None,2:10,D,"7,349",-,None
"Tuesday, Apr 27",boxscore,CHC,@,STL,L,0,7,None,2-3,5, 1.5,Cooper,Derringer,None,1:49,D,"6,994",--,None
"Wednesday, Apr 28",boxscore,CHC,@,STL,W,4,0,None,3-3,2, 1.5,Bithorn,White,None,2:12,D,"1,805",+,None
"Thursday, Apr 29",boxscore,CHC,@,STL,L,3,4,12,3-4,5, 2.5,Brecheen,Prim,None,3:04,D,"1,630",-,None
"Saturday, May 1",boxscore,CHC,@,PIT,L,3,6,None,3-5,6, 4.0,Sewell,Passeau,None,2:21,D,"2,667",--,None
"Sunday, May 2",boxscore,CHC,@,PIT,L,0,3,None,3-6,7, 5.0,Hebert,Bithorn,None,1:43,D,"16,491",---,None
"Sunday, May 2",boxscore,CHC,@,PIT,L,0,1,None,3-7,7, 5.0,Klinger,Barrett,None,1:45,D,"16,491",----,None
"Tuesday, May 4",boxscore,CHC,None,STL,L,3,11,None,3-8,7, 5.5,White,Hanyzewski,None,2:14,D,"3,908",-----,None
"Wednesday, May 5",boxscore,CHC,None,STL,W,2,1,14,4-8,7, 5.5,Passeau,Lanier,None,3:31,D,"4,213",+,None
"Thursday, May 6",boxscore,CHC,None,STL,W,5,1,None,5-8,6, 4.5,Bithorn,Gumbert,None,1:58,D,"3,811",++,None
"Friday, May 7",boxscore,CHC,@,CIN,L,4,5,None,5-9,7, 5.5,Vander Meer,Barrett,Beggs,1:55,N,"1,638",-,None
"Saturday, May 8",boxscore,CHC,@,CIN,L,5,6,None,5-10,8, 5.5,Heusser,Bithorn,None,2:06,D,"1,494",--,None
"Sunday, May 9",boxscore,CHC,@,CIN,W,13,2,None,6-10,7, 4.5,Derringer,Riddle,None,1:59,D,None,+,None
"Sunday, May 9",boxscore,CHC,@,CIN,W,4,3,None,7-10,7, 4.5,Lee,Walters,Wyse,2:00,D,"10,714",++,None
"Thursday, May 13",boxscore,CHC,@,NYG,L,4,7,None,7-11,7, 5.5,Adams,Wyse,None,2:22,D,"4,563",-,None
"Friday, May 14",boxscore,CHC,@,NYG,L,2,3,None,7-12,8, 5.5,Lohrman,Bithorn,None,2:10,D,"3,474",--,None
"Saturday, May 15",boxscore,CHC,@,BRO,L,6,13,None,7-13,8, 6.5,Macon,Derringer,Webber,2:21,D,"10,036",---,None
"Sunday, May 16",boxscore,CHC,@,BRO,L,0,4,None,7-14,8, 8.5,Head,Warneke,None,2:02,D,None,----,None
"Sunday, May 16",boxscore,CHC,@,BRO,L,2,3,None,7-15,8, 8.5,Newsom,Lee,None,None,D,None,-----,None
"Monday, May 17",boxscore,CHC,@,PHI,L,4,8,None,7-16,8, 9.5,Podgajny,Passeau,None,1:59,D,"2,000",------,None
"Tuesday, May 18",boxscore,CHC,@,PHI,L,4,5,None,7-17,8, 9.5,Johnson,Bithorn,None,None,None,None,-------,None
"Thursday, May 20",boxscore,CHC,@,PHI,L,0,3,None,7-18,8, 10.5,Fuchs,Lee,None,1:32,D,None,--------,None
"Thursday, May 20",boxscore,CHC,@,PHI,L,0,2,None,7-19,8, 10.5,Gerheauser,Barrett,None,1:47,D,"3,429",---------,1943-05-19 (Inclement weather)
"Sunday, May 23",boxscore,CHC,@,BSN,W,2,1,None,8-19,8, 11.0,Passeau,Barrett,Derringer,1:44,D,None,+,None
"Sunday, May 23",boxscore,CHC,@,BSN,W,1,0,10,9-19,8, 11.0,Bithorn,Andrews,None,2:01,D,"28,986",++,None
