date,boxscore,team,home_or_away,opponent,win_or_loss,runs,runs_allowed,innings,win_loss_record,rank,games_behind,win,loss,save,time,day_or_night,attendance,streak,originally_scheduled
"Tuesday, Apr 6",boxscore,SDP,@,ARI,W,6,3,None,1-1,2, 1.0,Young,Jackson,Bell,3:20,N,"19,177",+,None
"Wednesday, Apr 7",boxscore,SDP,@,ARI,L,3,5,None,1-2,3, 2.0,Boyer,Correia,Qualls,2:54,N,"17,673",-,None
"Friday, Apr 9",boxscore,SDP,@,COL,L,0,7,None,1-3,5, 3.0,De La Rosa,Richard,None,2:28,D,"49,509",--,None
"Saturday, Apr 10",boxscore,SDP,@,COL,W,5,4,14,2-3,3, 2.0,Stauffer,Corpas,Bell,4:27,N,"36,090",+,None
"Sunday, Apr 11",boxscore,SDP,@,COL,L,2,4,None,2-4,4, 3.0,Jimenez,Garland,Morales,3:13,D,"39,576",-,None
"Monday, Apr 12",boxscore,SDP,None,ATL,W,17,2,None,3-4,4, 3.0,Correia,Jurrjens,None,3:06,D,"42,843",+,None
"Wednesday, Apr 14",boxscore,SDP,None,ATL,L,1,6,None,3-5,4, 3.5,Hanson,Richard,None,2:59,N,"24,969",-,None
"Thursday, Apr 15",boxscore,SDP,None,ATL,L,2,6,None,3-6,5, 4.0,Hudson,Latos,None,3:01,D,"16,356",--,None
"Friday, Apr 16",boxscore,SDP,None,ARI,W-wo,6,3,None,4-6,5, 3.0,Bell,Gutierrez,None,3:20,N,"26,632",+,None
"Saturday, Apr 17",boxscore,SDP,None,ARI,W,5,0,None,5-6,3, 3.0,Correia,Benson,None,3:06,N,"31,324",++,None
"Sunday, Apr 18",boxscore,SDP,None,ARI,W,5,3,None,6-6,2, 2.0,Mujica,Heilman,Bell,3:03,D,"20,634",+++,None
"Monday, Apr 19",boxscore,SDP,None,SFG,W-wo,3,2,10,7-6,2, 1.0,Stauffer,Affeldt,None,2:52,N,"17,087",++++,None
"Tuesday, Apr 20",boxscore,SDP,None,SFG,W,1,0,None,8-6,1, Tied,Latos,Sanchez,Bell,2:27,N,"17,822",+++++,None
"Wednesday, Apr 21",boxscore,SDP,None,SFG,W,5,2,None,9-6,1,up 1.0,Garland,Wellemeyer,None,2:42,D,"14,906",++++++,None
"Friday, Apr 23",boxscore,SDP,@,CIN,W,10,4,None,10-6,1,up 1.0,Correia,Arroyo,None,3:16,N,"15,183",+++++++,None
"Saturday, Apr 24",boxscore,SDP,@,CIN,W,5,0,None,11-6,1,up 1.0,LeBlanc,Cueto,None,2:25,D,"19,999",++++++++,None
"Sunday, Apr 25",boxscore,SDP,@,CIN,L,4,5,None,11-7,1,up 1.0,Rhodes,Adams,Cordero,2:55,D,"17,694",-,None
"Monday, Apr 26",boxscore,SDP,@,FLA,L,1,10,None,11-8,1, Tied,Johnson,Latos,None,2:35,N,"10,924",--,None
"Tuesday, Apr 27",boxscore,SDP,@,FLA,W,4,1,None,12-8,1, Tied,Garland,Sanchez,Bell,3:18,N,"11,613",+,None
"Wednesday, Apr 28",boxscore,SDP,@,FLA,W,6,4,None,13-8,1,up 1.0,Correia,Robertson,Bell,2:56,D,"16,310",++,None
"Thursday, Apr 29",boxscore,SDP,None,MIL,W,9,0,None,14-8,1,up 1.5,LeBlanc,Davis,None,2:52,N,"16,696",+++,None
"Friday, Apr 30",boxscore,SDP,None,MIL,W,3,0,None,15-8,1,up 1.5,Richard,Bush,Bell,2:46,N,"29,366",++++,None
"Saturday, May 1",boxscore,SDP,None,MIL,L,1,2,None,15-9,1,up 0.5,Gallardo,Latos,Hoffman,3:15,N,"25,619",-,None
"Sunday, May 2",boxscore,SDP,None,MIL,W,8,0,None,16-9,1,up 1.5,Garland,Wolf,None,3:11,D,"20,074",+,None
"Monday, May 3",boxscore,SDP,None,COL,L,2,5,None,16-10,1,up 1.0,Jimenez,Correia,None,3:08,N,"15,052",-,None
"Tuesday, May 4",boxscore,SDP,None,COL,W-wo,3,2,None,17-10,1,up 1.0,Bell,Morales,None,3:07,N,"16,329",+,None
"Wednesday, May 5",boxscore,SDP,None,COL,L,5,6,12,17-11,1, Tied,Corpas,Stauffer,None,4:00,N,"17,121",-,None
"Friday, May 7",boxscore,SDP,@,HOU,W,7,0,None,18-11,1,up 0.5,Latos,Norris,None,2:45,N,"25,586",+,None
"Saturday, May 8",boxscore,SDP,@,HOU,W,2,1,None,19-11,1,up 1.5,Garland,Paulino,Bell,2:51,N,"27,038",++,None
"Sunday, May 9",boxscore,SDP,@,HOU,L-wo,3,4,11,19-12,1,up 0.5,Lyon,Webb,None,2:52,D,"23,526",-,None
"Tuesday, May 11",boxscore,SDP,@,SFG,W,3,2,None,20-12,1,up 1.5,Webb,Zito,Bell,3:25,N,"33,249",+,None
"Wednesday, May 12",boxscore,SDP,@,SFG,W,5,2,None,21-12,1,up 2.5,Richard,Cain,Bell,2:29,N,"30,924",++,None
"Thursday, May 13",boxscore,SDP,@,SFG,W,1,0,None,22-12,1,up 3.5,Latos,Sanchez,None,2:06,D,"32,861",+++,None
"Friday, May 14",boxscore,SDP,None,LAD,L,3,4,None,22-13,1,up 2.5,Weaver,Gregerson,Broxton,3:26,N,"42,056",-,None
"Saturday, May 15",boxscore,SDP,None,LAD,L,1,4,None,22-14,1,up 1.5,Kershaw,Correia,Broxton,2:40,N,"42,436",--,None
"Sunday, May 16",boxscore,SDP,None,LAD,L,0,1,None,22-15,1,up 0.5,Billingsley,LeBlanc,Broxton,2:18,D,"42,327",---,None
"Monday, May 17",boxscore,SDP,None,SFG,W,3,1,None,23-15,1,up 1.5,Richard,Cain,Bell,2:57,N,"20,558",+,None
"Tuesday, May 18",boxscore,SDP,None,SFG,L,6,7,12,23-16,1,up 0.5,Runzler,Ramos,Wilson,4:07,N,"19,565",-,None
"Wednesday, May 19",boxscore,SDP,@,LAD,W,10,5,None,24-16,1,up 1.5,Garland,Ortiz,None,3:48,N,"40,138",+,None
"Thursday, May 20",boxscore,SDP,@,LAD,L,1,4,None,24-17,1,up 1.0,Kershaw,Correia,Broxton,2:39,N,"38,856",-,None
"Friday, May 21",boxscore,SDP,@,SEA,L,8,15,None,24-18,1, Tied,Lee,LeBlanc,None,3:13,N,"24,139",--,None
"Saturday, May 22",boxscore,SDP,@,SEA,W,2,1,None,25-18,1, Tied,Richard,Snell,Bell,2:29,N,"28,670",+,None
"Sunday, May 23",boxscore,SDP,@,SEA,W,8,1,None,26-18,1,up 1.0,Latos,Hernandez,None,2:49,D,"33,315",++,None
"Tuesday, May 25",boxscore,SDP,None,STL,W,1,0,None,27-18,1,up 2.0,Garland,Wainwright,Bell,2:30,N,"18,236",+++,None
"Wednesday, May 26",boxscore,SDP,None,STL,W-wo,2,1,13,28-18,1,up 2.0,Mujica,Boggs,None,4:13,N,"19,752",++++,None
"Thursday, May 27",boxscore,SDP,None,STL,L,3,8,None,28-19,1,up 2.0,Walters,LeBlanc,None,3:20,D,"20,583",-,None
"Friday, May 28",boxscore,SDP,None,WSN,&V,3,5,None,28-20,1,up 1.0,Lannan,Richard,Capps,2:29,N,"23,468",--,None
"Saturday, May 29",boxscore,SDP,None,WSN,W,4,2,None,29-20,1,up 2.0,Latos,Martin,Bell,2:17,N,"25,956",+,None
"Sunday, May 30",boxscore,SDP,None,WSN,W-wo,3,2,11,30-20,1,up 2.0,Gregerson,Burnett,None,3:37,D,"28,591",++,None
"Monday, May 31",boxscore,SDP,None,NYM,W,18,6,None,31-20,1,up 2.0,Correia,Takahashi,None,3:15,N,"20,023",+++,None
"Tuesday, Jun 1",boxscore,SDP,None,NYM,L,2,4,None,31-21,1,up 1.0,Pelfrey,LeBlanc,Rodriguez,2:54,N,"17,393",-,None
"Wednesday, Jun 2",boxscore,SDP,None,NYM,W-wo,5,1,11,32-21,1,up 1.0,Webb,Valdes,None,3:48,D,"15,880",+,None
"Friday, Jun 4",boxscore,SDP,@,PHI,L,2,3,None,32-22,1,up 0.5,Halladay,Latos,Lidge,3:01,N,"45,080",-,None
"Saturday, Jun 5",boxscore,SDP,@,PHI,L,2,6,None,32-23,1,up 0.5,Moyer,Garland,None,2:02,N,"45,353",--,None
"Sunday, Jun 6",boxscore,SDP,@,PHI,W,6,5,10,33-23,1,up 0.5,Adams,Baez,Bell,3:41,D,"44,852",+,None
"Monday, Jun 7",boxscore,SDP,@,PHI,W,3,1,None,34-23,1,up 0.5,LeBlanc,Hamels,Bell,2:39,N,"45,398",++,None
"Tuesday, Jun 8",boxscore,SDP,@,NYM,L-wo,1,2,11,34-24,2, 0.5,Dessens,Mujica,None,3:02,N,"30,086",-,None
"Thursday, Jun 10",boxscore,SDP,@,NYM,W,4,2,None,35-24,2, 1.0,Latos,Santana,Bell,2:47,D,"32,365",+,None
"Thursday, Jun 10",boxscore,SDP,@,NYM,L,0,3,None,35-25,2, 1.0,Niese,Garland,None,2:18,N,"28,072",-,2010-06-09 (Rain)
"Friday, Jun 11",boxscore,SDP,None,SEA,W-wo,4,3,None,36-25,1, Tied,Thatcher,Aardsma,None,2:52,N,"20,049",+,None
"Saturday, Jun 12",boxscore,SDP,None,SEA,W,7,1,None,37-25,1,up 1.0,LeBlanc,Lee,None,2:30,N,"30,019",++,None
"Sunday, Jun 13",boxscore,SDP,None,SEA,L,2,4,None,37-26,1,up 1.0,Hernandez,Gregerson,Aardsma,2:31,D,"23,429",-,None
"Monday, Jun 14",boxscore,SDP,None,TOR,L,3,6,None,37-27,1,up 0.5,Marcum,Garland,Gregg,2:48,N,"16,542",--,None
"Tuesday, Jun 15",boxscore,SDP,None,TOR,W,8,2,None,38-27,1,up 0.5,Latos,Cecil,None,2:40,N,"15,266",+,None
"Wednesday, Jun 16",boxscore,SDP,None,TOR,L,1,7,None,38-28,2, 0.5,Romero,Correia,None,2:50,D,"16,050",-,None
"Friday, Jun 18",boxscore,SDP,None,BAL,W-wo,3,2,None,39-28,1,up 1.0,Bell,Hernandez,None,2:59,N,"25,167",+,None
"Saturday, Jun 19",boxscore,SDP,None,BAL,L,4,5,None,39-29,1,up 1.0,Millwood,Richard,Simon,2:55,N,"28,138",-,None
"Sunday, Jun 20",boxscore,SDP,None,BAL,W,9,4,None,40-29,1,up 1.5,Garland,Arrieta,None,2:47,D,"28,029",+,None
"Tuesday, Jun 22",boxscore,SDP,@,TBR,W,2,1,None,41-29,1,up 1.5,Latos,Davis,Bell,2:57,N,"14,650",++,None
"Wednesday, Jun 23",boxscore,SDP,@,TBR,W,5,4,None,42-29,1,up 2.5,Gregerson,Shields,Bell,2:53,N,"15,809",+++,None
"Thursday, Jun 24",boxscore,SDP,@,TBR,L,3,5,None,42-30,1,up 2.5,Garza,LeBlanc,Soriano,2:59,D,"21,877",-,None
"Friday, Jun 25",boxscore,SDP,@,FLA,W,3,0,None,43-30,1,up 2.5,Richard,Volstad,Bell,2:49,N,"16,718",+,None
"Saturday, Jun 26",boxscore,SDP,@,FLA,W,2,1,None,44-30,1,up 3.5,Garland,Johnson,Bell,2:49,N,"22,495",++,None
"Sunday, Jun 27",boxscore,SDP,@,FLA,W,4,2,None,45-30,1,up 4.5,Webb,Sanches,Gregerson,2:58,D,"16,044",+++,None
"Monday, Jun 28",boxscore,SDP,None,COL,L,6,10,None,45-31,1,up 4.0,Jimenez,Correia,None,3:26,N,"21,018",-,None
"Tuesday, Jun 29",boxscore,SDP,None,COL,L,3,6,None,45-32,1,up 3.0,Hammel,LeBlanc,Street,3:00,N,"21,196",--,None
"Wednesday, Jun 30",boxscore,SDP,None,COL,W,13,3,None,46-32,1,up 3.0,Richard,Francis,None,2:49,D,"24,519",+,None
"Thursday, Jul 1",boxscore,SDP,None,HOU,L,3,6,10,46-33,1,up 2.5,Sampson,Gregerson,Lindstrom,3:31,N,"18,618",-,None
"Friday, Jul 2",boxscore,SDP,None,HOU,W,3,0,None,47-33,1,up 3.5,Latos,Lyon,Bell,2:17,N,"30,691",+,None
"Saturday, Jul 3",boxscore,SDP,None,HOU,W,1,0,None,48-33,1,up 3.5,Adams,Chacin,Bell,2:32,N,"40,042",++,None
"Sunday, Jul 4",boxscore,SDP,None,HOU,W-wo,3,2,None,49-33,1,up 3.5,Bell,Lyon,None,2:20,D,"23,498",+++,None
"Tuesday, Jul 6",boxscore,SDP,@,WSN,L-wo,5,6,None,49-34,1,up 3.0,Capps,Gregerson,None,2:56,N,"14,039",-,None
"Wednesday, Jul 7",boxscore,SDP,@,WSN,L,6,7,None,49-35,1,up 3.0,Martin,Garland,Capps,2:53,N,"13,762",--,None
"Thursday, Jul 8",boxscore,SDP,@,WSN,W,7,1,None,50-35,1,up 3.0,Latos,Atilano,None,2:33,N,"17,364",+,None
"Friday, Jul 9",boxscore,SDP,@,COL,L,8,10,None,50-36,1,up 2.0,Belisle,Gregerson,Street,3:25,N,"36,123",-,None
